,ARFIP2 (23647)
ACH-000237,-0.258678009624
ACH-000238,0.102771952172
ACH-000243,0.0297535313729
ACH-000244,-0.08335036532260001
ACH-000246,-0.17125362282499998
ACH-000248,-0.0620933190019
ACH-000250,-0.0788670633059
ACH-000251,0.134475572326
ACH-000253,-0.032699668871900005
ACH-000255,-0.0609901871343
ACH-000256,-0.171343873821
ACH-000257,-0.08184088357000001
ACH-000258,-0.139224398083
ACH-000259,-0.08520336852360001
ACH-000260,-0.039539114353099994
ACH-000261,-0.23086060651700002
ACH-000262,-0.023312011556599996
ACH-000263,0.03522806255
ACH-000264,-0.17242078683200002
ACH-000265,-0.0663875216631
ACH-000266,0.009381203227829999
ACH-000272,-0.161808558519
ACH-000273,-0.11444782227299999
ACH-000274,-0.0756735242179
ACH-000277,-0.249480681457
ACH-000278,-0.179171542093
ACH-000279,-0.08904530761639999
ACH-000280,-0.06583936125590001
ACH-000281,-0.147518078979
ACH-000288,0.049496548792500004
ACH-000291,-0.20118391134799998
ACH-000293,-0.127865093014
ACH-000294,0.004820097050939999
ACH-000295,-0.28882380767099997
ACH-000296,0.0150058179378
ACH-000302,-0.05777607362290001
ACH-000304,-0.382324442021
ACH-000307,-0.237720162599
ACH-000308,-0.181316903458
ACH-000310,-0.08912087590569999
ACH-000311,0.030527774144900002
ACH-000312,-0.0851733297206
ACH-000315,0.0585738452368
ACH-000316,-0.040987214645800005
ACH-000317,0.0030290773644399997
ACH-000318,0.0554543292789
ACH-000319,-0.20176077207499998
ACH-000320,0.0462514915011
ACH-000322,-0.08030722056189998
ACH-000323,-0.24231894562800002
ACH-000324,0.0315131593309
ACH-000329,-0.07232122364239998
ACH-000330,0.011913110464399999
ACH-000331,0.0206722811318
ACH-000332,-0.00791462246314
ACH-000334,-0.429933499564
ACH-000335,-0.0772184714402
ACH-000336,-0.452476112995
ACH-000337,-0.035313798165
ACH-000339,-0.103984622619
ACH-000341,-0.09168508945589998
ACH-000348,-0.108090972938
ACH-000350,-0.07743170129480001
ACH-000352,0.0108808605
ACH-000356,-0.011862299898700001
ACH-000361,-0.0304843103204
ACH-000362,-0.0825577046391
ACH-000363,0.053064570857
ACH-000364,-0.056504854696199994
ACH-000365,-0.100746677206
ACH-000366,-0.114775048797
ACH-000368,0.00261355928825
ACH-000374,-0.129776556421
ACH-000375,-0.051117703786300005
ACH-000376,-0.058008578234400004
ACH-000381,-0.0854136349062
ACH-000383,-0.197378359417
ACH-000387,0.04807717084219999
ACH-000389,-0.19014753186099997
ACH-000390,-0.038016733997
ACH-000393,-0.171744587641
ACH-000395,-0.22545946602800002
ACH-000397,-0.106297137649
ACH-000401,0.0123929133962
ACH-000402,-0.15837068783299998
ACH-000403,-0.0258331724443
ACH-000404,-0.15881898427000002
ACH-000406,0.03910407168
ACH-000407,0.05388775420530001
ACH-000408,0.07937045111610001
ACH-000410,-0.150901621205
ACH-000411,-0.0398832660464
ACH-000414,0.015942024386
ACH-000415,-0.0442458237034
ACH-000416,-0.0513619143867
ACH-000420,-0.159814679898
ACH-000421,-0.012967616270000001
ACH-000424,0.11540102364
ACH-000425,-0.0651148268978
ACH-000426,0.0956726632811
ACH-000427,-0.0734736467007
ACH-000433,-0.30446195263799997
ACH-000436,-0.21609676903900002
ACH-000444,0.0766916210112
ACH-000445,-0.117394643676
ACH-000448,-0.0273426502207
ACH-000450,0.133865342274
ACH-000452,-0.13300053219
ACH-000454,-0.34545180238799994
ACH-000458,-0.136641280546
ACH-000459,-0.170660726235
ACH-000460,-0.027291650162299997
ACH-000461,-0.165925858379
ACH-000463,-0.185652771963
ACH-000464,0.188503935336
ACH-000466,-0.0015946456930499998
ACH-000467,-0.0639235379774
ACH-000468,0.15022777607899998
ACH-000469,-0.052032280632300004
ACH-000470,0.160765378904
ACH-000471,-0.142423653531
ACH-000472,-0.15156517793299998
ACH-000473,-0.036295456932199995
ACH-000475,-0.14402546648700001
ACH-000476,-0.301749514091
ACH-000477,-0.08283324443239999
ACH-000480,-0.166582479462
ACH-000481,-0.0124002437484
ACH-000483,-0.051071195590699996
ACH-000484,-0.09386630689410001
ACH-000485,-0.145801810056
ACH-000486,-0.043163723607400006
ACH-000487,-0.260672191696
ACH-000488,-0.054283168794099994
ACH-000490,-0.0699111506144
ACH-000491,0.240791171807
ACH-000495,-0.219921068415
ACH-000496,-0.0564656399823
ACH-000499,-0.06177713659990001
ACH-000500,-0.331501468159
ACH-000502,-0.0233154008793
ACH-000503,-0.29006646307399997
ACH-000505,-0.0758262290142
ACH-000507,-0.0783684717846
ACH-000510,-0.0858467403107
ACH-000511,0.049993634508
ACH-000512,-0.20804122520799997
ACH-000516,-0.26586673889199997
ACH-000517,0.0286497521862
ACH-000518,-0.06219432373290001
ACH-000520,-0.158276423838
ACH-000521,-0.0184173361297
ACH-000522,-0.103260181285
ACH-000524,-0.040145412099500004
ACH-000527,-0.14513355664799998
ACH-000528,-0.010732517030499999
ACH-000537,-0.126303342323
ACH-000541,-0.0340544752319
ACH-000542,-0.0946936368396
ACH-000544,-0.0938162226928
ACH-000545,-0.130417143858
ACH-000547,-0.353908265791
ACH-000548,-0.192921840323
ACH-000549,0.0145836689857
ACH-000550,-0.0614906682945
ACH-000552,0.0352987849855
ACH-000556,-0.0356831741144
ACH-000557,-0.028912940255
ACH-000570,-0.249224551186
ACH-000571,-0.109981469439
ACH-000573,-0.165452967625
ACH-000576,-0.35342567283
ACH-000580,-0.114082308783
ACH-000584,-0.060187890357
ACH-000585,-0.152626328086
ACH-000588,-0.235628332259
ACH-000589,0.044082908264499995
ACH-000591,-0.469309966083
ACH-000593,-0.13739022764
ACH-000600,0.019885472789499998
ACH-000601,-0.10065231238399999
ACH-000604,-0.345215340683
ACH-000605,0.015196120585100002
ACH-000606,-0.0770537669057
ACH-000608,0.0809593052231
ACH-000614,0.146251047123
ACH-000616,-0.023629791507
ACH-000618,-0.0606609330727
ACH-000619,-0.0674608110198
ACH-000620,-0.0492034684437
ACH-000621,-0.013568270629100002
ACH-000622,-0.189417460665
ACH-000623,-0.114674654966
ACH-000624,-0.142349698814
ACH-000627,0.17168897828200003
ACH-000630,-0.0882093078912
ACH-000632,0.0292125026517
ACH-000633,-0.37869214824600006
ACH-000637,-0.192614846432
ACH-000638,0.0737185894563
ACH-000646,-0.446100561597
ACH-000647,-0.199395168274
ACH-000648,0.06090921692480001
ACH-000649,0.0329127174891
ACH-000651,-0.135703478664
ACH-000652,-0.14280534382
ACH-000653,-0.110387818038
ACH-000657,-0.22204174525400003
ACH-000658,-0.23699703619000004
ACH-000661,-0.173860422033
ACH-000662,-0.321783695434
ACH-000663,0.05362895566880001
ACH-000665,-0.205151194874
ACH-000671,0.11029093094900001
ACH-000673,-0.00845776895458
ACH-000676,-0.0212795009099
ACH-000677,-0.11606309948799999
ACH-000681,-0.03895524485080001
ACH-000682,-0.0251041009099
ACH-000683,-0.00953283438218
ACH-000684,-0.19895960651099998
ACH-000688,-0.05795426647469999
ACH-000693,-0.0758254693347
ACH-000694,-0.0710394125672
ACH-000695,0.0511712781487
ACH-000696,-0.006561528001380001
ACH-000697,-0.0580248771949
ACH-000699,-0.22390133828000003
ACH-000701,-0.0742536533337
ACH-000706,-0.152875172807
ACH-000711,-0.0647087373657
ACH-000713,-0.3149157002
ACH-000714,-0.108374711152
ACH-000718,0.044108463398900004
ACH-000720,-0.24130313737
ACH-000721,0.0628643133644
ACH-000724,-0.266442666581
ACH-000725,-0.0136518310848
ACH-000732,0.05357466406169999
ACH-000734,-0.21517865329799998
ACH-000735,0.0800557444296
ACH-000736,-0.029125321510200003
ACH-000738,-0.0767232281414
ACH-000746,-0.19324771244199998
ACH-000747,-0.21404857416099998
ACH-000748,0.133003570186
ACH-000753,-0.0472188508191
ACH-000756,0.033699539761
ACH-000757,0.028247418079499997
ACH-000758,-0.05648178090869999
ACH-000760,-0.107854085999
ACH-000763,-0.0157924562054
ACH-000764,-0.08906009279439998
ACH-000765,-0.08855547237910001
ACH-000766,0.093939462311
ACH-000767,-0.169227955503
ACH-000768,-0.273423876269
ACH-000769,0.0119517450967
ACH-000770,-0.203331212178
ACH-000771,-0.0126922944734
ACH-000773,-0.310730538733
ACH-000776,0.08076133665030001
ACH-000777,-0.0620917808407
ACH-000778,-0.108951788346
ACH-000781,-0.122052445177
ACH-000782,-0.0846960676127
ACH-000783,-0.12290278546399999
ACH-000784,-0.144142859575
ACH-000785,-0.0209623985428
ACH-000787,0.0429559533409
ACH-000788,-0.20278236274
ACH-000791,0.0316649733423
ACH-000792,-0.22976694313499998
ACH-000794,0.0590918160336
ACH-000796,-0.116613320597
ACH-000799,-0.20190080699700003
ACH-000800,0.00047160598138099995
ACH-000802,-0.118097459016
ACH-000804,0.0769654185268
ACH-000805,0.0213035343156
ACH-000809,-0.18084667714699998
ACH-000810,-0.279130275299
ACH-000811,-0.207663943748
ACH-000817,-0.15534243540999998
ACH-000819,-0.262331948168
ACH-000820,-0.269350377272
ACH-000821,-0.18540326800299997
ACH-000822,-0.141248916419
ACH-000823,-0.005074329770699999
ACH-000824,-0.205775249553
ACH-000827,-0.198139981396
ACH-000829,0.0788888021203
ACH-000831,-0.154508829878
ACH-000832,0.0989432192282
ACH-000833,-0.4673471411399999
ACH-000834,-0.0219448198226
ACH-000835,-0.129428130168
ACH-000836,-0.00602612270898
ACH-000837,0.0207470587638
ACH-000838,0.0258493991963
ACH-000839,-0.0321321016829
ACH-000840,-0.257439884174
ACH-000841,0.0987781537676
ACH-000843,-0.14506281596599999
ACH-000846,-0.169563982073
ACH-000847,-0.174438856225
ACH-000848,-0.0400500036675
ACH-000849,-0.115762479391
ACH-000851,0.17102074369000003
ACH-000855,-0.058298138168900004
ACH-000856,-0.19228297751200002
ACH-000858,-0.17956059208
ACH-000859,0.233821449979
ACH-000861,0.146933842227
ACH-000862,-0.057098509440800006
ACH-000865,-0.0196414210416
ACH-000866,-0.23683532038000002
ACH-000867,-0.136063474971
ACH-000869,0.0623490078063
ACH-000872,0.0424912228252
ACH-000873,-0.0441256161924
ACH-000876,0.0458823937581
ACH-000878,0.189386525037
ACH-000880,-0.184738176643
ACH-000881,-0.0656545473572
ACH-000882,-0.11269188431
ACH-000884,-0.09850605599260001
ACH-000885,-0.17752501310600002
ACH-000887,-0.146941510681
ACH-000888,-0.0638115788031
ACH-000889,-0.122450634781
ACH-000890,0.007872603068010001
ACH-000896,-0.114634515598
ACH-000898,-0.0238572864726
ACH-000900,-0.22245039606199998
ACH-000901,0.0312408550778
ACH-000905,0.0370229203045
ACH-000906,-0.0288042476415
ACH-000907,-0.335291601429
ACH-000910,-0.264109170468
ACH-000911,-0.006982661568720001
ACH-000912,-0.00283925332061
ACH-000913,0.06186533126069999
ACH-000915,0.08944788183430001
ACH-000916,0.100995809641
ACH-000917,-0.15883138724
ACH-000921,0.029449088870900003
ACH-000924,-0.0019524939501199998
ACH-000926,-0.141736862385
ACH-000928,-0.0934039842614
ACH-000929,-0.0812335076152
ACH-000932,-0.16090745987400001
ACH-000935,-0.229404954322
ACH-000936,-0.0239704794918
ACH-000937,-0.142336879581
ACH-000938,-0.0309856331715
ACH-000939,-0.020041846372599998
ACH-000941,0.0771419498612
ACH-000943,-0.111265603219
ACH-000946,-0.021422505055200002
ACH-000947,-0.150720593054
ACH-000948,-0.194584974745
ACH-000950,-0.0475541444228
ACH-000953,-0.105010650745
ACH-000957,-0.24965020776900002
ACH-000958,-0.30724686905000004
ACH-000960,-0.045816834052900005
ACH-000963,-0.0427913959693
ACH-000968,-0.13828238665200002
ACH-000969,-0.010611142013399999
ACH-000973,-0.17163773748599997
ACH-000974,-0.136646776119
ACH-000975,-0.25462660113200003
ACH-000976,-0.0324413563802
ACH-000978,-0.701989829845
ACH-000980,-0.283649363677
ACH-000984,0.058615472069300005
ACH-000986,-0.141310984543
ACH-000988,-0.12422716054300001
ACH-000993,-0.293423687136
ACH-000994,0.0201764591873
ACH-000996,-0.113202994241
ACH-001001,0.0306916261675
ACH-001020,-0.406503140386
ACH-001028,-0.163808323553
ACH-001031,-0.08447878476389999
ACH-001038,-0.32707460662300003
ACH-001048,-0.11412449878900001
ACH-001050,0.015223016160200002
ACH-001053,-0.13359118357
ACH-001054,0.00544294569139
ACH-001061,-0.116610968841
ACH-001067,-0.0730693209528
ACH-001075,-0.0892551378597
ACH-001096,-0.126392163132
ACH-001128,-0.042059336990199994
ACH-001134,0.07664854326289999
ACH-001151,-0.136940299868
ACH-001163,-0.0792714563691
ACH-001164,-0.0594154873611
ACH-001173,-0.183800246914
ACH-001183,-0.34366007204599996
ACH-001184,-0.0449642118094
ACH-001190,-0.14961857364199999
ACH-001192,-0.036890260334199995
ACH-001193,0.134916047668
ACH-001196,-0.045279126169400004
ACH-001197,-0.116117068235
ACH-001205,0.113727078977
ACH-001211,-0.126769121755
ACH-001212,0.10536728043299999
ACH-001228,-0.252031348783
ACH-001232,-0.134532796987
ACH-001239,-0.217001149349
ACH-001274,-0.17211326628600002
ACH-001275,-0.0455045038288
ACH-001277,-0.104089121071
ACH-001278,0.0325085196149
ACH-001280,-0.025272405395
ACH-001283,-0.286107706736
ACH-001289,-0.116104615685
ACH-001295,-0.11502206980799999
ACH-001300,-0.174130292275
ACH-001301,-0.17076480956
ACH-001302,-0.0326342595782
ACH-001303,-0.251913102993
ACH-001306,-0.14421540490999998
ACH-001318,-0.182951049824
ACH-001322,0.103632271273
ACH-001328,-0.0184536079534
ACH-001332,0.055753205953800004
ACH-001333,-0.039319563201599995
ACH-001336,-0.09448231618689999
ACH-001340,-0.0557600262085
ACH-001346,-0.09394007492119999
ACH-001353,-0.0567348508308
ACH-001354,0.166490501298
ACH-001367,-0.151607270496
ACH-001368,-0.060978988086199996
ACH-001374,-0.252507649791
ACH-001375,-0.27252612956
ACH-001377,0.024331053946000002
ACH-001380,-0.0698177030675
ACH-001391,0.0234314660348
ACH-001407,-0.126187014804
ACH-001408,-0.104254427096
ACH-001413,-0.15631714373199998
ACH-001430,0.0036590593780199995
ACH-001431,-0.171506298673
ACH-001450,-0.0417738647199
ACH-001496,-0.0693652994953
ACH-001500,-0.0184030448713
ACH-001521,0.19206417945999998
ACH-001523,-0.0216199937649
ACH-001532,-0.26740103286600003
ACH-001536,-0.0531121998595
ACH-001550,-0.005449512293229999
ACH-001552,-0.245187611922
ACH-001554,-0.165509999143
ACH-001645,-0.239022052069
ACH-001654,-0.143905754585
ACH-001715,0.018938218954200003
ACH-001735,-0.101441564968
ACH-001736,-0.10412366128900001
ACH-001737,0.640079076073
ACH-001740,-0.0272558551284
ACH-001745,-0.264162251711
ACH-001750,0.122351325183
ACH-001765,-0.0271936806804
ACH-001956,-0.127710075359
ACH-001957,0.0100132657417
