,AKR1B1 (231)
ACH-000004,0.22548303059900002
ACH-000007,0.358823231425
ACH-000009,0.426016165165
ACH-000011,0.21115488826900003
ACH-000012,0.407101151413
ACH-000013,0.249614636175
ACH-000014,0.315035143889
ACH-000015,0.374510018443
ACH-000017,0.20549645311200002
ACH-000018,0.320286312902
ACH-000019,0.346407396293
ACH-000021,0.374053829418
ACH-000022,0.128580547358
ACH-000025,0.440865723342
ACH-000028,0.313954368985
ACH-000030,0.37722275808899997
ACH-000035,0.23494212197500003
ACH-000036,0.322234215516
ACH-000037,0.46848724054700003
ACH-000039,0.279332560149
ACH-000040,0.260935957422
ACH-000041,0.451695689571
ACH-000042,0.292936793126
ACH-000045,0.311847564702
ACH-000047,0.35615119198399997
ACH-000052,0.298963932976
ACH-000053,0.39366155107699996
ACH-000054,0.15084204000600002
ACH-000055,0.5454333633990001
ACH-000060,0.268888664873
ACH-000067,0.412705279982
ACH-000070,0.0826632273757
ACH-000075,0.11702420654899999
ACH-000078,0.277991984377
ACH-000082,0.28778294101999996
ACH-000085,0.254582935997
ACH-000086,0.432495568371
ACH-000087,0.405344552118
ACH-000092,0.35820829030900003
ACH-000095,0.290243094496
ACH-000097,0.214724368707
ACH-000098,0.248918547782
ACH-000099,0.274841432621
ACH-000108,0.293307120972
ACH-000113,0.41594992214500004
ACH-000115,0.504647553653
ACH-000116,0.305050023093
ACH-000118,0.30174308513799997
ACH-000120,0.369702510294
ACH-000123,0.45906914076399996
ACH-000127,0.333262985587
ACH-000128,0.475656559984
ACH-000132,0.37102097566200004
ACH-000133,0.0006709433488110001
ACH-000137,0.582049270109
ACH-000138,0.4272493827
ACH-000142,0.491336320524
ACH-000143,0.33016582008
ACH-000146,0.41478126827100004
ACH-000148,0.494542269094
ACH-000150,0.42418278624899997
ACH-000152,0.382687692444
ACH-000153,0.24541734916299998
ACH-000159,0.297400406608
ACH-000160,0.444252788049
ACH-000163,0.18423775237599999
ACH-000167,0.601276963687
ACH-000168,0.34227156277099996
ACH-000169,0.317579947518
ACH-000178,0.552234382837
ACH-000182,0.24017854571400002
ACH-000183,0.258757473011
ACH-000188,0.36448877922399997
ACH-000189,0.468701079722
ACH-000190,0.428424949622
ACH-000198,0.37788981259099996
ACH-000204,0.313967297539
ACH-000206,0.355281166492
ACH-000207,0.19306581838599998
ACH-000211,0.369223929967
ACH-000215,0.25544182445999997
ACH-000221,0.376669279255
ACH-000222,0.461798014664
ACH-000223,0.469950176791
ACH-000226,0.27439416214699996
ACH-000227,0.295312622511
ACH-000228,0.383896838573
ACH-000231,0.34582549483999997
ACH-000232,0.199742481878
ACH-000233,0.37590320490999996
ACH-000234,0.30676222628100003
ACH-000235,0.306646983155
ACH-000237,0.316936605425
ACH-000238,0.45717270679399996
ACH-000243,0.352864461577
ACH-000244,0.0534055429803
ACH-000246,0.292792740691
ACH-000248,0.39310219391
ACH-000250,0.39429314834
ACH-000251,0.423014235175
ACH-000253,0.124056420825
ACH-000255,0.26582712368
ACH-000256,0.365807686593
ACH-000257,0.6212318796899999
ACH-000258,0.45119561698399996
ACH-000259,0.382006031986
ACH-000260,0.414708239227
ACH-000261,0.305334772207
ACH-000262,0.328823359038
ACH-000263,0.10581198773900001
ACH-000264,0.37153571639300004
ACH-000265,0.350699494138
ACH-000266,0.347234758436
ACH-000272,0.254764976144
ACH-000273,0.275020230709
ACH-000274,0.176362842678
ACH-000277,0.372030203491
ACH-000278,0.35359746490000005
ACH-000279,0.357065701345
ACH-000280,0.17481571933200002
ACH-000281,0.448463036899
ACH-000288,0.35769555312600004
