,AUP1 (550)
ACH-000262,-0.178854511985
ACH-000263,-0.177058006477
ACH-000264,-0.10731017747000002
ACH-000265,0.168997470283
ACH-000266,-0.13502942749299998
ACH-000272,-0.143717464146
ACH-000273,-0.432491449179
ACH-000274,-0.282604363692
ACH-000277,-0.233057115904
ACH-000278,-0.24485701436299998
ACH-000279,-0.128567514952
ACH-000280,0.105411229343
ACH-000281,0.0357216362093
ACH-000288,-0.102203303179
ACH-000291,0.13978749955
ACH-000293,-0.168449122046
ACH-000294,0.21909706392099998
ACH-000295,-0.073982983896
ACH-000296,-0.131500834849
ACH-000302,0.0523356851131
ACH-000304,0.0241244982027
ACH-000307,-0.137892387619
ACH-000308,-0.10324885252699999
ACH-000310,0.15564679799699999
ACH-000311,0.109041249749
ACH-000312,0.15719363622500002
ACH-000315,-0.380353548649
ACH-000316,0.009135278670569999
ACH-000317,0.0398371385804
ACH-000318,-0.382915545611
ACH-000319,-0.0325955311227
ACH-000320,0.005670095640340001
ACH-000322,-0.114610097712
ACH-000323,-0.26275331316399997
ACH-000324,-0.251856997568
ACH-000329,-0.0725037890013
ACH-000330,-0.24922430325300002
ACH-000331,-0.462753880682
ACH-000332,0.0388685242999
ACH-000334,-0.140563251206
ACH-000335,0.21750743760699998
ACH-000336,0.060056862510599995
ACH-000337,0.0784852606174
ACH-000339,-0.0185112946451
ACH-000341,-0.0800291864632
ACH-000348,-0.24389852235599999
ACH-000350,0.033511724440700004
ACH-000352,0.021465745219400003
ACH-000356,-0.521726112431
ACH-000361,-0.169394110687
ACH-000362,-0.219171984118
ACH-000363,-0.6922600443970001
ACH-000364,-0.27810585141399996
ACH-000365,-0.211619566469
ACH-000366,0.00750650451006
ACH-000368,-0.319652514577
ACH-000374,-0.488177109414
ACH-000375,-0.113228943172
ACH-000376,-0.286364515263
ACH-000381,0.053570085410599995
ACH-000383,-0.00681199711641
ACH-000387,-0.135065854555
ACH-000389,-0.102708217391
ACH-000390,-0.0023493038457199997
ACH-000393,-0.0522309707446
ACH-000395,-0.183273640745
ACH-000397,-0.154343069604
ACH-000401,-0.47159938240099997
ACH-000402,-0.23285867120700002
ACH-000403,-0.301487666737
ACH-000404,-0.0392604113134
ACH-000406,0.0363037910967
ACH-000407,-0.182245456385
ACH-000408,-0.430366561231
ACH-000410,-0.039832244176500005
ACH-000411,-0.136595565337
ACH-000414,0.15994454367900002
ACH-000415,-0.255798319241
ACH-000416,0.0657642960603
ACH-000420,0.0455277256878
ACH-000421,-0.0934504283567
ACH-000424,-0.319658011771
ACH-000425,-0.163513139374
ACH-000426,-0.3179351543
ACH-000427,-0.14912381303400002
ACH-000433,-0.0628029620998
ACH-000436,-0.255531639848
ACH-000444,0.230543696967
ACH-000445,-0.07876250024510001
ACH-000448,0.024751012041199998
ACH-000450,-0.0972291865652
ACH-000452,-0.15782802694
ACH-000454,-0.07036385531989998
ACH-000458,-0.04342854814259999
ACH-000459,0.0382154532585
ACH-000460,-0.380994455034
ACH-000461,0.0480730931046
ACH-000463,-0.0111526127685
ACH-000464,-0.178589430174
ACH-000466,-0.300905706665
ACH-000467,0.027225251514499997
ACH-000468,0.150457174514
ACH-000469,-0.5387031366780001
ACH-000470,-0.287065284522
ACH-000471,-0.019665825550099998
ACH-000472,-0.138988086413
ACH-000473,0.0409334166032
ACH-000475,-0.07054261314139999
ACH-000476,-0.0442332392415
ACH-000477,-0.231596005838
ACH-000480,-0.011818183497899998
ACH-000481,0.035702618211300004
ACH-000483,-0.074597657309
ACH-000484,-0.00681676642526
ACH-000485,0.0423798142588
ACH-000486,-0.138646666745
ACH-000487,-0.318697064165
ACH-000488,-0.123712485776
ACH-000490,-0.0173070854393
ACH-000491,-0.09961249618969999
ACH-000495,0.0760847299495
ACH-000496,-0.0531327134446
ACH-000499,0.081826378016
ACH-000500,-0.0324718504001
ACH-000502,-0.0373444094119
ACH-000503,0.0253704201691
ACH-000505,-0.107536435098
ACH-000507,0.140571855311
ACH-000510,0.060028458118699994
ACH-000511,-0.163180152357
ACH-000512,-0.649597740112
ACH-000516,-0.005988670065319999
ACH-000517,-0.0121499859489
ACH-000518,-0.128025080919
ACH-000520,-0.125063453228
ACH-000521,-0.27768657573100003
ACH-000522,-0.572016489432
ACH-000524,0.0953828924265
ACH-000527,0.0348482149565
ACH-000528,0.0110819832675
ACH-000537,-0.037989762384300005
ACH-000541,-0.34617779634999996
ACH-000542,0.0464572537852
ACH-000544,-0.42280294601400004
ACH-000545,-0.269613085629
ACH-000547,0.042727053812300006
ACH-000548,-0.44441687807499997
ACH-000549,-0.31908566034
ACH-000550,-0.0202171042773
ACH-000552,-0.22129845779500001
ACH-000556,-0.12381635577099999
ACH-000557,0.018823860241200002
ACH-000570,0.0959590257736
ACH-000571,-0.21223433980599998
ACH-000573,-0.14079291265399999
ACH-000576,-0.648146240224
ACH-000580,-0.027690988152999998
ACH-000584,0.0848513590271
ACH-000585,0.136006782822
ACH-000588,-0.071758037148
ACH-000589,0.038495872939199996
ACH-000591,0.0762584150099
ACH-000593,-0.0033250187179899994
ACH-000600,-0.24688319514899998
ACH-000601,0.125744116136
ACH-000604,0.0283846962206
ACH-000605,0.0635968932611
ACH-000606,-0.177573811131
ACH-000608,-0.0815687995138
ACH-000614,0.250759648422
ACH-000616,-0.166941458629
ACH-000618,0.012084659929200001
ACH-000619,-0.1819557951
ACH-000620,-0.00885367643333
ACH-000621,-0.0165945878055
ACH-000622,-0.213850139076
ACH-000623,-0.15059176564
ACH-000624,0.0400364671294
ACH-000627,0.0932893365935
ACH-000630,-0.646814674344
ACH-000632,-0.111750419652
ACH-000633,0.017515035774
ACH-000637,-0.0644607402825
ACH-000638,0.0665777847644
ACH-000646,-0.430183281646
ACH-000647,-0.104594113738
ACH-000648,-0.108685025363
ACH-000649,-0.22893911744800002
ACH-000651,-0.028833500953900002
ACH-000652,-0.291570130238
ACH-000653,-0.30505888504900003
ACH-000657,-0.09872560176470001
ACH-000658,-0.862253352861
ACH-000661,-0.0405597106539
ACH-000662,-0.447729370857
ACH-000663,0.0300582822321
ACH-000665,-0.10472934807600001
ACH-000671,-0.0817054213085
ACH-000673,-0.154080172252
ACH-000676,-0.15905221415100002
ACH-000677,0.135686366968
ACH-000681,0.037119965490399996
ACH-000682,-0.22013299236900002
ACH-000683,0.077557325574
ACH-000684,-0.184794851811
ACH-000688,-0.000270979146197
ACH-000693,0.105135370099
ACH-000694,-0.088158251863
ACH-000695,-0.0387686213326
ACH-000696,0.27063963986699996
ACH-000697,-0.409488399904
ACH-000699,-0.151106430224
ACH-000701,0.0712856265631
ACH-000706,-0.0242880000049
ACH-000711,-0.0619594014695
ACH-000713,-0.193652290905
ACH-000714,0.05891071519280001
ACH-000718,-0.09942195218360002
ACH-000720,-0.23493966183200002
ACH-000721,-0.0516364435604
ACH-000724,0.067422530987
ACH-000725,-0.07049735932319999
ACH-000732,-0.287157657669
ACH-000734,0.009820028854879998
ACH-000735,-0.20965606855
ACH-000736,-0.112536477532
ACH-000738,-0.0757039232037
ACH-000746,-0.112207105966
ACH-000747,0.134518423258
ACH-000748,-0.124046169365
ACH-000753,-0.176935217611
ACH-000756,0.034348724081700005
ACH-000757,0.210817893735
ACH-000758,0.119966802469
ACH-000760,-0.08988360107110001
ACH-000763,0.12705364105
ACH-000764,-0.589787736584
ACH-000765,0.0717211149185
ACH-000766,-0.0146909299673
ACH-000767,-0.367117314535
ACH-000768,0.017827699181
ACH-000769,-0.11568423103700001
ACH-000770,-0.162829737074
ACH-000771,-0.147732005333
ACH-000773,0.417914077231
ACH-000776,0.0633236187098
ACH-000777,-0.358185528367
ACH-000778,-0.199829227601
ACH-000781,0.08847194942330001
ACH-000782,-0.245600694381
ACH-000783,-0.197771205658
ACH-000784,0.0418585982436
ACH-000785,-0.0903011906226
ACH-000787,-0.21440584216699998
ACH-000788,-0.07679155058680001
ACH-000791,-0.018239352280500002
ACH-000792,-0.334187998137
ACH-000794,-0.254928039141
ACH-000796,-0.09575853630640001
ACH-000799,-0.282570088499
ACH-000800,-0.19447636239500002
ACH-000802,-0.237828592625
ACH-000804,-0.117045099169
ACH-000805,-0.08711128214950001
ACH-000809,0.048491819289999995
ACH-000810,0.0447779727745
ACH-000811,-0.0286940593993
ACH-000817,-0.617423778805
ACH-000819,0.00479251752958
ACH-000820,-0.5221555709269999
ACH-000821,-0.362118551888
ACH-000822,-0.17240155978100002
ACH-000823,-0.27217228888399997
ACH-000824,-0.0101413631336
ACH-000827,-0.06824496413369999
ACH-000829,-0.461666104051
ACH-000831,0.0539290654434
ACH-000832,-0.273173200834
ACH-000833,-0.0103271192516
ACH-000834,-0.24177986616
ACH-000835,-0.211968503791
ACH-000836,-0.269494239495
ACH-000837,0.055296357901300004
ACH-000838,-0.40795591130099995
ACH-000839,-0.44672920069899996
ACH-000840,-0.627435145816
ACH-000841,-0.0641768790982
ACH-000843,0.0189566807434
ACH-000846,-0.37923920454599996
ACH-000847,-0.463325469941
ACH-000848,0.21552476804200002
ACH-000849,-0.350615309987
ACH-000851,0.131298272144
ACH-000855,0.0294382480135
ACH-000856,0.00743161104701
ACH-000858,-0.314840176007
ACH-000859,0.18646635771899997
ACH-000861,-0.0763024597602
ACH-000862,0.0616154443551
ACH-000865,0.0653190197925
ACH-000866,0.0135225143813
ACH-000867,0.07994269803910001
ACH-000869,-0.0716030055638
ACH-000872,0.028540826434900003
ACH-000873,-0.23449021626
ACH-000876,-0.193808584646
ACH-000878,0.269357235058
ACH-000880,-0.09101282380850001
ACH-000881,0.19070695742199997
ACH-000882,-0.122708624951
ACH-000884,-0.0655464642701
ACH-000885,-0.236835109652
ACH-000887,-0.0912050375973
ACH-000888,-0.0170878676315
ACH-000889,-0.237907434284
ACH-000890,0.146345892323
ACH-000896,0.018859590220400003
ACH-000898,-0.00657998936675
ACH-000900,-0.0203385028762
ACH-000901,-0.09627399005699999
ACH-000905,-0.154324151578
ACH-000906,0.048036949530499994
ACH-000907,-0.0801171366886
ACH-000910,-0.0546545234031
ACH-000911,0.00461192400947
ACH-000912,-0.017685830345700003
ACH-000913,-0.243267428096
ACH-000915,-0.0516921223566
ACH-000916,0.142834901925
ACH-000917,0.0397486301274
ACH-000921,-0.287772781312
ACH-000924,0.171533726412
ACH-000926,0.031039331221400002
ACH-000928,0.15776991239
ACH-000929,-0.40230041151900003
ACH-000932,-0.135457180086
ACH-000935,-0.214638624271
ACH-000936,-0.050698911923
ACH-000937,0.0142133111723
ACH-000938,-0.332100248066
ACH-000939,-0.17473872817000002
ACH-000941,-0.0465117086205
ACH-000943,0.0404141617375
ACH-000946,-0.0156816639108
ACH-000947,-0.0736638022252
ACH-000948,-0.0893959566423
ACH-000950,0.0874431911843
ACH-000953,-0.160378064181
ACH-000957,-0.19288548446400003
ACH-000958,-0.123412231982
ACH-000960,-0.0340064124004
ACH-000963,-0.18263527446199998
ACH-000968,0.0591468759866
ACH-000969,0.024091726239299997
ACH-000973,-0.08781727534700001
ACH-000974,-0.105675764931
ACH-000975,-0.19622277669500002
ACH-000976,-0.160007707664
ACH-000978,-0.444411173742
ACH-000980,0.0461776913058
ACH-000984,-0.037295649879800004
ACH-000986,-0.22154765949900002
ACH-000988,0.021994578344999998
ACH-000993,-0.133687431842
ACH-000994,-0.134643128694
ACH-000996,-0.114445844279
ACH-001001,-0.07143841129180001
ACH-001020,-0.0942506867536
ACH-001028,0.00917302131901
ACH-001031,-0.0120376392833
ACH-001038,-0.0500603064479
ACH-001048,-0.166829945156
ACH-001050,-0.393092995189
ACH-001053,-0.121371535322
ACH-001054,-0.036486866909699996
ACH-001061,-0.0747112629116
ACH-001067,0.23417349126999998
ACH-001075,-0.11168305658500001
ACH-001096,0.127908275668
ACH-001128,-0.213963092119
ACH-001134,-0.0302791144758
ACH-001151,-0.0843944973003
ACH-001163,-0.132471774532
ACH-001164,0.062657588644
ACH-001173,-0.0041295710859200006
ACH-001183,0.0308128806078
ACH-001184,0.193703347718
ACH-001190,-0.12359897635299999
ACH-001192,0.0780460026446
ACH-001193,-0.213095432546
ACH-001196,0.036986659822199994
ACH-001197,-0.18851601531800002
ACH-001205,-0.153379207917
ACH-001211,-0.00379553248112
ACH-001212,0.0675004476789
ACH-001228,0.0427723881764
ACH-001232,-0.29913024579
ACH-001239,-0.052917368802100004
ACH-001274,0.107403598093
ACH-001275,0.0391135575325
ACH-001277,-0.256298387901
ACH-001278,-0.0617295774572
ACH-001280,0.0916343991081
ACH-001283,-0.267805959765
ACH-001289,-0.241095783077
ACH-001295,0.0639968557804
ACH-001300,0.0088908888413
ACH-001301,-0.0110070700857
ACH-001302,-0.12025269127299999
ACH-001303,0.0988088657354
ACH-001306,-0.0583231404062
ACH-001318,-0.030454126973599997
ACH-001322,-0.274858531741
ACH-001328,-0.175002048035
ACH-001332,0.0803696889612
ACH-001333,0.0385352428658
ACH-001336,-0.116111249891
ACH-001340,-0.247095103828
ACH-001346,-0.0748128248187
ACH-001353,-0.434107217851
ACH-001354,0.040401757704300004
ACH-001367,-0.00195090204546
ACH-001368,0.128410927788
ACH-001374,-0.135758760704
ACH-001375,0.126221275306
ACH-001377,-0.151401201061
ACH-001380,-0.17313156600699997
ACH-001391,-0.183828581184
ACH-001407,-0.38350479867
ACH-001408,0.0384306853861
ACH-001413,0.00135397632714
ACH-001430,0.0379336315658
ACH-001431,0.258269456823
ACH-001450,-0.45188064921599996
ACH-001496,-0.0346183812087
ACH-001500,-0.224524376121
ACH-001521,-0.28102125567200004
ACH-001523,0.013468971608500002
ACH-001532,-0.0505247517473
ACH-001536,-0.131817412234
ACH-001550,-0.12926186395199998
ACH-001552,-0.107351524595
ACH-001554,-0.24998445013099999
ACH-001645,-0.23489567226
ACH-001654,-0.041315202253
ACH-001715,-0.0230870487457
ACH-001735,-0.177603033157
ACH-001736,-0.122668490755
ACH-001737,-0.16761030238299998
ACH-001740,0.0745576573645
ACH-001745,-0.033122170169500004
ACH-001750,-0.0970905412857
ACH-001765,0.023875297493599998
ACH-001956,-0.0037270958260799997
ACH-001957,0.124225283147
