,POGK (57645)
ACH-000004,-0.0144139850413
ACH-000007,-0.030591238158499998
ACH-000009,-0.12203324804099999
ACH-000011,-0.224178930552
ACH-000012,-0.101044964922
ACH-000013,0.0596686867407
ACH-000014,-0.0651182851733
ACH-000015,-0.0268849808894
ACH-000017,-0.04435787427830001
ACH-000018,0.0529143225456
ACH-000019,-0.291876210505
ACH-000021,-0.0761606262739
ACH-000022,0.015128834983999999
ACH-000025,-0.18894082524999997
ACH-000028,-0.0575460076617
ACH-000030,-0.08347944431639999
ACH-000035,0.052931416476099995
ACH-000036,-0.139304475081
ACH-000037,-0.039512465781400004
ACH-000039,-0.017444539572299998
ACH-000040,-0.028775597015400004
ACH-000041,-0.0682402740106
ACH-000042,0.046260064955099996
ACH-000045,-0.07329789516
ACH-000047,-0.05404301058730001
ACH-000052,-0.07934092979610001
ACH-000053,-0.056571286013599995
ACH-000054,0.0306355007603
ACH-000055,-0.00832093636876
ACH-000060,-0.0200328547505
ACH-000067,-0.010607532775399999
ACH-000070,0.111807019387
ACH-000075,-0.0839146766889
ACH-000078,0.12001167029000001
ACH-000082,-0.00854262181574
ACH-000085,-0.259848767263
ACH-000086,-0.33909345687
ACH-000087,-0.016451600208600002
ACH-000092,-0.136535633346
ACH-000095,-0.17663061667
ACH-000097,-0.07837611478569999
ACH-000098,-0.111882946073
ACH-000099,-0.0473423323518
ACH-000108,0.0487686859507
ACH-000113,-0.0447373454574
ACH-000115,0.0662723960869
ACH-000116,-0.0880255541575
ACH-000118,-0.057530923973400004
ACH-000120,-0.0728468024029
ACH-000123,-0.025089712055599997
ACH-000127,0.0305638861634
ACH-000128,0.00427358011306
ACH-000132,-0.0726782623414
ACH-000133,-0.028995470124900002
ACH-000137,-0.012389738519899999
ACH-000138,-0.221709073753
ACH-000142,0.159346162122
ACH-000143,-0.119557360147
ACH-000146,0.0654037270828
ACH-000148,-0.123153431781
ACH-000150,0.14533047990999998
ACH-000152,-0.0213118109008
ACH-000153,-0.27124871985599996
ACH-000159,-0.193616435429
ACH-000160,-0.0290010408575
ACH-000163,0.0401597119887
ACH-000167,-0.0036802363117399996
ACH-000168,-0.34632457674500006
ACH-000169,-0.0253229112302
ACH-000178,0.0426492183997
ACH-000182,-0.055108510770100004
ACH-000183,0.00399662531741
ACH-000188,-0.129635620522
ACH-000189,0.199985137993
ACH-000190,0.00249804381365
ACH-000198,0.124679042059
ACH-000204,-0.410807394057
ACH-000206,0.0146420281249
ACH-000207,-0.010344582073100001
ACH-000211,-0.0407131017231
ACH-000215,-0.0862732807582
ACH-000221,-0.0492196741495
ACH-000222,0.0331883220103
ACH-000223,-0.22691972062
ACH-000226,-0.0706614780508
ACH-000227,-0.030486791410199998
ACH-000228,-0.0292585774458
ACH-000231,0.0042516375329299996
ACH-000232,-0.158178457813
ACH-000233,0.00831432124303
ACH-000234,-0.109095515243
ACH-000235,-0.195381820867
ACH-000237,0.04424983792769999
ACH-000238,0.0407151900223
ACH-000243,-0.0184339187691
ACH-000244,0.11902194231899998
ACH-000246,-0.142616158829
ACH-000248,-0.11789599798599999
ACH-000250,0.00546247749434
ACH-000251,0.00479430280233
ACH-000253,-0.04934617522530001
ACH-000255,0.023455214427900002
ACH-000256,0.041560964018199996
ACH-000257,-0.028800384087099996
ACH-000258,-0.12348204427100001
ACH-000259,0.0378035085494
ACH-000260,0.0447309510927
ACH-000261,0.0059473254827999995
ACH-000262,0.057197227829599996
ACH-000263,-0.26964416299800004
ACH-000264,-0.0850210985368
ACH-000265,-0.0175721644739
ACH-000266,-0.201110703783
ACH-000272,-0.296319259694
ACH-000273,0.0182487868223
ACH-000274,0.0677940566333
ACH-000277,-0.032900663138000004
ACH-000278,0.158576014448
ACH-000279,0.07626640711
ACH-000280,0.0356769665512
ACH-000281,-0.149686981399
ACH-000288,-0.0723123214205
ACH-000291,0.022876052587799997
ACH-000293,0.103280284195
ACH-000294,0.048863178030900005
ACH-000295,0.00902255726997
ACH-000296,-0.05337819225740001
ACH-000302,-0.00797005269935
ACH-000304,-0.17255894296399998
ACH-000307,0.037302432468199996
ACH-000308,-0.102824731259
