,KANSL3 (55683)
ACH-000618,-1.3732312846
ACH-000619,-1.09029923591
ACH-000620,-1.07542974611
ACH-000621,-1.1678989440899998
ACH-000622,-0.757005923577
ACH-000623,-1.06640406622
ACH-000624,-1.23304918441
ACH-000627,-0.6338389352889999
ACH-000630,-1.14049728251
ACH-000632,-0.8551886664830001
ACH-000633,-1.83573435126
ACH-000637,-1.2527640544499998
ACH-000638,-1.18414158081
ACH-000646,-2.14538626592
ACH-000647,-1.02153864876
ACH-000648,-1.54386295558
ACH-000649,-0.819596962178
ACH-000651,-1.16618572928
ACH-000652,-0.998104044372
ACH-000653,-1.47396969961
ACH-000657,-1.20617099881
ACH-000658,-0.9707783275859999
ACH-000661,-1.3198215500700001
ACH-000662,-1.20031403615
ACH-000663,-1.23465817348
ACH-000665,-1.20620745392
ACH-000671,-1.1383091270799999
ACH-000673,-1.14611601409
ACH-000676,-1.14846060109
ACH-000677,-0.370196985747
ACH-000681,-0.799405179524
ACH-000682,-1.5691019508200001
ACH-000683,-1.6437055153100002
ACH-000684,-0.879394179791
ACH-000688,-1.4221603572600001
ACH-000693,-1.29684632703
ACH-000694,-1.31414101078
ACH-000695,-1.49762057572
ACH-000696,-1.09902199354
ACH-000697,-1.5162699107
ACH-000699,-1.18020392312
ACH-000701,-1.35595196294
ACH-000706,-1.2705073037899999
ACH-000711,-1.25868074442
ACH-000713,-1.25880627055
ACH-000714,-1.29811325389
ACH-000718,-1.4342006526100002
ACH-000720,-1.45128870594
ACH-000721,-1.00039827042
ACH-000724,-0.9524154384639999
ACH-000725,-1.7069017906900001
ACH-000732,-1.12162192924
ACH-000734,-1.15555433991
ACH-000735,-0.883219204049
ACH-000736,-1.18405008092
ACH-000738,-1.22666873161
ACH-000746,-1.059608523
ACH-000747,-1.10807053092
ACH-000748,-1.12990325813
ACH-000753,-0.9202404902240001
ACH-000756,-1.42487892527
ACH-000757,-0.9070026092
ACH-000758,-1.1176279924799999
ACH-000760,-1.0
ACH-000763,-1.1073675614299998
ACH-000764,-1.18284445624
ACH-000765,-1.0709230596700001
ACH-000766,-1.34401075585
ACH-000767,-0.9454470913420001
ACH-000768,-1.15194367926
ACH-000769,-1.18471977761
ACH-000770,-1.12548983077
ACH-000771,-1.0726505946
ACH-000773,-1.0113053383700001
ACH-000776,-1.61840682637
ACH-000777,-1.0186770847600002
ACH-000778,-0.992277281085
ACH-000781,-0.7386227054279999
ACH-000782,-1.2392979786700002
ACH-000783,-1.61926263159
ACH-000784,-1.27062524014
ACH-000785,-0.8759167935400001
ACH-000787,-1.11008800065
ACH-000788,-1.19261546398
ACH-000791,-1.25054293856
ACH-000792,-1.1908865012999998
ACH-000794,-0.8895376510430001
ACH-000796,-1.24616596256
ACH-000799,-1.28177405873
ACH-000800,-1.2195943846100001
ACH-000802,-1.26455549778
ACH-000804,-1.50128984692
ACH-000805,-1.45818738398
ACH-000809,-1.07641521401
ACH-000810,-1.7810182446400002
ACH-000811,-1.08393263436
ACH-000817,-0.95600057427
ACH-000819,-1.38745581257
ACH-000820,-0.561467274212
ACH-000821,-1.72024211625
ACH-000822,-1.56308036775
ACH-000823,-1.12401363054
ACH-000824,-0.940354797655
ACH-000827,-1.21611068684
ACH-000829,-1.3662062356400002
ACH-000831,-1.1319343875799999
ACH-000832,-1.4277670705599999
ACH-000833,-1.0
ACH-000834,-1.3804442732
ACH-000835,-1.21788754203
ACH-000836,-0.926121975432
ACH-000837,-1.3364345471799999
ACH-000838,-1.21761624911
ACH-000839,-1.16011659776
ACH-000840,-0.800279424461
ACH-000841,-1.15806585661
ACH-000843,-1.2363888199700002
ACH-000846,-1.06395333221
ACH-000847,-1.10798279514
ACH-000848,-1.29802770028
ACH-000849,-1.20406099889
ACH-000851,-1.26581722008
ACH-000855,-0.863046135537
ACH-000856,-1.2913023828799999
ACH-000858,-1.4220531703200001
ACH-000859,-1.5906318466299998
ACH-000861,-1.51626414152
ACH-000862,-1.07019016631
ACH-000865,-0.898228571161
ACH-000866,-1.19664178371
ACH-000867,-1.32947248641
ACH-000869,-1.3825176136700001
ACH-000872,-1.01187400085
ACH-000873,-0.685601531183
ACH-000876,-1.43474459034
ACH-000878,-0.8980458574169999
ACH-000880,-1.5491525419999999
ACH-000881,-1.16894064308
ACH-000882,-1.29088675408
ACH-000884,-1.1589601462
ACH-000885,-1.3532492048
ACH-000887,-0.9030044029559999
ACH-000888,-0.8348137056399999
ACH-000889,-1.2754039883600001
ACH-000890,-1.1469406891
ACH-000896,-1.2604190974200002
ACH-000898,-1.33857849877
ACH-000900,-1.04790099943
ACH-000901,-0.967405155371
ACH-000905,-1.23944586412
ACH-000906,-0.912106998257
ACH-000907,-1.0629564999299999
ACH-000910,-1.35246578326
ACH-000911,-1.20593082905
ACH-000912,-1.2313858891
ACH-000913,-0.9942420190629999
ACH-000915,-1.03751288075
ACH-000916,-1.7460261782599997
ACH-000917,-1.03410160247
ACH-000921,-1.1979984263099999
ACH-000924,-1.01683725076
ACH-000926,-0.99509225951
ACH-000928,-1.3288165351299999
ACH-000929,-1.35748850541
ACH-000932,-1.20741548968
ACH-000935,-1.46034279095
ACH-000936,-1.48127567997
ACH-000937,-0.8439592011750001
ACH-000938,-1.04099459124
ACH-000939,-0.9813838811700001
ACH-000941,-1.7200326186700001
ACH-000943,-1.3481187874200002
ACH-000946,-1.34935974217
ACH-000947,-1.3109262871
ACH-000948,-1.35176019132
ACH-000950,-1.01182526498
ACH-000953,-0.8486051325830001
ACH-000957,-1.4511487181600002
ACH-000958,-1.1278075080399999
ACH-000960,-0.992008437302
ACH-000963,-1.16633846033
ACH-000968,-1.41994268891
ACH-000969,-1.02161789427
ACH-000973,-1.07458972848
ACH-000974,-1.09502577997
ACH-000975,-1.3417322834299998
ACH-000976,-1.36330165818
ACH-000978,-1.30860982255
ACH-000980,-1.35490310695
ACH-000984,-1.19898363544
ACH-000986,-1.09967064299
ACH-000988,-1.00380465824
ACH-000993,-1.58050100537
ACH-000994,-1.26570952769
ACH-000996,-1.2647408667
ACH-001001,-1.06827502615
ACH-001020,-0.875591716751
ACH-001028,-1.1108712831899998
ACH-001031,-1.2679323970899998
ACH-001038,-1.3317774529200002
ACH-001048,-1.23793991229
ACH-001050,-1.0640822976
ACH-001053,-1.35285008094
ACH-001054,-1.23210103992
ACH-001061,-1.28114062876
ACH-001067,-1.4028039296500001
ACH-001075,-1.24380869565
ACH-001096,-1.1689553803
ACH-001128,-0.65828575153
ACH-001134,-1.1615716008900001
ACH-001151,-1.15107574731
ACH-001163,-1.0614767467
ACH-001164,-1.3930550276499998
ACH-001173,-1.31980802221
ACH-001183,-0.964873458772
ACH-001184,-1.14693007488
ACH-001190,-0.9265539678829999
ACH-001192,-1.25362449783
ACH-001193,-1.3562139445399999
ACH-001196,-1.1350810091299999
ACH-001197,-1.30798050174
ACH-001205,-1.0662649771200001
ACH-001211,-1.30042015082
ACH-001212,-1.08700620305
ACH-001228,-1.39917976418
ACH-001232,-1.01402301089
ACH-001239,-1.10769440397
ACH-001274,-1.0566277378
ACH-001275,-1.22469990537
ACH-001277,-1.3795824375299999
ACH-001278,-1.0001350226899999
ACH-001280,-1.16503592527
ACH-001283,-1.20129469412
ACH-001289,-1.2486460069399998
ACH-001295,-1.37482716745
ACH-001300,-1.30561344495
ACH-001301,-1.1505683510200002
ACH-001302,-1.2181547250799998
ACH-001303,-1.00693019042
ACH-001306,-1.0451877521600001
ACH-001318,-0.907778541055
ACH-001322,-1.13530190518
ACH-001328,-1.39640355583
ACH-001332,-0.948580275631
ACH-001333,-1.4104859915099999
ACH-001336,-1.19643816815
ACH-001340,-1.28593287314
ACH-001346,-1.5583980381600002
ACH-001353,-1.4729040384
ACH-001354,-1.07038425837
ACH-001367,-1.2901807446200002
ACH-001368,-1.32930278938
ACH-001374,-1.37437088007
ACH-001375,-1.26313782938
ACH-001377,-1.13088178594
ACH-001380,-1.3313336137799998
ACH-001391,-0.950425915679
ACH-001407,-0.9293553106
ACH-001408,-1.1748397600799998
ACH-001413,-1.05574274108
ACH-001430,-0.929084220822
ACH-001431,-1.18644147446
ACH-001450,-1.1184228072600002
ACH-001496,-1.23194861156
ACH-001500,-1.0782739614799999
ACH-001521,-0.930929447371
ACH-001523,-1.15807205126
ACH-001532,-1.3868397215600001
ACH-001536,-1.1351825455700002
ACH-001550,-1.17305609964
ACH-001552,-0.9034532429250001
ACH-001554,-1.3105269955299998
ACH-001645,-1.1455877739700002
ACH-001654,-0.9066874846449999
ACH-001715,-1.30779914063
ACH-001735,-1.04615345358
ACH-001736,-0.990145207366
ACH-001737,-1.2164441480700001
ACH-001740,-1.53882219151
ACH-001745,-1.46988750625
ACH-001750,-1.33143329745
ACH-001765,-0.9451707271299999
ACH-001956,-1.31707338482
ACH-001957,-1.00888167174
