,CCSER1 (401145)
ACH-000004,0.263941577534
ACH-000007,-0.361449562186
ACH-000009,-0.0393477711788
ACH-000011,0.034268296217
ACH-000012,0.0351467549006
ACH-000013,0.0224198296257
ACH-000014,0.17176694344000001
ACH-000015,-0.0659347703091
ACH-000017,-0.273324943386
ACH-000018,0.128051296541
ACH-000019,-0.24638401743799998
ACH-000021,-0.153938589356
ACH-000022,0.0835982692721
ACH-000025,-0.169774789871
ACH-000028,-0.174171056709
ACH-000030,-0.028655587762599997
ACH-000035,-0.033499932891099996
ACH-000036,0.023426520009599997
ACH-000037,-0.12198091977499999
ACH-000039,0.0961096120916
ACH-000040,0.0906405481719
ACH-000041,-0.156163007026
ACH-000042,-0.16323664824
ACH-000045,-0.0272949310763
ACH-000047,0.054605750447899996
ACH-000052,0.08981654377159999
ACH-000053,-0.0891028091491
ACH-000054,0.11516344399
ACH-000055,0.112724500537
ACH-000060,-0.082379012532
ACH-000067,0.02683461463
ACH-000070,0.23910591709600001
ACH-000075,-0.00041045696135000006
ACH-000078,-0.128846980254
ACH-000082,0.021127116733599998
ACH-000085,-0.0190524676699
ACH-000086,-0.0435816555278
ACH-000087,0.012123228302799998
ACH-000092,-0.12542640409800002
ACH-000095,-0.0719214152822
ACH-000097,-0.00232835717658
ACH-000098,-0.0198678318767
ACH-000099,-0.198662892489
ACH-000108,-0.293394829181
ACH-000113,0.040790430389900004
ACH-000115,0.181780338243
ACH-000116,0.09850579240980001
ACH-000118,-0.106049384065
ACH-000120,-0.0560943878144
ACH-000123,-0.126755307345
ACH-000127,-0.0166910681883
ACH-000128,0.0864469608094
ACH-000132,-0.0681620277265
ACH-000133,-0.036454810297800004
ACH-000137,0.197917128541
ACH-000138,-0.12853286809
ACH-000142,-0.0464401745329
ACH-000143,0.0792238263751
ACH-000146,-0.0139736671505
ACH-000148,0.00829171589243
ACH-000150,0.0589845230425
ACH-000152,0.042286854399
ACH-000153,0.13418186370500002
ACH-000159,0.0390811062081
ACH-000160,-0.135917609854
ACH-000163,0.06293579173290001
ACH-000167,0.00293765167869
ACH-000168,-0.0958476090571
ACH-000169,0.094515911491
ACH-000178,0.169306566746
ACH-000182,0.0695216600698
ACH-000183,0.064271221247
ACH-000188,-0.005523161624920001
ACH-000189,-0.048534581669500004
ACH-000190,-0.103288170176
ACH-000198,-0.0366635083388
ACH-000204,0.273841598345
ACH-000206,0.05048440026769999
ACH-000207,0.18486633475900002
ACH-000211,-0.128592587033
ACH-000215,0.0922191135268
ACH-000221,0.0921914922114
ACH-000222,-0.257268297161
ACH-000223,0.0350695444854
ACH-000226,-0.09719803973850001
ACH-000227,-0.483834687483
ACH-000228,-0.142117527904
ACH-000231,0.0686274643433
ACH-000232,-0.00788151278398
ACH-000233,0.122794283692
ACH-000234,0.0701789080682
ACH-000235,-0.180911298035
ACH-000237,0.0393180398171
ACH-000238,0.139269500412
ACH-000243,-0.19264364687399999
ACH-000244,0.101281690314
ACH-000246,0.009479510987399999
