,ZNF705A (440077)
ACH-000004,-0.371132419083
ACH-000007,-0.286806729981
ACH-000009,-0.41015584515799997
ACH-000011,-0.205925971635
ACH-000012,-0.298721523979
ACH-000013,-0.34852982114500003
ACH-000014,-0.230912527812
ACH-000015,-0.225443783614
ACH-000017,-0.145819462896
ACH-000018,-0.188490334118
ACH-000019,-0.11243176180600001
ACH-000021,-0.188225111192
ACH-000022,-0.347049002715
ACH-000025,-0.327834513348
ACH-000028,-0.38293397270900004
ACH-000030,-0.220057413136
ACH-000035,-0.309737226724
ACH-000036,-0.47062157668399995
ACH-000037,-0.391782992322
ACH-000039,-0.329948433365
ACH-000040,-0.27774978873399997
ACH-000041,-0.36021794588
ACH-000042,-0.364670066122
ACH-000045,-0.136011124813
ACH-000047,-0.31184646754900003
ACH-000052,-0.512144162493
ACH-000053,-0.159868384737
ACH-000054,-0.19579773218
ACH-000055,-0.33393127241
ACH-000060,-0.23444390154800002
ACH-000067,-0.131697651769
ACH-000070,-0.24719549849
ACH-000075,-0.589171409145
ACH-000078,-0.027190952089200002
ACH-000082,-0.35182964589599997
ACH-000085,-0.281577315957
ACH-000086,-0.24029705588599998
ACH-000087,-0.539075443286
ACH-000092,-0.115938953079
ACH-000095,-0.364127435507
ACH-000097,-0.461269597064
ACH-000098,-0.015403428775200002
ACH-000099,-0.189009002909
ACH-000108,-0.1278404976
ACH-000113,-0.0727748309827
ACH-000115,-0.03677322839469999
ACH-000116,-0.22670190649099997
ACH-000118,-0.31368733584
ACH-000120,-0.466567564994
ACH-000123,-0.293455907497
ACH-000127,-0.183502718127
ACH-000128,-0.11063146519400001
ACH-000132,-0.202196571896
ACH-000133,-0.26133907189800004
ACH-000137,-0.44269818378799997
ACH-000138,-0.256394796125
ACH-000142,-0.31483527604600003
ACH-000143,-0.350970633703
ACH-000146,-0.154468433805
ACH-000148,-0.151450614715
ACH-000150,-0.22831146689800003
ACH-000152,-0.377656175556
ACH-000153,-0.395497585118
ACH-000159,-0.20625128284299998
ACH-000160,-0.41260482641400004
ACH-000163,-0.343451107964
ACH-000167,-0.300569354426
ACH-000168,-0.145984995199
ACH-000169,-0.207374254049
ACH-000178,-0.379768092688
ACH-000182,-0.20596024799100002
ACH-000183,-0.293885158562
ACH-000188,-0.434369330288
ACH-000189,-0.529779012648
ACH-000190,-0.22180693794300002
ACH-000198,-0.3625621397
ACH-000204,-0.5597683319860001
ACH-000206,-0.307044223946
ACH-000207,-0.286427427701
ACH-000211,-0.22905256477
ACH-000215,-0.200524167203
ACH-000221,-0.201366077305
ACH-000222,-0.538550548355
ACH-000223,-0.218985281116
ACH-000226,-0.27195863859999997
ACH-000227,-0.11412769819700001
ACH-000228,-0.295573119971
ACH-000231,-0.32676209866300004
ACH-000232,-0.23504219283000002
ACH-000233,-0.126085401622
ACH-000234,-0.349952683258
ACH-000235,-0.334707291384
ACH-000237,-0.44381034918300005
ACH-000238,-0.33960780161
ACH-000243,-0.18645348307100001
ACH-000244,-0.410070465569
ACH-000246,-0.292329140678
ACH-000248,-0.292017390487
ACH-000250,-0.328780991066
ACH-000251,-0.311326440258
ACH-000253,-0.268579554679
ACH-000255,-0.38570779441799996
ACH-000256,-0.416804273474
ACH-000257,-0.288018169686
ACH-000258,-0.290886712988
ACH-000259,-0.166592968576
ACH-000260,-0.297558596118
ACH-000261,-0.37035801444099997
ACH-000262,-0.31824082094
ACH-000263,0.00910227765075
ACH-000264,-0.331266870858
ACH-000265,-0.36491954010300004
ACH-000266,-0.28290368926
ACH-000272,-0.310873211611
