,CCND2 (894)
ACH-000004,-0.0558899805662
ACH-000007,-0.754971509726
ACH-000009,-0.131850390464
ACH-000011,-0.985751842299
ACH-000012,0.040465844919500005
ACH-000013,-0.053169018278
ACH-000014,-0.146580238019
ACH-000015,-0.11045137246600001
ACH-000017,-0.225041624109
ACH-000018,-0.0141223907232
ACH-000019,-0.000963153800594
ACH-000021,-0.19745273737100003
ACH-000022,-0.300212626062
ACH-000025,0.0918827669295
ACH-000028,0.051321566343199995
ACH-000030,-0.14754680383
ACH-000035,-0.06843842884
ACH-000036,-0.134074474874
ACH-000037,-0.351395380198
ACH-000039,-0.281300774312
ACH-000040,-0.129435959837
ACH-000041,-0.278001574661
ACH-000042,-0.0263284111237
ACH-000045,-0.185146539837
ACH-000047,-0.314288191973
ACH-000052,-0.137360352549
ACH-000053,-0.079093536827
ACH-000054,-0.142394433287
ACH-000055,-0.973842545634
ACH-000060,-0.150943051609
ACH-000067,-0.195754149322
ACH-000070,-0.186299547106
ACH-000075,0.0228483694028
ACH-000078,-0.00567423936704
ACH-000082,-0.297902238461
ACH-000085,-0.0603374032192
ACH-000086,-0.197994690462
ACH-000087,0.0233455999197
ACH-000092,-0.100952130735
ACH-000095,-1.2371873801
ACH-000097,0.0518305476998
ACH-000098,-0.18651963663499999
ACH-000099,-0.032034857973099996
ACH-000108,-0.0958793886898
ACH-000113,-0.106892997885
ACH-000115,-0.206812683125
ACH-000116,-0.320065295693
ACH-000118,-0.080092722172
ACH-000120,-0.130054090588
ACH-000123,0.100514701656
ACH-000127,-0.08122978922610001
ACH-000128,-0.149873932914
ACH-000132,-0.198335688747
ACH-000133,-0.0566293531391
ACH-000137,-0.225454143028
ACH-000138,-0.1503375744
ACH-000142,-0.0929636142784
ACH-000143,-0.177780520168
ACH-000146,-0.203121705911
ACH-000148,-0.0914105517795
ACH-000150,-0.0515223484351
ACH-000152,-0.13022993026
ACH-000153,-0.26143607707100003
ACH-000159,-0.107444005576
ACH-000160,-0.331966075128
ACH-000163,-0.195467877691
ACH-000167,-0.665590566982
ACH-000168,0.12459239621200001
ACH-000169,-0.27226033880399997
ACH-000178,-0.0144835523752
ACH-000182,-0.161830535055
ACH-000183,-1.30825324302
ACH-000188,0.0787055120767
ACH-000189,-0.102234284191
ACH-000190,-0.14181468590399998
ACH-000198,0.022492761086
ACH-000204,-1.0474518293100001
ACH-000206,-1.35521462144
ACH-000207,-0.261103225283
ACH-000211,-0.48656641805100004
ACH-000215,-0.16558629370300001
ACH-000221,-0.161178180537
ACH-000222,0.164771530976
ACH-000223,-0.271473546661
ACH-000226,-0.0145485260344
ACH-000227,0.11032233136700001
ACH-000228,-0.48945318171499996
ACH-000231,-0.22941876693500002
ACH-000232,-0.163562027974
ACH-000233,0.08886618626599999
ACH-000234,-0.272048149846
ACH-000235,-0.0750051034762
ACH-000237,-0.0645266284195
ACH-000238,-0.19929245511399998
ACH-000243,-0.187747614626
ACH-000244,0.00760359900269
ACH-000246,-0.200450171115
ACH-000248,-0.0512824101125
ACH-000250,-0.17497574987700001
ACH-000251,0.06778044988450001
ACH-000253,-0.12097317459899999
ACH-000255,-0.18696003181899998
ACH-000256,-0.178153924538
ACH-000257,0.12825185992000002
ACH-000258,0.056943365507100004
ACH-000259,-0.045228358189000006
ACH-000260,-0.0259433178317
ACH-000261,-0.360604742514
ACH-000262,-0.19675686153900002
ACH-000263,-0.42119885281900005
ACH-000264,-0.22519853365200002
ACH-000265,0.161858517498
ACH-000266,-0.205777720429
ACH-000272,-0.293361216518
ACH-000273,-0.372722346699
ACH-000274,-0.264560739608
ACH-000277,-0.0934418967382
ACH-000278,-0.026314637332399998
ACH-000279,-0.24171462035900002
ACH-000280,0.155357661887
ACH-000281,-0.178478496832
ACH-000288,-0.0734762672805
ACH-000291,-0.183914672419
ACH-000293,-0.17870746215
ACH-000294,-0.13908503601
ACH-000295,-0.0326593579119
ACH-000296,-0.0233568564472
ACH-000302,-0.140375077012
ACH-000304,-0.152151626337
ACH-000307,-0.473591880231
ACH-000308,-0.168824630262
ACH-000310,0.11165210190199999
ACH-000311,-0.18832924641600002
ACH-000312,-0.0212360969668
ACH-000315,-0.207415090604
ACH-000316,-0.059709633769699996
ACH-000317,-0.13638505490299999
ACH-000318,0.0544176970527
ACH-000319,-0.285537747241
ACH-000320,0.08565438958460002
ACH-000322,0.132988495887
ACH-000323,-0.25184036474800003
ACH-000324,-0.04968304955180001
ACH-000329,-0.09717486133810001
ACH-000330,0.0293065821214
ACH-000331,-0.102168293994
ACH-000332,-0.133856755426
ACH-000334,0.08145365609500001
ACH-000335,-0.117623818155
ACH-000336,0.140189412966
ACH-000337,0.050410691159300004
ACH-000339,-0.267094793987
ACH-000341,0.387171308946
ACH-000348,-0.180231808025
ACH-000350,-0.0833544996753
ACH-000352,-0.152576045339
ACH-000356,-0.114363924937
ACH-000361,-0.020138653561
ACH-000362,-0.448707474722
ACH-000363,-0.26410265132
ACH-000364,-0.253798835317
ACH-000365,-0.0359891164726
ACH-000366,-0.214083787009
ACH-000368,-0.238588811215
