,CTAGE9 (643854)
ACH-000004,-0.43956067594899995
ACH-000007,-0.416102201875
ACH-000009,-0.566767121299
ACH-000011,-0.339261524637
ACH-000012,-0.47307922449199996
ACH-000013,-0.413641613669
ACH-000014,-0.231602666383
ACH-000015,-0.262491939636
ACH-000017,-0.38430804624700005
ACH-000018,-0.526941940935
ACH-000019,-0.157419985706
ACH-000021,-0.791686367384
ACH-000022,-0.581613013345
ACH-000025,-0.46039587964400003
ACH-000028,-0.30759878842
ACH-000030,-0.480001598561
ACH-000035,-0.49868745731700004
ACH-000036,-0.608139303947
ACH-000037,-0.46291544401600004
ACH-000039,-0.7108282496430001
ACH-000040,-0.510364948138
ACH-000041,-0.532844513013
ACH-000042,-0.698924192992
ACH-000045,-0.240492292196
ACH-000047,-0.295846897143
ACH-000052,-0.516862151713
ACH-000053,-0.393168469068
ACH-000054,-0.557344728827
ACH-000055,-0.158266963891
ACH-000060,-0.506882913714
ACH-000067,-0.509417317598
ACH-000070,-0.40447430766000003
ACH-000075,-0.570386222623
ACH-000078,-0.36639548719899995
ACH-000082,-0.322951934372
ACH-000085,-0.44142207431100006
ACH-000086,-0.38988706315399996
ACH-000087,-0.655488504027
ACH-000092,-0.448698479092
ACH-000095,-0.6590934894100001
ACH-000097,-0.453668277525
ACH-000098,-0.44882690952
ACH-000099,-0.589959507939
ACH-000108,-0.458538643425
ACH-000113,-0.427591585615
ACH-000115,-0.774098914257
ACH-000116,-0.40557774868199997
ACH-000118,-0.32464615326900004
ACH-000120,-0.38824960990999996
ACH-000123,-0.508870067895
ACH-000127,-0.5567397341920001
ACH-000128,-0.190522553757
ACH-000132,-0.6353212423610001
ACH-000133,-0.5298771009100001
ACH-000137,-0.47235334856899996
ACH-000138,-0.57750318764
ACH-000142,-0.42030362288900003
ACH-000143,-0.35491346589699996
ACH-000146,-0.347228838146
ACH-000148,-0.337830117146
ACH-000150,-0.23554909070799998
ACH-000152,-0.432146763678
ACH-000153,-0.34384227589
ACH-000159,-0.5436059080219999
ACH-000160,-0.336153109846
ACH-000163,-0.248327059934
ACH-000167,-0.231319336006
ACH-000168,-0.311258411653
ACH-000169,-0.506021413499
ACH-000178,-0.524426118506
ACH-000182,-0.372290863278
ACH-000183,-0.537733296032
ACH-000188,-0.41711817387500005
ACH-000189,-0.19639623264800002
ACH-000190,-0.392442849606
ACH-000198,-0.615823863402
ACH-000204,-0.559394225062
ACH-000206,-0.43313282263700004
ACH-000207,-0.501503021736
ACH-000211,-0.41703650927599994
ACH-000215,-0.469263928293
ACH-000221,-0.291621982242
ACH-000222,-0.42946825303900005
ACH-000223,-0.48240498673199994
ACH-000226,-0.5210842593
ACH-000227,-0.830872429894
ACH-000228,-0.501168817076
ACH-000231,-0.386563156617
ACH-000232,-0.649029450126
ACH-000233,-0.318178755517
ACH-000234,-0.563601707687
ACH-000235,-0.47131487029200003
ACH-000237,-0.44631922493299997
ACH-000238,-0.288636027176
ACH-000243,-0.39184412140600006
ACH-000244,-0.46127376434199996
ACH-000246,-0.491601878571
ACH-000248,-0.39604476426799995
ACH-000250,-0.735327102759
ACH-000251,-0.281159276241
ACH-000253,-0.629504784793
ACH-000255,-0.44146301399300003
ACH-000256,-0.528959817225
ACH-000257,-0.252457405726
ACH-000258,-0.467472587861
ACH-000259,-0.45200260203299997
ACH-000260,-0.6445026376690001
ACH-000261,-0.492907210657
ACH-000262,-0.424635424705
ACH-000263,-0.451369318281
ACH-000264,-0.464001055357
ACH-000265,-0.355498517038
ACH-000266,-0.49443653167499996
ACH-000272,-0.7483074247679999
ACH-000273,-0.713786338011
ACH-000274,-0.709482747908
ACH-000277,-0.381387479828
ACH-000278,-0.729078064161
ACH-000279,-0.602511737497
ACH-000280,-0.493355276334
ACH-000281,-0.7183521941650001
ACH-000288,-0.6790332660420001
ACH-000291,-0.504588830005
ACH-000293,-0.331188328558
ACH-000294,-0.713270472724
ACH-000295,-0.578010393111
ACH-000296,-0.362839843944
ACH-000302,-0.236726585272
ACH-000304,-0.474960496447
ACH-000307,-0.42195765565
ACH-000308,-0.419257334396
ACH-000310,-0.561669373846
ACH-000311,-0.481987729648
ACH-000312,-0.426261980931
ACH-000315,-0.0584179607824
ACH-000316,-0.313581811436
ACH-000317,-0.644984787964
ACH-000318,-0.35240693433200004
ACH-000319,-0.416457274974
ACH-000320,-0.601361709105
ACH-000322,-0.451010598394
ACH-000323,-0.48213454971
ACH-000324,-0.538504017947
ACH-000329,-0.544238525492
ACH-000330,-0.224947372452
ACH-000331,-0.334513745902
ACH-000332,-0.557361214289
ACH-000334,-0.590494689594
ACH-000335,-0.203385574179
ACH-000336,-0.49255061577799997
ACH-000337,-0.17203340396400002
ACH-000339,-0.594953118905
ACH-000341,-0.42471188407
ACH-000348,-0.266388632512
ACH-000350,-0.5530121674
ACH-000352,-0.498600786128
ACH-000356,-0.382754063508
ACH-000361,-0.254513150017
ACH-000362,-0.558091573346
ACH-000363,-0.563318782851
ACH-000364,-0.351868163922
ACH-000365,-0.602190455614
ACH-000366,-0.49479116514399996
ACH-000368,-0.313528488781
ACH-000374,-0.621915455407
ACH-000375,-0.294627192919
ACH-000376,-0.690203536295
ACH-000381,-0.623297911537
ACH-000383,-0.287996024137
ACH-000387,-0.536597714307
