,ATF1 (466)
ACH-000004,-0.398695424141
ACH-000007,-0.35959300675399997
ACH-000009,-0.464046743069
ACH-000011,-0.141427619369
ACH-000012,-0.25881515831
ACH-000013,-0.273061486498
ACH-000014,-0.363793463793
ACH-000015,-0.515444664985
ACH-000017,-0.269957309371
ACH-000018,-0.37516670371699995
ACH-000019,-0.367138796439
ACH-000021,-0.499596017838
ACH-000022,-0.130978126667
ACH-000025,-0.254292975329
ACH-000028,-0.468698275222
ACH-000030,-0.28684531623000004
ACH-000035,-0.45175743920100003
ACH-000036,-0.08761221053410001
ACH-000037,-0.25742817439300003
ACH-000039,-0.510030221545
ACH-000040,-0.443002162352
ACH-000041,-0.6262869744749999
ACH-000042,0.0319254046913
ACH-000045,-0.35813162316200003
ACH-000047,-0.155160374578
ACH-000052,-0.247439450139
ACH-000053,-0.237462652216
ACH-000054,-0.20401426231
ACH-000055,-0.42648254978100003
ACH-000060,-0.232094155176
ACH-000067,-0.33528802190900003
ACH-000070,-0.0772583833794
ACH-000075,-0.39441500977899996
ACH-000078,-0.241033661681
ACH-000082,-0.334919387423
ACH-000085,-0.187444780531
ACH-000086,-0.428931699649
ACH-000087,-0.463033640448
ACH-000092,-0.277088289049
ACH-000095,-0.0840978466351
ACH-000097,-0.345658611911
ACH-000098,-0.0954151043341
ACH-000099,-0.31289120075300003
ACH-000108,-0.139117591381
ACH-000113,-0.301857428008
ACH-000115,-0.19161787023899998
ACH-000116,-0.161869317896
ACH-000118,-0.300618635141
ACH-000120,-0.13693942671499998
ACH-000123,-0.33597011294699997
ACH-000127,-0.320727566012
ACH-000128,-0.381968907187
ACH-000132,-0.0929011056088
ACH-000133,-0.272115460878
ACH-000137,-0.527971758309
ACH-000138,-0.29623511664200003
ACH-000142,-0.248589896446
ACH-000143,-0.04099919874019999
ACH-000146,-0.24656273563900002
ACH-000148,-0.198027546941
ACH-000150,-0.287253685074
ACH-000152,-0.38048352803
ACH-000153,-0.28636643543699997
ACH-000159,-0.137800591965
ACH-000160,-0.47341174977899997
ACH-000163,-0.394087432126
ACH-000167,-0.519701470246
ACH-000168,0.0058878259379700005
ACH-000169,-0.118789470105
ACH-000178,-0.269493471568
ACH-000182,-0.125022226983
ACH-000183,-0.473430274176
ACH-000188,-0.169205207883
ACH-000189,-0.167947359564
ACH-000190,-0.522305224625
ACH-000198,-0.214982450182
ACH-000204,-0.617993763685
ACH-000206,-0.183675810124
ACH-000207,-0.350297041648
ACH-000211,-0.322935254195
ACH-000215,-0.29152778544
ACH-000221,-0.0767694107232
ACH-000222,-0.233318927029
ACH-000223,-0.283544799375
ACH-000226,-0.0543801179743
ACH-000227,-0.383606047449
ACH-000228,-0.253470736349
ACH-000231,-0.121585652266
ACH-000232,-0.430329853275
ACH-000233,-0.120230202306
ACH-000234,-0.45419815924999996
ACH-000235,-0.307578412641
ACH-000237,-0.17352317789000002
ACH-000238,-0.53194652293
ACH-000243,-0.26020094461
ACH-000244,-0.526270673082
ACH-000246,-0.42382712011600004
ACH-000248,-0.288493460111
ACH-000250,-0.148013072645
ACH-000251,-0.12509707434800002
ACH-000253,-0.15540649069499998
ACH-000255,-0.334588549964
ACH-000256,-0.109688966231
ACH-000257,-0.279570872086
ACH-000258,-0.310391508279
ACH-000259,-0.210085823032
ACH-000260,-0.38198891920500005
ACH-000261,-0.267631306035
ACH-000262,-0.321044926797
ACH-000263,-0.302507503633
ACH-000264,-0.270055557163
ACH-000265,-0.315184769807
ACH-000266,-0.327064236105
ACH-000272,-0.237377198116
ACH-000273,-0.32699608961300003
ACH-000274,-0.35623854481399997
ACH-000277,-0.169846726675
ACH-000278,-0.142980880119
ACH-000279,-0.322836320893
ACH-000280,-0.397760966845
ACH-000281,-0.297065593787
ACH-000288,-0.263864004778
ACH-000291,-0.401918192909
ACH-000293,-0.167738974353
ACH-000294,-0.44459363038599997
ACH-000295,-0.221205681006
ACH-000296,-0.6574266298529999
ACH-000302,-0.14591987740999998
ACH-000304,0.07783892373239999
ACH-000307,-0.194571825093
ACH-000308,-0.270267325531
ACH-000310,-0.465051444877
ACH-000311,-0.445084114231
ACH-000312,-0.345571417174
ACH-000315,-0.227784064135
ACH-000316,-0.309142709138
