,ZBTB7C (201501)
ACH-000004,0.0427519293226
ACH-000007,-0.26744385140099997
ACH-000009,-0.0291257630761
ACH-000011,0.122701344112
ACH-000012,0.157270973376
ACH-000013,-0.013907618516899999
ACH-000014,-0.08339124236750001
ACH-000015,0.0729145892996
ACH-000017,0.181390852735
ACH-000018,-0.0302790473836
ACH-000019,0.155479154006
ACH-000021,0.13919349701
ACH-000022,-0.009326264478430001
ACH-000025,0.024494797631900003
ACH-000028,0.0480196256209
ACH-000030,-0.113608662222
ACH-000035,0.150927880912
ACH-000036,0.0706726841127
ACH-000037,0.23214630006200002
ACH-000039,0.0773403405089
ACH-000040,0.07418824183360001
ACH-000041,-0.0390373106863
ACH-000042,0.06737587866219999
ACH-000045,0.194798669318
ACH-000047,-0.0508676025312
ACH-000052,-0.0536179919419
ACH-000053,0.028588480859300002
ACH-000054,0.14935231223
ACH-000055,0.0264920648035
ACH-000060,0.104626167082
ACH-000067,0.20448877256099998
ACH-000070,-0.0783303415284
ACH-000075,0.11433777070800001
ACH-000078,0.160576533764
ACH-000082,0.117809414277
ACH-000085,0.0842458289593
ACH-000086,0.14916672429000002
ACH-000087,-0.140889486401
ACH-000092,0.136477959141
ACH-000095,0.035647869075000005
ACH-000097,0.0788056454296
ACH-000098,0.0474395037255
ACH-000099,0.03600529860190001
ACH-000108,0.160090223429
ACH-000113,-0.060319635007100005
ACH-000115,0.252740321873
ACH-000116,0.0464806469523
ACH-000118,0.199584182911
ACH-000120,-0.020932458790099997
ACH-000123,0.106893444163
ACH-000127,0.0473786311561
ACH-000128,0.171815230653
ACH-000132,-0.126753029542
ACH-000133,0.09356589611539999
ACH-000137,0.0688892496485
ACH-000138,0.0713618272143
ACH-000142,0.222058717509
ACH-000143,0.00353732139725
ACH-000146,0.019916406367099997
ACH-000148,-0.0334238696081
ACH-000150,0.199033108667
ACH-000152,0.180986857852
ACH-000153,-0.102041510558
ACH-000159,0.0265944512531
ACH-000160,0.22530941863499998
ACH-000163,0.0557223047865
ACH-000167,0.34594110638000003
ACH-000168,-0.195959566119
ACH-000169,-0.00873020731998
ACH-000178,-0.0450564591828
ACH-000182,0.013437775082499999
ACH-000183,0.0805681948321
ACH-000188,0.00688219482524
ACH-000189,-0.328194807985
ACH-000190,0.08128286857860001
ACH-000198,0.08529767241599999
ACH-000204,0.036047553656699996
ACH-000206,0.0728113422193
ACH-000207,0.248491151294
ACH-000211,0.0201318470877
ACH-000215,0.0594629130272
ACH-000221,-0.027530265194599998
ACH-000222,0.0792021496522
ACH-000223,-0.0936078935224
ACH-000226,0.132224535211
ACH-000227,0.0397153955449
ACH-000228,0.0086650222818
ACH-000231,0.123178545988
ACH-000232,-0.0405912999118
ACH-000233,0.0027981509189699996
ACH-000234,0.08355206891089999
ACH-000235,0.118239225269
ACH-000237,0.0455121585911
ACH-000238,0.164718489607
ACH-000243,0.14828566651300001
ACH-000244,0.00235160889406
ACH-000246,-0.0894133293577
ACH-000248,-0.017178912849900002
ACH-000250,0.0108828159589
ACH-000251,0.39894395940800004
ACH-000253,0.039755600023699995
ACH-000255,0.110504299924
ACH-000256,-0.0625847747751
ACH-000257,-0.221686363922
ACH-000258,0.17044499204100003
ACH-000259,0.0516964069547
ACH-000260,0.0624995700375
ACH-000261,0.0496298792564
ACH-000262,-0.00540962468573
ACH-000263,0.19855988036299999
ACH-000264,0.0316477674831
ACH-000265,0.142228656639
ACH-000266,0.0808335676361
ACH-000272,0.219546973768
ACH-000273,0.00614606886875
ACH-000274,0.042983302725099995
ACH-000277,0.0171267497125
ACH-000278,0.128115066414
ACH-000279,0.142548904161
ACH-000280,0.0875310885129
ACH-000281,-0.0873052995887
ACH-000288,0.170264017379
ACH-000291,-0.04881842125659999
ACH-000293,-0.0785758852087
ACH-000294,0.0285220641905
ACH-000295,0.0865425684253
ACH-000296,0.042442449808800006
ACH-000302,-0.00415742710526
ACH-000304,0.0743214874098
ACH-000307,0.13965426115000001
ACH-000308,0.05781372790540001
ACH-000310,0.0757459708405
ACH-000311,0.146061906791
ACH-000312,0.116916951827
ACH-000315,-0.030145480493400004
ACH-000316,0.19645183570099997
ACH-000317,0.254581264686
ACH-000318,-0.017627082695099997
ACH-000319,0.229620917324
ACH-000320,0.238255693405
ACH-000322,-0.14849168024599999
ACH-000323,-0.182886814043
ACH-000324,0.0832767786981
ACH-000329,0.142188915714
ACH-000330,0.081028875325
ACH-000331,0.0787881482662
ACH-000332,0.0415044868918
ACH-000334,-0.023770732776599995
ACH-000335,0.192525542971
ACH-000336,0.207145723231
ACH-000337,-0.0126320344591
ACH-000339,0.213161527859
ACH-000341,0.264389784853
ACH-000348,-0.00801823211221
ACH-000350,0.00826939148559
ACH-000352,0.12323444095200001
ACH-000356,0.14904624447
ACH-000361,0.0857135053417
ACH-000362,-0.0597153979894
ACH-000363,-0.05543425690190001
ACH-000364,0.0693857186698
ACH-000365,0.158249552884
ACH-000366,0.247243090335
ACH-000368,0.017534454567599996
ACH-000374,0.195376519594
ACH-000375,0.201384005319
ACH-000376,0.08820300293160001
ACH-000381,0.17297127903
ACH-000383,0.139763549304
ACH-000387,-0.09413483703530001
ACH-000389,-0.08401972357359999
ACH-000390,0.0643542383052
ACH-000393,0.005511973479969999
ACH-000395,0.279828145653
ACH-000397,0.10977893099199999
ACH-000401,-0.00156604483584
ACH-000402,0.10269017213199999
ACH-000403,0.11621084387399999
ACH-000404,0.27642437919
ACH-000406,-0.0300285757645
ACH-000407,0.14469968262900001
ACH-000408,0.215049734012
ACH-000410,0.055904319899699996
ACH-000411,0.14327369010399998
ACH-000414,0.20329982404
ACH-000415,-0.005853352116379999
ACH-000416,-0.0737601877455
ACH-000420,0.09714211690760001
ACH-000421,0.100144928615
ACH-000424,0.0514267012187
ACH-000425,-0.101422637332
ACH-000426,-0.12069450274499999
ACH-000427,0.039669980789800004
ACH-000433,-0.0508754191645
ACH-000436,-0.0673701020489
ACH-000444,0.035821370437
ACH-000445,0.05180631232469999
ACH-000448,0.100541521487
ACH-000450,0.149957723205
ACH-000452,-0.0069868420720599995
ACH-000454,0.19698285242600003
ACH-000458,0.0334097675116
ACH-000459,-0.119908551063
ACH-000460,0.0849782735214
ACH-000461,0.18761118505199997
ACH-000463,0.061732253305099995
ACH-000464,-0.01119153366
ACH-000466,0.109591958181
ACH-000467,-0.11236801233100001
ACH-000468,-0.08572158608950001
ACH-000469,0.0140522830216
ACH-000470,0.154634644044
ACH-000471,0.0478739474226
ACH-000472,-0.135625640642
ACH-000473,0.068451992878
ACH-000475,0.0637989322124
ACH-000476,0.0026937319342299998
ACH-000477,0.0338329884511
ACH-000480,0.0172006334503
ACH-000481,-0.00935307790925
ACH-000483,0.147288332424
ACH-000484,-0.08412666936069998
ACH-000485,0.0701603325964
ACH-000486,0.0345437435485
ACH-000487,-0.0910353543078
ACH-000488,0.0035561083510100002
ACH-000490,-0.06019279164269999
ACH-000491,0.0652594968054
ACH-000495,0.024960691337099997
ACH-000496,0.173916598262
ACH-000499,0.0581277749819
ACH-000500,-0.27855125676
ACH-000502,0.0392580540914
ACH-000503,0.104124616023
ACH-000505,0.0529267608093
ACH-000507,-0.107653301522
ACH-000510,0.092179648048
ACH-000511,-0.0379201645321
ACH-000512,-0.278009782423
ACH-000516,0.15935321440199998
ACH-000517,0.037795460103
ACH-000518,0.11547169790799999
ACH-000520,0.161988446128
ACH-000521,0.0496004445891
ACH-000522,0.037899148583900005
ACH-000524,0.06421927718380001
ACH-000527,0.0481366771077
ACH-000528,0.047404039128300005
ACH-000537,0.11571008651699999
ACH-000541,0.00524555093726
ACH-000542,-0.03436875219
ACH-000544,0.023232867009200003
ACH-000545,0.0450791870926
ACH-000547,0.021348787508799996
ACH-000548,0.030157696993200003
ACH-000549,0.19375237744100002
ACH-000550,0.20765081706099997
ACH-000552,-0.09645108240070001
ACH-000556,-0.044204964638099996
ACH-000557,-0.0697190025887
ACH-000570,-0.0559633263131
ACH-000571,-0.038909631891900005
ACH-000573,-0.0569410657646
ACH-000576,0.00589739426052
ACH-000580,0.13068052740299999
ACH-000584,0.062044838670600004
ACH-000585,0.0439575485419
ACH-000588,0.00973107618078
ACH-000589,-0.0768035112945
ACH-000591,0.0384063737398
ACH-000593,-0.0027390715468500002
ACH-000600,0.31021273722
ACH-000601,0.08035416964389999
ACH-000604,0.0231487969911
ACH-000605,0.151148432104
ACH-000606,0.10501314196
ACH-000608,0.0923970100758
ACH-000614,0.09599988857439999
ACH-000616,-0.24362316499699999
