,PPDPF (79144)
ACH-000004,0.330246143057
ACH-000007,0.263269527191
ACH-000009,-0.11260783662599999
ACH-000011,-0.17838767627
ACH-000012,0.08694971945919999
ACH-000013,0.021880094597900003
ACH-000014,0.0608712712084
ACH-000015,0.0703140357967
ACH-000017,0.0779933303742
ACH-000018,0.08512441707589999
ACH-000019,-0.508403562671
ACH-000021,0.216573517214
ACH-000022,0.005907453853729999
ACH-000025,0.130822557732
ACH-000028,-0.10933352109899999
ACH-000030,-0.031632265029599996
ACH-000035,0.167720385039
ACH-000036,-0.0953864081645
ACH-000037,0.280065663488
ACH-000039,0.108836426345
ACH-000040,-0.030697476289599998
ACH-000041,0.16616628283399998
ACH-000042,-0.0966115376504
ACH-000045,0.0749810477783
ACH-000047,0.073823617417
ACH-000052,-0.034640586958699995
ACH-000053,0.10617651779500001
ACH-000054,-0.023008242050400005
ACH-000055,-0.0616306925266
ACH-000060,-0.09488932722380002
ACH-000067,-0.05909836574519999
ACH-000070,0.08585048209589999
ACH-000075,-0.11827854007500001
ACH-000078,-0.18025271406100002
ACH-000082,0.0163133379813
ACH-000085,0.175004347434
ACH-000086,0.129345837535
ACH-000087,0.203810959772
ACH-000092,0.11860985772600001
ACH-000095,0.00793462897535
ACH-000097,-0.039352237821
ACH-000098,0.018041882143
ACH-000099,-0.110971825099
ACH-000108,0.0941136338387
ACH-000113,0.0801644939407
ACH-000115,-0.0893915204662
ACH-000116,-0.0336830763728
ACH-000118,0.0231063471972
ACH-000120,0.140166323875
ACH-000123,-0.016873058408299998
ACH-000127,0.053779316108
ACH-000128,0.0950518020485
ACH-000132,-0.0738989983085
ACH-000133,-0.028748724033499998
ACH-000137,0.199379977508
ACH-000138,0.00703430485742
ACH-000142,0.11298024805500001
ACH-000143,0.0445132119453
ACH-000146,0.106121182235
ACH-000148,-0.045075838730600004
ACH-000150,-0.153058683271
ACH-000152,0.093584785337
ACH-000153,0.126728620228
ACH-000159,-0.00731258635223
ACH-000160,0.236225490733
ACH-000163,0.0573257782818
ACH-000167,-0.023725172229599998
ACH-000168,0.194918202817
ACH-000169,-0.042373425653800006
ACH-000178,0.024371719545400003
ACH-000182,-0.07518772655849999
ACH-000183,0.133228802559
ACH-000188,0.087231307811
ACH-000189,0.0652551679555
ACH-000190,0.354661941062
ACH-000198,0.20565776101100003
ACH-000204,0.178310528587
ACH-000206,0.188626467702
ACH-000207,0.0252442495406
ACH-000211,0.0329242312647
ACH-000215,-0.014657639861299998
ACH-000221,0.165581966178
ACH-000222,-0.17581036367300001
ACH-000223,0.0692918948998
ACH-000226,0.182953447735
ACH-000227,-0.0778923928189
ACH-000228,0.127362645893
ACH-000231,-0.0584163128477
ACH-000232,-0.0449251496112
ACH-000233,0.128032171493
ACH-000234,0.0337108286285
ACH-000235,0.00814557880554
ACH-000237,0.111180664644
ACH-000238,0.15930604641100002
ACH-000243,0.06376725748999999
ACH-000244,0.161245252747
ACH-000246,-0.0521143617625
ACH-000248,0.11157123117000001
ACH-000250,-0.104198386411
ACH-000251,-0.31113635277199997
ACH-000253,0.100582957528
ACH-000255,0.177517426235
ACH-000256,-0.280373809763
ACH-000257,0.336789800858
ACH-000258,0.11273628882799999
ACH-000259,-0.14177695891699998
ACH-000260,-0.0192881470974
ACH-000261,-0.0487585938808
ACH-000262,-0.0712082020819
ACH-000263,-0.21458446514199997
ACH-000264,-0.051219473693699995
ACH-000265,-0.013786813418399999
ACH-000266,-0.00759325365618
ACH-000272,-0.062820855152
ACH-000273,0.00942272719091
ACH-000274,-0.0802759191376
ACH-000277,0.000182868809211
ACH-000278,0.172920335944
ACH-000279,0.200931390893
ACH-000280,-0.0410439782928
ACH-000281,-0.004172366460789999
ACH-000288,-0.134140138655
ACH-000291,-0.12454800767100001
ACH-000293,0.0638541664485
ACH-000294,-0.171363616406
ACH-000295,-0.119732024552
ACH-000296,0.025340363232400003
ACH-000302,0.141222488525
ACH-000304,0.1482252895
ACH-000307,-0.0428294124409
ACH-000308,0.00301161542852
ACH-000310,-0.189057027854
ACH-000311,-0.134502585708
ACH-000312,0.04707840695880001
ACH-000315,0.10359973465500001
ACH-000316,0.127771768795
ACH-000317,0.0745598813523
ACH-000318,0.176758928092
ACH-000319,0.04413946630559999
ACH-000320,-0.21702466437399998
ACH-000322,-0.19596717711300002
ACH-000323,0.162946948978
ACH-000324,-0.11859142184699999
ACH-000329,0.00550638221195
ACH-000330,-0.133240031843
ACH-000331,0.0788311133978
ACH-000332,-0.052085878875099995
ACH-000334,0.219335805519
ACH-000335,0.127819446773
ACH-000336,0.203852732588
ACH-000337,0.09965057755550001
ACH-000339,-0.0184615160289
ACH-000341,-0.0110515524936
ACH-000348,0.0533624368754
ACH-000350,-0.060408618586599995
ACH-000352,-0.35017514652500004
ACH-000356,0.103098167538
ACH-000361,0.120833898128
ACH-000362,0.0879158537776
ACH-000363,0.0840139207195
ACH-000364,0.0142615089366
ACH-000365,0.138592321675
ACH-000366,-0.10963520636700001
ACH-000368,0.0154851938191
ACH-000374,0.122317287623
ACH-000375,-0.0241661245322
ACH-000376,-0.00708106323216
ACH-000381,0.138830270791
ACH-000383,0.0138346710065
