,GABRB3 (2562)
ACH-000004,-0.0480741868226
ACH-000007,0.0393821048962
ACH-000009,-0.0658578775521
ACH-000011,0.0939348067789
ACH-000012,0.149265403574
ACH-000013,0.145520955728
ACH-000014,0.08214844880489999
ACH-000015,0.150526554967
ACH-000017,0.00559323148131
ACH-000018,0.194981437451
ACH-000019,-0.032596267567
ACH-000021,0.287361756823
ACH-000022,0.21523509239
ACH-000025,0.022133587866700003
ACH-000028,0.139638492496
ACH-000030,0.116782842137
ACH-000035,0.165955085995
ACH-000036,0.137415943873
ACH-000037,-0.0360216090342
ACH-000039,0.20112925478
ACH-000040,0.114445381447
ACH-000041,0.0673146944647
ACH-000042,0.24218317768300002
ACH-000045,0.318299778477
ACH-000047,0.18222308877
ACH-000052,0.305329366476
ACH-000053,0.0533414440336
ACH-000054,0.154028180842
ACH-000055,0.246258683128
ACH-000060,0.10214141728199999
ACH-000067,0.252895704934
ACH-000070,0.10904170478
ACH-000075,0.209523181089
ACH-000078,0.358677924304
ACH-000082,0.314413599369
ACH-000085,0.424625684741
ACH-000086,0.05955874309069999
ACH-000087,0.15313327894099998
ACH-000092,0.142685024137
ACH-000095,0.164742400199
ACH-000097,0.0768053479153
ACH-000098,0.247817081639
ACH-000099,0.0613785070018
ACH-000108,0.243244153447
ACH-000113,0.0607322148785
ACH-000115,0.119323263554
ACH-000116,0.137884991178
ACH-000118,0.09993381106049999
ACH-000120,0.0782777753242
ACH-000123,-0.06817689026200001
ACH-000127,0.212658836586
ACH-000128,0.11417404654300001
ACH-000132,-0.0172099345944
ACH-000133,0.160464425351
ACH-000137,0.104951895657
ACH-000138,0.22947779853599998
ACH-000142,0.056193043600699995
ACH-000143,0.0969740609542
ACH-000146,0.203600312271
ACH-000148,0.246127409127
ACH-000150,0.017272946414599998
ACH-000152,0.166136456477
ACH-000153,0.0757352267517
ACH-000159,0.172628117995
ACH-000160,0.047511295982999996
ACH-000163,0.28504419477
ACH-000167,0.766206190851
ACH-000168,0.157151943344
ACH-000169,0.0957430634713
ACH-000178,0.0407437241205
ACH-000182,0.232629710166
ACH-000183,0.19216269130600003
ACH-000188,0.09387175913519999
ACH-000189,-0.00181580274569
ACH-000190,-0.035462396709400004
ACH-000198,0.112555577025
ACH-000204,0.0355982297413
ACH-000206,0.13682907292899998
ACH-000207,0.128104953387
ACH-000211,0.11395568516799999
ACH-000215,0.219306663753
ACH-000221,-0.0479906592481
ACH-000222,0.33767401507399997
ACH-000223,0.0940793862524
ACH-000226,-0.169722429049
ACH-000227,0.183896502082
ACH-000228,-0.07781661964889999
ACH-000231,0.139167195312
ACH-000232,0.231314053809
ACH-000233,0.121583563575
ACH-000234,0.12752608761700002
ACH-000235,0.0985348760706
ACH-000237,-0.0176756693219
ACH-000238,0.175303892927
ACH-000243,0.179741506349
ACH-000244,0.045343192138
ACH-000246,0.231996984888
ACH-000248,0.0455938550391
ACH-000250,0.21649232045400002
ACH-000251,0.20406414975499998
ACH-000253,0.198336034187
ACH-000255,-0.133816155613
ACH-000256,0.378420659103
ACH-000257,0.0261681399636
ACH-000258,0.236498914914
ACH-000259,0.161079611851
ACH-000260,0.0703630130931
ACH-000261,0.07040706014610001
ACH-000262,0.181633095845
ACH-000263,0.170153242706
ACH-000264,0.0505847258163
ACH-000265,-0.11860496236700001
ACH-000266,0.1409908806
ACH-000272,-0.0338593386375
ACH-000273,0.12644558176100001
ACH-000274,0.0983320063617
ACH-000277,0.17710884074900002
ACH-000278,0.090495174134
ACH-000279,0.0746356489398
ACH-000280,0.224118572621
ACH-000281,0.34786523918799994
ACH-000288,0.162413538328
ACH-000291,0.273542200801
ACH-000293,0.19357509030099998
ACH-000294,-0.052700754566
ACH-000295,0.172710627848
ACH-000296,0.387869365382
ACH-000302,-0.0211547021201
ACH-000304,-0.014291152215799999
ACH-000307,0.223335736392
ACH-000308,0.239691357667
ACH-000310,0.179578745313
ACH-000311,0.28948752594
ACH-000312,0.352630905797
ACH-000315,0.0073081381088
ACH-000316,0.362160807876
ACH-000317,0.205503639212
ACH-000318,-0.126885923223
ACH-000319,0.0638443197267
ACH-000320,0.0861361269395
ACH-000322,0.261358150021
ACH-000323,0.155539100102
ACH-000324,0.11570692676
ACH-000329,0.148382399552
ACH-000330,0.193262720526
ACH-000331,0.120483633167
ACH-000332,0.21320244089899998
ACH-000334,0.00166271030798
ACH-000335,0.125602658436
ACH-000336,-0.0764853347721
ACH-000337,0.09300843665380001
ACH-000339,0.0577903670017
ACH-000341,0.18012037830699998
ACH-000348,0.22322232246399998
ACH-000350,0.19937678802
ACH-000352,0.167651918259
ACH-000356,0.106320362292
ACH-000361,0.0475480564645
ACH-000362,0.127898616616
ACH-000363,0.12302305361400001
ACH-000364,0.12962107417000002
ACH-000365,0.09525231486630001
ACH-000366,0.102665276894
ACH-000368,0.0537891064546
ACH-000374,0.0732595861907
ACH-000375,0.0486626991464
ACH-000376,0.0375002953311
ACH-000381,0.165228907506
ACH-000383,-0.00265028290173
ACH-000387,0.0731138385898
ACH-000389,0.07481108805369999
ACH-000390,0.145009820912
ACH-000393,-0.022804167174200002
ACH-000395,0.36123531612899995
ACH-000397,0.19683875542100002
ACH-000401,0.0341911111471
ACH-000402,0.255515023821
ACH-000403,0.131280740126
ACH-000404,0.0553960120742
ACH-000406,0.120447554168
ACH-000407,0.030212447666099998
ACH-000408,0.07594021963639999
ACH-000410,0.0610236688973
ACH-000411,0.249577100321
ACH-000414,0.257283668335
ACH-000415,0.200303523287
ACH-000416,0.168649123185
ACH-000420,0.0454988711134
ACH-000421,0.110809601085
ACH-000424,-0.112853427304
ACH-000425,0.0987034007695
ACH-000426,-0.0726766023895
ACH-000427,0.18894030412300003
ACH-000433,0.10032408604
ACH-000436,0.037212027307000003
ACH-000444,0.155092282558
ACH-000445,0.268024106582
ACH-000448,-0.0453577670526
ACH-000450,0.10256331112400001
ACH-000452,0.0927267214734
ACH-000454,0.144462201126
ACH-000458,0.11721206947599999
ACH-000459,-0.0593298994799
ACH-000460,0.0826134205308
ACH-000461,-0.014839669585799999
ACH-000463,0.00582043921492
ACH-000464,-0.0730493418079
ACH-000466,-0.020807405079000002
ACH-000467,0.0793289855436
ACH-000468,0.08145070831119999
ACH-000469,0.0645241715546
ACH-000470,0.0729625335375
ACH-000471,0.282937769941
ACH-000472,0.114880177466
ACH-000473,0.175697317337
ACH-000475,0.15624177445999998
ACH-000476,0.306887003431
ACH-000477,0.172728332205
ACH-000480,0.008703809523989999
ACH-000481,-0.0641510050808
ACH-000483,0.172579078902
ACH-000484,0.16091898762700002
ACH-000485,0.140572632642
ACH-000486,0.0393683825949
ACH-000487,0.0430144998652
ACH-000488,0.10589057079900001
ACH-000490,-0.021190633402299996
ACH-000491,0.135599262105
ACH-000495,-0.00873679619612
ACH-000496,0.190491524676
ACH-000499,-0.0363142898509
ACH-000500,0.366168979467
ACH-000502,0.335442330789
ACH-000503,-0.159497350815
ACH-000505,0.11553354080700001
ACH-000507,0.113099049521
ACH-000510,0.155548946762
ACH-000511,-0.020077513141
ACH-000512,0.0051774068826
ACH-000516,0.150334425988
ACH-000517,0.155739365847
ACH-000518,0.155958665609
ACH-000520,0.00152678713086
ACH-000521,0.353901221832
ACH-000522,0.0575526113854
ACH-000524,0.178967828351
ACH-000527,0.0684424542612
ACH-000528,0.17302076890999998
ACH-000537,0.029066730558000003
ACH-000541,0.197181941789
ACH-000542,-0.0730387189651
ACH-000544,-0.032018493553900004
ACH-000545,0.149417745219
ACH-000547,0.202574304504
ACH-000548,0.0808788965072
ACH-000549,0.0855820967419
ACH-000550,0.23977480958099998
ACH-000552,0.07001493321169999
ACH-000556,0.135385256817
ACH-000557,0.17630998553100002
ACH-000570,0.140586266369
ACH-000571,0.021748216003400003
ACH-000573,0.122956106559
ACH-000576,0.1148255701
ACH-000580,0.0460898186838
ACH-000584,0.0479794459987
ACH-000585,0.184025892401
ACH-000588,0.0557144856332
ACH-000589,0.148468514648
ACH-000591,0.21542502696899998
ACH-000593,0.036096859830300004
ACH-000600,0.134475908178
ACH-000601,0.0916274697326
ACH-000604,-0.0670389311939
ACH-000605,0.106365067161
ACH-000606,0.0583124761976
ACH-000608,0.1578123337
ACH-000614,0.141363217835
ACH-000616,0.160916484172
ACH-000618,-0.0542758851821
ACH-000619,0.040281602986
ACH-000620,-0.0452585271024
ACH-000621,0.242165768958
ACH-000622,0.30094056920699996
ACH-000623,0.146525401197
ACH-000624,0.028453070844499998
ACH-000627,0.10371494175000001
ACH-000630,0.230431513962
ACH-000632,0.0343463920384
ACH-000633,0.14985290282
ACH-000637,0.036049740374199994
ACH-000638,0.20684589355
ACH-000646,0.105730588998
ACH-000647,0.0205364358543
ACH-000648,0.08745458550839999
ACH-000649,0.013989929171500002
ACH-000651,0.0809482058486
ACH-000652,0.29807720298900003
ACH-000653,0.0190179022343
ACH-000657,0.08540686249710001
ACH-000658,0.11644928103
ACH-000661,0.249806042506
ACH-000662,0.416150641511
ACH-000663,0.0637867890637
ACH-000665,-0.0472660095401
ACH-000671,-0.138977066151
ACH-000673,0.11289671773900001
ACH-000676,0.12035664189000002
ACH-000677,-0.0212097416895
ACH-000681,0.08064664276889999
ACH-000682,0.0941370159298
ACH-000683,0.236844038703
ACH-000684,-0.124994450305
ACH-000688,0.354758320219
ACH-000693,0.08035788517530001
ACH-000694,0.020389775034400003
ACH-000695,0.440018632232
ACH-000696,0.040010780683
ACH-000697,-0.04883005700759999
ACH-000699,0.18605311226399998
ACH-000701,0.143249994426
ACH-000706,0.23762319596700002
ACH-000711,0.133833608064
ACH-000713,0.0631927008373
ACH-000714,0.217438074624
ACH-000718,0.207816219183
ACH-000720,0.17715010590799998
ACH-000721,0.121153517538
ACH-000724,0.181349943891
ACH-000725,0.051850713865
ACH-000732,-0.09460328871189999
ACH-000734,0.0653242966999
ACH-000735,0.166592630076
ACH-000736,0.18075232636500002
ACH-000738,0.147508435228
ACH-000746,0.0741592707542
ACH-000747,-0.022753626808700002
ACH-000748,0.056737375339599994
ACH-000753,0.047853074885400006
ACH-000756,0.0144416424771
ACH-000757,0.0978346987885
ACH-000758,0.253162826984
ACH-000760,0.0725343910135
ACH-000763,0.144826015162
ACH-000764,-0.0719856665643
ACH-000765,0.13776763548499998
ACH-000766,0.258074491374
ACH-000767,0.193052262171
ACH-000768,-0.0641132942545
ACH-000769,-0.0022167813674000003
ACH-000770,0.122011543366
ACH-000771,0.11041678474099999
ACH-000773,-0.0944737975567
ACH-000776,-0.08979978588330001
ACH-000777,-0.0164798461546
ACH-000778,0.184562903003
ACH-000781,0.136167790571
ACH-000782,-0.07285759470210001
ACH-000783,0.184505360953
ACH-000784,0.121005492923
ACH-000785,0.291611805866
ACH-000787,0.11055067705999998
ACH-000788,0.120014325372
ACH-000791,0.059021182485
ACH-000792,0.19834515773400002
ACH-000794,0.330839267293
ACH-000796,0.135604577433
ACH-000799,0.235796352967
ACH-000800,0.09665976669230002
ACH-000802,0.103391939453
ACH-000804,0.20494449740100001
ACH-000805,0.15612869315300001
ACH-000809,-0.028777136978000002
ACH-000810,0.015844851894600002
ACH-000811,0.006950225422359999
ACH-000817,0.100998223426
ACH-000819,0.09317692560910001
ACH-000820,-0.15295670953600002
ACH-000821,0.0937403115895
ACH-000822,0.08782525088479999
ACH-000823,0.170677654516
ACH-000824,0.0299468851689
ACH-000827,0.0283921538007
ACH-000829,0.042576293023699995
ACH-000831,0.006030318744310001
ACH-000832,0.030044693056299997
ACH-000833,0.280981308911
ACH-000834,-0.0148029606837
ACH-000835,0.0118861632253
ACH-000836,0.142669597387
ACH-000837,0.204309401213
ACH-000838,0.11469642984799999
ACH-000839,0.08939032455669998
ACH-000840,-0.18282933930700002
ACH-000841,0.243373935809
ACH-000843,0.00899905803111
ACH-000846,0.0983107349381
ACH-000847,0.317194105278
ACH-000848,0.101816952436
ACH-000849,0.0988517598965
ACH-000851,0.09965837060039999
ACH-000855,-0.075124408625
ACH-000856,0.081887400563
ACH-000858,0.194331523907
ACH-000859,0.340233688816
ACH-000861,0.018723402534599996
ACH-000862,0.193595341329
ACH-000865,0.0802991573828
ACH-000866,0.0568084664289
ACH-000867,0.138951031635
ACH-000869,0.0197602437437
ACH-000872,0.230863005753
ACH-000873,0.057549717279900006
ACH-000876,0.021406966858
ACH-000878,-0.07538169412739999
ACH-000880,0.18116459999899998
ACH-000881,0.082404504787
ACH-000882,0.132787066097
ACH-000884,0.12395505467800001
ACH-000885,0.124517409024
ACH-000887,0.186622193714
ACH-000888,0.264793796657
ACH-000889,0.08036380530189999
ACH-000890,0.213371182355
ACH-000896,0.0268033865137
ACH-000898,-0.0684944857582
ACH-000900,0.0699626093048
ACH-000901,0.140417751685
ACH-000905,0.0558989134334
ACH-000906,0.046867422626
ACH-000907,0.395749563959
ACH-000910,0.135022574319
ACH-000911,-0.0138498679694
ACH-000912,0.196698585881
ACH-000913,0.0627634128828
ACH-000915,0.195372309904
ACH-000916,-0.275898357625
ACH-000917,0.24917058469
ACH-000921,0.0920792767472
ACH-000924,0.193815194054
ACH-000926,0.205019482379
ACH-000928,0.157980201053
ACH-000929,0.0368334013798
ACH-000932,0.115800209262
ACH-000935,-0.0921959611135
ACH-000936,-0.0722204488618
ACH-000937,0.0035698040273699997
ACH-000938,-0.0577080669386
ACH-000939,0.222313348735
ACH-000941,0.194563245565
ACH-000943,0.0332325992577
ACH-000946,0.0735154359496
ACH-000947,0.09352573119419999
ACH-000948,0.0744061301583
ACH-000950,0.177531701741
ACH-000953,-0.07072157786410001
ACH-000957,-0.11953621237199999
ACH-000958,0.0518601794135
ACH-000960,0.191668821964
ACH-000963,-0.10480369225
