,DNPEP (23549)
ACH-000004,-0.028443618036199998
ACH-000007,-0.060731733514400005
ACH-000009,-0.159624262124
ACH-000011,0.0724747653229
ACH-000012,-0.198427445625
ACH-000013,-0.00735265700801
ACH-000014,0.22068831131900002
ACH-000015,-0.09527839891339998
ACH-000017,0.0367010383019
ACH-000018,-0.14595460148
ACH-000019,-0.188574956087
ACH-000021,0.0317912756719
ACH-000022,-0.16309602570999998
ACH-000025,-0.0193237254916
ACH-000028,-0.110380747389
ACH-000030,-0.133523302215
ACH-000035,0.2248908001
ACH-000036,-0.0785223793101
ACH-000037,0.0250068693802
ACH-000039,-0.297186140048
ACH-000040,0.102540886424
ACH-000041,-0.0159266437142
ACH-000042,-0.138204722014
ACH-000045,0.0434803029274
ACH-000047,0.0680195037455
ACH-000052,0.0278906514546
ACH-000053,-0.0013449518763499998
ACH-000054,-0.105715251257
ACH-000055,-0.106940556829
ACH-000060,-0.060114749641800004
ACH-000067,-0.162924523623
ACH-000070,0.09118195176880001
ACH-000075,0.22064355828899998
ACH-000078,-0.13757778697200002
ACH-000082,-0.136850585547
ACH-000085,0.0060105890322
ACH-000086,0.0039707660702
ACH-000087,0.140897185519
ACH-000092,-0.165173750259
ACH-000095,-0.035971910333800004
ACH-000097,0.0138288885999
ACH-000098,-0.152885812049
ACH-000099,0.042474563226199996
ACH-000108,-0.340470200537
ACH-000113,0.138063728061
ACH-000115,-0.09190768792860002
ACH-000116,-0.0073016481382299995
ACH-000118,-0.221145677154
ACH-000120,0.0639251997143
ACH-000123,-0.037491049255
ACH-000127,-0.033201594250500004
ACH-000128,0.00435911068346
ACH-000132,0.184277559756
ACH-000133,-0.229913916169
ACH-000137,-0.08513003125910001
ACH-000138,0.121003127625
ACH-000142,-0.058105937738
ACH-000143,-0.0951208367962
ACH-000146,-0.0008493457639310001
ACH-000148,-0.10425772740900001
ACH-000150,0.0366956812506
ACH-000152,-0.0531011799377
ACH-000153,0.137415391167
ACH-000159,-0.104307152914
ACH-000160,-0.112695021693
ACH-000163,0.0336652214255
ACH-000167,0.212919303077
ACH-000168,0.104191384525
ACH-000169,0.128539599408
ACH-000178,-0.103376785739
ACH-000182,0.0278501603514
ACH-000183,-0.0225253991976
ACH-000188,-0.176920376933
ACH-000189,0.0642704070951
ACH-000190,0.08643415304220001
ACH-000198,0.0173127516357
ACH-000204,-0.15178417184100002
ACH-000206,0.0112089162723
ACH-000207,-0.17589292245000002
ACH-000211,-0.0619818647143
ACH-000215,0.0155242370489
ACH-000221,0.245174477064
ACH-000222,-0.136714121546
ACH-000223,-0.025532386449199997
ACH-000226,-0.135579328708
ACH-000227,0.07211484713619999
ACH-000228,0.00560353023487
ACH-000231,-0.05485146172640001
ACH-000232,0.038108628249499996
ACH-000233,0.08680002339739999
ACH-000234,-0.035216316430800004
ACH-000235,-0.09226421543289999
ACH-000237,-0.125330157342
ACH-000238,0.195002944677
ACH-000243,0.000518179097886
ACH-000244,-0.017530894176599997
ACH-000246,0.191275560167
ACH-000248,-0.12461357237500001
ACH-000250,0.0196095141145
ACH-000251,-0.10360010977
ACH-000253,-0.152559376421
ACH-000255,-0.22991593135699998
ACH-000256,-0.042471039337
ACH-000257,0.156693232394
ACH-000258,0.014297411547299998
ACH-000259,-0.037353591032800004
ACH-000260,-0.0162068041494
ACH-000261,-0.0075239148523
ACH-000262,0.0452073563949
ACH-000263,0.279238810761
ACH-000264,0.019996652511400002
ACH-000265,0.0121199645728
ACH-000266,0.013622562737399998
ACH-000272,-0.0659678459926
ACH-000273,-0.143112727367
ACH-000274,-0.0705363763056
ACH-000277,0.208076451121
ACH-000278,-0.00152203448936
ACH-000279,-0.19529131181499998
ACH-000280,0.0113594318325
ACH-000281,0.0199140316431
ACH-000288,-0.04745710479169999
ACH-000291,-0.0682505641034
ACH-000293,0.115955039811
ACH-000294,-0.0557402621379
ACH-000295,0.0250953507045
ACH-000296,0.056065526107599996
ACH-000302,0.00255163028116
ACH-000304,-0.385292119513
ACH-000307,0.092936075128
ACH-000308,-0.102278841219
ACH-000310,-0.194748891201
ACH-000311,-0.156121043497
ACH-000312,-0.19116165291200002
ACH-000315,0.0537925432326
ACH-000316,-0.378479905382
ACH-000317,0.0498182531386
ACH-000318,-0.144057156705
ACH-000319,0.11680496475400001
ACH-000320,-0.251781687109
ACH-000322,-0.0973626158079
ACH-000323,-0.09196123132799999
ACH-000324,-0.120753481022
ACH-000329,0.0840940154514
ACH-000330,-0.214832486239
ACH-000331,-0.0153624060635
ACH-000332,-0.0419261571923
ACH-000334,0.0758806495575
ACH-000335,-0.06425110291240001
ACH-000336,-0.156522782718
ACH-000337,0.00205910562053
ACH-000339,-0.028810102955700002
ACH-000341,0.286872479125
ACH-000348,-0.172475962159
ACH-000350,0.026034662547400004
ACH-000352,-0.0709997226029
ACH-000356,0.0472043602288
ACH-000361,-0.14967638957
ACH-000362,0.0452526371319
ACH-000363,0.179848597935
ACH-000364,-0.0656283879345
ACH-000365,0.0731854646643
ACH-000366,0.16054605887499998
ACH-000368,-0.140739882326
ACH-000374,0.0901655031181
ACH-000375,-0.0684220257448
ACH-000376,-0.0848893117833
ACH-000381,-0.0758916542209
ACH-000383,0.015482811513399999
ACH-000387,0.0131100127681
ACH-000389,0.162425496264
ACH-000390,0.0201573019786
ACH-000393,-0.175219305214
ACH-000395,-0.14768076322899998
ACH-000397,0.011329262050600001
ACH-000401,0.004685216555119999
ACH-000402,-0.0421131268578
ACH-000403,-0.13610141068499998
ACH-000404,0.22520321237
ACH-000406,-0.07747190518069999
ACH-000407,-0.0184573543688
ACH-000408,0.108326782499
ACH-000410,-0.221940369949
ACH-000411,-0.101807219791
ACH-000414,0.130637357535
ACH-000415,0.0463634811781
ACH-000416,-0.0336753728562
ACH-000420,-0.0753546057928
ACH-000421,-0.0253165316719
ACH-000424,0.12255335309800001
ACH-000425,-0.05349736878959999
ACH-000426,-0.145267150099
ACH-000427,0.165461959327
ACH-000433,-0.15506862313300002
ACH-000436,0.027986699114700003
ACH-000444,0.09654472958660001
ACH-000445,-0.190268428856
ACH-000448,0.12391860467700001
ACH-000450,0.50007548706
ACH-000452,0.0608382141413
ACH-000454,0.126221738872
ACH-000458,-0.07105893589819999
ACH-000459,0.0114489344517
ACH-000460,-0.006293486885199999
ACH-000461,0.11403202537999999
ACH-000463,0.07920445008060001
ACH-000464,-0.0133399284772
ACH-000466,-0.10302758502800001
ACH-000467,-0.13986618798800002
ACH-000468,0.196027179324
ACH-000469,-0.09612722972719999
ACH-000470,0.043238637591500005
ACH-000471,0.014582789311600002
ACH-000472,0.09156827877019999
ACH-000473,0.0263256887831
ACH-000475,-0.0272976591144
ACH-000476,0.0961087210588
ACH-000477,-0.404033109366
ACH-000480,-0.110881407193
ACH-000481,0.176006709474
ACH-000483,0.178382721363
ACH-000484,-0.33839027754100004
ACH-000485,-0.029842363448000002
ACH-000486,0.150605082121
ACH-000487,-0.123272731759
ACH-000488,-0.0706366788675
ACH-000490,0.0541846723563
ACH-000491,0.08277579084560001
ACH-000495,0.131403122622
ACH-000496,-0.283938201877
ACH-000499,0.036116310146199995
ACH-000500,0.11067297716600001
ACH-000502,-0.092834041284
ACH-000503,0.137539899078
ACH-000505,0.0661141008213
ACH-000507,-0.29396521287599997
ACH-000510,-0.0984912076898
ACH-000511,-0.0576314779295
ACH-000512,-0.10462220642100001
ACH-000516,0.100877288816
ACH-000517,-0.00588945332253
ACH-000518,0.143077101786
ACH-000520,-0.12527813485300002
ACH-000521,-0.0846548036634
ACH-000522,0.0328267652843
ACH-000524,0.037074362668
ACH-000527,-0.0370636546475
ACH-000528,-0.0325738122822
ACH-000537,0.0515417099075
ACH-000541,-0.11432160710599999
ACH-000542,0.0449407385343
ACH-000544,0.035676441811
ACH-000545,0.0652017334565
ACH-000547,0.145550294533
ACH-000548,-0.205142675757
ACH-000549,0.045446686674100005
ACH-000550,-0.0776267277641
ACH-000552,0.045659549435599994
ACH-000556,-0.007537639214
ACH-000557,0.170982621773
ACH-000570,0.042014681015499995
ACH-000571,-0.16234214217
ACH-000573,-0.0967677374803
ACH-000576,-0.0970660207866
ACH-000580,0.014177343751999999
ACH-000584,-0.0482603350545
ACH-000585,0.009066599244409999
ACH-000588,-0.0168582972075
ACH-000589,0.190852108759
ACH-000591,-0.0739422186107
ACH-000593,-0.143661499231
ACH-000600,-0.0585101772699
ACH-000601,-0.0464205320985
ACH-000604,0.199013878543
ACH-000605,0.268085733884
ACH-000606,-0.18018784217300002
ACH-000608,-0.163909665731
ACH-000614,0.0259494395441
ACH-000616,-0.011508368001299998
ACH-000618,0.0278490428868
ACH-000619,-0.00185067077441
ACH-000620,0.0991938375384
ACH-000621,0.0329928591572
ACH-000622,-0.08953371409830001
ACH-000623,-0.0505541351244
ACH-000624,-0.0426357824206
ACH-000627,-0.09018227620380001
ACH-000630,-0.0243783552379
ACH-000632,0.009843047797070001
ACH-000633,-0.056946248660000004
ACH-000637,-0.191106529934
ACH-000638,0.0401680077104
ACH-000646,0.114918972328
ACH-000647,-0.04222580408430001
ACH-000648,0.0884871102054
ACH-000649,0.020847494842000002
ACH-000651,0.023474557035
ACH-000652,0.25629973753199997
ACH-000653,-0.00214293727237
ACH-000657,-0.00248170635473
ACH-000658,-0.0134050810885
ACH-000661,0.10599751544500001
ACH-000662,-0.046214903503999996
ACH-000663,-0.0564768127321
ACH-000665,-0.00928750260713
ACH-000671,-0.006138378824939999
ACH-000673,-0.08901393112
ACH-000676,0.033302213262900004
ACH-000677,-0.0538844322307
ACH-000681,0.0266188915367
ACH-000682,0.0149304211089
ACH-000683,0.047585068027300004
ACH-000684,0.102528120244
ACH-000688,-0.0671205145585
ACH-000693,0.0329294746448
ACH-000694,-0.00208976041895
ACH-000695,-0.37960200079000006
ACH-000696,-0.119065005407
ACH-000697,-0.235149326267
ACH-000699,0.0007358847945119999
ACH-000701,0.0737015392981
ACH-000706,0.012767744304200001
ACH-000711,-0.0623709329546
ACH-000713,-0.00190609454307
ACH-000714,0.0752525613505
ACH-000718,-0.10013795979800001
ACH-000720,0.06677578013619999
ACH-000721,-0.054376878188899996
ACH-000724,0.0930992836228
ACH-000725,0.0629288279133
ACH-000732,0.24396943167500001
ACH-000734,0.0315171766571
ACH-000735,0.0338592744995
ACH-000736,-0.244200968479
ACH-000738,-0.0837751759599
ACH-000746,-0.0377889182236
ACH-000747,-0.038807383180900004
ACH-000748,0.033239640612499996
