,SNX32 (254122)
ACH-000004,-0.399784799802
ACH-000007,-0.26733187216800003
ACH-000009,-0.214175049847
ACH-000011,-0.38574512076300005
ACH-000012,-0.28490953439
ACH-000013,-0.307577514981
ACH-000014,-0.13232088252000002
ACH-000015,-0.323949524849
ACH-000017,-0.317215865207
ACH-000018,-0.259600971315
ACH-000019,-0.387390670787
ACH-000021,-0.428874892315
ACH-000022,-0.289191410897
ACH-000025,-0.24398533240400003
ACH-000028,-0.35974355072499997
ACH-000030,-0.438258384246
ACH-000035,-0.14771626549
ACH-000036,-0.318331942981
ACH-000037,-0.20469444555
ACH-000039,-0.5970175383030001
ACH-000040,-0.293346776197
ACH-000041,-0.360801998755
ACH-000042,-0.315256293621
ACH-000045,-0.34640044934
ACH-000047,-0.242277904899
ACH-000052,-0.32052737023600003
ACH-000053,-0.38667491497199996
ACH-000054,-0.28524906661
ACH-000055,-0.305725455191
ACH-000060,-0.323255513752
ACH-000067,-0.05321898415569999
ACH-000070,-0.23325493653999999
ACH-000075,-0.353427298117
ACH-000078,-0.230101543357
ACH-000082,-0.521495313572
ACH-000085,-0.5201349802699999
ACH-000086,-0.654890768921
ACH-000087,-0.149984563351
ACH-000092,-0.418671162203
ACH-000095,-0.300097561477
ACH-000097,-0.464075107034
ACH-000098,-0.23190182443799998
ACH-000099,-0.187324163276
ACH-000108,-0.461948288503
ACH-000113,-0.323404165212
ACH-000115,-0.23944597016600003
ACH-000116,-0.462554382061
ACH-000118,-0.440745199203
ACH-000120,-0.296212425231
ACH-000123,-0.446841988204
ACH-000127,-0.218765153215
ACH-000128,-0.0411350795734
ACH-000132,-0.679635175738
ACH-000133,-0.282193317569
ACH-000137,-0.536112673838
ACH-000138,-0.429187906822
ACH-000142,-0.44021651477799995
ACH-000143,-0.0757571833675
ACH-000146,-0.272774244532
ACH-000148,-0.187968978162
ACH-000150,-0.33069048091200004
ACH-000152,-0.201225167249
ACH-000153,-0.791137245323
ACH-000159,-0.304755060851
ACH-000160,-0.476775838199
ACH-000163,-0.229665431771
ACH-000167,-0.176772246677
ACH-000168,-0.532875497563
ACH-000169,-0.18388255650199997
ACH-000178,-0.307299600587
ACH-000182,-0.185895178818
ACH-000183,-0.293012635433
ACH-000188,-0.58740901464
ACH-000189,-0.306766913689
ACH-000190,-0.459445743755
ACH-000198,-0.227475025939
ACH-000204,-0.17610327087299998
ACH-000206,-0.548877284693
ACH-000207,-0.594650808872
ACH-000211,-0.393974381205
ACH-000215,-0.342130635203
ACH-000221,-0.445269122887
ACH-000222,-0.34657318692500005
ACH-000223,-0.315492901734
ACH-000226,-0.349189678291
ACH-000227,-0.41718419554799996
ACH-000228,-0.549535193226
ACH-000231,-0.294450184788
ACH-000232,-0.24086855672899998
ACH-000233,-0.212709980587
ACH-000234,-0.102145331286
ACH-000235,-0.460413285027
ACH-000237,-0.426143736656
ACH-000238,-0.39233149368500003
ACH-000243,-0.426954815412
ACH-000244,-0.5278842886
ACH-000246,-0.211944898177
ACH-000248,-0.22981250009799997
ACH-000250,-0.130685142821
ACH-000251,-0.0168967677824
ACH-000253,-0.313496853857
ACH-000255,-0.644384440034
ACH-000256,-0.35342009878700004
ACH-000257,-0.139916760104
ACH-000258,-0.296456259712
ACH-000259,-0.35198425982000003
ACH-000260,-0.35768779608499995
ACH-000261,-0.17171647374600002
ACH-000262,-0.425354006549
ACH-000263,-0.31802889782
ACH-000264,-0.33801339263400004
ACH-000265,-0.34961326537199994
ACH-000266,-0.507527686158
ACH-000272,-0.276821175308
ACH-000273,-0.28052598480700003
ACH-000274,-0.173571051607
ACH-000277,-0.654918282622
ACH-000278,-0.436226798104
ACH-000279,-0.146126498548
ACH-000280,-0.395847834141
ACH-000281,-0.260387307765
ACH-000288,-0.283460283785
ACH-000291,-0.356794803296
ACH-000293,-0.422503998515
ACH-000294,-0.314222577167
ACH-000295,-0.304611494162
ACH-000296,-0.22222995632
ACH-000302,-0.264932862541
ACH-000304,-0.14263726330499998
ACH-000307,-0.372448080198
ACH-000308,-0.431516294327
ACH-000310,-0.300684993254
ACH-000311,-0.41834821557999996
ACH-000312,-0.494737039767
ACH-000315,0.10067383140599999
ACH-000316,-0.352664021523
ACH-000317,-0.694826940894
ACH-000318,-0.79220791257
ACH-000319,-0.319369196791
ACH-000320,-0.5646138291939999
ACH-000322,-0.386491114458
ACH-000323,-0.24493015921999997
ACH-000324,-0.387490968876
ACH-000329,-0.0716838656857
ACH-000330,-0.663685088474
ACH-000331,-0.205098245931
ACH-000332,-0.582013359179
ACH-000334,-0.431175516685
ACH-000335,-0.604441887742
ACH-000336,-0.0257305875067
ACH-000337,-0.41938245638800004
ACH-000339,-0.411716397324
ACH-000341,-0.368350873877
ACH-000348,-0.146557921364
ACH-000350,-0.0341495528618
