,WDR74 (54663)
ACH-000004,-1.3905579354299997
ACH-000007,-1.4227689104199999
ACH-000009,-1.4343324311399999
ACH-000011,-1.6697221902700001
ACH-000012,-1.52072661266
ACH-000013,-1.32765843545
ACH-000014,-1.43250344732
ACH-000015,-1.51974930561
ACH-000017,-1.14764795068
ACH-000018,-1.20656527621
ACH-000019,-1.5727252427899998
ACH-000021,-1.22421645152
ACH-000022,-1.63198906115
ACH-000025,-1.52469752079
ACH-000028,-1.4819010956999998
ACH-000030,-1.33918332526
ACH-000035,-1.45842289255
ACH-000036,-1.44203048157
ACH-000037,-2.24012052765
ACH-000039,-1.26742522808
ACH-000040,-1.4865050563
ACH-000041,-1.38592335584
ACH-000042,-1.3477615105399998
ACH-000045,-1.7906409619900001
ACH-000047,-1.12448802061
ACH-000052,-1.14545955122
ACH-000053,-1.4941487044100001
ACH-000054,-1.5617002147699999
ACH-000055,-1.48641549841
ACH-000060,-1.44534260345
ACH-000067,-1.198216558
ACH-000070,-1.17931260467
ACH-000075,-1.2533046422399998
ACH-000078,-1.5029839421000002
ACH-000082,-1.4584126872999998
ACH-000085,-0.782294489001
ACH-000086,-1.44682960486
ACH-000087,-1.07933272361
ACH-000092,-1.30360236988
ACH-000095,-1.35301358648
ACH-000097,-1.5143315758899998
ACH-000098,-1.22917756864
ACH-000099,-1.50117761651
ACH-000108,-1.2591242292
ACH-000113,-1.34822592989
ACH-000115,-1.3176819327299998
ACH-000116,-1.20430273788
ACH-000118,-1.32904351314
ACH-000120,-1.32785825831
ACH-000123,-1.25602101119
ACH-000127,-1.30064514739
ACH-000128,-1.4279676299700002
ACH-000132,-1.37483086802
ACH-000133,-1.18301851798
ACH-000137,-1.44394534687
ACH-000138,-1.45279976014
ACH-000142,-1.471061618
ACH-000143,-1.3028387541700002
ACH-000146,-1.5149366583300001
ACH-000148,-1.42079076491
ACH-000150,-1.4162193306600002
ACH-000152,-1.36779765271
ACH-000153,-1.6756940003999998
ACH-000159,-1.86072369836
ACH-000160,-1.49244958962
ACH-000163,-1.6386907256799998
ACH-000167,-1.52422163622
ACH-000168,-1.4246793945299998
ACH-000169,-1.4783752325100001
ACH-000178,-1.41987956801
ACH-000182,-1.3333314362200002
ACH-000183,-1.41184125508
ACH-000188,-1.3682440961700002
ACH-000189,-1.60710153764
ACH-000190,-1.19115802471
ACH-000198,-1.4209139196
ACH-000204,-1.3105737712
ACH-000206,-1.58476847824
ACH-000207,-1.34721345863
ACH-000211,-1.21852936443
ACH-000215,-1.38338902584
ACH-000221,-1.49736299865
ACH-000222,-1.31584478015
ACH-000223,-1.25386566386
ACH-000226,-1.3150933489899999
ACH-000227,-1.18380441426
ACH-000228,-1.40492632937
ACH-000231,-1.4683012567299998
ACH-000232,-1.2498039184899998
ACH-000233,-1.69422146419
ACH-000234,-1.75749088521
ACH-000235,-1.4027459473100001
ACH-000237,-1.49548085965
ACH-000238,-1.4037107301299998
ACH-000243,-1.2517308755
ACH-000244,-1.12043602522
ACH-000246,-1.3860657567299999
ACH-000248,-1.34641169676
ACH-000250,-1.4695412687399998
ACH-000251,-1.6027248958000002
ACH-000253,-1.42491661393
ACH-000255,-1.39924111999
ACH-000256,-1.60523418374
ACH-000257,-1.2249452755799999
ACH-000258,-0.793350963107
ACH-000259,-1.3383794347700002
ACH-000260,-1.32642865184
ACH-000261,-1.3164202917299999
ACH-000262,-1.48314000007
ACH-000263,-1.55037684132
ACH-000264,-1.31918806189
ACH-000265,-1.55468969709
ACH-000266,-1.3107462810400001
ACH-000272,-1.4228785208899999
ACH-000273,-1.4972454146899998
ACH-000274,-1.40226847836
ACH-000277,-1.3986774233700001
ACH-000278,-1.3988005541600002
ACH-000279,-1.29155927831
ACH-000280,-1.3809569423199999
ACH-000281,-1.3422746784600001
ACH-000288,-1.49157672686
ACH-000291,-1.24366533679
ACH-000293,-1.6781167957700003
ACH-000294,-1.52296165199
ACH-000295,-1.21953060155
ACH-000296,-0.9438019149160001
ACH-000302,-1.52672924915
ACH-000304,-1.88316442503
ACH-000307,-1.37742933082
ACH-000308,-1.35365825074
ACH-000310,-1.52233731214
ACH-000311,-1.65965208692
ACH-000312,-1.1554008043700001
ACH-000315,-1.15604643034
ACH-000316,-1.39606034085
ACH-000317,-1.1703952436799998
ACH-000318,-1.4378535699500001
ACH-000319,-1.3841969676499999
ACH-000320,-1.4244166086599999
ACH-000322,-1.4684572662900002
ACH-000323,-1.46103809579
ACH-000324,-1.4459723275100003
ACH-000329,-1.48636947581
ACH-000330,-1.4487045320299998
ACH-000331,-1.45329895669
ACH-000332,-1.42097243329
ACH-000334,-1.1909129879
ACH-000335,-1.2660394219
ACH-000336,-1.7117316643
ACH-000337,-1.2924307122499998
ACH-000339,-1.4008813664700002
ACH-000341,-1.63462751755
ACH-000348,-1.44752075718
ACH-000350,-2.0367292081599997
ACH-000352,-1.55743208363
ACH-000356,-1.4284664892399999
ACH-000361,-1.17334679328
ACH-000362,-1.4701725015399998
ACH-000363,-1.6879449717
ACH-000364,-1.4164566429299998
ACH-000365,-1.56348018227
ACH-000366,-1.40008926058
ACH-000368,-1.5123857128100002
ACH-000374,-1.35768278539
ACH-000375,-1.56857345056
ACH-000376,-1.5157145643399998
ACH-000381,-1.36093131539
ACH-000383,-1.6071571300799998
ACH-000387,-1.32753038411
ACH-000389,-1.4885699696899999
ACH-000390,-1.51648018732
ACH-000393,-1.33286937893
ACH-000395,-1.16222095168
ACH-000397,-1.1716033899299998
ACH-000401,-1.41541805009
ACH-000402,-1.6361119528299999
ACH-000403,-1.31560656373
ACH-000404,-1.23852341048
ACH-000406,-1.4119362299899998
ACH-000407,-1.09673263028
ACH-000408,-1.1695955604700001
ACH-000410,-1.3457507604899999
ACH-000411,-1.6342002702
ACH-000414,-1.47791713096
ACH-000415,-1.36682982544
ACH-000416,-1.43065343005
ACH-000420,-1.3886856741
ACH-000421,-1.4081529746099999
ACH-000424,-1.63434598071
ACH-000425,-1.3590841469600001
ACH-000426,-1.7986784552000001
ACH-000427,-0.840565472353
ACH-000433,-1.2993153838
ACH-000436,-1.57826167824
