,SKA1 (220134)
ACH-000004,-0.5461614145679999
ACH-000007,-0.8123484646529999
ACH-000009,-0.621702537356
ACH-000011,-0.7867155557719999
ACH-000012,-0.620493682616
ACH-000013,-1.0951055028799999
ACH-000014,-0.7260005162090001
ACH-000015,-0.6787262324590001
ACH-000017,-0.521277557703
ACH-000018,-0.356297083043
ACH-000019,-0.212674965476
ACH-000021,-0.12887685657700002
ACH-000022,-0.5984762303310001
ACH-000025,-0.781497694452
ACH-000028,-0.522772266106
ACH-000030,-0.848759180115
ACH-000035,-0.518908921092
ACH-000036,-0.6105081991100001
ACH-000037,-0.957791092371
ACH-000039,-0.6348029130430001
ACH-000040,-0.6617476015899999
ACH-000041,-0.395093788947
ACH-000042,-1.03779948028
ACH-000045,-0.46604887997100003
ACH-000047,-0.707279546315
ACH-000052,-0.608021232752
ACH-000053,-0.626967850587
ACH-000054,-0.6914456858429999
ACH-000055,-0.295496705169
ACH-000060,-0.973895359859
ACH-000067,-0.67661432516
ACH-000070,-0.392644413243
ACH-000075,-0.510803963979
ACH-000078,-0.804512147362
ACH-000082,-0.814247666596
ACH-000085,-1.08167833521
ACH-000086,-0.463590287609
ACH-000087,-0.6320106298120001
ACH-000092,-0.335985812479
ACH-000095,-0.42226957987400005
ACH-000097,-0.554338348129
ACH-000098,-1.04874128264
ACH-000099,-0.399297984579
ACH-000108,-0.641263002315
ACH-000113,-0.6402936853710001
ACH-000115,-0.582883695262
ACH-000116,-0.778152081312
ACH-000118,-0.6956371853200001
ACH-000120,-0.422521833508
ACH-000123,-0.603827424314
ACH-000127,-0.461198822219
ACH-000128,-0.43434030842
ACH-000132,-0.763801001041
ACH-000133,-0.383462205237
ACH-000137,-0.452114200436
ACH-000138,-0.7154958316760001
ACH-000142,-0.430957542721
ACH-000143,-0.716345607103
ACH-000146,-0.5628157985100001
ACH-000148,-0.681913057933
ACH-000150,-0.40259029088299997
ACH-000152,-0.330453758715
ACH-000153,-0.38931267795
ACH-000159,-0.424119090928
