,EID3 (493861)
ACH-000004,0.15188689075099998
ACH-000007,0.016462486226899997
ACH-000009,0.10780631952099999
ACH-000011,-0.235445879555
ACH-000012,0.09766574519
ACH-000013,0.07505688964650001
ACH-000014,-0.00518291816332
ACH-000015,0.00443436877632
ACH-000017,0.18122410639000003
ACH-000018,-0.0757893256133
ACH-000019,0.00248188646464
ACH-000021,0.12236310101299999
ACH-000022,0.0680783101907
ACH-000025,-0.167248435679
ACH-000028,-0.004764675094520001
ACH-000030,0.0776725898785
ACH-000035,0.0221024311598
ACH-000036,0.0133124560114
ACH-000037,0.0387751456736
ACH-000039,0.125846741489
ACH-000040,0.152454381861
ACH-000041,-0.0654975715365
ACH-000042,0.11799600690300001
ACH-000045,0.057698719328600004
ACH-000047,0.026172514572
ACH-000052,0.21237407378400003
ACH-000053,0.13725470510999999
ACH-000054,0.17280285864
ACH-000055,0.0623499695919
ACH-000060,7.11423827385e-05
ACH-000067,-0.0707561934555
ACH-000070,0.07139822069849999
ACH-000075,-0.292341077782
ACH-000078,0.264394363534
ACH-000082,0.029216376855900002
ACH-000085,0.0477967759238
ACH-000086,-0.111492911408
ACH-000087,0.0983530168394
ACH-000092,-0.044742342504000006
ACH-000095,0.158043187435
ACH-000097,0.08394506020430001
ACH-000098,0.00209334091362
ACH-000099,0.15023320725
ACH-000108,0.135356540503
ACH-000113,0.00104947592124
ACH-000115,0.047288180954900005
ACH-000116,-0.0426347812519
ACH-000118,0.210729024306
ACH-000120,0.110443177403
ACH-000123,0.106172306426
ACH-000127,0.0429986485991
ACH-000128,0.043752949048800005
ACH-000132,0.154218447711
ACH-000133,-0.0611695601609
ACH-000137,0.026414968408200002
ACH-000138,0.296440556199
ACH-000142,-0.0943566649569
ACH-000143,-0.125533320882
ACH-000146,0.092944541334
ACH-000148,-0.0137926763023
ACH-000150,-0.030519142847599996
ACH-000152,-0.15026256095499999
ACH-000153,0.060829765738
ACH-000159,0.0027981031586899996
ACH-000160,0.00438964280862
ACH-000163,0.0520591612183
ACH-000167,-0.0372608808483
ACH-000168,-0.00732612063083
ACH-000169,-0.149300605088
ACH-000178,0.125540013128
ACH-000182,8.48581101921e-05
ACH-000183,-0.118673911142
ACH-000188,0.115382984234
ACH-000189,0.10944531545
ACH-000190,-0.0259448137519
ACH-000198,-0.0807206345018
ACH-000204,-0.10937418868799999
ACH-000206,0.072532908871
ACH-000207,0.192913380636
ACH-000211,0.0234589503584
ACH-000215,-0.13772224837400002
ACH-000221,-0.0691688395506
ACH-000222,0.0485199672344
ACH-000223,-0.0571943646128
ACH-000226,0.0319307634725
ACH-000227,0.0471640282461
ACH-000228,0.0880437309034
ACH-000231,-0.0910819426303
ACH-000232,-0.036417337544400005
ACH-000233,0.00637825795177
ACH-000234,-0.142327109766
ACH-000235,0.07802086757160001
ACH-000237,-0.0668876143087
ACH-000238,0.144189332728
ACH-000243,0.14310893435
ACH-000244,-0.08415295313539999
ACH-000246,-0.0284728368404
ACH-000248,-0.095405102799
ACH-000250,0.0334606330215
ACH-000251,0.0544971528496
ACH-000253,0.116982828693
ACH-000255,0.10920564805400002
ACH-000256,-0.141514797378
ACH-000257,0.0700786968583
ACH-000258,-0.0419735805236
ACH-000259,0.09943360202899999
ACH-000260,0.15155443650699998
ACH-000261,-0.00758561583623
ACH-000262,0.1021610834
ACH-000263,0.19031212330299999
ACH-000264,-0.00987033469648
ACH-000265,0.19818389584
ACH-000266,0.17033624954799997
ACH-000272,0.22168695555100001
ACH-000273,-0.030792958325299997
ACH-000274,0.052248566099800005
ACH-000277,0.127167913413
ACH-000278,0.055151000077300005
ACH-000279,0.121721852269
ACH-000280,0.163061999953
ACH-000281,-0.033381532368999996
ACH-000288,0.04185282834159999
ACH-000291,0.013977648498299999
ACH-000293,-0.0636225729253
ACH-000294,0.09078741035520001
ACH-000295,0.162400655175
ACH-000296,0.13226265973200002
ACH-000302,0.006354131014280001
ACH-000304,-0.17167391141199997
ACH-000307,-0.0101316469223
ACH-000308,0.0370824029308
ACH-000310,0.16622198898499999
ACH-000311,0.17944027377500002
ACH-000312,0.229646843237
ACH-000315,0.0327693498179
ACH-000316,-0.181766241267
ACH-000317,0.26141485986499996
ACH-000318,0.0391850903873
ACH-000319,0.05803987004319999
ACH-000320,0.34143171343400003
ACH-000322,-0.0571107566491
ACH-000323,-0.025423592048999997
ACH-000324,-0.0427457063298
ACH-000329,-0.060027701867399995
ACH-000330,0.11634437312899999
ACH-000331,-0.062336101898499995
ACH-000332,0.0650047087161
ACH-000334,0.12626393185
ACH-000335,-0.0369257181084
ACH-000336,0.0372725863994
ACH-000337,0.07810717433469999
ACH-000339,-0.00788722678959
ACH-000341,0.141940439592
ACH-000348,-0.0166552385928
ACH-000350,0.053273947840300005
ACH-000352,0.030922596902600002
ACH-000356,0.037942772843900005
ACH-000361,0.098207335627
ACH-000362,0.0778539980242
ACH-000363,-0.039997803031099996
ACH-000364,0.133330846991
ACH-000365,0.0594912974888
ACH-000366,0.117235295854
ACH-000368,-0.159946679699
ACH-000374,0.0702931169662
ACH-000375,0.0177032143519
ACH-000376,0.044074740737399996
ACH-000381,0.14011699214099999
ACH-000383,-0.139103819016
ACH-000387,0.0587871418546
ACH-000389,0.09356612129030001
ACH-000390,-0.0176114923138
ACH-000393,0.389993980579
ACH-000395,0.030505733887400004
ACH-000397,0.046490811766800005
ACH-000401,0.0514906642904
ACH-000402,0.19353853984900002
ACH-000403,0.08323431023160001
ACH-000404,0.00201671916873
ACH-000406,0.151237604623
ACH-000407,0.05364888348130001
ACH-000408,-0.0315139116308
ACH-000410,-0.0841611296322
ACH-000411,-0.16095621599
ACH-000414,0.114125080876
ACH-000415,0.10357407055199999
ACH-000416,-0.0588832366496
ACH-000420,-0.121048276405
ACH-000421,0.0341297897619
ACH-000424,-0.260118540975
ACH-000425,0.026196247577599998
ACH-000426,-0.301308286752
ACH-000427,-0.348745155666
ACH-000433,0.0395428145909
ACH-000436,0.0971892454658
ACH-000444,0.145387320761
ACH-000445,-0.0723833628869
ACH-000448,0.03641530833
ACH-000450,0.443648384714
ACH-000452,-0.0844316817815
ACH-000454,0.0150989355739
ACH-000458,-0.0282815420297
ACH-000459,0.0706080388648
ACH-000460,0.188220718235
ACH-000461,0.08896787758369999
ACH-000463,-0.0990045975364
ACH-000464,0.0573714932301
ACH-000466,-0.08619077987680002
ACH-000467,0.08625321758369998
ACH-000468,0.154353150589
ACH-000469,-0.06972043832710001
ACH-000470,-0.158413774889
ACH-000471,0.0730244820235
ACH-000472,0.0196706616938
ACH-000473,0.241827463567
ACH-000475,-0.0848602915626
ACH-000476,-0.109263199943
ACH-000477,-0.05772682194709999
ACH-000480,-0.056787869764800006
ACH-000481,-0.044804431517599996
ACH-000483,-0.0507362074481
ACH-000484,0.0382103276364
ACH-000485,-0.0504108087255
ACH-000486,0.0775899078505
ACH-000487,0.00212444520576
ACH-000488,-0.08833204236549999
ACH-000490,0.11490484752999999
ACH-000491,0.1806251428
ACH-000495,-0.09779686944589999
ACH-000496,0.131394544019
ACH-000499,-0.0906224770819
ACH-000500,-0.052844954610599994
ACH-000502,0.14052676997000002
ACH-000503,0.0675564363491
ACH-000505,-0.031012073224299996
ACH-000507,0.007029441902
ACH-000510,0.06703931537630001
ACH-000511,-0.0535978499046
ACH-000512,-0.203292504839
