,PLAUR (5329)
ACH-000004,0.0150248368363
ACH-000007,0.00935923361228
ACH-000009,-0.102672833895
ACH-000011,-0.0324740100341
ACH-000012,-0.00745145390535
ACH-000013,-0.180179084592
ACH-000014,0.0694379804901
ACH-000015,-0.177293773834
ACH-000017,0.19863059711
ACH-000018,-0.5218045771809999
ACH-000019,-0.18930348160500002
ACH-000021,-0.112393714881
ACH-000022,0.0284058642949
ACH-000025,-0.123984825379
ACH-000028,-0.10207611767699999
ACH-000030,-0.337193987473
ACH-000035,-0.150917617424
ACH-000036,0.0805624693417
ACH-000037,-0.36789893155500003
ACH-000039,0.13935886867699998
ACH-000040,-0.0561583114625
ACH-000041,0.041680177417
ACH-000042,0.0387985223997
ACH-000045,0.0401843980266
ACH-000047,-0.0651859832206
ACH-000052,-0.23465301288499998
ACH-000053,-0.10872793935999998
ACH-000054,-0.1885429984
ACH-000055,0.0658192685038
ACH-000060,0.014703169036
ACH-000067,-0.23215826472800002
ACH-000070,-0.416258933491
ACH-000075,0.011848272441700001
ACH-000078,-0.0401803814712
ACH-000082,-0.160496080398
ACH-000085,-0.11289108749099999
ACH-000086,-0.34117991752300003
ACH-000087,0.0167123640594
ACH-000092,-0.346574166385
ACH-000095,-0.137776459122
ACH-000097,-0.09921598245260001
ACH-000098,-0.159498086655
ACH-000099,0.0340309522773
ACH-000108,-0.236211606566
ACH-000113,-0.015020271338599999
ACH-000115,-0.0052848085893999995
ACH-000116,-0.00398498520028
ACH-000118,-0.00729226332712
ACH-000120,-0.0569036401756
ACH-000123,-0.160953610692
ACH-000127,0.0427546266105
ACH-000128,-0.106522544818
ACH-000132,-0.17336677118500002
ACH-000133,-0.20715733088
ACH-000137,-0.134264820623
ACH-000138,0.0052352906996499995
ACH-000142,-0.27518760784400004
ACH-000143,-0.18275750624899997
ACH-000146,-0.0485702015465
ACH-000148,-0.0888936470896
ACH-000150,-0.15997421433599998
ACH-000152,-0.101563483529
ACH-000153,-0.15628634983
ACH-000159,0.0341888857776
ACH-000160,-0.215711504496
ACH-000163,-0.0566768131121
ACH-000167,0.0189090032455
ACH-000168,0.0721332683092
ACH-000169,-0.108990619526
ACH-000178,-0.12170378944499999
ACH-000182,-0.061105357027000005
ACH-000183,8.59222936844e-05
ACH-000188,-0.147637059552
ACH-000189,-0.193317748557
ACH-000190,0.025113695499
ACH-000198,-0.247535162449
ACH-000204,0.043112629853
ACH-000206,-0.408745074677
ACH-000207,-0.24958647495900002
ACH-000211,-0.0887960325593
ACH-000215,-0.145458397643
ACH-000221,-0.06384023677180001
ACH-000222,-0.010102187601700001
ACH-000223,-0.0602856153274
ACH-000226,-0.185257049007
ACH-000227,-0.31587944903
ACH-000228,-0.159898379809
ACH-000231,-0.07738238510689999
ACH-000232,-0.173767020101
ACH-000233,-0.055126801074900006
ACH-000234,-0.232776143486
ACH-000235,-0.07054420483689999
ACH-000237,-0.0568090281507
ACH-000238,-0.130150205693
ACH-000243,-0.014103976843900001
ACH-000244,0.0384498136083
ACH-000246,-0.18171796950199998
ACH-000248,-0.157672021724
ACH-000250,-0.250537277437
ACH-000251,-0.39486186983599997
ACH-000253,-0.06463693899
ACH-000255,-0.177420814217
ACH-000256,-0.00895686073733
ACH-000257,-0.0418320805333
ACH-000258,0.277304344755
ACH-000259,-0.037421875676800005
ACH-000260,-0.0673760205028
ACH-000261,-0.23073194267799998
ACH-000262,-0.242658121103
ACH-000263,-0.407667584412
ACH-000264,-0.00312909044267
ACH-000265,-0.159205569646
ACH-000266,-0.0855315918377
ACH-000272,-0.105073802614
ACH-000273,-0.0313173306858
ACH-000274,-0.0314575648777
ACH-000277,-0.00703146016404
ACH-000278,-0.10722085361
ACH-000279,0.016070339540699998
ACH-000280,0.008319099649560001
ACH-000281,0.18731255517200002
ACH-000288,0.09738509214610001
ACH-000291,-0.323740709232
ACH-000293,-0.144984106861
ACH-000294,-0.029443620618699998
ACH-000295,-0.09075622125010001
ACH-000296,0.028287899136799997
ACH-000302,-0.213530124147
ACH-000304,0.237648097784
ACH-000307,0.0906592627552
ACH-000308,-0.196893212135
ACH-000310,0.07891583590130001
ACH-000311,0.0777921978175
ACH-000312,0.035952575066
ACH-000315,0.22109289086
ACH-000316,0.07142442747569999
ACH-000317,0.147832225281
ACH-000318,-0.000603152341273
ACH-000319,-0.265854983351
ACH-000320,0.167371023231
ACH-000322,0.08398383007610001
ACH-000323,-0.022199813610400004
ACH-000324,-0.153489432606
ACH-000329,-0.0345203872197
ACH-000330,-0.17326197669399998
ACH-000331,-0.0805304027289
ACH-000332,0.0649271800258
ACH-000334,-0.172356953043
ACH-000335,-0.265167674953
ACH-000336,0.267480708123
ACH-000337,0.17621208050599999
ACH-000339,-0.208663384031
ACH-000341,0.0225100258835
ACH-000348,-0.0252227782147
ACH-000350,-0.12312437449100001
ACH-000352,-0.0892551838043
ACH-000356,0.0566212153954
ACH-000361,0.08684464046910001
ACH-000362,-0.227681080821
ACH-000363,-0.0920728169809
ACH-000364,-0.170770668654
ACH-000365,-0.104880187807
ACH-000366,-0.12928352207399998
ACH-000368,-0.185999871818
ACH-000374,0.0368486641183
ACH-000375,-0.313190367621
ACH-000376,-0.191542055332
ACH-000381,-0.119804787444
ACH-000383,-0.275394054324
ACH-000387,-0.0238910631061
ACH-000389,-0.11389906176799999
ACH-000390,-0.166821859769
ACH-000393,-0.22941519493299997
ACH-000395,-0.0100611926126
ACH-000397,-0.155878770459
ACH-000401,-0.175995876626
ACH-000402,-0.17907649231800002
ACH-000403,-0.0429348231867
ACH-000404,-0.060708411814
ACH-000406,0.0665653246433
ACH-000407,-0.08785906577870001
ACH-000408,-0.0968272650206
ACH-000410,-0.0795390134363
ACH-000411,-0.131648613438
ACH-000414,0.0733932336081
ACH-000415,-0.19655729687800003
ACH-000416,-0.08892991126250001
ACH-000420,-0.222371826414
ACH-000421,-0.196225394701
ACH-000424,-0.321672407691
ACH-000425,-0.0499925246805
ACH-000426,-0.228315522502
ACH-000427,-0.24814203709199997
ACH-000433,-0.09033538309530001
ACH-000436,-0.325262089248
ACH-000444,-0.0376450230823
ACH-000445,-0.205878970456
ACH-000448,-0.000934436877921
ACH-000450,-0.26393080652199996
ACH-000452,-0.176103762586
ACH-000454,-0.273357686655
ACH-000458,-0.141584219844
ACH-000459,-0.0274511170829
ACH-000460,-0.29584984857200003
ACH-000461,-0.248754899333
ACH-000463,-0.26229716980900003
ACH-000464,0.029765837546399998
ACH-000466,-0.10090581363800001
ACH-000467,0.0141276001411
ACH-000468,-0.275316869382
ACH-000469,-0.189930983451
ACH-000470,-0.030887730024299998
ACH-000471,-0.125560671772
ACH-000472,-0.206910889736
ACH-000473,-0.06526541193339999
ACH-000475,-0.015287839281799998
ACH-000476,-0.0877713134631
ACH-000477,0.0250695435044
ACH-000480,-0.248242588459
ACH-000481,-0.29150922003400004
ACH-000483,-0.0882326015286
ACH-000484,-0.158785468653
ACH-000485,-0.0679627656211
ACH-000486,-0.261498279567
ACH-000487,0.007074966931489999
ACH-000488,-0.113560362184
ACH-000490,-0.34372145310900004
ACH-000491,0.0664392605886
ACH-000495,-0.173292295984
ACH-000496,-0.055507408355199996
ACH-000499,0.07219741580450001
ACH-000500,-0.477675878514
ACH-000502,-0.041812375644099994
ACH-000503,-0.0908892822493
ACH-000505,0.0329323041112
ACH-000507,-0.06053527151430001
ACH-000510,-0.41156510204700003
ACH-000511,-0.10670652755000001
ACH-000512,-0.150746802979
ACH-000516,-0.0369006986521
ACH-000517,-0.309206293366
ACH-000518,0.104321487664
ACH-000520,-0.0635864868635
ACH-000521,0.115528227445
ACH-000522,-0.161676570209
ACH-000524,-0.204164401246
ACH-000527,-0.141019685753
ACH-000528,0.0851572294207
ACH-000537,-0.113998967322
ACH-000541,-0.04082790081030001
ACH-000542,-0.297550794507
ACH-000544,-0.08331857229760001
ACH-000545,-0.0388604734046
ACH-000547,-0.216343454045
ACH-000548,-0.17872360515299998
ACH-000549,-0.06696454819
ACH-000550,0.111985971095
ACH-000552,-0.137151146338
ACH-000556,-0.08424768924939999
ACH-000557,-0.0472932943609
ACH-000570,-0.0604954135874
ACH-000571,-0.251397030498
ACH-000573,-0.164846067204
ACH-000576,-0.061445804086800004
ACH-000580,0.0327504779572
ACH-000584,-0.190484912418
ACH-000585,-0.07567566260419999
ACH-000588,-0.27024995581
ACH-000589,-0.021636156381999998
ACH-000591,-0.113047536979
ACH-000593,-0.327406529354
ACH-000600,-0.19239903881099998
ACH-000601,-0.0124374266728
ACH-000604,0.08673415696089999
