,UTRN (7402)
ACH-000004,0.0818418740823
ACH-000007,0.135104481085
ACH-000009,0.0101402487589
ACH-000011,0.126385555811
ACH-000012,0.0667031443527
ACH-000013,0.10720447716399999
ACH-000014,0.140618621974
ACH-000015,0.190868614972
ACH-000017,0.00772442690372
ACH-000018,0.08497725781160001
ACH-000019,0.164592263637
ACH-000021,0.0019807894276900003
ACH-000022,-0.0373446290629
ACH-000025,0.0213638409431
ACH-000028,0.09073940311319999
ACH-000030,0.11226435613199999
ACH-000035,0.116856149028
ACH-000036,-0.044787202662199994
ACH-000037,-0.0931166240844
ACH-000039,0.129149829627
ACH-000040,0.0518099948692
ACH-000041,-0.013961245423700001
ACH-000042,0.0283858546273
ACH-000045,0.0712609521538
ACH-000047,0.11514562158500001
ACH-000052,0.0852680189303
ACH-000053,0.0964383000522
ACH-000054,0.00269925277413
ACH-000055,-0.15389207101
ACH-000060,0.0175810805033
ACH-000067,0.161067518174
ACH-000070,0.040647107652400004
ACH-000075,0.056803537831499995
ACH-000078,0.09369916890360001
ACH-000082,-0.023588274021
ACH-000085,-0.0666892019571
ACH-000086,0.0169092596586
ACH-000087,0.046470826130999995
ACH-000092,0.031312293815
ACH-000095,0.132190762506
ACH-000097,-0.05235068972
ACH-000098,0.0365884391332
ACH-000099,0.0821101490837
ACH-000108,0.231535131079
ACH-000113,0.16128167169000002
ACH-000115,0.0204805236183
ACH-000116,0.199910875667
ACH-000118,0.061885886446900004
ACH-000120,-0.0314762100673
ACH-000123,0.227420797557
ACH-000127,0.126102838395
ACH-000128,-0.030196614809500002
ACH-000132,-0.068335960633
ACH-000133,0.010757675534899999
ACH-000137,0.206237543814
ACH-000138,0.058707931154800004
ACH-000142,0.00859321618226
ACH-000143,0.045812102303499996
ACH-000146,0.0352481166957
ACH-000148,0.13007053186200002
ACH-000150,-0.0064977940536500006
ACH-000152,0.0979794970919
ACH-000153,-0.030744899314399998
ACH-000159,0.172874282472
ACH-000160,-0.09926188249569999
ACH-000163,0.145036622954
ACH-000167,-0.399764913841
ACH-000168,-0.10232566381100001
ACH-000169,0.22089128363899999
ACH-000178,0.14675412404000002
ACH-000182,-0.004096069345750001
ACH-000183,0.260994428957
ACH-000188,0.18896860268100002
ACH-000189,0.042158316107299997
ACH-000190,-0.055533492904199996
ACH-000198,0.150397647099
ACH-000204,0.24662483572299998
ACH-000206,0.07709946075789999
ACH-000207,-0.218471859126
ACH-000211,0.0155878723453
ACH-000215,0.0134090371279
ACH-000221,0.172272569327
ACH-000222,0.0847909842178
ACH-000223,0.0819921624515
ACH-000226,0.137727213098
ACH-000227,-0.0187478917975
ACH-000228,0.0270636430406
ACH-000231,0.0461475163277
ACH-000232,0.00534486693237
ACH-000233,0.10917596467499999
ACH-000234,-0.142657578436
ACH-000235,-0.015600281395600001
ACH-000237,0.17730580226300002
ACH-000238,-0.114875043169
ACH-000243,0.0834932738639
ACH-000244,-0.141585406938
ACH-000246,0.00921332182222
ACH-000248,-0.0301623340143
ACH-000250,-0.014318923815799998
ACH-000251,0.252582195145
ACH-000253,0.0855505676779
ACH-000255,0.027604385830799997
ACH-000256,-0.0338468504398
ACH-000257,-0.0073624651458700004
ACH-000258,0.036930147412400006
ACH-000259,0.0210381631208
ACH-000260,0.05688474031219999
ACH-000261,0.18175936193599998
ACH-000262,0.051549662595199996
ACH-000263,-0.13471648837300002
ACH-000264,0.0233791287139
ACH-000265,0.205008344313
ACH-000266,0.06426634104040001
ACH-000272,0.0919393190735
ACH-000273,0.0437949753849
ACH-000274,-0.045543763949499994
ACH-000277,0.177483619181
ACH-000278,0.0600786329799
ACH-000279,0.042527381983900006
ACH-000280,0.0372742070417
ACH-000281,0.207519830031
ACH-000288,0.12080749200400001
ACH-000291,0.0184870802837
ACH-000293,0.313145855704
ACH-000294,0.14760606118699998
ACH-000295,0.0804053611316
ACH-000296,0.154477237916
ACH-000302,0.10502463061
ACH-000304,0.286466298919
ACH-000307,0.178762241856
ACH-000308,0.07357660864960001
ACH-000310,-0.040828823572
ACH-000311,-0.0132888512464
ACH-000312,0.0050480606103100005
ACH-000315,0.0975123725582
ACH-000316,0.140715497044
ACH-000317,0.155319868418
ACH-000318,0.0134284914642
ACH-000319,0.156740937051
ACH-000320,0.0880698772979
ACH-000322,0.09300819435519998
ACH-000323,0.150483670647
ACH-000324,0.0686565087684
ACH-000329,0.12346894986300001
ACH-000330,-0.0100117276082
ACH-000331,0.111896349673
ACH-000332,0.150575709464
ACH-000334,0.08997632954489998
ACH-000335,0.24711099562
ACH-000336,0.22482725214299998
ACH-000337,0.23912951174199998
ACH-000339,0.09372274793299999
ACH-000341,0.199448846844
ACH-000348,-0.043435609736400003
ACH-000350,0.17477732653900002
ACH-000352,0.152619888704
ACH-000356,0.137364090625
ACH-000361,0.18854549755
ACH-000362,0.166878425353
ACH-000363,-0.151649425242
ACH-000364,0.19662117253
ACH-000365,0.151994309711
ACH-000366,0.0768366476375
ACH-000368,0.137412706681
ACH-000374,0.215775271948
ACH-000375,0.022342014038700002
ACH-000376,-0.00230909723972
ACH-000381,0.0437383852886
ACH-000383,0.0767620135162
ACH-000387,-0.0707722509639
ACH-000389,-0.0718868963553
ACH-000390,0.12345008031400001
ACH-000393,0.0768933299471
