,TNFRSF11B (4982)
ACH-000004,0.177493379322
ACH-000007,0.058083796676000006
ACH-000009,0.236698713394
ACH-000011,0.255515187607
ACH-000012,0.303268140534
ACH-000013,0.226990954669
ACH-000014,0.45642605332599995
ACH-000015,0.161381911442
ACH-000017,0.256578836164
ACH-000018,0.162986248911
ACH-000019,0.17248706732900002
ACH-000021,0.288787790374
ACH-000022,0.247561091363
ACH-000025,0.181869350011
ACH-000028,0.332392799312
ACH-000030,0.312928244136
ACH-000035,0.24736565055
ACH-000036,0.216710796106
ACH-000037,0.186696566974
ACH-000039,0.5638031650859999
ACH-000040,0.272717303114
ACH-000041,0.164465581261
ACH-000042,0.229308851819
ACH-000045,0.22650873564
ACH-000047,0.246311698809
ACH-000052,0.2899156657
ACH-000053,0.280388177609
ACH-000054,0.268646273847
ACH-000055,0.358558452182
ACH-000060,0.10245179508199999
ACH-000067,0.261781616501
ACH-000070,0.245889558797
ACH-000075,0.277728265266
ACH-000078,0.199689818559
ACH-000082,0.34214266208000005
ACH-000085,0.36750422074100003
ACH-000086,0.237781643499
ACH-000087,0.325769835234
ACH-000092,0.28093354531
ACH-000095,0.42014354657200004
ACH-000097,0.324731744808
ACH-000098,0.35956270085500003
ACH-000099,0.350386030328
ACH-000108,0.220933098568
ACH-000113,0.267673975533
ACH-000115,0.186945184188
ACH-000116,0.202251255405
ACH-000118,0.205016987528
ACH-000120,0.45168341437200005
ACH-000123,0.27402206475499996
ACH-000127,0.23155496112500001
ACH-000128,-0.022924047540000003
ACH-000132,0.303089898351
ACH-000133,0.21199760254
ACH-000137,0.342359935483
ACH-000138,0.251837385556
ACH-000142,0.31302532020199997
ACH-000143,0.430947060942
ACH-000146,0.287665697399
ACH-000148,0.320036964968
ACH-000150,-0.179494578325
ACH-000152,0.144788592234
ACH-000153,0.22615816628600002
ACH-000159,0.327696063664
ACH-000160,0.290147674546
ACH-000163,0.249641279105
ACH-000167,0.28166664646899997
ACH-000168,0.336942021421
ACH-000169,0.313144970112
ACH-000178,0.30647964667800004
ACH-000182,0.311176454232
ACH-000183,0.0493557822456
ACH-000188,0.27246341749
ACH-000189,0.243890152423
ACH-000190,0.121478009445
ACH-000198,0.200026791044
ACH-000204,0.349875214617
ACH-000206,0.09463746113919999
ACH-000207,0.129422193359
ACH-000211,0.312099947032
ACH-000215,0.26589817246999997
ACH-000221,0.13133615051300002
ACH-000222,0.184686172312
ACH-000223,0.057679520794199995
ACH-000226,0.287606108068
ACH-000227,0.14656938066
ACH-000228,0.154083327692
ACH-000231,0.15764125923800001
ACH-000232,0.234109910378
ACH-000233,0.242442617097
ACH-000234,0.25111369643599996
ACH-000235,0.20535654755999996
ACH-000237,0.229118306317
ACH-000238,0.180424223071
ACH-000243,0.25905218172
ACH-000244,0.37740497598300005
ACH-000246,0.095134945133
ACH-000248,0.130351647261
ACH-000250,0.171657752231
ACH-000251,0.40590654377999996
ACH-000253,0.173063383311
ACH-000255,0.268387244592
ACH-000256,0.154842276841
ACH-000257,0.436846799135
ACH-000258,0.22106503832600002
ACH-000259,0.290283098805
ACH-000260,0.253944141094
ACH-000261,0.19396755361200002
ACH-000262,0.24265282436000002
ACH-000263,-0.12815828280400002
ACH-000264,0.170954400709
ACH-000265,0.218064305678
ACH-000266,0.20672669729600002
ACH-000272,0.286388491079
ACH-000273,0.296552567087
ACH-000274,0.21315316686299998
ACH-000277,0.0816865394513
ACH-000278,0.17573606543099998
ACH-000279,0.16862041902
ACH-000280,0.36630897223399994
ACH-000281,0.161585876914
ACH-000288,0.267789944456
ACH-000291,0.259720244918
ACH-000293,0.33465356249
ACH-000294,0.310726285321
ACH-000295,0.0628398132429
ACH-000296,0.319958561895
ACH-000302,0.21355620070599998
ACH-000304,0.211576972636
ACH-000307,0.27520178054
ACH-000308,0.19655404821699998
ACH-000310,0.502998654044
ACH-000311,0.277994152907
ACH-000312,0.295717637575
ACH-000315,0.344828197217
ACH-000316,0.260046355788
ACH-000317,0.25679566496100004
ACH-000318,0.117040791974
ACH-000319,0.320696770649
ACH-000320,0.529236727677
ACH-000322,0.264904102723
ACH-000323,0.216784305551
ACH-000324,0.170178906873
ACH-000329,0.165757908049
ACH-000330,0.238230951981
ACH-000331,0.188755639672
ACH-000332,0.214316320583
ACH-000334,0.196672871099
ACH-000335,0.572479942447
ACH-000336,-0.169329168768
ACH-000337,0.195309302726
ACH-000339,0.250560066556
ACH-000341,0.13736500992200001
ACH-000348,0.224065325358
ACH-000350,0.23506998726999997
ACH-000352,0.20946908675700002
ACH-000356,0.29820299624499996
ACH-000361,0.312956901824
ACH-000362,0.257429644412
ACH-000363,0.10801893460300001
ACH-000364,0.329514143412
ACH-000365,0.20462545707199997
ACH-000366,0.217244288869
ACH-000368,0.166214895582
ACH-000374,0.288081743921
ACH-000375,0.168495096294
ACH-000376,0.18413887463300002
ACH-000381,0.29006908571400003
ACH-000383,0.242687428275
ACH-000387,0.49931474703900003
ACH-000389,0.152437019419
ACH-000390,0.13636885900499998
ACH-000393,0.16122725874399998
ACH-000395,0.08699354524460001
ACH-000397,0.35076343522799996
ACH-000401,0.37361874617799995
ACH-000402,0.259983932313
ACH-000403,0.15774455205399998
ACH-000404,0.19523735376200002
ACH-000406,0.194707940585
ACH-000407,0.123226056272
ACH-000408,0.249983274595
ACH-000410,0.38856492811099996
ACH-000411,0.391845151726
ACH-000414,0.265011537161
ACH-000415,0.202123734591
ACH-000416,0.261314632642
ACH-000420,0.31895274849599997
ACH-000421,0.13484080871200002
ACH-000424,-0.015008869931600001
ACH-000425,0.150827476541
ACH-000426,0.44225913931199995
ACH-000427,0.22024654796300003
ACH-000433,0.227344553195
ACH-000436,0.189904729984
ACH-000444,0.304477245364
ACH-000445,0.165920382049
ACH-000448,0.143122877883
ACH-000450,0.157194897905
ACH-000452,0.172083657217
ACH-000454,0.370656011413
ACH-000458,0.383964233716
ACH-000459,0.41053548734800005
ACH-000460,0.42464071758
ACH-000461,0.351265771353
ACH-000463,0.307449868975
ACH-000464,0.200319134209
ACH-000466,0.22332747620700003
ACH-000467,0.214497645918
ACH-000468,0.344455753614
ACH-000469,0.27897616523
ACH-000470,0.0714105266187
ACH-000471,0.247973073582
ACH-000472,0.123313993601
ACH-000473,0.18578894683699998
