,PRAMEF12 (390999)
ACH-000004,-0.0606889223754
ACH-000007,-0.344663081928
ACH-000009,-0.349205950141
ACH-000011,-0.175657367282
ACH-000012,-0.289005293692
ACH-000013,-0.325831859595
ACH-000014,-0.344254018589
ACH-000015,-0.17515752825199998
ACH-000017,-0.253489962963
ACH-000018,-0.326061693919
ACH-000019,-0.15162725538
ACH-000021,-0.152652646292
ACH-000022,-0.264862479579
ACH-000025,-0.18198366700399998
ACH-000028,0.000601895134054
ACH-000030,-0.19128517690299998
ACH-000035,-0.239529757482
ACH-000036,-0.19694010647100002
ACH-000037,-0.29958367698000005
ACH-000039,-0.152615675533
ACH-000040,-0.6834003746070001
ACH-000041,-0.481629425472
ACH-000042,-0.381492278191
ACH-000045,-0.259165010567
ACH-000047,-0.34436763530000003
ACH-000052,-0.21343152586300002
ACH-000053,-0.25774401718
ACH-000054,-0.31819702327
ACH-000055,-0.295942109936
ACH-000060,-0.42487238606
ACH-000067,-0.505876728905
ACH-000070,-0.043695036853999995
ACH-000075,-0.567083035802
ACH-000078,-0.44810122490000004
ACH-000082,-0.29419248657200003
ACH-000085,-0.263731569253
ACH-000086,-0.257955393412
ACH-000087,-0.273414450918
ACH-000092,-0.40531576311899997
ACH-000095,-0.46063652159699997
ACH-000097,-0.25501090041200003
ACH-000098,-0.343265524831
ACH-000099,-0.155810807781
ACH-000108,-0.316864686477
ACH-000113,-0.28262716801300003
ACH-000115,-0.5692422303620001
ACH-000116,-0.276133587239
ACH-000118,-0.11916505164999999
ACH-000120,-0.35449378881099997
ACH-000123,-0.180491245902
ACH-000127,-0.256693728889
ACH-000128,-0.60042894454
ACH-000132,-0.38138839090899995
ACH-000133,-0.240037097555
ACH-000137,0.048586263360299996
ACH-000138,-0.279526092488
ACH-000142,-0.25690211269499996
ACH-000143,-0.414213024214
ACH-000146,-0.44585294773
ACH-000148,-0.372066248905
ACH-000150,-0.564308199962
ACH-000152,-0.32050398384
ACH-000153,-0.249338046367
ACH-000159,-0.45834257227499997
ACH-000160,-0.251150293123
ACH-000163,-0.5223832356679999
ACH-000167,-0.550216602537
ACH-000168,-0.492368989518
ACH-000169,-0.366603807307
ACH-000178,-0.38347792529700003
ACH-000182,-0.134333933967
ACH-000183,-0.09065605835969999
ACH-000188,-0.34933747175700003
ACH-000189,-0.12657902641
ACH-000190,-0.194820630974
ACH-000198,-0.320343426306
ACH-000204,-0.666719748483
ACH-000206,0.0345500155032
ACH-000207,-0.223867674379
ACH-000211,-0.162938867791
ACH-000215,-0.314296797237
ACH-000221,-0.190742032846
ACH-000222,-0.410139989468
ACH-000223,-0.288527739126
ACH-000226,-0.0454611583069
ACH-000227,-0.41569048156599997
ACH-000228,-0.267248902987
ACH-000231,-0.192013633117
ACH-000232,-0.23701922324400002
ACH-000233,-0.38052724665
ACH-000234,-0.39538850577
ACH-000235,-0.227075558893
ACH-000237,-0.29052398666900003
ACH-000238,-0.334362065226
ACH-000243,-0.20039894390000002
ACH-000244,-0.0115937778815
ACH-000246,-0.22575689725200002
ACH-000248,-0.28339197932599997
ACH-000250,-0.416183354398
ACH-000251,-0.462417563168
ACH-000253,-0.5176414063979999
ACH-000255,-0.279775280784
ACH-000256,-0.5360137844380001
ACH-000257,-0.263800996406
ACH-000258,-0.449418159072
ACH-000259,-0.147381539615
ACH-000260,-0.222274293743
ACH-000261,-0.24665433413899998
ACH-000262,-0.15599668885600002
ACH-000263,-0.0508620205298
ACH-000264,-0.22847217751600002
ACH-000265,-0.180552808784
ACH-000266,-0.337048814179
ACH-000272,-0.320220849852
ACH-000273,-0.380127607903
ACH-000274,-0.5606547248170001
ACH-000277,-0.359414185321
ACH-000278,-0.249725023809
ACH-000279,-0.35586586626500005
ACH-000280,-0.351875582283
ACH-000281,-0.333512182361
ACH-000288,-0.695832260216
ACH-000291,-0.254193056391
ACH-000293,-0.427703644305
ACH-000294,-0.297466635124
ACH-000295,-0.537302923685
ACH-000296,-0.28504185866799997
ACH-000302,-0.181039607668
ACH-000304,-0.12600844111
ACH-000307,-0.246315160857
ACH-000308,-0.171878631954
ACH-000310,-0.039867037146600004
ACH-000311,-0.40380589155999996
ACH-000312,-0.319469438204
ACH-000315,-0.07795131898180001
ACH-000316,-0.0923185374309
ACH-000317,-0.31142768175700003
ACH-000318,-0.0129848681839
ACH-000319,-0.237135526732
ACH-000320,-0.277198617073
ACH-000322,-0.152534166729
ACH-000323,-0.441722465607
ACH-000324,-0.333479714128
ACH-000329,-0.623873807775
ACH-000330,-0.236573230429
ACH-000331,-0.31653146497699997
ACH-000332,-0.304206532132
