,OR1D2 (4991)
ACH-000004,-0.8544236439139999
ACH-000007,-0.257799458704
ACH-000009,-0.5211318402080001
ACH-000011,-0.69240592283
ACH-000012,-0.492840896421
ACH-000013,-0.5861746500399999
ACH-000014,-0.492730622394
ACH-000015,-0.641220676019
ACH-000017,-0.694835539045
ACH-000018,-0.907859053953
ACH-000019,-0.49954724666699996
ACH-000021,-0.658996212814
ACH-000022,-0.750834229218
ACH-000025,-0.620346692383
ACH-000028,-0.5562079344399999
ACH-000030,-0.46048773919
ACH-000035,-0.528461354881
ACH-000036,-0.46732967908699996
ACH-000037,-0.42026606384099996
ACH-000039,-0.568073474213
ACH-000040,-0.624164856921
ACH-000041,-0.71644153388
ACH-000042,-0.747342355393
ACH-000045,-0.669201189333
ACH-000047,-0.485556790528
ACH-000052,-0.865139837037
ACH-000053,-0.507319088318
ACH-000054,-0.569777582615
ACH-000055,-0.6711968271009999
ACH-000060,-0.594817519412
ACH-000067,-0.665768784151
ACH-000070,-0.559600261737
ACH-000075,-0.735146677694
ACH-000078,-0.683719138236
ACH-000082,-0.8207373597650001
ACH-000085,-0.8183708971600001
ACH-000086,-0.420725470006
ACH-000087,-0.6361281927019999
ACH-000092,-0.475922002746
ACH-000095,-0.7219972378470001
ACH-000097,-0.47180594083099997
ACH-000098,-0.541634854216
ACH-000099,-0.698139170159
ACH-000108,-0.638282667829
ACH-000113,-0.5275219497320001
ACH-000115,-0.8295776395319999
ACH-000116,-0.657860989916
ACH-000118,-0.732561593345
ACH-000120,-0.6674688483919999
ACH-000123,-0.570467954084
ACH-000127,-0.587695436989
ACH-000128,-0.693511628662
ACH-000132,-0.517710280542
ACH-000133,-0.62293104818
ACH-000137,-0.46967256362899995
ACH-000138,-0.8565657624680001
ACH-000142,-0.713500978327
ACH-000143,-0.65764615049
ACH-000146,-0.623958289719
ACH-000148,-0.44041848186000004
ACH-000150,-0.49646735292099997
ACH-000152,-0.564810693004
ACH-000153,-0.339066527
ACH-000159,-0.585167283683
ACH-000160,-0.651143619772
ACH-000163,-0.298044611011
ACH-000167,-0.216201463657
ACH-000168,-0.522203632816
ACH-000169,-0.6979217918989999
ACH-000178,-0.470191305352
ACH-000182,-0.782276366029
ACH-000183,-0.7104331931110001
ACH-000188,-0.754941875178
ACH-000189,-0.43454344651500004
ACH-000190,-0.509044334331
ACH-000198,-0.631990323292
ACH-000204,-0.310612916942
ACH-000206,-0.554680317013
ACH-000207,-1.14369531163
ACH-000211,-0.79163717887
ACH-000215,-0.5985146551839999
ACH-000221,-0.557013008562
ACH-000222,-0.764321861355
ACH-000223,-0.7434803846600001
ACH-000226,-0.717931680021
ACH-000227,-0.719493606576
ACH-000228,-0.41499937104699997
ACH-000231,-0.620928802267
ACH-000232,-0.606663908152
ACH-000233,-0.752635884844
ACH-000234,-0.5720367286110001
ACH-000235,-0.6342433963180001
ACH-000237,-0.580230159436
ACH-000238,-0.559601905794
ACH-000243,-0.559757497156
ACH-000244,-0.59595144802
ACH-000246,-0.708707673881
ACH-000248,-0.484128711546
ACH-000250,-0.7312300086869999
ACH-000251,-0.62501274732
ACH-000253,-0.751744817749
ACH-000255,-0.43389197625799997
ACH-000256,-0.49318464051000005
ACH-000257,-0.545465561821
ACH-000258,-0.540696942333
ACH-000259,-0.574160833432
ACH-000260,-0.5762595264029999
ACH-000261,-0.7037184044779999
ACH-000262,-0.546604123705
ACH-000263,-1.04680986988
ACH-000264,-0.5038851774149999
ACH-000265,-0.62466256358
ACH-000266,-0.7275656350409999
ACH-000272,-0.8496852282070001
ACH-000273,-0.745775438892
