,PCK1 (5105)
ACH-000206,-0.249825871126
ACH-000207,-0.45906741546499996
ACH-000211,-0.13523762396
ACH-000215,-0.218095843345
ACH-000221,-0.197919486835
ACH-000222,-0.0923925033618
ACH-000223,0.0103047713711
ACH-000226,-0.0636712119287
ACH-000227,-0.126644062376
ACH-000228,-0.0406716299545
ACH-000231,-0.067199025744
ACH-000232,-0.11781620989
ACH-000233,-0.102459389923
ACH-000234,-0.0633781332723
ACH-000235,-0.108120713627
ACH-000237,-0.146793325241
ACH-000238,-0.285853732092
ACH-000243,0.0246232091984
ACH-000244,0.1972085348
ACH-000246,-0.142392537718
ACH-000248,-0.0111303109788
ACH-000250,-0.15677610233699998
ACH-000251,0.015056827225899998
ACH-000253,-0.09243427047419998
ACH-000255,-0.238062793803
ACH-000256,-0.427229641504
ACH-000257,-0.411692802553
ACH-000258,-0.055847670378300004
ACH-000259,-0.137165503214
ACH-000260,-0.270936290385
ACH-000261,-0.105151605628
ACH-000262,-0.244960207849
ACH-000263,-0.148970515321
ACH-000264,-0.10767069658299999
ACH-000265,-0.0352111000622
ACH-000266,-0.11772895265799999
ACH-000272,-0.0794383200676
ACH-000273,-0.0894360698485
ACH-000274,-0.300613557112
ACH-000277,-0.252856903817
ACH-000278,-0.04106206103480001
ACH-000279,-0.0178466899968
ACH-000280,-0.024654500780099998
ACH-000281,-0.344551776411
ACH-000288,-0.0466404336531
ACH-000291,-0.16634675968
ACH-000293,-0.171987341255
ACH-000294,-0.219117970433
ACH-000295,0.0117657473644
ACH-000296,-0.261783617187
ACH-000302,-0.16175148374099999
ACH-000304,-0.339364686849
ACH-000307,-0.15973191630300002
ACH-000308,-0.16499605262599998
ACH-000310,0.10579022240599999
ACH-000311,-0.135173298958
ACH-000312,-0.276072894239
ACH-000315,-0.41729828345299996
ACH-000316,-0.07381441642810001
ACH-000317,-0.119618610448
ACH-000318,-0.125886252995
ACH-000319,-0.128789516671
ACH-000320,-0.132538391012
ACH-000322,-0.385508219781
ACH-000323,-0.0691153624796
ACH-000324,-0.174161373281
ACH-000329,-0.0352417387381
ACH-000330,-0.18519577736099999
ACH-000331,-0.096689426759
ACH-000332,-0.11455278774399999
ACH-000334,-0.09174966036910001
ACH-000335,-0.07674852554389999
ACH-000336,0.259604428251
ACH-000337,-0.092255660726
ACH-000339,-0.0402094861152
ACH-000341,-0.016965838057
ACH-000348,-0.111297358381
ACH-000350,-0.252171662994
ACH-000352,-0.23300951157900002
ACH-000356,0.0154764419383
ACH-000361,-0.13973889605999998
ACH-000362,-0.04969694856819999
ACH-000363,-0.130794771116
ACH-000364,-0.165616971589
ACH-000365,-0.10526240827
ACH-000366,-0.166691422644
ACH-000368,-0.15107377472300001
ACH-000374,-0.257946081757
ACH-000375,-0.261100239671
ACH-000376,-0.130670217257
ACH-000381,0.147421658796
ACH-000383,-0.0198387369508
ACH-000387,-0.136531028593
ACH-000389,-0.246091502433
ACH-000390,0.048048566607800006
ACH-000393,-0.0170242976809
ACH-000395,-0.152440362839
ACH-000397,-0.145171506609
ACH-000401,-0.179663763303
ACH-000402,0.0440906511176
ACH-000403,-0.235635959453
ACH-000404,0.0514019552455
ACH-000406,-0.0186062550293
ACH-000407,-0.212105506133
ACH-000408,-0.307544396983
ACH-000410,-0.262157405869
ACH-000411,0.0009163172986609999
ACH-000414,0.0495928937093
ACH-000415,-0.0512466967634
ACH-000416,-0.111655655556
ACH-000420,-0.338047177351
ACH-000421,-0.159800361847
ACH-000424,-0.156818313287
ACH-000425,-0.10366835176799999
ACH-000426,-0.147145527306
ACH-000427,-0.140228072206
ACH-000433,0.065251837817
ACH-000436,-0.143737659834
ACH-000444,-0.11573066318900001
ACH-000445,-0.11308941602499999
ACH-000448,-0.117511969145
ACH-000450,-0.413392117624
ACH-000452,-0.292042764675
ACH-000454,0.106498643658
ACH-000458,-0.210504548781
ACH-000459,-0.18754278467399998
ACH-000460,-0.0307132209212
ACH-000461,-0.0463394663341
ACH-000463,-0.218505784846
ACH-000464,-0.192981805559
ACH-000466,-0.320031702015
ACH-000467,-0.058460412976699995
ACH-000468,-0.0153686666372
ACH-000469,-0.212900395019
ACH-000470,-0.071594459204
ACH-000471,-0.16346648439099998
ACH-000472,-0.109134872582
ACH-000473,-0.190714381282
ACH-000475,-0.11942521865
ACH-000476,-0.26110677152
ACH-000477,0.00853561009022
ACH-000480,-0.028681320616700003
ACH-000481,-0.18351556783
ACH-000483,-0.07843029293499999
ACH-000484,-0.17673485455899998
ACH-000485,-0.21505902142499997
ACH-000486,-0.0418500135699
ACH-000487,-0.14000412147900002
ACH-000488,-0.21425083785100002
ACH-000490,-0.11364407629699999
ACH-000491,-0.36269844257399997
ACH-000495,-0.112234298192
ACH-000496,-0.124454558841
ACH-000499,-0.0846039859939
ACH-000500,-0.29813272098
ACH-000502,-0.106149707752
ACH-000503,-0.157250711344
ACH-000505,0.00643270179022
ACH-000507,-0.09740979644020001
ACH-000510,-0.13619100585000002
ACH-000511,-0.135444344887
ACH-000512,-0.105524116085
ACH-000516,-0.0711110829835
ACH-000517,-0.19744570012
ACH-000518,-0.323028015724
ACH-000520,-0.196947266326
ACH-000521,-0.145249315812
ACH-000522,0.00527464596639
ACH-000524,-0.11576618591499999
ACH-000527,-0.157797172003
ACH-000528,-0.13764548793
ACH-000537,-0.33005879846700004
ACH-000541,-0.253347776431
ACH-000542,0.00524908325573
ACH-000544,-0.103491108359
ACH-000545,-0.048363433252300005
ACH-000547,-0.263649645944
ACH-000548,-0.203667349873
ACH-000549,0.00416342461768
ACH-000550,-0.23895927069400003
ACH-000552,0.0320157469705
ACH-000556,-0.12269220990700001
ACH-000557,-0.687125005412
ACH-000570,-0.0695112179587
ACH-000571,-0.11000524701400001
ACH-000573,-0.156161617736
ACH-000576,-0.311496235564
ACH-000580,-0.057697985918300006
ACH-000584,0.0022433403765500003
ACH-000585,-0.16873443456599999
ACH-000588,-0.0218362781312
ACH-000589,-0.06379377909440001
ACH-000591,-0.102073395205
ACH-000593,-0.0638390786154
ACH-000600,-0.219314749767
ACH-000601,-0.0886103500506
ACH-000604,-0.200787672418
ACH-000605,-0.134383497159
ACH-000606,-0.030132158722599996
ACH-000608,-0.083558264908
ACH-000614,-0.09130776558630001
ACH-000616,0.06833344650619999
ACH-000618,-0.016494276203299997
ACH-000619,-0.158888538027
ACH-000620,-0.100971271655
ACH-000621,-0.0917877002863
ACH-000622,-0.114792696394
ACH-000623,-0.207689556508
ACH-000624,-0.137769097722
ACH-000627,-0.125144206372
ACH-000630,-0.11011625213199999
ACH-000632,-0.0976646757462
ACH-000633,-0.343629005017
ACH-000637,-0.0799476946195
ACH-000638,-0.074797123712
ACH-000646,-0.62901258177
ACH-000647,-0.38596126854699997
ACH-000648,-0.105996484616
ACH-000649,-0.086243514784
ACH-000651,-0.274181455432
ACH-000652,-0.310402359601
ACH-000653,-0.107050106964
ACH-000657,-0.10116991871400001
ACH-000658,-0.0850214238654
ACH-000661,-0.274541125446
ACH-000662,-0.0121838548926
ACH-000663,-0.188995851532
ACH-000665,-0.223911754302
ACH-000671,-0.06902215573819999
ACH-000673,-0.0630155490412
ACH-000676,-0.250046845288
ACH-000677,-0.0161433565949
ACH-000681,-0.11860070595999998
ACH-000682,-0.124751517417
ACH-000683,-0.121735397372
ACH-000684,-0.036908085327199996
ACH-000688,-0.11411494269099999
ACH-000693,-0.222324436985
ACH-000694,-0.108663558695
ACH-000695,-0.181883655552
ACH-000696,-0.194779471156
ACH-000697,-0.0871994755984
ACH-000699,-0.0034137345937199997
ACH-000701,-0.257509116478
ACH-000706,-0.206544971297
ACH-000711,-0.147538894136
ACH-000713,0.090399282292
ACH-000714,-0.23491450596299998
ACH-000718,-0.27302227354499997
ACH-000720,-0.242523615196
ACH-000721,-0.183705643649
ACH-000724,-0.396782799851
ACH-000725,0.0078957130085
ACH-000732,0.0332777303325
ACH-000734,0.0164585593603
ACH-000735,-0.0962390226715
ACH-000736,-0.18050901329
ACH-000738,-0.224083225635
ACH-000746,-0.238460234769
ACH-000747,-0.0642506464991
ACH-000748,-0.105651769054
ACH-000753,-0.11039359743899999
ACH-000756,-0.115503753855
ACH-000757,0.0616830295166
ACH-000758,-0.421137417698
ACH-000760,-0.36006916451800003
ACH-000763,-0.09923078895080001
ACH-000764,0.027342106313499998
ACH-000765,0.0443556913902
ACH-000766,-0.113332948508
ACH-000767,-0.228520303622
ACH-000768,0.0326426982598
ACH-000769,-0.244654273427
ACH-000770,0.0028334639164400003
ACH-000771,-0.189623091877
ACH-000773,-0.139700759402
ACH-000776,-0.378152051565
ACH-000777,-0.111758116268
ACH-000778,-0.0915452555577
ACH-000781,-0.13753327561599998
ACH-000782,-0.263556687114
ACH-000783,-0.0124347819597
ACH-000784,-0.0782503015322
ACH-000785,-0.0347622314726
ACH-000787,-0.180604124729
ACH-000788,-0.166912221976
ACH-000791,0.0732152857189
ACH-000792,-0.044040639845400006
ACH-000794,-0.09184811083569999
ACH-000796,-0.245584619751
ACH-000799,-0.043819882719300006
ACH-000800,0.222420089672
ACH-000802,-0.043383012675
ACH-000804,-0.0924803062854
ACH-000805,-0.0443717838249
ACH-000809,-0.06901295764439999
ACH-000810,-0.26427111007599996
ACH-000811,-0.321631307186
ACH-000817,0.16751674023
ACH-000819,0.0615954726968
ACH-000820,-0.414341044429
ACH-000821,-0.359604810393
ACH-000822,-0.23886504801
ACH-000823,-0.101747181644
ACH-000824,-0.037898289847800005
ACH-000827,-0.165975257085
ACH-000829,-0.182807931219
ACH-000831,-0.06710263675480001
ACH-000832,-0.08593125798180001
ACH-000833,-0.361574211001
ACH-000834,-0.200016759258
ACH-000835,-0.058738784234999994
ACH-000836,-0.154833732883
ACH-000837,-0.155778558943
ACH-000838,-0.442574763754
ACH-000839,-0.191365896779
ACH-000840,0.024544184204599997
ACH-000841,-0.133735607945
ACH-000843,-0.039851205442
ACH-000846,-0.240322982141
ACH-000847,-0.221021746074
ACH-000848,-0.253046859746
ACH-000849,-0.0210365491971
ACH-000851,-0.0737948167937
ACH-000855,-0.0199242078769
ACH-000856,-0.331622833191
ACH-000858,-0.294430901456
ACH-000859,-0.0390319964645
ACH-000861,-0.107442647045
ACH-000862,-0.18137800111900002
ACH-000865,-0.11651313150800001
ACH-000866,-0.07949642059789999
ACH-000867,-0.140757738207
ACH-000869,-0.136368672376
ACH-000872,0.0215930739824
ACH-000873,-0.0369156865158
ACH-000876,-0.0800146070723
ACH-000878,-0.0724548437679
ACH-000880,-0.135621408399
ACH-000881,-0.11242561712600001
ACH-000882,-0.09151251056510001
ACH-000884,-0.0745624179443
ACH-000885,-0.0450734199249
ACH-000887,-0.12240032774000001
ACH-000888,0.0159645739933
ACH-000889,0.048054643801199996
ACH-000890,-0.08201174347739999
ACH-000896,-0.0340537587458
ACH-000898,-0.0579506927341
ACH-000900,0.0267560751834
ACH-000901,-0.154222583194
ACH-000905,-0.246144526127
ACH-000906,-0.146719064002
ACH-000907,0.0620507935855
ACH-000910,-0.0385505421536
ACH-000911,-0.244644915066
ACH-000912,-0.12339550015
ACH-000913,-0.0755814952101
ACH-000915,-0.0976895012211
ACH-000916,0.259850486599
ACH-000917,-0.0987020703864
ACH-000921,-0.264114545815
ACH-000924,-0.192972358542
ACH-000926,-0.324790680061
ACH-000928,-0.233524342564
ACH-000929,-0.0221485161407
ACH-000932,-0.10933302286699999
ACH-000935,-0.0672679934851
ACH-000936,-0.16006526139799998
ACH-000937,-0.34703460577899997
ACH-000938,-0.281941749452
ACH-000939,-0.0394744641241
ACH-000941,-0.0138154991702
ACH-000943,-0.0404348518136
ACH-000946,-0.011878314886
ACH-000947,-0.130790554998
ACH-000948,-0.0181881370778
ACH-000950,0.0019363600739300002
ACH-000953,-0.14730476001499998
ACH-000957,0.190414730416
ACH-000958,0.10459988574899999
ACH-000960,-0.174551210814
ACH-000963,-0.00672018443338
ACH-000968,-0.0603327059128
ACH-000969,-0.189653951065
ACH-000973,-0.14950703945
ACH-000974,-0.0706853847497
ACH-000975,0.008744868201670001
ACH-000976,0.00307142888743
ACH-000978,0.189372554349
ACH-000980,-0.251597296019
ACH-000984,-0.264865286883
ACH-000986,0.0065476280511199995
ACH-000988,-0.0625310717569
ACH-000993,-0.12062970361400001
ACH-000994,-0.11154866330499999
ACH-000996,0.00100044882241
ACH-001001,-0.119722906119
ACH-001020,-0.221878358464
ACH-001028,-0.142854374558
ACH-001031,-0.0448227535746
ACH-001038,-0.053648707402499995
ACH-001048,-0.0763898243262
ACH-001050,-0.157800901266
ACH-001053,-0.104812306598
ACH-001054,-0.0581760581958
ACH-001061,-0.09561757978539999
ACH-001067,-0.0482500857825
ACH-001075,-0.119883636024
ACH-001096,-0.0660435531772
ACH-001128,0.24609693581599998
ACH-001134,0.0701503470555
ACH-001151,-0.193413198196
ACH-001163,-0.147944812488
ACH-001164,-0.0662354483587
ACH-001173,-0.153320655274
ACH-001183,-0.13399236148
ACH-001184,-0.20864233439100002
ACH-001190,0.07350741412610001
ACH-001192,-0.0595751184819
ACH-001193,-0.30090846481899997
ACH-001196,-0.136164845888
ACH-001197,-0.105970252017
ACH-001205,-0.0999216968244
ACH-001211,-0.00233125844054
ACH-001212,-0.43561561692699996
ACH-001228,-0.106207995881
ACH-001232,-0.0965586673038
ACH-001239,-0.159938278605
ACH-001274,-0.358761505264
ACH-001275,0.010980216755299999
ACH-001277,-0.26576556728
ACH-001278,-0.133576129069
ACH-001280,-0.13178619681700002
ACH-001283,0.00691169427835
ACH-001289,-0.49736174606600003
ACH-001295,-0.17365669965799999
ACH-001300,-0.12949110797
ACH-001301,-0.18687742503
ACH-001302,-0.287750442431
ACH-001303,0.15240890199999998
ACH-001306,-0.11299733751800001
ACH-001318,-0.0142819884241
ACH-001322,-0.169944852586
ACH-001328,-0.25505078140500004
ACH-001332,-0.252241823378
ACH-001333,-0.264998463015
ACH-001336,0.0017237266296400002
ACH-001340,-0.205884239231
ACH-001346,-0.0316330500878
ACH-001353,-0.274447966233
ACH-001354,-0.106231110153
ACH-001367,0.12525965288
ACH-001368,-0.203476135147
ACH-001374,0.0750575379093
ACH-001375,-0.042216611753799996
ACH-001377,0.0879851482103
ACH-001380,0.04532437555
ACH-001391,-0.08466009239610002
ACH-001407,-0.0448790701667
ACH-001408,-0.049425283791199995
ACH-001413,0.00494856813152
ACH-001430,-0.112415983047
ACH-001431,-0.15809441294399998
ACH-001450,0.0337500357107
ACH-001496,-0.0269917842424
ACH-001500,-0.0940628632909
ACH-001521,-0.054470323249
ACH-001523,-0.282788394834
ACH-001532,-0.0756613084892
ACH-001536,-0.045059500936500005
ACH-001550,-0.018239654287099998
ACH-001552,-0.18777216511
ACH-001554,-0.150967646799
ACH-001645,-0.284395010252
ACH-001654,-0.304479252642
ACH-001715,-0.5213610586140001
ACH-001735,-0.060924538003900006
ACH-001736,-0.102998214639
ACH-001737,-0.385278412326
ACH-001740,-0.30411002761
ACH-001745,-0.101923545696
ACH-001750,-0.25089520468000004
ACH-001765,-0.0831197235713
ACH-001956,-0.116151832147
ACH-001957,-0.191208032082
