,IL1F10 (84639)
ACH-000395,-0.156874840017
ACH-000397,0.254709922441
ACH-000401,0.07123868846239999
ACH-000402,-0.245322006524
ACH-000403,-0.061202295317400006
ACH-000404,-0.0638689006347
ACH-000406,-0.17849998249200003
ACH-000407,-0.15346099562
ACH-000408,-0.0523131549651
ACH-000410,-0.09377861557839999
ACH-000411,-0.0473261110013
ACH-000414,-0.07710521509710001
ACH-000415,-0.0823230311208
ACH-000416,-0.135332639245
ACH-000420,-0.244020751302
ACH-000421,-0.152340411814
ACH-000424,-0.226281765903
ACH-000425,-0.159140917116
ACH-000426,-0.089291510722
ACH-000427,-0.36651185447499995
ACH-000433,-0.298913941707
ACH-000436,-0.10631500205700001
ACH-000444,-0.07954477926789999
ACH-000445,-0.224507625643
ACH-000448,0.0563338933169
ACH-000450,-0.132362833239
ACH-000452,-0.0652314478754
ACH-000454,-0.0689977402145
ACH-000458,-0.175552162825
ACH-000459,-0.36297187433
ACH-000460,-0.140194194734
ACH-000461,0.0564771211154
ACH-000463,-0.121822209859
ACH-000464,-0.115989120801
ACH-000466,-0.0220567422443
ACH-000467,-0.179600553213
ACH-000468,-0.146240055769
ACH-000469,-0.151818299619
ACH-000470,-0.0898292383441
ACH-000471,-0.160494345745
ACH-000472,-0.08936838458669999
ACH-000473,-0.0546966354454
ACH-000475,-0.110763986074
ACH-000476,0.0642611644499
ACH-000477,0.0124874775542
ACH-000480,-0.259374223569
ACH-000481,-0.21912687051399998
ACH-000483,0.0071882459528
ACH-000484,-0.10540806143999999
ACH-000485,-0.111407195543
ACH-000486,-0.325804316208
ACH-000487,-0.25684816996800003
ACH-000488,-0.0709791429244
ACH-000490,-0.17864336438
ACH-000491,-0.165591586443
ACH-000495,-0.406526638258
ACH-000496,-0.355859386584
ACH-000499,-0.366455348392
ACH-000500,-0.24136833331399998
ACH-000502,-0.137013035133
ACH-000503,0.124462002754
ACH-000505,-0.138338159248
ACH-000507,-0.0538738604273
ACH-000510,-0.369819738081
ACH-000511,0.033731585022100004
ACH-000512,0.129139162779
ACH-000516,-0.244981716775
ACH-000517,-0.053835920429600004
ACH-000518,-0.271190779305
ACH-000520,-0.231589960033
ACH-000521,-0.298172773451
ACH-000522,-0.195143771263
ACH-000524,-0.0871734832193
ACH-000527,-0.0446321677269
ACH-000528,-0.0353560200754
ACH-000537,-0.17657468929200001
ACH-000541,-0.007784406432630001
ACH-000542,-0.26870009448300003
ACH-000544,-0.243885273526
ACH-000545,-0.253246618681
ACH-000547,-0.00037942079861800007
ACH-000548,-0.112823623429
ACH-000549,-0.275498697218
ACH-000550,-0.131344293004
ACH-000552,-0.282116120534
ACH-000556,-0.193201486
ACH-000557,-0.115088149366
ACH-000570,-0.140091129296
ACH-000571,0.006433773460659999
ACH-000573,-0.07044978071050001
ACH-000576,-0.109659155855
ACH-000580,0.029321810036
ACH-000584,-0.129813021929
ACH-000585,-0.0971237838779
ACH-000588,-0.275844649345
ACH-000589,-0.218823681859
ACH-000591,-0.32682965471000003
ACH-000593,-0.20190784098900003
ACH-000600,-0.0768482436406
ACH-000601,-0.20027956338199998
ACH-000604,0.30990661503600003
ACH-000605,-0.18740411457400002
ACH-000606,-0.160952779243
ACH-000608,-0.0373110723451
ACH-000614,-0.13460846367
ACH-000616,-0.188286850653
ACH-000618,-0.195273780566
ACH-000619,-0.198250393328
ACH-000620,-0.116447784288
ACH-000621,-0.025445632281900003
ACH-000622,0.163335524684
ACH-000623,-0.19557390852899997
ACH-000624,0.00655395654182
ACH-000627,-0.09343782231069998
ACH-000630,-0.31437896219
ACH-000632,-0.0678857719253
ACH-000633,-0.193330940784
ACH-000637,-0.0741588958541
ACH-000638,-0.16726755162999998
ACH-000646,-0.09540950176850001
ACH-000647,-0.049158344598
ACH-000648,-0.204299482741
ACH-000649,-0.151776744523
ACH-000651,-0.152769239122
ACH-000652,0.00343204011444
ACH-000653,-0.19452916470400003
ACH-000657,-0.183991340572
ACH-000658,0.00248226208198
ACH-000661,0.00468359639242
ACH-000662,-0.184794107097
ACH-000663,-0.48897762294799996
ACH-000665,-0.193726707005
ACH-000671,-0.25378020247099997
ACH-000673,-0.178883474017
ACH-000676,-0.08430845692289998
ACH-000677,0.04310362985880001
ACH-000681,-0.0911499358299
ACH-000682,-0.158889157124
ACH-000683,-0.0207361898604
ACH-000684,-0.123808809015
ACH-000688,0.07005683107010001
ACH-000693,-0.0227105974103
ACH-000694,0.00565106194599
ACH-000695,-0.22982239634799997
ACH-000696,-0.17718056132800003
ACH-000697,-0.180877037524
ACH-000699,-0.130666530764
ACH-000701,-0.162291453596
ACH-000706,-0.042389620528100004
ACH-000711,-0.205642227329
ACH-000713,-0.21952523514800001
ACH-000714,-0.0249720401581
ACH-000718,0.021972698952900004
ACH-000720,-0.259232057291
ACH-000721,-0.35519851556000004
ACH-000724,0.0378398649015
ACH-000725,-0.156534945138
ACH-000732,-0.123975006088
ACH-000734,-0.22514515520999998
ACH-000735,0.00996588475519
ACH-000736,-0.022162711401499998
ACH-000738,-0.22526971955400002
ACH-000746,0.00250343504458
ACH-000747,-0.15759375427
ACH-000748,0.17772809525199998
ACH-000753,-0.17159772364700002
ACH-000756,-0.025660331976099997
ACH-000757,-0.12920589334899998
ACH-000758,-0.21352961399099998
ACH-000760,-0.372816025595
ACH-000763,-0.0663828157874
ACH-000764,-0.0523872826584
ACH-000765,-0.04056600574119999
ACH-000766,-0.12234814434800001
ACH-000767,-0.059252604314299996
ACH-000768,-0.14757523239
ACH-000769,-0.281242115831
ACH-000770,-0.194927601732
ACH-000771,-0.031582573390299996
ACH-000773,-0.0515172800596
ACH-000776,-0.041805217106800005
ACH-000777,-0.126918479501
ACH-000778,-0.16018341210999998
ACH-000781,-0.222357676735
ACH-000782,-0.14809138985200002
ACH-000783,-0.07416656406410001
ACH-000784,-0.154616126461
ACH-000785,-0.199302265026
ACH-000787,-0.204060663166
ACH-000788,-0.05683701470369999
ACH-000791,-0.158937319678
ACH-000792,-0.0617562986087
ACH-000794,0.0396726761131
ACH-000796,-0.137913253803
ACH-000799,-0.346903362253
ACH-000800,0.00558090874243
ACH-000802,-0.240523401413
ACH-000804,-0.18201840088100002
ACH-000805,-0.129786698487
ACH-000809,-0.033686003105
ACH-000810,-0.26541110431
ACH-000811,-0.0853416948605
ACH-000817,-0.03317793382109999
ACH-000819,-0.184471615271
ACH-000820,0.006154165001930001
ACH-000821,-0.142853168296
ACH-000822,0.113737790889
ACH-000823,-0.152220090481
ACH-000824,-0.0719425539563
ACH-000827,-0.260210715891
ACH-000829,0.0296253751909
ACH-000831,-0.21135055972600003
ACH-000832,-0.26614420980500003
ACH-000833,-0.173094566755
ACH-000834,-0.268402865716
ACH-000835,-0.06906451654630001
ACH-000836,-0.183786555508
ACH-000837,-0.0954896749482
ACH-000838,-0.027729761726299998
ACH-000839,-0.187860477803
ACH-000840,-0.213714833627
ACH-000841,-0.21742593158799997
ACH-000843,-0.0870854415395
ACH-000846,-0.0054676858281699995
ACH-000847,-0.171279405648
ACH-000848,-0.208418839785
ACH-000849,-0.137521623585
ACH-000851,-0.322491047601
ACH-000855,-0.177782712241
ACH-000856,-0.140382300524
ACH-000858,-0.186472739284
ACH-000859,-0.35809335418300003
ACH-000861,-0.11613588277100001
ACH-000862,-0.0926382417383
ACH-000865,-0.060127424414800006
ACH-000866,-0.127541092381
ACH-000867,-0.033136886041
ACH-000869,-0.027837584411
ACH-000872,-0.205551372437
ACH-000873,-0.0770866629285
ACH-000876,0.0195403296579
ACH-000878,0.114151379649
ACH-000880,-0.05190277744630001
ACH-000881,-0.127912027859
ACH-000882,-0.124364180983
ACH-000884,-0.306168147294
ACH-000885,-0.120609062621
ACH-000887,-0.17892912620499998
ACH-000888,-0.17339569132100002
ACH-000889,-0.164220865716
ACH-000890,0.0450698667
ACH-000896,0.00683538881345
ACH-000898,-0.283165072398
ACH-000900,-0.127350059372
ACH-000901,-0.319404979422
ACH-000905,-0.302631805639
ACH-000906,-0.18112625091899998
ACH-000907,-0.291433718863
ACH-000910,0.00919795928374
ACH-000911,-0.130961774878
ACH-000912,-0.149414348179
ACH-000913,-0.243450573846
ACH-000915,-0.312772797821
ACH-000916,-0.26800951035
ACH-000917,-0.39574486867200004
ACH-000921,-0.147873126612
ACH-000924,-0.292924084452
ACH-000926,-0.20512362686299998
ACH-000928,-0.34753004555399997
ACH-000929,0.133799765425
ACH-000932,-0.246968100227
ACH-000935,-0.0146113748575
ACH-000936,-0.35382896551200005
ACH-000937,-0.129747044181
ACH-000938,-0.0562123606872
ACH-000939,-0.0862383452038
ACH-000941,-0.396232266762
ACH-000943,-0.24380666269999998
ACH-000946,-0.10363554172700001
ACH-000947,-0.149961954243
ACH-000948,-0.101076197072
ACH-000950,-0.268381220342
ACH-000953,-0.134382708677
ACH-000957,-0.0609570786577
ACH-000958,-0.0506817016785
ACH-000960,-0.0530298516469
ACH-000963,-0.183396198497
ACH-000968,-0.09780338279850001
ACH-000969,-0.325900241604
ACH-000973,-0.0267809173942
ACH-000974,-0.173427795818
ACH-000975,-0.0585258599306
ACH-000976,-0.082092381735
ACH-000978,-0.155363828005
ACH-000980,-0.026111296688
ACH-000984,-0.10293351400499999
ACH-000986,-0.243101224281
ACH-000988,-0.179858332918
ACH-000993,-0.325740739513
ACH-000994,-0.206090050763
ACH-000996,-0.328284259294
ACH-001001,-0.059686681842199996
ACH-001020,-0.23166467033000004
ACH-001028,-0.3279833343
ACH-001031,-0.00702334563517
ACH-001038,-0.132708995154
ACH-001048,-0.06857207641030001
ACH-001050,-0.0037011026629299995
ACH-001053,-0.00350881870935
ACH-001054,-0.280893895388
ACH-001061,-0.212778781807
ACH-001067,-0.146080973942
ACH-001075,-0.20253261920600002
ACH-001096,-0.060837708372200004
ACH-001128,-0.18939116601599998
ACH-001134,0.012724396328200003
ACH-001151,-0.0350026340912
ACH-001163,-0.281748263909
ACH-001164,-0.214873003271
ACH-001173,-0.0572956684561
ACH-001183,-0.0797983595677
ACH-001184,-0.19194705375999999
ACH-001190,-0.12016162420999998
ACH-001192,-0.347724115211
ACH-001193,0.16330618179
ACH-001196,0.16506519529000002
ACH-001197,0.129092591417
ACH-001205,-0.059490343795
ACH-001211,-0.240842428982
ACH-001212,-0.193986540222
ACH-001228,-0.147450009603
ACH-001232,-0.0667498713867
ACH-001239,-0.227539684306
ACH-001274,0.13725044445999998
ACH-001275,0.146350491031
ACH-001277,-0.09434878800280001
ACH-001278,0.073039562247
ACH-001280,-0.192940693022
ACH-001283,-0.0486039890412
ACH-001289,-0.146942388285
ACH-001295,-0.09960690431330001
ACH-001300,0.026237897910599998
ACH-001301,0.0805736806453
ACH-001302,-0.0177842456677
ACH-001303,-0.327745397414
ACH-001306,-0.321826047064
ACH-001318,-0.15175597447699998
ACH-001322,-0.18196698922200003
ACH-001328,-0.043859723329099994
ACH-001332,-0.38681600385
ACH-001333,-0.186846398837
ACH-001336,-0.208138532522
ACH-001340,-0.0955600423265
ACH-001346,0.0044734708193900005
ACH-001353,0.0427259114681
ACH-001354,-0.22246002358199998
ACH-001367,-0.0242568142888
ACH-001368,-0.151972257798
ACH-001374,0.297011223378
ACH-001375,0.0169788394427
ACH-001377,-0.077907871812
ACH-001380,-0.114845246444
ACH-001391,-0.188654112638
ACH-001407,-0.157477163417
ACH-001408,-0.140013992713
ACH-001413,-0.0911853015433
ACH-001430,-0.207238563671
ACH-001431,-0.209449035807
ACH-001450,-0.343358974172
ACH-001496,-0.0552096281525
ACH-001500,-0.180257168228
ACH-001521,-0.0923296194775
ACH-001523,-0.0886198696136
ACH-001532,-0.17323897087999998
ACH-001536,-0.06930252653680001
ACH-001550,-0.0939828932811
ACH-001552,-0.08352982896639999
ACH-001554,-0.17299071884300002
ACH-001645,-0.16399761319800002
ACH-001654,0.0069954900606199995
ACH-001715,-0.318479295539
ACH-001735,-0.15825411341499998
ACH-001736,-0.24042391859200002
ACH-001737,0.00333715836898
ACH-001740,-0.22594826745299998
ACH-001745,-0.17710137884100002
ACH-001750,0.0334986632962
ACH-001765,-0.112797931939
ACH-001956,-0.08080525415189999
ACH-001957,-0.0417566070291
