,PLBD2 (196463)
ACH-000004,-0.08716143680130001
ACH-000007,0.116418167411
ACH-000009,-0.112858893553
ACH-000011,0.24868136953699999
ACH-000012,-0.0615465593348
ACH-000013,0.034851351798
ACH-000014,0.255547618572
ACH-000015,-0.131235022173
ACH-000017,-0.0891530180371
ACH-000018,0.09312055677969999
ACH-000019,0.0207117893987
ACH-000021,-0.062635483942
ACH-000022,0.15477080808399998
ACH-000025,0.11910301293
ACH-000028,0.134512995282
ACH-000030,0.0180701723533
ACH-000035,0.12427183273
ACH-000036,0.136185301835
ACH-000037,0.133587690917
ACH-000039,0.133286983352
ACH-000040,0.107707030845
ACH-000041,-0.0399632128504
ACH-000042,0.0678314543601
ACH-000045,0.151213507755
ACH-000047,-0.0475769874198
ACH-000052,-0.00206847504956
ACH-000053,0.0384091846059
ACH-000054,-0.0394335512307
ACH-000055,0.0408392234825
ACH-000060,0.09971657260399999
ACH-000067,0.131168854379
ACH-000070,0.035635714712099996
ACH-000075,0.0333418030752
ACH-000078,-0.0543908044024
ACH-000082,0.0974654277939
ACH-000085,-7.77262807457e-05
ACH-000086,-0.06089888830180001
ACH-000087,0.18320036562800002
ACH-000092,0.22178837272100002
ACH-000095,-0.12237293364
ACH-000097,0.0231044808702
ACH-000098,0.0551646855801
ACH-000099,0.011973435968500002
ACH-000108,0.192683385614
ACH-000113,0.05362299742869999
ACH-000115,0.030039070546
ACH-000116,-0.0649192069634
ACH-000118,0.0216770491127
ACH-000120,0.12099434874500001
ACH-000123,-0.195900178963
ACH-000127,0.13295250685999999
ACH-000128,0.06438199762569999
ACH-000132,0.160285703823
ACH-000133,0.119196600965
ACH-000137,-0.259506466861
ACH-000138,0.0157204783167
ACH-000142,0.0740790440676
ACH-000143,-0.0187228913592
ACH-000146,-0.0318548416418
ACH-000148,0.00725696084808
ACH-000150,0.0912047918578
ACH-000152,0.00106318003154
ACH-000153,-0.181779632963
ACH-000159,0.05456465501680001
ACH-000160,-0.056376666769500004
ACH-000163,0.116432983991
ACH-000167,0.179894553235
ACH-000168,-0.0311080886985
ACH-000169,0.126081858454
ACH-000178,0.04249794138330001
ACH-000182,-0.0015699419364400002
ACH-000183,-0.143825647413
ACH-000188,0.22404683738899997
ACH-000189,-0.241781883784
ACH-000190,0.10263024454500001
ACH-000198,0.0373867293797
ACH-000204,-0.0243799431807
ACH-000206,-0.00635135684539
ACH-000207,0.056577194071500005
ACH-000211,0.0706934200583
ACH-000215,0.0474376420988
ACH-000221,-0.0531358064223
ACH-000222,-0.196794434557
ACH-000223,0.149582506396
ACH-000226,-0.0348801467078
ACH-000227,-0.0874902586922
ACH-000228,0.120258350515
ACH-000231,0.0701022703655
ACH-000232,0.106159647848
ACH-000233,0.0691012445793
ACH-000234,0.133567693456
ACH-000235,-0.025924457655099997
ACH-000237,-0.014123613133200002
ACH-000238,0.097850060011
ACH-000243,0.00626282003016
ACH-000244,0.0334562178889
ACH-000246,0.0144233119392
ACH-000248,0.00254396631841
ACH-000250,0.0850441450195
ACH-000251,-0.21192103926199998
ACH-000253,0.1045748239
ACH-000255,0.0409079179519
ACH-000256,0.0794562348375
ACH-000257,-0.23131437481
ACH-000258,0.0834265636103
ACH-000259,0.0185169823448
