,ATF6 (22926)
ACH-000004,-0.148090778808
ACH-000007,0.100178436886
ACH-000009,-0.192357011039
ACH-000011,-0.0610305987081
ACH-000012,-0.174402956941
ACH-000013,0.00316262650822
ACH-000014,-0.145201293672
ACH-000015,-0.08030180783339999
ACH-000017,0.0711596927152
ACH-000018,0.048461409286099995
ACH-000019,-0.10904536917199999
ACH-000021,-0.024311450029000002
ACH-000022,-0.178585680012
ACH-000025,-0.247301244368
ACH-000028,-0.08903955041179999
ACH-000030,-0.0494043093736
ACH-000035,-0.12761331822
ACH-000036,-0.07712071654189999
ACH-000037,-0.127201163226
ACH-000039,-0.168837417799
ACH-000040,-0.12207272332
ACH-000041,-0.0400141387131
ACH-000042,0.132669904733
ACH-000045,-0.101358178465
ACH-000047,-0.306727163034
ACH-000052,-0.188745250363
ACH-000053,-0.11734554956599999
ACH-000054,0.00225630625748
ACH-000055,-0.381078278176
ACH-000060,-0.006266799308579999
ACH-000067,-0.00423347846509
ACH-000070,-0.0760132826895
ACH-000075,-0.07912230517680001
ACH-000078,0.059138360576099995
ACH-000082,-0.308866273975
ACH-000085,-0.173819110751
ACH-000086,-0.375296312652
ACH-000087,0.000531310097482
ACH-000092,-0.149252756809
ACH-000095,-0.27179734206
ACH-000097,-0.062058461240900004
ACH-000098,-0.132577163617
ACH-000099,-0.0408501343419
ACH-000108,-0.042923370919599996
ACH-000113,-0.05983667234730001
ACH-000115,-0.059782458860400005
ACH-000116,0.000121247633967
ACH-000118,-0.016281675464700003
ACH-000120,0.05423258659130001
ACH-000123,-0.106270590439
ACH-000127,0.00867544585125
ACH-000128,0.036650829406
ACH-000132,-0.08866823829460001
ACH-000133,-0.067500833551
ACH-000137,-0.0531303536048
ACH-000138,0.040623212326599996
ACH-000142,-0.16275799864
ACH-000143,-0.038803722858
ACH-000146,-0.0533906927145
ACH-000148,-0.21661444541900002
ACH-000150,0.019235039316
ACH-000152,-0.08831133450619999
ACH-000153,-0.456325003447
ACH-000159,-0.100171132862
ACH-000160,0.0187696401771
ACH-000163,-0.457610410382
ACH-000167,-0.06955104995469999
ACH-000168,-0.233534042606
ACH-000169,-0.099909533751
ACH-000178,0.0115364275885
ACH-000182,-0.08817298732510001
ACH-000183,0.00422333498615
ACH-000188,0.067613017348
ACH-000189,-0.289409013602
ACH-000190,-0.289545729575
ACH-000198,-0.0127186047729
ACH-000204,-0.6404697681970001
ACH-000206,-0.201493764023
ACH-000207,-0.042124909040699994
ACH-000211,-0.159585700577
ACH-000215,-0.22346246253600002
ACH-000221,-0.189828027277
ACH-000222,-0.103557097804
ACH-000223,-0.108544451231
ACH-000226,-0.154412369795
ACH-000227,0.0147598675195
ACH-000228,-0.1073863353
ACH-000231,-0.18605838104800002
ACH-000232,-0.197888488751
ACH-000233,-0.124348464752
ACH-000234,-0.0628613865418
ACH-000235,-0.07091322409539999
ACH-000237,-0.133945079885
ACH-000238,-0.027263837032300002
ACH-000243,0.013283109133399999
ACH-000244,-0.25295637879099997
ACH-000246,-0.143544589897
ACH-000248,0.07798584331339999
ACH-000250,-0.0644884635621
ACH-000251,-0.161353774863
ACH-000253,-0.444422543346
