,MS4A5 (64232)
ACH-000004,-0.127224451137
ACH-000007,-0.152569048477
ACH-000009,-0.0766299594153
ACH-000011,-0.276136088257
ACH-000012,-0.295218237861
ACH-000013,-0.0589866630222
ACH-000014,0.044657384077699994
ACH-000015,-0.107467010929
ACH-000017,0.114864816258
ACH-000018,0.019851853604
ACH-000019,-0.13774077226099998
ACH-000021,-0.308293118503
ACH-000022,-0.19798280329
ACH-000025,-0.0691947138998
ACH-000028,-0.25684117527899997
ACH-000030,-0.0713408458745
ACH-000035,-0.253389070658
ACH-000036,-0.259472258701
ACH-000037,-0.343592564067
ACH-000039,-0.250447574566
ACH-000040,-0.21875782980300001
ACH-000041,-0.275183914558
ACH-000042,-0.155869417316
ACH-000045,0.0759211523224
ACH-000047,-0.09173228694800001
ACH-000052,-0.119845954816
ACH-000053,-0.131172003991
ACH-000054,-0.06700939708409999
ACH-000055,-0.24933276714400002
ACH-000060,-0.040002817316400006
ACH-000067,-0.007435741324040001
ACH-000070,-0.343322457292
ACH-000075,-0.177429983491
ACH-000078,-0.199607129096
ACH-000082,-0.230382750504
ACH-000085,-0.208675040841
ACH-000086,-0.266671081326
ACH-000087,-0.235605034474
ACH-000092,-0.116689119009
ACH-000095,-0.0742585883669
ACH-000097,-0.19673138365899998
ACH-000098,-0.149734304455
ACH-000099,-0.138287904091
ACH-000108,-0.411711687875
ACH-000113,-0.22913210561099998
ACH-000115,-0.016286991390799997
ACH-000116,-0.15454879289999998
ACH-000118,-0.428128617533
ACH-000120,-0.19578738415999997
ACH-000123,-0.08190559567780001
ACH-000127,-0.0844200732791
ACH-000128,-0.0400230497349
ACH-000132,-0.283087808215
ACH-000133,-0.268631024262
ACH-000137,-0.224296744598
ACH-000138,-0.18604604164500002
ACH-000142,-0.0880890213152
ACH-000143,-0.203754683592
ACH-000146,-0.33180778220400003
ACH-000148,-0.17411842023200003
ACH-000150,-0.19691392851300002
ACH-000152,-0.157221166771
ACH-000153,-0.0200784386038
ACH-000159,-0.031292561872799995
ACH-000160,-0.265484078058
ACH-000163,-0.011165507714799999
ACH-000167,-0.191546139519
ACH-000168,-0.222448325188
ACH-000169,-0.183333917029
ACH-000178,-0.19993704746
ACH-000182,-0.0351746840553
ACH-000183,-0.204489523318
ACH-000188,-0.325255376415
ACH-000189,0.146601629831
ACH-000190,-0.604522135245
ACH-000198,-0.119891693761
ACH-000204,-0.38680896271399995
ACH-000206,-0.302430959245
ACH-000207,-0.167751899416
ACH-000211,-0.186337908401
ACH-000215,-0.18248844046799997
ACH-000221,-0.18923283186599998
ACH-000222,-0.214693558613
ACH-000223,-0.17596439191
ACH-000226,-0.0138703514894
ACH-000227,0.112355632469
ACH-000228,-0.129889983979
ACH-000231,-0.100305519099
ACH-000232,-0.07826760904180001
ACH-000233,-0.271285122113
ACH-000234,-0.18709805121599998
ACH-000235,-0.17413310958500003
ACH-000237,-0.161833729123
ACH-000238,-0.22375483101399998
ACH-000243,-0.157947956004
ACH-000244,0.433076460387
ACH-000246,-0.10929393073799999
ACH-000248,-0.0830173581252
ACH-000250,-0.153990820592
ACH-000251,-0.199603670061
ACH-000253,-0.10734941607000001
ACH-000255,-0.108298359068
ACH-000256,-0.278436606508
ACH-000257,-0.364721560889
ACH-000258,-0.496032894415
ACH-000259,-0.224987787579
ACH-000260,-0.113590804095
ACH-000261,-0.225109288774
ACH-000262,-0.152689416182
ACH-000263,-0.253081397845
ACH-000264,-0.140948751301
ACH-000265,-0.223908928358
ACH-000266,-0.199813399337
ACH-000272,0.0507865003707
ACH-000273,-0.1019991499
ACH-000274,-0.0972870108588
ACH-000277,-0.0100524240408
ACH-000278,0.0667320042163
ACH-000279,-0.044486070948800006
ACH-000280,-0.00900848589588
ACH-000281,-0.148196964957
ACH-000288,-0.161953183803
ACH-000291,-0.0204388027342
ACH-000293,-0.0150144144365
ACH-000294,0.0757739964396
ACH-000295,0.00886411091924
ACH-000296,-0.440107978816
ACH-000302,-0.11212945667000002
ACH-000304,-0.43576094322
ACH-000307,-0.118093731262
ACH-000308,-0.25582874398
ACH-000310,-0.194617709764
ACH-000311,-0.273124158701
ACH-000312,-0.10793711542199999
ACH-000315,-0.0923446451758
ACH-000316,0.0592821315128
ACH-000317,-0.514293127614
ACH-000318,-0.263769760384
ACH-000319,-0.23279657580600002
ACH-000320,-0.421948743516
ACH-000322,-0.15165509015200002
ACH-000323,-0.058046536161
ACH-000324,-0.0163618107286
ACH-000329,-0.0398484245317
ACH-000330,-0.174138563595
ACH-000331,-0.263206798686
ACH-000332,-0.198285612634
ACH-000334,-0.123595122391
ACH-000335,-0.00992811412775
ACH-000336,-0.35924922029600004
ACH-000337,-0.023494729490900004
ACH-000339,-0.10033680000800001
ACH-000341,-0.29009501693100004
ACH-000348,-0.09670703206419999
ACH-000350,-0.0732611671039
ACH-000352,-0.185420506052
ACH-000356,-0.369449154653
ACH-000361,-0.159609529686
ACH-000362,-0.116591723925
ACH-000363,-0.025963717709599998
ACH-000364,-0.141496989543
ACH-000365,-0.157990076456
ACH-000366,-0.424975722702
ACH-000368,-0.104714871277
ACH-000374,-0.28097830652899997
ACH-000375,0.012748159185899999
ACH-000376,-0.157851425001
ACH-000381,-0.365218685696
ACH-000383,-0.21686876669500002
ACH-000387,-0.0795412925903
ACH-000389,-0.162847423959
ACH-000390,-0.10866016982799999
ACH-000393,-0.233787527113
ACH-000395,-0.11747090677699999
ACH-000397,0.009787230675660001
ACH-000401,-0.168775603512
ACH-000402,-0.255845830905
ACH-000403,-0.00785860171224
ACH-000404,0.046614987582800006
ACH-000406,-0.20192348337299998
ACH-000407,-0.09114315245380002
ACH-000408,-0.298075820506
ACH-000410,-0.153324198184
ACH-000411,-0.0743293044515
ACH-000414,-0.276616896637
ACH-000415,-0.274152413182
ACH-000416,-0.0776672876457
ACH-000420,-0.101481996757
ACH-000421,-0.026003461351000002
ACH-000424,-0.19223799613499998
ACH-000425,-0.25776801958900003
ACH-000426,-0.264581140195
ACH-000427,-0.195701731835
ACH-000433,-0.09680040570779999
ACH-000436,-0.250985864138
ACH-000444,-0.23027047472399997
ACH-000445,-0.29590765720400003
ACH-000448,-0.124559597579
ACH-000450,-0.265240904259
ACH-000452,-0.181797078175
ACH-000454,-0.151711112332
ACH-000458,-0.405205266871
ACH-000459,-0.18983686027899999
ACH-000460,-0.277107343289
ACH-000461,-0.21707867669
ACH-000463,-0.161910725496
ACH-000464,0.0494885302587
ACH-000466,-0.23352259749499998
ACH-000467,-0.20853428875399999
ACH-000468,-0.422875651919
ACH-000469,-0.08983466994010002
ACH-000470,0.149365030348
ACH-000471,-0.23624588588000003
ACH-000472,-0.0748876945391
ACH-000473,-0.016919489228
ACH-000475,-0.105390260526
ACH-000476,-0.18703487355999998
ACH-000477,0.060957156503900004
ACH-000480,-0.19176183554499998
ACH-000481,-0.251222496033
ACH-000483,-0.391112139714
ACH-000484,-0.114116150244
ACH-000485,-0.0519679063761
ACH-000486,-0.175125590049
ACH-000487,-0.0859515869279
ACH-000488,-0.21606788378400002
ACH-000490,-0.25401710069899996
ACH-000491,-0.24726940382800003
ACH-000495,0.0396496674679
ACH-000496,-0.265363154586
ACH-000499,0.147159152114
ACH-000500,0.196286981786
ACH-000502,-0.19359785250599998
ACH-000503,-0.255090925703
ACH-000505,-0.115374416472
ACH-000507,-0.274369867014
ACH-000510,-0.155563964625
ACH-000511,-0.104379086171
ACH-000512,0.041223288418800005
ACH-000516,-0.36940369883699997
ACH-000517,-0.061072715970599996
ACH-000518,0.0746818132471
ACH-000520,-0.37406700764399997
ACH-000521,-0.1674070943
ACH-000522,-0.271716908038
ACH-000524,-0.00252532294526
ACH-000527,-0.189041834772
ACH-000528,-0.0701152244304
ACH-000537,-0.0281119243959
ACH-000541,-0.128818991567
ACH-000542,-0.134957780569
ACH-000544,-0.303303417197
ACH-000545,-0.27941506171
ACH-000547,-0.18818564519
ACH-000548,-0.35845253290600004
ACH-000549,0.022408659635099998
ACH-000550,-0.0323656614557
ACH-000552,0.0764071114649
ACH-000556,-0.00884666776409
ACH-000557,-0.039715980749699994
ACH-000570,-0.306853360751
ACH-000571,-0.220369555754
ACH-000573,-0.271694406122
ACH-000576,-0.183113490356
ACH-000580,-0.20806511747499998
ACH-000584,-0.17741470062800002
ACH-000585,-0.166462198382
ACH-000588,-0.135698031233
ACH-000589,-0.216091265811
ACH-000591,-0.208418119525
ACH-000593,-0.0376308204874
ACH-000600,-0.11128479505899999
ACH-000601,-0.205518581048
ACH-000604,-0.335234427677
ACH-000605,-0.139310174811
ACH-000606,-0.09676351944639999
ACH-000608,-0.14408402025999997
ACH-000614,-0.282133506507
ACH-000616,-0.0373569636158
ACH-000618,-0.41111443174400003
ACH-000619,-0.11637703669800001
ACH-000620,-0.245513904857
ACH-000621,-0.24446606120900002
ACH-000622,-0.21301331226700002
ACH-000623,-0.274540351712
ACH-000624,-0.119982021009
ACH-000627,-0.119820926379
ACH-000630,-0.243471400698
ACH-000632,-0.231641431457
ACH-000633,-0.172737982499
ACH-000637,-0.641337028406
ACH-000638,-0.08418242959359999
ACH-000646,-0.076541366611
ACH-000647,-0.19340703552900002
ACH-000648,-0.38145184021399997
ACH-000649,-0.14413522387
ACH-000651,-0.12597435120300002
ACH-000652,-0.0643880958973
ACH-000653,-0.136159149978
ACH-000657,-0.054866086029000005
ACH-000658,-0.0183561810875
ACH-000661,-0.357087926276
ACH-000662,-0.239491330033
ACH-000663,-0.27753694604
ACH-000665,-0.30373630509599997
ACH-000671,-0.0791773143803
ACH-000673,-0.127324946833
ACH-000676,-0.19165183457600002
ACH-000677,-0.203722786465
ACH-000681,-0.17175756151000002
ACH-000682,-0.072881843206
ACH-000683,-0.211992705031
ACH-000684,-0.0591770499003
ACH-000688,0.11000064738
ACH-000693,-0.114796857285
ACH-000694,-0.21875480911999998
ACH-000695,-0.22408575365800001
ACH-000696,-0.0765493169592
ACH-000697,-0.420571919159
ACH-000699,-0.06938965186410001
ACH-000701,0.04279565889169999
ACH-000706,-0.233813272991
ACH-000711,-0.017698801373
ACH-000713,-0.131382132473
ACH-000714,-0.161723576621
ACH-000718,-0.174125546335
ACH-000720,-0.132540702303
ACH-000721,-0.0645061408771
ACH-000724,-0.13917489331900001
ACH-000725,-0.198892039247
ACH-000732,-0.205805835929
ACH-000734,-0.29568181826400003
ACH-000735,-0.102901406539
ACH-000736,-0.175007661177
ACH-000738,-0.260521303494
ACH-000746,-0.09653327076639999
ACH-000747,-0.230214707613
ACH-000748,-0.293745345382
ACH-000753,-0.174417841404
ACH-000756,-0.062488680845099995
ACH-000757,-0.366842721669
