,AKAP11 (11215)
ACH-000004,0.0536799560343
ACH-000007,-0.0749431916787
ACH-000009,0.290736473923
ACH-000011,0.18731761158100002
ACH-000012,0.12479320886800001
ACH-000013,0.023138845639400003
ACH-000014,0.212906316149
ACH-000015,-0.100261299371
ACH-000017,0.11898376895400001
ACH-000018,0.111197966035
ACH-000019,-0.17877606253400002
ACH-000021,0.025014650003400002
ACH-000022,-0.0332586857271
ACH-000025,-0.0063200695986900006
ACH-000028,0.132230653506
ACH-000030,0.0178045593777
ACH-000035,0.023510850832500003
ACH-000036,-0.049886741582500005
ACH-000037,0.166980213495
ACH-000039,0.322840057197
ACH-000040,0.118467105012
ACH-000041,0.112661154294
ACH-000042,0.038903075314599994
ACH-000045,-0.066255742388
ACH-000047,0.12995932925599998
ACH-000052,0.0232074691225
ACH-000053,0.14848973211400002
ACH-000054,-0.0513276211359
ACH-000055,0.07567197518430001
ACH-000060,0.0386149733644
ACH-000067,-0.18188381731800002
ACH-000070,-0.0203855037684
ACH-000075,-0.00122857897617
ACH-000078,-0.15581244515
ACH-000082,-0.0830408066069
ACH-000085,-0.0555096160403
ACH-000086,-0.038406251719300004
ACH-000087,0.149191263898
ACH-000092,0.121608491199
ACH-000095,-0.0215729444724
ACH-000097,-0.0287326784551
ACH-000098,0.184246391558
ACH-000099,-0.249456778722
ACH-000108,-0.00511731389845
ACH-000113,0.108884881714
ACH-000115,0.0941301326698
ACH-000116,0.058411888055499996
ACH-000118,0.009233556264399999
ACH-000120,0.0641519961171
ACH-000123,-0.036402679086699995
ACH-000127,0.0471890208911
ACH-000128,0.10409828143
ACH-000132,-0.293117245393
ACH-000133,0.042241709967599995
ACH-000137,-0.0376204604165
ACH-000138,0.007637381732749999
ACH-000142,0.023426666892900003
ACH-000143,0.151678467456
ACH-000146,-0.0279303676199
ACH-000148,0.119464743135
ACH-000150,-0.0733338599327
ACH-000152,0.0367180309927
ACH-000153,0.260246567148
ACH-000159,-0.23475697463300002
ACH-000160,0.124292073181
ACH-000163,-0.0749699215679
ACH-000167,0.278530637624
ACH-000168,0.029000106593400004
ACH-000169,0.0955630817017
ACH-000178,-0.0272172341745
ACH-000182,-0.000591183627426
ACH-000183,0.141216613278
ACH-000188,-0.09801690070210001
ACH-000189,0.105300418466
ACH-000190,0.136306295524
ACH-000198,0.11666135148800001
ACH-000204,-0.114684144266
ACH-000206,0.243065213115
ACH-000207,-0.00570390696728
ACH-000211,-0.0412350691257
ACH-000215,-0.0301942912527
ACH-000221,0.12852148072300001
ACH-000222,-0.024332257978500003
ACH-000223,0.137545346491
ACH-000226,0.0276385990801
ACH-000227,0.141762974786
ACH-000228,0.244005311767
ACH-000231,0.0833843798344
ACH-000232,-0.0985346258772
ACH-000233,0.117305408653
ACH-000234,0.08715244326369999
ACH-000235,0.00922543109233
ACH-000237,-0.0885382476763
ACH-000238,-0.0993121230053
ACH-000243,0.137131977662
ACH-000244,0.132901858205
ACH-000246,-0.112998850603
ACH-000248,-0.052987934767699994
ACH-000250,0.12009458367
ACH-000251,-0.11723546346699999
ACH-000253,0.0315949218099
ACH-000255,0.109070797272
ACH-000256,-0.0024999157445
ACH-000257,0.0210746568928
ACH-000258,-0.177059963164
ACH-000259,0.090268348718
ACH-000260,0.051255312697599996
ACH-000261,0.137834234047
ACH-000262,0.114713568354
ACH-000263,0.0917810084938
ACH-000264,0.0606459117533
ACH-000265,-0.0217371447713
ACH-000266,0.08803743172810001
ACH-000272,-0.00670007658652
ACH-000273,-0.0606485658963
ACH-000274,0.094297472947
ACH-000277,-0.00241206207717
ACH-000278,-0.119922410898
ACH-000279,0.103971255382
ACH-000280,0.043637986359299996
ACH-000281,-0.064341180688
ACH-000288,-0.137866989223
ACH-000291,0.025458486565400004
ACH-000293,0.127541015543
ACH-000294,0.0405199894071
ACH-000295,-0.09907842269160001
ACH-000296,-0.043314445218099996
ACH-000302,0.043783348051500005
ACH-000304,0.0976602246281
ACH-000307,-0.0311661591497
ACH-000308,0.0234679886553
ACH-000310,0.0704914086275
ACH-000311,-0.0306433628106
ACH-000312,-0.00974383744609
ACH-000315,0.132137419135
ACH-000316,0.18420886213399998
ACH-000317,-0.105083017127
ACH-000318,0.128180419593
ACH-000319,0.278622377096
ACH-000320,-0.196807443649
ACH-000322,-0.121308662686
ACH-000323,-0.11980674276799999
ACH-000324,0.0240697997678
ACH-000329,0.0307722478584
ACH-000330,0.0871558637873
ACH-000331,-0.0013552344834299999
ACH-000332,0.0315854033708
ACH-000334,-0.09182974868339999
ACH-000335,0.16826917710499997
ACH-000336,0.244061555051
ACH-000337,0.385783551915
ACH-000339,-0.017232573069999996
ACH-000341,0.37065407779299997
ACH-000348,0.020753376227
ACH-000350,0.20155626421300002
ACH-000352,-0.057751088000099995
ACH-000356,0.200206063999
ACH-000361,0.104789629693
ACH-000362,0.0966030080973
ACH-000363,0.0696939406153
ACH-000364,0.155963271103
ACH-000365,0.20081444989100003
ACH-000366,0.0341608415913
ACH-000368,0.128953940319
ACH-000374,-0.045131359166900004
ACH-000375,0.0181222086169
ACH-000376,-0.019476697235
ACH-000381,-0.162931435501
ACH-000383,-0.0597986009674
ACH-000387,0.0196203656871
ACH-000389,-0.0049372714104999995
ACH-000390,-0.026668025068700002
ACH-000393,0.14552248651900002
ACH-000395,-0.156283050591
ACH-000397,0.138332607183
ACH-000401,0.123323563922
ACH-000402,0.27576452381
ACH-000403,0.0482519738246
ACH-000404,-0.115472952492
ACH-000406,0.061575727737699995
ACH-000407,0.0819623604178
ACH-000408,0.131416122267
ACH-000410,-0.134290539038
ACH-000411,-0.00215029170739
ACH-000414,-0.035653510588
ACH-000415,-0.13107624396700002
ACH-000416,0.059848753431799996
ACH-000420,-0.070984379568
ACH-000421,0.147087273145
ACH-000424,-0.173567583884
ACH-000425,0.05683894832690001
ACH-000426,0.138914298859
ACH-000427,0.17709301522799997
ACH-000433,-0.152399766956
ACH-000436,0.00921355154793
ACH-000444,-0.0534369255782
ACH-000445,-0.242013467104
ACH-000448,-0.0038160079214499994
ACH-000450,-0.0645348323733
ACH-000452,0.0614799910498
ACH-000454,0.127677193262
ACH-000458,0.105697570436
ACH-000459,-0.0474346277915
ACH-000460,0.101437298346
ACH-000461,0.048741447348
ACH-000463,0.0257049300452
ACH-000464,-0.0330273193267
ACH-000466,0.0629822878849
ACH-000467,0.0726067815224
ACH-000468,-0.172002220328
ACH-000469,-0.0212508690058
ACH-000470,0.138602141377
ACH-000471,0.151885429007
ACH-000472,0.114809017253
ACH-000473,-0.0204329745837
ACH-000475,0.030797942778
ACH-000476,0.09754771788660001
ACH-000477,0.12372189147500001
ACH-000480,0.0500943357015
ACH-000481,-0.025660447639299998
ACH-000483,-0.0985220240629
ACH-000484,-0.293478610652
ACH-000485,0.09728551046330002
ACH-000486,-0.0575442609573
ACH-000487,0.0718459182871
ACH-000488,0.00187892191325
ACH-000490,0.238369925464
ACH-000491,0.250193555143
ACH-000495,0.164959077702
ACH-000496,-0.0287428396806
ACH-000499,-0.0634787674603
ACH-000500,-0.646887036365
ACH-000502,-0.140419832241
ACH-000503,-0.22223130046700001
ACH-000505,0.111079769192
ACH-000507,0.0261357634226
ACH-000510,0.021007534940299995
ACH-000511,0.00896619935633
ACH-000512,-0.123739473915
ACH-000516,0.0344384796614
ACH-000517,0.09387346573540001
ACH-000518,0.20250393032800001
ACH-000520,-0.0216922924578
ACH-000521,0.07156978874039999
ACH-000522,-0.0799827620766
ACH-000524,0.0449583790213
ACH-000527,-0.0180352856491
ACH-000528,-0.130404835435
ACH-000537,0.054314065158900006
ACH-000541,-0.111110068248
ACH-000542,0.0175162307488
ACH-000544,0.0227073098605
ACH-000545,-0.029099717694900003
ACH-000547,0.426768733743
ACH-000548,0.15295022160900001
ACH-000549,0.166404881417
ACH-000550,0.11503597648700001
ACH-000552,0.025408794465200002
ACH-000556,-0.031804537519000003
ACH-000557,0.028672396186000003
ACH-000570,0.04356150816650001
