,MMAA (166785)
ACH-000004,0.0667644919112
ACH-000007,-0.00673182414413
ACH-000009,-0.0156011067339
ACH-000011,0.047698449147
ACH-000012,0.0598064975871
ACH-000013,0.131356832071
ACH-000014,0.0642072186018
ACH-000015,-0.06491270282060001
ACH-000017,-0.15764546933700002
ACH-000018,0.255813272652
ACH-000019,0.138185643868
ACH-000021,0.0827916670472
ACH-000022,0.0420171291276
ACH-000025,-0.11291687272800001
ACH-000028,-0.0252466314407
ACH-000030,0.045288727879099995
ACH-000035,0.0022231368957
ACH-000036,0.00474890843269
ACH-000037,-0.008143288978839999
ACH-000039,-0.04923500103780001
ACH-000040,-0.0375256159267
ACH-000041,-0.0907057207143
ACH-000042,0.0115178939393
ACH-000045,0.211407668761
ACH-000047,0.0171737308217
ACH-000052,-0.12026920776599999
ACH-000053,-0.049717463450499995
ACH-000054,-0.00060570112186
ACH-000055,0.0474441565907
ACH-000060,0.12111104186100001
ACH-000067,-0.0292730083947
ACH-000070,0.20380598288600002
ACH-000075,-0.046204422656800005
ACH-000078,-0.142492805423
ACH-000082,0.0348951468288
ACH-000085,-0.00818238554593
ACH-000086,0.136346145785
ACH-000087,0.00690620831837
ACH-000092,-0.193421344223
ACH-000095,-0.14171712995
ACH-000097,-0.0017199382803
ACH-000098,-0.158267574693
ACH-000099,-0.140536896185
ACH-000108,-0.10375686373
ACH-000113,-0.0985583345839
ACH-000115,0.243987349327
ACH-000116,-0.0811839369239
ACH-000118,0.0442691523158
ACH-000120,-0.10365265205700001
ACH-000123,-0.0683909346741
ACH-000127,-0.0456367315384
ACH-000128,0.176870354287
ACH-000132,-0.0516293576968
ACH-000133,0.0317625838783
ACH-000137,0.107573433633
ACH-000138,0.0468135287789
ACH-000142,-0.07516251405119999
ACH-000143,-0.061267470796099996
ACH-000146,0.012046866813700001
ACH-000148,0.0238853389179
ACH-000150,0.0434674537381
ACH-000152,-0.0902707214378
ACH-000153,0.330696132457
ACH-000159,0.0183880877735
ACH-000160,-0.0244868797419
ACH-000163,-0.125831907065
ACH-000167,0.013642274944799998
ACH-000168,-0.111051477957
ACH-000169,-0.009098312125770001
ACH-000178,0.062021826910300004
ACH-000182,0.104959652858
ACH-000183,-0.213637596792
ACH-000188,0.0969875213583
ACH-000189,0.217451165314
ACH-000190,0.234139072004
ACH-000198,-0.0260759421309
ACH-000204,-0.17335358687
ACH-000206,-0.128327240101
ACH-000207,0.295209926394
ACH-000211,-0.119598748212
ACH-000215,0.00150005166779
ACH-000221,0.135989121777
ACH-000222,0.169360567366
ACH-000223,-0.044070084912099995
ACH-000226,-0.12575292459100001
ACH-000227,-0.507042651867
ACH-000228,-0.0392551173739
ACH-000231,-0.0859232434719
ACH-000232,-0.0512841185745
ACH-000233,0.006744699875
ACH-000234,0.007453736568229999
ACH-000235,0.015458726389899998
ACH-000237,0.060644740396499995
ACH-000238,0.177231306235
ACH-000243,-0.0978857679465
ACH-000244,-0.0580358579688
ACH-000246,-0.0284429466175
ACH-000248,-0.29693921725
ACH-000250,-0.0362546844456
ACH-000251,-0.234545717555
ACH-000253,-0.130263964672
ACH-000255,0.0940390501633
ACH-000256,0.120851871146
ACH-000257,-0.135451396403
ACH-000258,-0.44284194722599995
ACH-000259,-0.036983574662
ACH-000260,-0.110337537676
ACH-000261,-0.05453578161
ACH-000262,0.167609757575
ACH-000263,0.21241668329900001
ACH-000264,-0.111580450033
ACH-000265,-0.104220754952
ACH-000266,-0.00179592069717
ACH-000272,0.071261983332
ACH-000273,-0.1334809774
ACH-000274,0.0990404141605
ACH-000277,0.136974588093
ACH-000278,0.185062785416
ACH-000279,-0.122285136116
ACH-000280,0.0719534626703
ACH-000281,-0.193328815537
ACH-000288,0.07095932716230001
ACH-000291,-0.058204235838900005
ACH-000293,-0.125280338477
ACH-000294,-0.0426222846764
ACH-000295,-0.0320196707449
ACH-000296,-0.153878711756
ACH-000302,0.00137292398124
ACH-000304,0.26737011897199997
ACH-000307,-0.008970625762629999
ACH-000308,-0.151464813924
ACH-000310,-0.209475627033
ACH-000311,0.0412946944449
ACH-000312,0.00171925568447
ACH-000315,-0.00508460797983
ACH-000316,0.007892603936100001
ACH-000317,0.0471133036269
ACH-000318,0.06808678721099999
ACH-000319,-0.200968680061
ACH-000320,-0.234374124142
ACH-000322,-0.43711404801700005
ACH-000323,0.113350892143
ACH-000324,0.0973426389875
ACH-000329,-0.120281471645
ACH-000330,0.06512492473619999
ACH-000331,0.0611649426406
ACH-000332,0.0038691270045200002
ACH-000334,-0.025159816351900004
ACH-000335,0.198319890482
ACH-000336,0.233105879731
ACH-000337,0.26614447028
ACH-000339,0.0005942256931819998
ACH-000341,-0.057225497741800004
ACH-000348,-0.17705227611
ACH-000350,-0.0650065525746
ACH-000352,0.0372678736672
ACH-000356,0.120423484172
ACH-000361,-0.106700695025
ACH-000362,0.0756207735607
ACH-000363,0.0588657708271
ACH-000364,0.09328833294080001
ACH-000365,0.00128984050036
ACH-000366,0.08421899433739999
ACH-000368,-0.194218260626
ACH-000374,-0.164159639174
ACH-000375,0.147062434747
ACH-000376,-0.0406688187976
ACH-000381,0.0700557617788
ACH-000383,-0.00989610970098
ACH-000387,0.015523188083299999
ACH-000389,0.14019587134199998
ACH-000390,0.08647517670949999
ACH-000393,-0.0392581219764
ACH-000395,0.0914177728528
ACH-000397,0.0388746754764
ACH-000401,0.104054263364
ACH-000402,-0.0776425039595
ACH-000403,0.0177782514822
ACH-000404,-0.0418748247137
ACH-000406,-0.034730587453699995
ACH-000407,0.04339015521819999
