,CABLES2 (81928)
ACH-000004,0.178622734619
ACH-000007,-0.053472895191
ACH-000009,-0.0310581110154
ACH-000011,-0.153273317592
ACH-000012,0.0877197754361
ACH-000013,-0.04680997661590001
ACH-000014,-0.135230434903
ACH-000015,-0.0631698186986
ACH-000017,-0.0450952651166
ACH-000018,-0.224689414573
ACH-000019,-0.223076059525
ACH-000021,-0.10451989807399999
ACH-000022,-0.133364751817
ACH-000025,0.109483421109
ACH-000028,-0.151502800832
ACH-000030,-0.07961166642999999
ACH-000035,0.156915100247
ACH-000036,0.0919456094908
ACH-000037,0.327391316519
ACH-000039,0.019326127119
ACH-000040,-0.0977058452263
ACH-000041,0.0259055122358
ACH-000042,-0.363181672307
ACH-000045,-0.105815833487
ACH-000047,-0.08832950180330001
ACH-000052,0.154652982199
ACH-000053,-0.152882784005
ACH-000054,-0.0962552413905
ACH-000055,0.0420640246708
ACH-000060,-0.15526444955
ACH-000067,-0.11793193679500001
ACH-000070,-0.130486427064
ACH-000075,-0.0923368761089
ACH-000078,-0.0589093360323
ACH-000082,-0.127872090782
ACH-000085,0.0455370820075
ACH-000086,-0.18076534791999999
ACH-000087,-0.0272025740404
ACH-000092,-0.0017260028217799999
ACH-000095,-0.14082420286699998
ACH-000097,-0.174550854606
ACH-000098,0.0937506627079
ACH-000099,-0.239961817746
ACH-000108,-0.169480957491
ACH-000113,-0.0671755130067
ACH-000115,-0.204290246534
ACH-000116,-0.0450084544325
ACH-000118,-0.174796729474
ACH-000120,-0.0345489846179
ACH-000123,-0.0487836422429
ACH-000127,0.0355796395822
ACH-000128,-0.023928315758099998
ACH-000132,-0.116130230581
ACH-000133,-0.0669783579866
ACH-000137,-0.0105361116151
ACH-000138,-0.0808606060385
ACH-000142,-0.08304151865760001
ACH-000143,-0.0379595059724
ACH-000146,0.024442422611799998
ACH-000148,0.0073292772981699995
ACH-000150,-0.15012616733
ACH-000152,-0.0488863375882
ACH-000153,-0.0331238200131
ACH-000159,-0.0251933295713
ACH-000160,0.00540837919338
ACH-000163,-0.26017030903
ACH-000167,-0.025152312283
ACH-000168,0.11116757767999999
ACH-000169,-0.08214297766989999
ACH-000178,-0.09638346283560001
ACH-000182,-0.136530523288
ACH-000183,0.114931007198
ACH-000188,-0.0376160423265
ACH-000189,0.20460412898
ACH-000190,0.19553854172000001
ACH-000198,0.0071757238619899995
ACH-000204,0.239159812891
ACH-000206,-0.09728662070699999
ACH-000207,-0.232982393959
ACH-000211,-0.13612107596200002
ACH-000215,-0.038810079974199996
ACH-000221,-0.017950939729599998
ACH-000222,0.0321690426816
ACH-000223,0.10820991047499999
ACH-000226,-0.11861603648800001
ACH-000227,-0.015872577630499998
ACH-000228,-0.078599243496
ACH-000231,-0.109696192718
ACH-000232,0.049246710184199995
ACH-000233,-0.25004176091499997
ACH-000234,-0.03578750646
ACH-000235,-0.0862094515103
ACH-000237,-0.010716977563100001
ACH-000238,-0.140358363461
ACH-000243,-0.0512022934167
ACH-000244,-0.20748303801100001
ACH-000246,-0.19499300617499998
ACH-000248,-0.0803290520209
ACH-000250,-0.0241711443727
ACH-000251,-0.299513042261
ACH-000253,-0.153780508279
ACH-000255,-0.19338047717300003
ACH-000256,-0.115198402713
ACH-000257,0.0880559236854
ACH-000258,0.210005842865
ACH-000259,-0.135486384128
ACH-000260,-0.170532176939
ACH-000261,-0.028199390679200003
ACH-000262,0.0657036153712
ACH-000263,0.12813931639
ACH-000264,-0.257929037632
ACH-000265,-0.00228958627243
ACH-000266,-0.130748243236
ACH-000272,-0.0926281363206
ACH-000273,-0.0674938562088
ACH-000274,-0.04636717489159999
ACH-000277,-0.34800875911300005
ACH-000278,-0.115726458204
ACH-000279,0.08165136250249999
ACH-000280,-0.0054572503253199995
ACH-000281,-0.147843359803
ACH-000288,0.0165783147597
ACH-000291,0.0186432264033
ACH-000293,-0.07148416798769999
ACH-000294,-0.14472344758
ACH-000295,0.00025181489259
ACH-000296,0.12346681170999999
ACH-000302,0.013935148140700002
ACH-000304,0.232825844005
ACH-000307,-0.0783859140402
ACH-000308,-0.246623076157
ACH-000310,-0.15591308364700002
ACH-000311,-0.267178271481
ACH-000312,-0.321516520583
ACH-000315,0.0447340457675
ACH-000316,-0.230073427848
ACH-000317,-0.0673119156153
ACH-000318,-0.043392682813300006
ACH-000319,-0.17689211842
ACH-000320,-0.12361001027999999
ACH-000322,-0.426582290541
ACH-000323,0.20326864675
ACH-000324,-0.20741306790300001
ACH-000329,-0.042144284249400005
ACH-000330,-0.305734282792
ACH-000331,-0.032309343114700004
ACH-000332,-0.154408665394
ACH-000334,0.042335912281200004
ACH-000335,-0.202768575048
ACH-000336,0.012607419380299998
ACH-000337,0.16483180808599998
ACH-000339,0.0113672263926
ACH-000341,-0.0165206883891
ACH-000348,-0.155658846383
ACH-000350,-0.184918143968
ACH-000352,-0.0718752864597
ACH-000356,0.09224469344460001
