,SRSF2 (6427)
ACH-000004,-1.63350277562
ACH-000007,-1.97969717393
ACH-000009,-1.8589129010900003
ACH-000011,-1.7606419001900002
ACH-000012,-1.6084588661399999
ACH-000013,-1.34410984321
ACH-000014,-1.72945602278
ACH-000015,-1.5456527815
ACH-000017,-1.9925721840000001
ACH-000018,-1.4658626209399999
ACH-000019,-1.5329759886200003
ACH-000021,-1.5882898457899999
ACH-000022,-1.8666191534799998
ACH-000025,-1.6072106429100002
ACH-000028,-1.67863778817
ACH-000030,-1.8998269417099998
ACH-000035,-1.6775615919100002
ACH-000036,-1.5960969679199999
ACH-000037,-2.21170806558
ACH-000039,-1.4302979078
ACH-000040,-2.06289295947
ACH-000041,-1.9973333401700002
ACH-000042,-1.52108017334
ACH-000045,-1.8958877503
ACH-000047,-2.08088311917
ACH-000052,-1.79404286562
ACH-000053,-1.6704594891799998
ACH-000054,-1.85425909814
ACH-000055,-1.5446090354100002
ACH-000060,-1.81709685852
ACH-000067,-1.5598966816799997
ACH-000070,-1.71846452786
ACH-000075,-1.6558204390399998
ACH-000078,-1.77681656848
ACH-000082,-1.93773813807
ACH-000085,-1.8015369852400003
ACH-000086,-1.46765137808
ACH-000087,-1.8157757626400002
ACH-000092,-1.67953181982
ACH-000095,-1.8527223772099999
ACH-000097,-1.51581562597
ACH-000098,-1.6108098407
ACH-000099,-1.8592709330700001
ACH-000108,-1.87067719711
ACH-000113,-1.9576104544400001
ACH-000115,-2.2288200308
ACH-000116,-1.5701677188299998
ACH-000118,-1.8810102515
ACH-000120,-1.56294848865
ACH-000123,-1.6683554404299998
ACH-000127,-1.7290167063799997
ACH-000128,-1.3409036641299998
ACH-000132,-1.67904537949
ACH-000133,-1.5430406147799998
ACH-000137,-1.52905580949
ACH-000138,-1.7364534642700002
ACH-000142,-1.6099135866
ACH-000143,-1.8974581838799998
ACH-000146,-2.2426844996
ACH-000148,-1.82390575257
ACH-000150,-1.7206107394099999
ACH-000152,-1.62766387565
ACH-000153,-1.2954528777299998
ACH-000159,-1.76029393216
ACH-000160,-1.22617768842
ACH-000163,-1.7327609967099997
ACH-000167,-1.7366461777200002
ACH-000168,-1.77791301218
ACH-000169,-1.7286805995200003
ACH-000178,-1.72048328192
ACH-000182,-1.4775499370200003
ACH-000183,-1.92727857085
ACH-000188,-1.78375914295
ACH-000189,-1.35694685417
ACH-000190,-0.897064959802
ACH-000198,-1.98986918393
ACH-000204,-1.45640298805
ACH-000206,-1.9171771625999998
ACH-000207,-0.981116291595
ACH-000211,-1.70576646643
ACH-000215,-1.7176982901
ACH-000221,-1.90369139477
ACH-000222,-1.7916221748400003
ACH-000223,-1.82158976143
ACH-000226,-1.7487577806799999
ACH-000227,-1.9591349804499998
ACH-000228,-1.69902601378
ACH-000231,-1.58846486864
ACH-000232,-1.9339269316799998
ACH-000233,-1.9278722467200002
ACH-000234,-1.9497702465400002
ACH-000235,-1.7693931720200002
ACH-000237,-1.7034860410600001
ACH-000238,-1.7473284276499998
ACH-000243,-1.92522722842
ACH-000244,-1.86824369711
ACH-000246,-1.7189629174
ACH-000248,-1.4651122083
ACH-000250,-1.65208985309
ACH-000251,-1.7933188390500001
ACH-000253,-1.80460253248
ACH-000255,-1.70607761884
ACH-000256,-1.47933238403
ACH-000257,-1.7435277176
ACH-000258,-1.58229616831
ACH-000259,-1.7837411865200001
ACH-000260,-1.6100731179299999
ACH-000261,-1.79825188155
ACH-000262,-1.63931144743
ACH-000263,-1.6312777089700001
ACH-000264,-1.80704277996
ACH-000265,-1.86563864722
ACH-000266,-1.6527168747799998
ACH-000272,-1.4928735364599999
ACH-000273,-1.9149915673500002
ACH-000274,-1.7934317023
ACH-000277,-2.0131929845700003
ACH-000278,-1.56763913477
ACH-000279,-1.76125218746
ACH-000280,-1.7182131149200002
ACH-000281,-1.83177890354
ACH-000288,-1.62879417131
ACH-000291,-1.51002057688
ACH-000293,-2.02340637118
ACH-000294,-1.95119738783
ACH-000295,-1.47801332846
ACH-000296,-1.57728226216
ACH-000302,-1.5940515867899998
ACH-000304,-2.09068786707
ACH-000307,-1.74901357572
ACH-000308,-1.61250882486
ACH-000310,-1.9288337933700002
ACH-000311,-1.8233797799
ACH-000312,-1.81978272574
ACH-000315,-1.4942640887099998
ACH-000316,-1.8057519148299999
ACH-000317,-1.7866280574700002
ACH-000318,-1.5117610913
ACH-000319,-1.61397937629
ACH-000320,-1.5981374379
ACH-000322,-1.8256415486900002
ACH-000323,-1.6487499912099999
ACH-000324,-1.7222118356099998
ACH-000329,-2.25357792987
ACH-000330,-1.7454456861
ACH-000331,-1.4646332242200002
ACH-000332,-1.60976681361
ACH-000334,-2.9131616361000003
