,CDK12 (51755)
ACH-000004,-0.262414964934
ACH-000007,-0.52605910478
ACH-000009,-0.528026559065
ACH-000011,-0.34141388673399997
ACH-000012,-0.493804692832
ACH-000013,-0.773578997914
ACH-000014,-0.398250435245
ACH-000015,-0.23846899311099998
ACH-000017,-0.475332878883
ACH-000018,-0.21281387049199998
ACH-000019,-0.7286062387569999
ACH-000021,-0.36869714843699997
ACH-000022,-0.38612854868
ACH-000025,-0.360900493213
ACH-000028,-0.6362378773749999
ACH-000030,-0.400011421004
ACH-000035,-0.499294502024
ACH-000036,-0.566447770904
ACH-000037,-0.843313801615
ACH-000039,-0.643635476347
ACH-000040,-0.358797002166
ACH-000041,-0.266542730563
ACH-000042,-0.24896766624000002
ACH-000045,-0.212342191733
ACH-000047,-0.57143432488
ACH-000052,-0.509715197544
ACH-000053,-0.394601825626
ACH-000054,-0.26366767529
ACH-000055,-0.264333934161
ACH-000060,-0.605412610656
ACH-000067,-0.151347202019
ACH-000070,-0.597235551856
ACH-000075,-0.27861183032299996
ACH-000078,-0.633730724736
ACH-000082,-0.342765108657
ACH-000085,-0.22384139698000002
ACH-000086,-0.683457683681
ACH-000087,-0.816719758926
ACH-000092,-0.143483493469
ACH-000095,-0.424713460185
ACH-000097,-0.5485732660629999
ACH-000098,-0.0491869770603
ACH-000099,-0.614665011436
ACH-000108,-0.361778785494
ACH-000113,-0.282111642
ACH-000115,-0.647159409171
ACH-000116,-0.656421546912
ACH-000118,-0.455876174174
ACH-000120,-0.30481177192
ACH-000123,-0.469515758578
ACH-000127,-0.020350865671099998
ACH-000128,-0.475902137851
ACH-000132,-0.346395072724
ACH-000133,-0.425026219759
ACH-000137,-0.648154277649
ACH-000138,-0.398907720942
ACH-000142,-0.47790558184799997
ACH-000143,-0.620373686841
ACH-000146,-0.00900032389397
ACH-000148,-0.472180293382
ACH-000150,-0.19508928050299998
ACH-000152,-0.844106353938
ACH-000153,-0.80324647448
ACH-000159,-0.629315170623
ACH-000160,-0.0744574181247
ACH-000163,-0.216504447331
ACH-000167,-0.156414988772
ACH-000168,-0.560764887858
ACH-000169,-0.423686518199
ACH-000178,-0.441531126955
ACH-000182,-0.438847741786
ACH-000183,-0.462445673534
ACH-000188,-0.688503484728
ACH-000189,-0.44910764490099997
ACH-000190,-0.133634203283
ACH-000198,-0.647548578988
ACH-000204,-0.590004366229
ACH-000206,-0.317783867946
ACH-000207,-0.12778727116900002
ACH-000211,-0.608444167735
ACH-000215,-0.19588523834600002
ACH-000221,-0.70805924549
ACH-000222,-0.336039699902
ACH-000223,-0.548259150337
ACH-000226,-0.361684280479
ACH-000227,0.110290332893
ACH-000228,-0.42669882816
ACH-000231,-0.365793526699
ACH-000232,-0.37299793838
ACH-000233,-0.43203137792400004
ACH-000234,-0.686454438089
ACH-000235,-0.360219020853
ACH-000237,-0.644235454184
ACH-000238,-0.7707416116339999
ACH-000243,-0.604966496126
ACH-000244,-0.9663687986139999
ACH-000246,-0.527448973382
ACH-000248,-0.243636165799
ACH-000250,-0.27674548837499996
ACH-000251,-0.13008459891899998
ACH-000253,-0.42856581035400004
ACH-000255,-0.614904417359
ACH-000256,-0.19280967572000002
ACH-000257,0.04661131416730001
ACH-000258,-0.0326781460845
ACH-000259,-0.556021407297
ACH-000260,-0.405652792183
ACH-000261,-0.542099407117
ACH-000262,-0.72017710124
ACH-000263,0.276146788004
ACH-000264,-0.497905217537
ACH-000265,-0.48458941333000005
ACH-000266,-0.522793589705
ACH-000272,-0.491728296734
ACH-000273,-0.0784382024405
ACH-000274,-0.233837074753
ACH-000277,-0.43562440647100004
ACH-000278,-0.605840292858
ACH-000279,-0.277165119465
ACH-000280,-0.714603286256
ACH-000281,-0.498312041894
ACH-000288,-0.261174865787
ACH-000291,-0.369203205626
ACH-000293,-1.04444660206
ACH-000294,-0.189303648527
ACH-000295,-0.402506867629
ACH-000296,-0.37169518518399997
ACH-000302,-0.738432870689
ACH-000304,-0.546241183934
ACH-000307,-0.39418887141500003
ACH-000308,-0.23132150733800003
ACH-000310,-0.5060457949880001
ACH-000311,-0.40070931679300004
ACH-000312,-0.254774612286
ACH-000315,-0.243048648411
ACH-000316,-0.649783434647
ACH-000317,-0.595270030222
ACH-000318,-0.488699950317
ACH-000319,-0.7763163824070001
ACH-000320,-0.061230704410199996
ACH-000322,-0.575567188809
ACH-000323,-0.46242584942000003
ACH-000324,-0.745098972676
ACH-000329,-0.278868792029
ACH-000330,-0.419683836534
ACH-000331,-0.427295292009
ACH-000332,-0.34369292183399996
ACH-000334,-0.16999132308200002
ACH-000335,-0.8407114910410001
ACH-000336,-0.584158191742
ACH-000337,-0.270026126202
ACH-000339,-0.441078175321
ACH-000341,-0.613564162404
ACH-000348,-0.5195333383590001
ACH-000350,-0.196787325639
ACH-000352,-0.8211807935100001
ACH-000356,-0.705658454834
ACH-000361,-0.254885583638
ACH-000362,-0.225756411974
ACH-000363,-0.164524966051
ACH-000364,-0.458938903971
ACH-000365,-0.438952308976
ACH-000366,-0.32971361005100003
ACH-000368,-0.0182150940868
ACH-000374,-0.501050072672
ACH-000375,-0.477045447829
ACH-000376,0.0277347710916
ACH-000381,-0.373756460852
ACH-000383,-0.531421313529
ACH-000387,-0.15700961922599999
ACH-000389,-0.38454113297200004
ACH-000390,-0.488546060718
ACH-000393,-0.34852728923500004
ACH-000395,-0.647481697216
ACH-000397,-0.360448391189
ACH-000401,-0.28154576442400003
ACH-000402,-0.215774785897
ACH-000403,-0.633575028877
ACH-000404,-0.250248830643
ACH-000406,-0.4102442189
ACH-000407,-0.18679850884
ACH-000408,-0.390349983385
ACH-000410,-0.8092268350470001
ACH-000411,-0.673556016296
ACH-000414,-0.179026841175
ACH-000415,-0.619626721863
ACH-000416,-0.6751324282350001
ACH-000420,-0.6443421639970001
ACH-000421,-0.5280591324480001
ACH-000424,-0.0977333676804
ACH-000425,-0.525589237521
ACH-000426,0.12232611807499999
ACH-000427,-1.18114149439
ACH-000433,-0.754540803143
ACH-000436,-0.228190240687
ACH-000444,-0.349275514843
ACH-000445,-0.0971728717574
ACH-000448,-0.599903257568
ACH-000450,-0.0905069866062
ACH-000452,-0.546579382342
ACH-000454,-0.414760182032
ACH-000458,-0.596862981106
ACH-000459,-0.360519258667
