,PI4KA (5297)
ACH-000307,-0.949068850271
ACH-000308,-1.27750405457
ACH-000310,-0.9235648426899999
ACH-000311,-1.03764331037
ACH-000312,-0.8835152661669999
ACH-000315,-1.0072862536
ACH-000316,-0.810710508329
ACH-000317,-0.880652976708
ACH-000318,-0.790246287641
ACH-000319,-0.937928570195
ACH-000320,-1.0678601627
ACH-000322,-1.08961373588
ACH-000323,-1.01490088606
ACH-000324,-1.1625458084
ACH-000329,-0.988277155196
ACH-000330,-1.10964778241
ACH-000331,-0.9909625139630001
ACH-000332,-0.992918936271
ACH-000334,-0.9443913884080001
ACH-000335,-0.799873072648
ACH-000336,-1.07566758404
ACH-000337,-1.21684191155
ACH-000339,-1.09969941654
ACH-000341,-0.929347994754
ACH-000348,-0.9995524341700001
ACH-000350,-0.7714337063600001
ACH-000352,-1.1624184306
ACH-000356,-1.204159897
ACH-000361,-0.7752911681119999
ACH-000362,-0.982108543507
ACH-000363,-0.9692489731749999
ACH-000364,-0.7913073656370001
ACH-000365,-0.937679872905
ACH-000366,-1.03167467465
ACH-000368,-1.15585742748
ACH-000374,-0.768129066115
ACH-000375,-1.2686946618200001
ACH-000376,-0.858715817091
ACH-000381,-1.0704394513700002
ACH-000383,-0.987446170793
ACH-000387,-0.633308312521
ACH-000389,-1.0744033074
ACH-000390,-1.23293606845
ACH-000393,-0.916470527703
ACH-000395,-1.16017826323
ACH-000397,-1.2273050455299999
ACH-000401,-1.29304675704
ACH-000402,-1.2592429357
ACH-000403,-1.59693313234
ACH-000404,-0.978744648177
ACH-000406,-1.1016999766700002
ACH-000407,-1.28383239274
ACH-000408,-1.1427895473799998
ACH-000410,-1.14642089529
ACH-000411,-0.7255052628800001
ACH-000414,-1.0126169474299997
ACH-000415,-0.962795622675
ACH-000416,-1.05117282965
ACH-000420,-1.1081245036
ACH-000421,-1.12275214441
ACH-000424,-0.763977607712
ACH-000425,-0.998473924083
ACH-000426,-1.16764975287
ACH-000427,-1.0583284267200002
ACH-000433,-1.3073613661299999
ACH-000436,-0.8477517928120001
ACH-000444,-0.738798641799
ACH-000445,-0.9864804543100001
ACH-000448,-0.987847929588
ACH-000450,-1.02495525914
ACH-000452,-0.9598944482200001
ACH-000454,-1.0438593110799999
ACH-000458,-0.807931768666
ACH-000459,-1.23778735659
ACH-000460,-1.09403757651
ACH-000461,-1.02259792641
ACH-000463,-0.808357210494
ACH-000464,-1.09036531302
ACH-000466,-1.18787720524
ACH-000467,-1.1783334399299998
ACH-000468,-1.07563247341
ACH-000469,-1.05435107654
ACH-000470,-1.25036538982
ACH-000471,-0.954121124262
ACH-000472,-1.13779564126
ACH-000473,-1.2696761649600001
ACH-000475,-1.13347189445
ACH-000476,-1.01057854006
ACH-000477,-0.9429016540999999
ACH-000480,-1.02934912122
ACH-000481,-1.1168820775200001
ACH-000483,-1.17738240084
ACH-000484,-1.28661297517
ACH-000485,-1.0630760056
ACH-000486,-1.07124935316
ACH-000487,-0.9249627079530001
ACH-000488,-1.1140028327
ACH-000490,-1.1245532381
ACH-000491,-1.3047469847600002
ACH-000495,-1.29856705419
ACH-000496,-0.838778202495
ACH-000499,-1.12581187066
ACH-000500,-0.8781861675049999
ACH-000502,-0.994871450406
ACH-000503,-1.1715659361700002
ACH-000505,-1.04929096153
ACH-000507,-1.11790537434
ACH-000510,-0.990487225237
ACH-000511,-1.1308268237899999
ACH-000512,-0.7453217326070001
ACH-000516,-1.2244446607600001
ACH-000517,-0.955419694191
ACH-000518,-0.90165431683
ACH-000520,-0.896266070467
ACH-000521,-1.1245703661
ACH-000522,-1.24684418414
ACH-000524,-1.24498846412
ACH-000527,-1.00181663292
ACH-000528,-0.802966674338
ACH-000537,-0.789065230909
ACH-000541,-1.38748330234
ACH-000542,-0.759310836962
ACH-000544,-1.0940966755700001
ACH-000545,-1.33501870351
ACH-000547,-0.962906771893
ACH-000548,-0.846588819131
ACH-000549,-1.20290534963
ACH-000550,-1.0130374641700002
ACH-000552,-0.841927880612
ACH-000556,-1.27428437008
ACH-000557,-0.8910332794570001
ACH-000570,-1.1396697054
ACH-000571,-1.14046464715
ACH-000573,-1.01407646764
ACH-000576,-0.937713528617
ACH-000580,-0.918962862174
ACH-000584,-1.10635469796
ACH-000585,-0.811198771904
ACH-000588,-1.1092672825399998
ACH-000589,-0.979917725248
ACH-000591,-1.16817172606
ACH-000593,-0.705897438193
ACH-000600,-0.821513639544
ACH-000601,-1.1091051692899998
ACH-000604,-0.929783858432
ACH-000605,-0.9976294341390001
ACH-000606,-1.29018490999
ACH-000608,-1.7444116713799998
ACH-000614,-0.601721981415
ACH-000616,-1.0815275910100002
ACH-000618,-0.9850855443790001
ACH-000619,-1.4587236836500002
ACH-000620,-1.03984289295
ACH-000621,-0.9373516138660001
ACH-000622,-1.33082133767
ACH-000623,-1.3603737062999999
ACH-000624,-1.15344182163
ACH-000627,-0.946876893267
ACH-000630,-1.04255539849
ACH-000632,-1.1108934057200002
ACH-000633,-1.3009034062
ACH-000637,-0.9871849967030001
ACH-000638,-0.7384028377240001
ACH-000646,-1.3552267944799998
ACH-000647,-0.7406821886949999
ACH-000648,-0.820205815322
ACH-000649,-0.939312744205
ACH-000651,-1.05622094842
ACH-000652,-1.1943972701799999
ACH-000653,-1.18878831755
ACH-000657,-1.13638568765
ACH-000658,-1.21808092208
ACH-000661,-0.942179720589
ACH-000662,-1.3457928177200003
ACH-000663,-1.17175805345
ACH-000665,-1.2373755024200002
ACH-000671,-1.02769348923
ACH-000673,-0.9796472689460001
ACH-000676,-0.793178253522
ACH-000677,-1.15938415521
ACH-000681,-1.0139010962000001
ACH-000682,-0.8871496151520001
ACH-000683,-0.797950047034
ACH-000684,-0.9403907455410001
ACH-000688,-1.17980974006
ACH-000693,-1.1768703983700002
ACH-000694,-1.07121314454
ACH-000695,-0.924426553499
ACH-000696,-1.18355370368
ACH-000697,-0.897960552015
ACH-000699,-1.03377316173
ACH-000701,-0.733561755508
ACH-000706,-1.0616455425700002
ACH-000711,-1.09544312145
ACH-000713,-0.724100195695
ACH-000714,-1.07020806502
ACH-000718,-1.12230592361
ACH-000720,-1.23287635859
ACH-000721,-1.08134645403
ACH-000724,-1.45912308852
ACH-000725,-1.24205878994
ACH-000732,-0.8473409846369999
ACH-000734,-0.881890762145
ACH-000735,-1.26806890741
ACH-000736,-1.00105084892
ACH-000738,-0.94431372723
ACH-000746,-1.1548956189200001
ACH-000747,-1.19190774841
ACH-000748,-1.2700420501899998
ACH-000753,-1.01172511018
ACH-000756,-1.2579488547600002
ACH-000757,-1.35208824959
ACH-000758,-0.8439005191760001
ACH-000760,-0.7964331210969999
ACH-000763,-0.7256682002889999
ACH-000764,-1.17344297282
ACH-000765,-0.624555256587
ACH-000766,-1.12960109767
ACH-000767,-1.04364952189
ACH-000768,-1.18717645635
ACH-000769,-1.02749660942
ACH-000770,-0.97659609222
ACH-000771,-0.953571223504
ACH-000773,-1.1417421668899999
ACH-000776,-1.2527715150299998
ACH-000777,-0.906029884016
ACH-000778,-1.0618945163200002
ACH-000781,-1.06625787435
ACH-000782,-0.988963409855
ACH-000783,-1.13930012166
ACH-000784,-0.992698208732
ACH-000785,-1.1157201897600002
ACH-000787,-1.0245741214700002
ACH-000788,-1.05529835965
ACH-000791,-1.1816050840299999
ACH-000792,-0.879985459974
ACH-000794,-1.2004891878
ACH-000796,-0.9761557006460001
ACH-000799,-1.27974942373
ACH-000800,-1.26888052134
ACH-000802,-0.9451374668510001
ACH-000804,-0.9311908023919999
ACH-000805,-1.07036425575
ACH-000809,-1.13669206914
ACH-000810,-1.42415812102
ACH-000811,-0.983877867393
ACH-000817,-1.31150406162
ACH-000819,-1.05407531174
ACH-000820,-0.974761784093
ACH-000821,-1.11865740541
ACH-000822,-0.936530281716
ACH-000823,-0.9010708873379999
ACH-000824,-1.08849876012
ACH-000827,-0.951646657139
ACH-000829,-1.2301559089799998
ACH-000831,-1.1113149115899998
ACH-000832,-0.942653478167
ACH-000833,-0.8879673468770001
ACH-000834,-1.0303142893000001
ACH-000835,-1.02515601083
ACH-000836,-1.21106532433
ACH-000837,-1.06490871748
ACH-000838,-1.1512444659899999
ACH-000839,-0.99315124255
ACH-000840,-0.9363611931470001
ACH-000841,-1.20641572968
ACH-000843,-1.0998329895999999
ACH-000846,-1.0295297443
ACH-000847,-1.07242277978
ACH-000848,-0.982803000376
ACH-000849,-1.14286941927
ACH-000851,-1.01646056806
ACH-000855,-0.805933539717
ACH-000856,-1.0314915994299998
ACH-000858,-1.33384336598
ACH-000859,-0.893922944559
ACH-000861,-1.0287158750799998
ACH-000862,-1.08768210761
ACH-000865,-1.29449045895
ACH-000866,-1.02447956151
ACH-000867,-0.851144417218
ACH-000869,-0.8768132591159999
ACH-000872,-0.735732506426
ACH-000873,-1.1220213729000001
ACH-000876,-1.19668401161
ACH-000878,-0.802145407627
ACH-000880,-1.33138064818
ACH-000881,-0.7754895598810001
ACH-000882,-1.08331128532
ACH-000884,-0.625550885726
ACH-000885,-0.986376256995
ACH-000887,-0.9067419734729999
ACH-000888,-0.8796845964650001
ACH-000889,-0.967692219543
ACH-000890,-0.906711282139
ACH-000896,-1.03868509087
ACH-000898,-0.8299565930509999
ACH-000900,-0.946119956284
ACH-000901,-1.1280270528299998
ACH-000905,-1.0302438772799998
ACH-000906,-1.0892681351200002
ACH-000907,-1.1592825888299998
ACH-000910,-1.0736315753499999
ACH-000911,-1.1339338949
ACH-000912,-0.7061434312729999
ACH-000913,-1.1089026926899999
ACH-000915,-0.923554893524
ACH-000916,-1.07463876802
ACH-000917,-1.1901710735200002
ACH-000921,-1.0622203884299999
ACH-000924,-1.12407472318
ACH-000926,-1.1994235980799999
ACH-000928,-1.12382272514
ACH-000929,-1.16201253254
ACH-000932,-1.0100039059200001
ACH-000935,-1.0472882884799999
ACH-000936,-0.743613185091
ACH-000937,-1.0463669336599999
ACH-000938,-0.946603998979
ACH-000939,-1.07615690632
ACH-000941,-1.15108872641
ACH-000943,-1.0627933607100002
ACH-000946,-0.8883104856340001
ACH-000947,-1.09400158199
ACH-000948,-0.8435602690710001
ACH-000950,-0.9197354690189999
ACH-000953,-0.8677619691740001
ACH-000957,-1.0018765815100001
ACH-000958,-0.9999708304
ACH-000960,-0.737682857466
ACH-000963,-1.1282705863
ACH-000968,-0.8044564496809999
ACH-000969,-0.629525224273
ACH-000973,-0.9370612930969999
ACH-000974,-0.9503947475299999
ACH-000975,-1.11422045335
ACH-000976,-1.22824643767
ACH-000978,-1.0946861615999999
ACH-000980,-1.08590130091
ACH-000984,-0.7905924160100001
ACH-000986,-1.11189930051
ACH-000988,-0.8640448716470001
ACH-000993,-0.888092422599
ACH-000994,-1.07710862682
ACH-000996,-1.24176034451
ACH-001001,-1.0340740030700002
ACH-001020,-1.6687043593200002
ACH-001028,-0.987398282359
ACH-001031,-1.22207380533
ACH-001038,-0.9336803329090001
ACH-001048,-1.17262790018
ACH-001050,-0.941084239987
ACH-001053,-0.746177633143
ACH-001054,-1.1158578499299998
ACH-001061,-1.00290036044
ACH-001067,-1.12718081556
ACH-001075,-1.26739620453
ACH-001096,-1.02971324702
ACH-001128,-1.54099047111
ACH-001134,-0.9701718239589999
ACH-001151,-1.20347610271
ACH-001163,-1.13489948546
ACH-001164,-1.2248396110100002
ACH-001173,-0.948281967323
ACH-001183,-1.10303884897
ACH-001184,-1.10106950358
ACH-001190,-1.26139031896
ACH-001192,-0.937710323626
ACH-001193,-0.864711430221
ACH-001196,-0.981893426126
ACH-001197,-1.21093847391
ACH-001205,-1.04145655629
ACH-001211,-1.0365626695399999
ACH-001212,-1.66787706643
ACH-001228,-1.0618015469600002
ACH-001232,-1.11563521112
ACH-001239,-0.873749134938
ACH-001274,-0.964757691549
ACH-001275,-1.1059970986399998
ACH-001277,-1.1612037022
ACH-001278,-1.0342322619
ACH-001280,-1.50110233384
ACH-001283,-0.7042877931829999
ACH-001289,-0.873839302279
ACH-001295,-0.917704133705
ACH-001300,-1.06186627568
ACH-001301,-0.9978362801780001
ACH-001302,-1.18880728434
ACH-001303,-0.966085602895
ACH-001306,-0.6963469116509999
ACH-001318,-1.08442429846
ACH-001322,-1.0137227893
ACH-001328,-1.07025765816
ACH-001332,-0.900857741426
ACH-001333,-0.96054907967
ACH-001336,-1.23806186494
ACH-001340,-1.07441176232
ACH-001346,-0.841472979084
ACH-001353,-1.3217159666
ACH-001354,-1.01547798912
ACH-001367,-1.1177002188
ACH-001368,-1.0926766823799998
ACH-001374,-1.20126210615
ACH-001375,-1.2693970940700001
ACH-001377,-0.8975059742020001
ACH-001380,-0.959231418618
ACH-001391,-1.0113399144600002
ACH-001407,-1.0683916576299999
ACH-001408,-1.00469608953
ACH-001413,-1.17162048411
ACH-001430,-0.945851565106
ACH-001431,-1.04679654083
ACH-001450,-1.30445523129
ACH-001496,-1.34428917472
ACH-001500,-0.836801159788
ACH-001521,-1.64860398833
ACH-001523,-1.00082386159
ACH-001532,-0.9563797240880001
ACH-001536,-0.7953005945880001
ACH-001550,-0.968272099511
ACH-001552,-1.37739521692
ACH-001554,-1.08055337879
ACH-001645,-0.6712385143699999
ACH-001654,-1.14594097816
ACH-001715,-1.26639600598
ACH-001735,-1.23118862589
ACH-001736,-0.876348089894
ACH-001737,-0.8539225682870001
ACH-001740,-0.837572734252
ACH-001745,-0.9376560682330001
ACH-001750,-1.14183112833
ACH-001765,-0.788587240452
ACH-001956,-1.1858001437
ACH-001957,-1.22289524809
