,INS (3630)
ACH-000460,-0.36562440176100003
ACH-000461,-0.219125951558
ACH-000463,-0.31944131899
ACH-000464,-0.11216000001700001
ACH-000466,-0.41202709815800004
ACH-000467,-0.40784850444399995
ACH-000468,-0.20935397006700002
ACH-000469,-0.47370831788199996
ACH-000470,-0.408396712391
ACH-000471,-0.47342070607299996
ACH-000472,-0.235742270264
ACH-000473,-0.187621786147
ACH-000475,-0.332202480134
ACH-000476,-0.541202625897
ACH-000477,-0.11584395583599999
ACH-000480,-0.30242957178
ACH-000481,-0.288049805366
ACH-000483,-0.500144909871
ACH-000484,-0.639555758038
ACH-000485,-0.47849977006300004
ACH-000486,-0.500521137507
ACH-000487,-0.257953451299
ACH-000488,-0.504340656748
ACH-000490,-0.637027029969
ACH-000491,-0.283293102513
ACH-000495,-0.743869586605
ACH-000496,-0.34984767766
ACH-000499,-0.282004501979
ACH-000500,-0.6349183023430001
ACH-000502,-0.48808641413099996
ACH-000503,-0.667081319759
ACH-000505,-0.37442337578699997
ACH-000507,-0.37102803102399995
ACH-000510,-0.395456640209
ACH-000511,-0.499545864133
ACH-000512,-0.50878250332
ACH-000516,-0.36166705348899997
ACH-000517,-0.46980679026600003
ACH-000518,-0.458778979309
ACH-000520,-0.20214397166499998
ACH-000521,-0.575698917383
ACH-000522,-0.263193624751
ACH-000524,-0.438916752283
ACH-000527,-0.405014062524
ACH-000528,-0.562173497827
ACH-000537,-0.634971661848
ACH-000541,-0.222451642104
ACH-000542,-0.281196500182
ACH-000544,-0.5523565082199999
ACH-000545,-0.39343088752800004
ACH-000547,-0.399336312333
ACH-000548,-0.529137730064
ACH-000549,-0.462488110972
ACH-000550,-0.456263893239
ACH-000552,-0.36014154083300004
ACH-000556,-0.442445944367
ACH-000557,-0.473851954325
ACH-000570,-0.355029136179
ACH-000571,-0.353365298108
ACH-000573,-0.275861200823
ACH-000576,-0.295640056789
ACH-000580,-0.20095596655200001
ACH-000584,-0.351270807189
ACH-000585,-0.498082823638
ACH-000588,-0.40852514092500003
ACH-000589,-0.373664845519
ACH-000591,-0.714591659015
ACH-000593,-0.527463962716
ACH-000600,-0.607060752175
ACH-000601,-0.49333123247
ACH-000604,-0.33868455240999995
ACH-000605,-0.5381376083330001
ACH-000606,-0.37818490946999994
ACH-000608,-0.454929838138
ACH-000614,-0.25942531713100003
ACH-000616,-0.312212568908
ACH-000618,-0.40389965217600005
ACH-000619,-0.537401633912
ACH-000620,-0.38201888511200005
ACH-000621,-0.316169340466
ACH-000622,-0.268785172271
ACH-000623,-0.5619430022349999
ACH-000624,-0.493058763865
ACH-000627,-0.40482995550399997
ACH-000630,-0.414430373938
ACH-000632,-0.344444207501
ACH-000633,-0.37535310438600006
ACH-000637,-0.35499997947800005
ACH-000638,-0.404813205371
ACH-000646,-0.170283265869
ACH-000647,-0.329894888278
ACH-000648,-0.37816877996
ACH-000649,-0.366281744867
ACH-000651,-0.28457147492699997
ACH-000652,-0.254276334456
ACH-000653,-0.24065521685600003
ACH-000657,-0.41755921294299997
ACH-000658,-0.467136215611
ACH-000661,-0.182832332894
ACH-000662,-0.507198193827
ACH-000663,-0.44294014979999996
ACH-000665,-0.564659746856
ACH-000671,-0.569955701968
ACH-000673,-0.357281057592
ACH-000676,-0.34083995305299997
ACH-000677,-0.401409175983
ACH-000681,-0.43148576438999997
ACH-000682,-0.5770006709409999
ACH-000683,-0.501093313945
ACH-000684,-0.37240622008599994
ACH-000688,-0.34767108935
ACH-000693,-0.48177818177000004
ACH-000694,-0.350195531682
ACH-000695,-0.35362148328500004
ACH-000696,-0.412194105543
ACH-000697,-0.270651118425
ACH-000699,-0.356045725987
ACH-000701,-0.47018844510499996
ACH-000706,-0.283475294348
ACH-000711,-0.39975157139300005
ACH-000713,-0.45547273311700004
ACH-000714,-0.40039881035499997
ACH-000718,-0.7053665941539999
ACH-000720,-0.440205647452
ACH-000721,-0.323148820851
ACH-000724,-0.8961265437809999
ACH-000725,-0.34398547266199997
ACH-000732,-0.37644783149800004
ACH-000734,-0.54203232271
ACH-000735,-0.485068466637
ACH-000736,-0.415299831599
ACH-000738,-0.37747774878
ACH-000746,-0.48211510340400004
ACH-000747,-0.4181075638
ACH-000748,-0.517470129952
ACH-000753,-0.30197794860599997
ACH-000756,-0.683399824954
ACH-000757,-0.477054119375
ACH-000758,-0.179505339181
ACH-000760,-0.29861778491700003
ACH-000763,-0.425522040679
ACH-000764,0.036247241812900004
ACH-000765,-0.12587100722300001
ACH-000766,-0.37982412957500006
ACH-000767,-0.459078209939
ACH-000768,-0.34529339076899995
ACH-000769,-0.546037988398
ACH-000770,-0.344745592717
ACH-000771,-0.378602994269
ACH-000773,-0.33157245546
ACH-000776,-0.339683054116
ACH-000777,-0.538332359734
ACH-000778,-0.259166922957
ACH-000781,-0.470297879106
ACH-000782,-0.290666154884
ACH-000783,-0.865494913678
ACH-000784,-0.47086924819799997
ACH-000785,-0.493457172992
ACH-000787,-0.533483309187
ACH-000788,-0.313881933018
ACH-000791,-0.653126245036
ACH-000792,-0.31851360733399997
ACH-000794,-0.506888953789
ACH-000796,-0.607692124258
ACH-000799,-0.390042206134
ACH-000800,-0.36244448853699995
ACH-000802,-0.39912617787
ACH-000804,-0.28297912798700003
ACH-000805,-0.512121984457
ACH-000809,-0.489438810616
ACH-000810,-0.235999299025
ACH-000811,-0.41694810123099996
ACH-000817,-0.327451503721
ACH-000819,-0.503402672758
ACH-000820,-0.450695360963
ACH-000821,-0.450648799687
ACH-000822,-0.267613129778
ACH-000823,-0.5533964834
ACH-000824,-0.51126312417
ACH-000827,-0.255962588931
ACH-000829,-0.350794611574
ACH-000831,-0.329048135713
ACH-000832,-0.40440858504
ACH-000833,-0.26909443658300003
ACH-000834,-0.465329402759
ACH-000835,-0.324489083217
ACH-000836,-0.415295778454
ACH-000837,-0.362374225943
ACH-000838,-0.373764013813
ACH-000839,-0.6987625404600001
ACH-000840,-0.34266135190200003
ACH-000841,-0.49657792773500004
ACH-000843,-0.30038228595
ACH-000846,-0.30270698011999997
ACH-000847,-0.0358795361611
ACH-000848,-0.40623933916500005
ACH-000849,-0.521805480131
ACH-000851,-0.431909098072
ACH-000855,-0.0491634080962
ACH-000856,-0.527670251812
ACH-000858,-0.5071743696800001
ACH-000859,-0.25918758444699996
ACH-000861,-0.192547368035
ACH-000862,-0.420701629683
ACH-000865,-0.391374186711
ACH-000866,-0.332227591597
ACH-000867,-0.48896018377800005
ACH-000869,-0.35995932462499997
ACH-000872,-0.22351177705699998
ACH-000873,-0.604988798006
ACH-000876,-0.0297053984222
ACH-000878,-0.484287569308
ACH-000880,-0.439122591754
ACH-000881,-0.260479275529
ACH-000882,-0.303782973328
ACH-000884,-0.374845101602
ACH-000885,-0.50764999082
ACH-000887,-0.447038689683
ACH-000888,-0.547432763677
ACH-000889,-0.41397909403300004
ACH-000890,-0.08012071273299999
ACH-000896,-0.423147052434
ACH-000898,-0.43793914722800004
ACH-000900,-0.42068440535400003
ACH-000901,-0.28643185044
ACH-000905,-0.396925411505
ACH-000906,-0.323256524793
ACH-000907,-0.21250387038199997
ACH-000910,-0.586501142385
ACH-000911,-0.377926356731
ACH-000912,-0.363690275232
ACH-000913,-0.44483314787
ACH-000915,-0.34970484648
ACH-000916,-0.15884030283
ACH-000917,-0.288309479839
ACH-000921,-0.352279053172
ACH-000924,-0.367130617028
ACH-000926,-0.758636275606
ACH-000928,-0.78769780442
ACH-000929,-0.438747443792
ACH-000932,-0.403599246582
ACH-000935,-0.38073970544
ACH-000936,-0.146994755232
ACH-000937,-0.617939813207
ACH-000938,-0.153079305773
ACH-000939,-0.516450513929
ACH-000941,-0.165662201337
ACH-000943,-0.21794285267400001
ACH-000946,-0.23682403308000002
ACH-000947,-0.363512965745
ACH-000948,-0.397624200779
ACH-000950,-0.223641279614
ACH-000953,-0.507395408233
ACH-000957,-0.323957429483
ACH-000958,-0.39843724944
ACH-000960,-0.178357127606
ACH-000963,-0.883001392544
ACH-000968,-0.20974152557999998
ACH-000969,-0.32785293836999996
ACH-000973,-0.32988699792599996
ACH-000974,-0.45695676943499997
ACH-000975,-0.202934514463
ACH-000976,-0.295145061541
ACH-000978,-0.522815079773
ACH-000980,-0.323445649126
ACH-000984,-0.417522853438
ACH-000986,-0.558912691018
ACH-000988,-0.406363571018
ACH-000993,-0.569086629661
ACH-000994,-0.46522294465
ACH-000996,-0.728664420917
ACH-001001,-0.391811656163
ACH-001020,-0.294560963026
ACH-001028,-0.221160844493
ACH-001031,-0.44605373757399996
ACH-001038,-0.29806420341999995
ACH-001048,-0.308408789788
ACH-001050,-0.417715364305
ACH-001053,-0.081069714086
ACH-001054,-0.261152409435
ACH-001061,-0.275068389221
ACH-001067,-0.42702912604599996
ACH-001075,-0.534469485912
ACH-001096,-0.46877856725199996
ACH-001128,0.21153943035599998
ACH-001134,-0.497517800664
ACH-001151,-0.410273454647
ACH-001163,-0.23423833486499998
ACH-001164,-0.7059585022229999
ACH-001173,-0.34833332094400005
ACH-001183,-0.428307987661
ACH-001184,-0.668941283984
ACH-001190,-0.32205428964
ACH-001192,-0.0740996839959
ACH-001193,-0.120532444576
ACH-001196,-0.427652571738
ACH-001197,-0.258390201754
ACH-001205,-0.149375719419
ACH-001211,-0.35678094553999995
ACH-001212,-0.216834252285
ACH-001228,-0.729327235926
ACH-001232,-0.40513877197400006
ACH-001239,-0.36879260590199997
ACH-001274,-0.250722585026
ACH-001275,-0.29511175327100003
ACH-001277,-0.141925235504
ACH-001278,-0.672521971805
ACH-001280,-0.3152997705
ACH-001283,-0.378996921027
ACH-001289,-0.452108175758
ACH-001295,-0.552316566514
ACH-001300,-0.511730280605
ACH-001301,-0.513537087879
ACH-001302,0.17713662865600002
ACH-001303,-0.17429750090799997
ACH-001306,-0.34797772581
ACH-001318,-0.17753145218199998
ACH-001322,-0.46279988618999995
ACH-001328,-0.7319196496089999
ACH-001332,-0.43801469008999994
ACH-001333,-0.239441653632
ACH-001336,-0.422728454534
ACH-001340,-0.532411796551
ACH-001346,-0.567080518501
ACH-001353,-0.471181170749
ACH-001354,-0.273613487276
ACH-001367,-0.803675544458
ACH-001368,-0.330957962687
ACH-001374,-0.30539825422
ACH-001375,-0.6836976112440001
ACH-001377,-0.538706979445
ACH-001380,-0.38571780097099995
ACH-001391,-0.268250038142
ACH-001407,-0.360625484406
ACH-001408,-0.583748006792
ACH-001413,-0.49757434793300004
ACH-001430,-0.470121283824
ACH-001431,-0.621485019668
ACH-001450,-0.48446996037900003
ACH-001496,-0.558383544226
ACH-001500,-0.242392683019
ACH-001521,-0.313907478645
ACH-001523,-0.22904358780099998
ACH-001532,-0.45724936712700004
ACH-001536,-0.257786545163
ACH-001550,-0.37166514644599996
ACH-001552,-0.41828107369900003
ACH-001554,-0.37935575568999996
ACH-001645,-0.294182057526
ACH-001654,-0.420653996165
ACH-001715,-0.36657792321000005
ACH-001735,-0.373532752457
ACH-001736,-0.21126890587699998
ACH-001737,-0.469049306483
ACH-001740,-0.27321072022799997
ACH-001745,-0.31405746431299997
ACH-001750,-0.483516353737
ACH-001765,-0.43146611273100005
ACH-001956,-0.295169382239
ACH-001957,-0.494848763909
