,SCGB1C1 (147199)
ACH-000264,-0.841385974613
ACH-000265,-0.42402166998199997
ACH-000266,-0.6726018852750001
ACH-000272,-0.553353259853
ACH-000273,-0.8150266333570001
ACH-000274,-0.595383517099
ACH-000277,-0.625449268458
ACH-000278,-0.48129654743999994
ACH-000279,-0.603690659077
ACH-000280,-0.7331180361220001
ACH-000281,-0.471076804685
ACH-000288,-1.09056584077
ACH-000291,-0.460859042493
ACH-000293,-1.12047401197
ACH-000294,-0.6915252528110001
ACH-000295,-0.7242416969519999
ACH-000296,-0.768022038819
ACH-000302,-0.371920365618
ACH-000304,-0.825145100097
ACH-000307,-0.412751144626
ACH-000308,-0.649630828474
ACH-000310,-0.883981776012
ACH-000311,-0.697331728416
ACH-000312,-0.535402637572
ACH-000315,-0.290819900252
ACH-000316,-0.695493124749
ACH-000317,-0.43637561922300006
ACH-000318,-0.41176024073
ACH-000319,-0.662839500836
ACH-000320,-0.724207848901
ACH-000322,-0.685134895562
ACH-000323,-0.7024042233679999
ACH-000324,-0.5558731407249999
ACH-000329,-0.7164781534100001
ACH-000330,-0.565127775502
ACH-000331,-0.536573976434
ACH-000332,-0.8016982922720001
ACH-000334,-0.8656321898639999
ACH-000335,-0.561017282799
ACH-000336,-0.7852790738459999
ACH-000337,-0.452868016426
ACH-000339,-0.662638911216
ACH-000341,-0.493379007737
ACH-000348,-0.505193643312
ACH-000350,-0.768887990973
ACH-000352,-0.622029039105
ACH-000356,-0.408483859333
ACH-000361,-0.506301686604
ACH-000362,-0.550272206977
ACH-000363,-0.6732090906389999
ACH-000364,-0.384629330299
ACH-000365,-0.54873022607
ACH-000366,-0.611881612997
ACH-000368,-0.5268734016619999
ACH-000374,-0.520518552008
ACH-000375,-0.854349105114
ACH-000376,-0.608245991658
ACH-000381,-0.845897435455
ACH-000383,-0.6570094318540001
ACH-000387,-0.675171020191
ACH-000389,-0.609638437039
ACH-000390,-0.44459043513499996
ACH-000393,-0.6711926040940001
ACH-000395,-0.550198330696
ACH-000397,-0.683164342517
ACH-000401,-0.355105326665
ACH-000402,-0.50669076647
ACH-000403,-0.889406966807
ACH-000404,-0.6927605929699999
ACH-000406,-0.541574459488
ACH-000407,-0.730853226859
ACH-000408,-0.39912706229500006
ACH-000410,-0.306278332044
ACH-000411,-0.770108203589
ACH-000414,-0.806966610607
ACH-000415,-0.370655576164
ACH-000416,-0.737424109794
ACH-000420,-0.660788075643
ACH-000421,-0.353804468256
ACH-000424,-0.7214490139409999
ACH-000425,-0.378855030105
ACH-000426,-0.3783156388
ACH-000427,-0.586982812015
ACH-000433,-0.640831971798
ACH-000436,-0.5919348675
ACH-000444,-0.42858986655000003
ACH-000445,-1.01264058783
ACH-000448,-0.478099302498
ACH-000450,-0.467683014365
ACH-000452,-0.538781483085
ACH-000454,-0.408607112109
ACH-000458,-0.603985811789
ACH-000459,-0.7146549458939999
ACH-000460,-0.74419822088
ACH-000461,-0.556850248703
ACH-000463,-0.6621662378540001
ACH-000464,-0.46303200801600003
ACH-000466,-0.7622632509280001
ACH-000467,-0.7212165487379999
ACH-000468,-0.640624293924
ACH-000469,-0.679414619233
ACH-000470,-0.620251404197
ACH-000471,-0.525006095863
ACH-000472,-0.555691883955
ACH-000473,-0.558914844622
ACH-000475,-0.7325602911110001
ACH-000476,-0.50987349884
ACH-000477,-0.695575989519
ACH-000480,-0.430598217796
ACH-000481,-0.534463756258
ACH-000483,-0.423722207544
ACH-000484,-0.732260722454
ACH-000485,-0.853309588373
ACH-000486,-0.613483984654
ACH-000487,-0.620821381524
ACH-000488,-0.6552657933070001
ACH-000490,-0.620741115645
ACH-000491,-0.510043149895
ACH-000495,-0.752355984763
ACH-000496,-0.6784363773309999
ACH-000499,-0.34892681061399994
ACH-000500,0.216815540167
ACH-000502,-0.637283899196
ACH-000503,-0.414700844225
ACH-000505,-0.641369777648
ACH-000507,-0.5714834366579999
ACH-000510,-0.477628578658
ACH-000511,-0.548730783825
ACH-000512,-0.452095770048
ACH-000516,-0.5516762709499999
ACH-000517,-0.7470340309610001
ACH-000518,-0.623614622278
ACH-000520,-0.710600442938
ACH-000521,-0.787061850296
ACH-000522,-0.583105341911
ACH-000524,-0.803823272268
ACH-000527,-0.515043467038
ACH-000528,-0.637504647484
ACH-000537,-0.5923788197150001
ACH-000541,-0.898661511124
ACH-000542,-0.520355429042
ACH-000544,-0.495866363831
ACH-000545,-0.37771698005500004
ACH-000547,-0.659171279043
ACH-000548,-0.699371982474
ACH-000549,-0.515510628744
ACH-000550,-0.820829614369
ACH-000552,-0.777629163511
ACH-000556,-0.6841604459280001
ACH-000557,-1.0364279326899999
ACH-000570,-0.651265513328
ACH-000571,-0.8869560441650001
ACH-000573,-0.48093380727799995
ACH-000576,-0.6093870243
ACH-000580,-0.582169730792
ACH-000584,-0.475587619116
ACH-000585,-0.738111259253
ACH-000588,-0.6204707419309999
ACH-000589,-0.518290554427
ACH-000591,-0.8659499600730001
ACH-000593,-0.622850786269
ACH-000600,-0.759578242617
ACH-000601,-0.848430955704
ACH-000604,-0.304781066897
ACH-000605,-0.43702630787
ACH-000606,-0.407136517318
ACH-000608,-0.48250699242299994
ACH-000614,-0.7410030083429999
ACH-000616,-0.302241207454
ACH-000618,-0.360654384005
ACH-000619,-0.647866995629
ACH-000620,-0.388624030272
ACH-000621,-0.598911541237
ACH-000622,-0.6834176071179999
ACH-000623,-0.7395752226189999
ACH-000624,-0.615213312592
ACH-000627,-0.8547922895010001
ACH-000630,-0.705823548598
ACH-000632,-0.6478946187899999
ACH-000633,-0.700467911269
ACH-000637,-0.205769476156
ACH-000638,-0.579762797684
ACH-000646,-0.39215316560400004
ACH-000647,-0.577010322781
ACH-000648,-0.369192524249
ACH-000649,-0.545756541152
ACH-000651,-0.529526093692
ACH-000652,-0.253770008168
ACH-000653,-0.66295737146
ACH-000657,-0.5706213286039999
ACH-000658,-0.602829357627
ACH-000661,-0.48608103592
ACH-000662,-0.32043744869
ACH-000663,-0.553313493842
ACH-000665,-0.419687364402
ACH-000671,-0.612198428121
ACH-000673,-0.6881914748260001
ACH-000676,-0.301383212389
ACH-000677,-0.434588983037
ACH-000681,-0.722564016373
ACH-000682,-0.5953204124979999
ACH-000683,-0.38105930220299994
ACH-000684,-0.517212947674
ACH-000688,-0.641646660038
ACH-000693,-0.498932786201
ACH-000694,-0.26556188934700004
ACH-000695,-0.537254591394
ACH-000696,-0.5475205245929999
ACH-000697,-0.457587366776
ACH-000699,-0.803836627314
ACH-000701,-0.636517602698
ACH-000706,-0.559336790037
ACH-000711,-0.378184720328
ACH-000713,-0.606423672263
ACH-000714,-0.696314429172
ACH-000718,-0.720054843486
ACH-000720,-0.607056410948
ACH-000721,-0.700970966509
ACH-000724,-0.821691859212
ACH-000725,-0.689353354315
ACH-000732,-0.51950499349
ACH-000734,-0.534746530462
ACH-000735,-0.593872181293
ACH-000736,-0.907258782606
ACH-000738,-0.444224657317
ACH-000746,-0.302203493675
ACH-000747,-0.55879795894
ACH-000748,-0.36900184521799995
ACH-000753,-0.344789850154
ACH-000756,-0.615663732763
ACH-000757,-0.19102100695000002
ACH-000758,-0.5191093158250001
ACH-000760,-0.334568719159
ACH-000763,-0.504138824099
ACH-000764,-0.677447040812
ACH-000765,-0.519048824758
ACH-000766,-0.473394560197
ACH-000767,-0.43357148518399996
ACH-000768,-0.453530899546
ACH-000769,-0.8461093233660001
ACH-000770,-0.748205913594
ACH-000771,-0.765856225635
ACH-000773,-0.7827974127249999
ACH-000776,-0.481103085126
ACH-000777,-0.5675332874660001
ACH-000778,-0.606677828474
ACH-000781,-0.5579517387740001
ACH-000782,-0.437499885271
ACH-000783,-0.9526978491410001
ACH-000784,-0.457765034095
ACH-000785,-0.695632455045
ACH-000787,-0.43132990868199994
ACH-000788,-0.5765609849509999
ACH-000791,-0.541901169858
ACH-000792,-0.622607458248
ACH-000794,-0.529953152604
ACH-000796,-0.519869747958
ACH-000799,-0.6771038477240001
ACH-000800,-0.299159428309
ACH-000802,-0.525522005725
ACH-000804,-0.735224804246
ACH-000805,-0.703642650094
ACH-000809,-0.569517130598
ACH-000810,-0.687486727667
ACH-000811,-0.751276282114
ACH-000817,-0.571593373629
ACH-000819,-0.410417913913
ACH-000820,-1.03314900963
ACH-000821,-0.5613291920369999
ACH-000822,-0.574681075044
ACH-000823,-0.210233361591
ACH-000824,-0.7925461029369999
ACH-000827,-0.448760495413
ACH-000829,-0.7718239299680001
ACH-000831,-0.479597528522
ACH-000832,-0.419519805114
ACH-000833,-0.684491460539
ACH-000834,-0.532131862439
ACH-000835,-0.462970826943
ACH-000836,-0.491829311156
ACH-000837,-0.42428926849299997
ACH-000838,-0.487306584627
ACH-000839,-0.642834724398
ACH-000840,-0.547058246033
ACH-000841,-0.6779928867939999
ACH-000843,-0.598807891434
ACH-000846,-0.7185890701209999
ACH-000847,-0.390590386876
ACH-000848,-0.415747668739
ACH-000849,-0.667734672091
ACH-000851,-0.5104397234179999
ACH-000855,-0.602098468147
ACH-000856,-0.890105325898
ACH-000858,-0.38254459731299995
ACH-000859,-0.466925509814
ACH-000861,-0.576895278968
ACH-000862,-0.409675771983
ACH-000865,-0.503664296129
ACH-000866,-0.617221525113
ACH-000867,-0.799752996331
ACH-000869,-0.308985122937
ACH-000872,-0.54130161508
ACH-000873,-0.507209512871
ACH-000876,-0.521085900749
ACH-000878,-0.326390072039
ACH-000880,-1.02635215013
ACH-000881,-0.623854236579
ACH-000882,-0.557632132684
ACH-000884,-0.570133663352
ACH-000885,-0.644038861416
ACH-000887,-0.438151511915
ACH-000888,-0.652272020257
ACH-000889,-0.464598307576
ACH-000890,-0.382174774964
ACH-000896,-0.336845840884
ACH-000898,-0.579948018467
ACH-000900,-0.587261114407
ACH-000901,-0.831593400141
ACH-000905,-0.43433240587
ACH-000906,-0.622768996995
ACH-000907,-0.5125156039190001
ACH-000910,-0.49893243313
ACH-000911,-0.494539276462
ACH-000912,-0.538985322061
ACH-000913,-0.579481860672
ACH-000915,-0.574276476266
ACH-000916,-0.662166556602
ACH-000917,-0.372716472148
ACH-000921,-0.5471847166170001
ACH-000924,-0.475052805315
ACH-000926,-0.549141959285
ACH-000928,-1.10361174052
ACH-000929,-0.292011820745
ACH-000932,-0.543095843082
ACH-000935,-0.634465507409
ACH-000936,-0.388074616436
ACH-000937,-0.550653323873
ACH-000938,-0.645707715486
ACH-000939,-0.525483849741
ACH-000941,-0.4328681132399999
ACH-000943,-0.6715665618950001
ACH-000946,-0.391878638336
ACH-000947,-0.497832219855
ACH-000948,-0.603599896922
ACH-000950,-0.48797827272600003
ACH-000953,-0.5381184839450001
ACH-000957,-0.655606039204
ACH-000958,-0.871335329737
ACH-000960,-0.577410756568
ACH-000963,-0.542530058251
ACH-000968,-0.272124533592
ACH-000969,-0.604644835932
ACH-000973,-0.585730229325
ACH-000974,-0.762806175899
ACH-000975,-0.50180981806
ACH-000976,-0.588012069409
ACH-000978,-0.49776334666199995
ACH-000980,-0.577810707386
ACH-000984,-0.567907307909
ACH-000986,-0.745556607118
ACH-000988,-0.581609614607
ACH-000993,-0.717245125455
ACH-000994,-0.649544509102
ACH-000996,-0.453814218072
ACH-001001,-0.6383841302000001
ACH-001020,-0.34285426871299995
ACH-001028,-0.509649924939
ACH-001031,-0.5861796853279999
ACH-001038,-0.636084069595
ACH-001048,-0.563641747809
ACH-001050,-0.58319142272
ACH-001053,-0.43013969630599996
ACH-001054,-0.5374719529649999
ACH-001061,-0.606239408188
ACH-001067,-0.645617620322
ACH-001075,-0.475977528489
ACH-001096,-0.702230764298
ACH-001128,-0.60143191228
ACH-001134,-0.592771700378
ACH-001151,-0.579546182574
ACH-001163,-0.495053175111
ACH-001164,-0.468786751869
ACH-001173,-0.624411639635
ACH-001183,-0.558403637342
ACH-001184,-0.877040674135
ACH-001190,-0.6057463123
ACH-001192,-0.559120889383
ACH-001193,-0.967704431498
ACH-001196,-0.7156576054449999
ACH-001197,-0.667344553906
ACH-001205,-0.18599253645599997
ACH-001211,-0.744344169827
ACH-001212,-0.8336389571170001
ACH-001228,-0.894979572171
ACH-001232,-0.527623474085
ACH-001239,-0.683723996858
ACH-001274,-0.461383924476
ACH-001275,-0.342293300929
ACH-001277,-0.47250383518600003
ACH-001278,-0.812383205169
ACH-001280,-0.687660019702
ACH-001283,-0.36087778031900003
ACH-001289,-0.747217078952
ACH-001295,-0.6546845705390001
ACH-001300,-0.6052381846880001
ACH-001301,-0.5837419038880001
ACH-001302,-0.182030005048
ACH-001303,-0.6803328245360001
ACH-001306,-0.43036920808999996
ACH-001318,-0.152305625214
ACH-001322,-0.540514919706
ACH-001328,-0.7156166254620001
ACH-001332,-0.371644844319
ACH-001333,-0.279291709533
ACH-001336,-0.412591272939
ACH-001340,-0.537857967836
ACH-001346,-0.571494959273
ACH-001353,-0.529680085446
ACH-001354,-1.3346541386700002
ACH-001367,-0.55335596833
ACH-001368,-0.42434908950000005
ACH-001374,-0.0838096584125
ACH-001375,-0.739399130353
ACH-001377,-0.7375703035019999
ACH-001380,-0.7122033466600001
ACH-001391,-0.43299819959799996
ACH-001407,-0.542765024322
ACH-001408,-0.708754942105
ACH-001413,-0.6443272780879999
ACH-001430,-0.759431822217
ACH-001431,-0.389526836977
ACH-001450,-0.514953032974
ACH-001496,-0.42480902910999996
ACH-001500,-0.5930786809309999
ACH-001521,-1.10052580089
ACH-001523,-0.616209279659
ACH-001532,-0.619192876356
ACH-001536,-0.442905853112
ACH-001550,-0.346798049633
ACH-001552,-0.559513425764
ACH-001554,-0.5998338127
ACH-001645,-0.631928896972
ACH-001654,-0.667241631728
ACH-001715,-0.437768602468
ACH-001735,-0.792400765121
ACH-001736,-0.695504717529
ACH-001737,-1.40009164633
ACH-001740,-0.620420064137
ACH-001745,-0.420912969111
ACH-001750,-0.729599528126
ACH-001765,-0.478129220648
ACH-001956,-0.31333951156
ACH-001957,-0.675591374924
