,MFN2 (9927)
ACH-000265,-0.6679663679860001
ACH-000266,0.038347387897800005
ACH-000272,-0.942196294939
ACH-000273,-0.919042837783
ACH-000274,-0.441441883663
ACH-000277,-0.810796883306
ACH-000278,-0.095406697363
ACH-000279,-0.695423274455
ACH-000280,-0.464908578441
ACH-000281,-0.826499920123
ACH-000288,-0.770828522124
ACH-000291,-0.10004357647199999
ACH-000293,-0.47526010387400003
ACH-000294,-0.12430573006300001
ACH-000295,-0.695580258023
ACH-000296,-0.679270187357
ACH-000302,-0.419766001911
ACH-000304,-0.8753317446209999
ACH-000307,-0.877527073607
ACH-000308,-0.59279945222
ACH-000310,-0.600496058881
ACH-000311,-0.50931462697
ACH-000312,-0.350801889802
ACH-000315,-0.5897277311670001
ACH-000316,-0.96146021151
ACH-000317,-1.03707058751
ACH-000318,-0.703035786374
ACH-000319,-0.742786000467
ACH-000320,-0.627051785467
ACH-000322,-0.849106922202
ACH-000323,-0.868016056885
ACH-000324,-0.38969322204400003
ACH-000329,-0.7093483231479999
ACH-000330,-0.7234416439329999
ACH-000331,-0.899649634325
ACH-000332,-0.536250597523
ACH-000334,-0.564343112582
ACH-000335,-1.01918094942
ACH-000336,-0.365499092636
ACH-000337,-0.311437230385
ACH-000339,-0.295329760117
ACH-000341,-0.526410943773
ACH-000348,-0.8925280956460001
ACH-000350,-0.176975495363
ACH-000352,-0.9731322639929999
ACH-000356,-0.416880937463
ACH-000361,-1.02684921275
ACH-000362,-0.39882282210500003
ACH-000363,-0.100938682405
ACH-000364,-0.714360097712
ACH-000365,-0.745184920476
ACH-000366,-0.391920917812
ACH-000368,-0.409891263164
ACH-000374,-1.30148381393
ACH-000375,-0.7204132116230001
ACH-000376,-0.9223020783750001
ACH-000381,-0.898121605133
ACH-000383,-0.56629574596
ACH-000387,-0.8503068009550001
ACH-000389,-0.627495334672
ACH-000390,-1.07670427814
ACH-000393,-0.235810342557
ACH-000395,-0.637151213667
ACH-000397,-0.152935950459
ACH-000401,-0.596969652239
ACH-000402,-0.529361298803
ACH-000403,-0.651973309364
ACH-000404,-0.7726071879090001
ACH-000406,-0.706026510104
ACH-000407,-0.482876585301
ACH-000408,-1.06628235646
ACH-000410,-0.27066306849
ACH-000411,-0.7982567986820001
ACH-000414,-1.00368502296
ACH-000415,-0.904114320086
ACH-000416,-0.42667395874200004
ACH-000420,-0.721406241954
ACH-000421,-0.362523220801
ACH-000424,-0.740053836802
ACH-000425,-0.507968525607
ACH-000426,-0.369869182939
ACH-000427,-1.0300535448600001
ACH-000433,-0.518846721568
ACH-000436,-0.380119080809
ACH-000444,-0.42630170876699996
ACH-000445,-0.5817375218
ACH-000448,-0.512960736208
ACH-000450,-0.641462337256
ACH-000452,-0.615207104336
ACH-000454,-0.9278358593520001
ACH-000458,-0.502519787532
ACH-000459,-1.4698036180399998
ACH-000460,-0.500095550133
ACH-000461,-0.8236976890559999
ACH-000463,-0.559283306337
ACH-000464,-0.758389689492
ACH-000466,-0.57254358228
ACH-000467,-0.788111272391
ACH-000468,-0.41753622436399995
ACH-000469,-0.652754400906
ACH-000470,-0.33977216060500004
ACH-000471,-1.15473652313
ACH-000472,-0.438784468789
ACH-000473,-0.321467758617
ACH-000475,-0.864764476197
ACH-000476,-0.8284565668089999
ACH-000477,-0.6515790315810001
ACH-000480,-0.764803338481
ACH-000481,-0.340967687134
ACH-000483,-0.456364583889
ACH-000484,-0.69326393123
ACH-000485,-0.636609967034
ACH-000486,-0.571599919436
ACH-000487,-0.804410430447
ACH-000488,-0.7888809692290001
ACH-000490,-0.883874505434
ACH-000491,-1.07243947386
ACH-000495,-0.725911821196
ACH-000496,-0.595835983843
ACH-000499,-0.7617948029970001
ACH-000500,-0.708356266514
ACH-000502,-0.647131196531
ACH-000503,-0.5181846385459999
ACH-000505,-0.294218329157
ACH-000507,-0.946719080774
ACH-000510,-0.284999613272
ACH-000511,-0.8239924310369999
ACH-000512,-0.884520548999
ACH-000516,-0.059966093712
ACH-000517,-0.528948177356
ACH-000518,-0.8255828671369999
ACH-000520,-0.712034095327
ACH-000521,-0.659188258028
ACH-000522,-1.21246928495
ACH-000524,-0.355638211057
ACH-000527,-0.782615073914
ACH-000528,-0.993728763553
ACH-000537,-0.929230643679
ACH-000541,-0.395008432049
ACH-000542,-0.480373692569
ACH-000544,-1.02416655528
ACH-000545,-0.7104601519410001
ACH-000547,-0.856002874111
ACH-000548,-0.181524465743
ACH-000549,-0.607442021407
ACH-000550,-0.9989554863160001
ACH-000552,-0.8131427918240001
ACH-000556,-0.410818557435
ACH-000557,-0.165838377369
ACH-000570,-0.777722108805
ACH-000571,-0.623548474673
ACH-000573,-0.8634618902269999
ACH-000576,-0.16641013131
ACH-000580,-0.26310997325999996
ACH-000584,-0.7274561016709999
ACH-000585,-0.7862882639219999
ACH-000588,-0.7072823830480001
ACH-000589,-0.714991694531
ACH-000591,-0.602105289864
ACH-000593,-0.8503576083869999
ACH-000600,-0.982188752331
ACH-000601,-0.768207980229
ACH-000604,-0.36091788730999996
ACH-000605,-1.00715245646
ACH-000606,-0.7841919681730001
ACH-000608,-1.24594237603
ACH-000614,-0.905869127861
ACH-000616,-0.228466501451
ACH-000618,-0.8559630745739999
ACH-000619,-0.677045709741
ACH-000620,-0.680649738367
ACH-000621,-0.336504208533
ACH-000622,-0.523238479833
ACH-000623,-0.467827342259
ACH-000624,-0.339411317949
ACH-000627,-0.561028060257
ACH-000630,-0.8789794799320001
ACH-000632,-0.940134681383
ACH-000633,-0.7908009157979999
ACH-000637,-0.28445511476700003
ACH-000638,-0.544022447848
ACH-000646,-1.2507501202700002
ACH-000647,-0.745667361186
ACH-000648,-0.673531520501
ACH-000649,-0.460249003483
ACH-000651,-0.961195493318
ACH-000652,-0.603887181772
ACH-000653,-0.428783201131
ACH-000657,-0.6701718974490001
ACH-000658,-0.69719322758
ACH-000661,-0.650198398816
ACH-000662,-0.640494393282
ACH-000663,-0.538050408599
ACH-000665,-0.241940076333
ACH-000671,-0.985575030262
ACH-000673,-0.457457677043
ACH-000676,-0.840835305115
ACH-000677,-0.9205495923970001
ACH-000681,-1.0738262495
ACH-000682,-0.48163321290100003
ACH-000683,-0.81426118782
ACH-000684,-0.557135982324
ACH-000688,-0.373436561876
ACH-000693,-1.0179672986900001
ACH-000694,-0.95825253294
ACH-000695,-0.326429212512
ACH-000696,-0.6352555781229999
ACH-000697,-0.7325713747939999
ACH-000699,-0.8437254787459999
ACH-000701,-0.485088882094
ACH-000706,-0.9268890375040001
ACH-000711,-0.986395785222
ACH-000713,-0.7555174367749999
ACH-000714,-0.168010058305
ACH-000718,-0.766802479447
ACH-000720,-0.498008387303
ACH-000721,-0.48350871935
ACH-000724,-0.6881537074709999
ACH-000725,-0.9641096943590001
ACH-000732,-0.5675461242409999
ACH-000734,-1.0617794196500001
ACH-000735,-0.41623425371699996
ACH-000736,-0.5799622543190001
ACH-000738,-0.94150282509
ACH-000746,-0.916739478377
ACH-000747,-0.790755103478
ACH-000748,-0.523895111949
ACH-000753,-0.54175085103
ACH-000756,-0.299779264549
ACH-000757,-0.712563926173
ACH-000758,-0.578726330139
ACH-000760,-0.767018940135
ACH-000763,-0.32858330399999996
ACH-000764,-0.664231734273
ACH-000765,-0.994886840766
ACH-000766,-0.449411718685
ACH-000767,-0.681519701184
ACH-000768,-0.341940199775
ACH-000769,-0.7872830009110001
ACH-000770,-0.763136971743
ACH-000771,-0.5333591758899999
ACH-000773,-0.8365610125920001
ACH-000776,-0.746342251883
ACH-000777,-0.7758921864730001
ACH-000778,-0.57359489231
ACH-000781,-0.960365427297
ACH-000782,-0.501329981521
ACH-000783,-0.581463422285
ACH-000784,-1.1267580794299998
ACH-000785,-0.7784896656899999
ACH-000787,-0.712178831219
ACH-000788,-0.8777141034829999
ACH-000791,-0.178754453104
ACH-000792,-0.505091061265
ACH-000794,-0.802613835164
ACH-000796,0.133188711721
ACH-000799,-0.700728658383
ACH-000800,-0.199330542742
ACH-000802,-1.04742994637
ACH-000804,-0.770471557381
ACH-000805,-0.763378761915
ACH-000809,-0.878233503744
ACH-000810,-0.364342452531
ACH-000811,-0.384118300925
ACH-000817,-0.60765901668
ACH-000819,-0.608671500906
ACH-000820,-0.9022044359899999
ACH-000821,-0.30344018941
ACH-000822,-0.238161204685
ACH-000823,-0.943775083168
ACH-000824,-0.870467131233
ACH-000827,-0.689169412572
ACH-000829,-1.09873132919
ACH-000831,-0.85082522541
ACH-000832,-0.693382643936
ACH-000833,-0.696543064331
ACH-000834,-0.902611287218
ACH-000835,-0.624355859498
ACH-000836,-0.431664435653
ACH-000837,-0.387766371984
ACH-000838,-0.8767582210930001
ACH-000839,-0.709568551099
ACH-000840,-0.0480008117241
ACH-000841,-0.610000458743
ACH-000843,-0.520788600644
ACH-000846,-0.249143882081
ACH-000847,-0.975360530265
ACH-000848,-0.661727851176
ACH-000849,-1.12348554933
ACH-000851,-0.700869082463
ACH-000855,-1.00048823754
ACH-000856,-0.533986215664
ACH-000858,-0.9060668137360001
ACH-000859,-0.7399913856389999
ACH-000861,-0.531483810813
ACH-000862,-0.801944119418
ACH-000865,-0.833489647644
ACH-000866,-0.7256481583740001
ACH-000867,-0.872081279184
ACH-000869,-1.20066391025
ACH-000872,-0.8483106406380001
ACH-000873,-0.500172560259
ACH-000876,-0.8588848835259999
ACH-000878,-0.569272517283
ACH-000880,-0.556558030887
ACH-000881,-0.5355737925949999
ACH-000882,-0.784471153795
ACH-000884,-0.7372540049609999
ACH-000885,-0.601186295548
ACH-000887,-1.00825248706
ACH-000888,-1.2208365748299999
ACH-000889,-0.5353649050320001
ACH-000890,-0.462844402758
ACH-000896,-0.6211034756480001
ACH-000898,-0.849456817652
ACH-000900,-0.7488246078569999
ACH-000901,-0.535781209744
ACH-000905,-0.632765381554
ACH-000906,-0.570331869692
ACH-000907,-1.0442722565
ACH-000910,-0.538270661724
ACH-000911,-0.5741718016130001
ACH-000912,-0.603017687571
ACH-000913,-0.690794994722
ACH-000915,-0.86421387203
ACH-000916,-0.287736583353
ACH-000917,-0.8009459281710001
ACH-000921,-0.437217955304
ACH-000924,-0.886025686426
ACH-000926,-0.6216498191
ACH-000928,-0.8267788980149999
ACH-000929,-0.622855242089
ACH-000932,-0.283283151673
ACH-000935,-1.1103525329000001
ACH-000936,-0.8297934471359999
ACH-000937,-0.571327143544
ACH-000938,-0.944489846116
ACH-000939,-0.605183762326
ACH-000941,-0.523570652296
ACH-000943,-0.801306043909
ACH-000946,-0.450546708679
ACH-000947,-0.8258644736570001
ACH-000948,-0.646784261537
ACH-000950,-0.48625986355899997
ACH-000953,-0.654362491096
ACH-000957,-0.741646938995
ACH-000958,-0.41847970878799995
ACH-000960,-0.653920151415
ACH-000963,-0.9051601046719999
ACH-000968,-0.6801088159
ACH-000969,-0.727084262571
ACH-000973,-0.492604895273
ACH-000974,-0.5537721889180001
ACH-000975,-0.43260482274400003
ACH-000976,-0.26425772615
ACH-000978,-0.375614217229
ACH-000980,-0.9991921031640001
ACH-000984,-0.61698939285
ACH-000986,-0.8870712016869999
ACH-000988,-0.49399875116499997
ACH-000993,-0.600981148148
ACH-000994,-0.988443165689
ACH-000996,-0.190539789673
ACH-001001,-0.873275859667
ACH-001020,-0.6447521704429999
ACH-001028,-1.0919553730299998
ACH-001031,-0.563314837626
ACH-001038,-0.39802347005500005
ACH-001048,-0.7835137381820001
ACH-001050,-0.503287321615
ACH-001053,-0.935235317001
ACH-001054,-0.7043867734379999
ACH-001061,-0.83364872733
ACH-001067,-0.680036297047
ACH-001075,-0.6487836034610001
ACH-001096,-0.38284712691399997
ACH-001128,-0.438942254898
ACH-001134,-0.39189880809100003
ACH-001151,-0.10884301682700001
ACH-001163,-0.49317385039800005
ACH-001164,-0.450014695739
ACH-001173,-0.56328425015
ACH-001183,-0.7021466294650001
ACH-001184,-0.46039495755000004
ACH-001190,-0.490457447944
ACH-001192,-0.597700602542
ACH-001193,-0.796983888346
ACH-001196,-0.469924270555
ACH-001197,-1.05397449323
ACH-001205,-0.824827246293
ACH-001211,-0.386399891712
ACH-001212,-0.596617484562
ACH-001228,-0.41508324224200005
ACH-001232,-0.844208065937
ACH-001239,-0.89870189935
ACH-001274,-0.545363570505
ACH-001275,-0.662578390427
ACH-001277,-0.649002561083
ACH-001278,-0.721508011077
ACH-001280,-0.757693739568
ACH-001283,-0.696698289892
ACH-001289,-0.38617681208800003
ACH-001295,-0.984134269494
ACH-001300,-0.7798145606739999
ACH-001301,-0.725318443249
ACH-001302,-0.991178909236
ACH-001303,-0.8360191534129999
ACH-001306,-0.538930834897
ACH-001318,-0.917414096482
ACH-001322,-0.60216934627
ACH-001328,-0.8386112859679999
ACH-001332,-1.16359474195
ACH-001333,-0.486412871395
ACH-001336,-0.08729857314760002
ACH-001340,-0.766545655193
ACH-001346,-0.738237051392
ACH-001353,-0.345305039078
ACH-001354,-0.45056147784999995
ACH-001367,-0.959116027246
ACH-001368,-0.40741717408
ACH-001374,-0.677010347046
ACH-001375,-0.28801288249
ACH-001377,-1.06319285462
ACH-001380,-0.925648926437
ACH-001391,-0.09932593302689999
ACH-001407,-0.557529899664
ACH-001408,-0.705031308049
ACH-001413,-0.40942412533
ACH-001430,-0.833099103061
ACH-001431,-0.624739027663
ACH-001450,-0.776093381523
ACH-001496,-0.361722276324
ACH-001500,-1.0107386269399998
ACH-001521,-0.543164731854
ACH-001523,-0.639931897743
ACH-001532,-0.57051086664
ACH-001536,-0.781972876585
ACH-001550,-0.918341025518
ACH-001552,-0.23086503425500002
ACH-001554,-0.412062971898
ACH-001645,-0.367619768003
ACH-001654,-0.648546242244
ACH-001715,-0.901172076501
ACH-001735,-0.339235029964
ACH-001736,-0.681121518063
ACH-001737,-0.174808599205
ACH-001740,-0.784795288409
ACH-001745,-0.45255945913900003
ACH-001750,-0.8039372899860001
ACH-001765,-0.82955165488
ACH-001956,-0.225648841919
ACH-001957,-0.522615497226
