,UGT1A6 (54578)
ACH-000004,-0.0899364683701
ACH-000007,0.00538445904811
ACH-000009,-0.156552892557
ACH-000011,-0.184760454283
ACH-000012,-0.112158851472
ACH-000013,-0.31340008765599997
ACH-000014,-0.130479779916
ACH-000015,-0.19220275435800002
ACH-000017,-0.251652151583
ACH-000018,-0.579805165411
ACH-000019,-0.444986565942
ACH-000021,-0.212333240207
ACH-000022,-0.18862409175900002
ACH-000025,-0.236023298595
ACH-000028,-0.0952266589433
ACH-000030,-0.233738273556
ACH-000035,-0.500384215085
ACH-000036,-0.243760470231
ACH-000037,-0.476427841787
ACH-000039,-0.038808531598999996
ACH-000040,-0.07109731621280001
ACH-000041,-0.0490795436659
ACH-000042,-0.18618891446400002
ACH-000045,-0.131358520586
ACH-000047,-0.0252825677595
ACH-000052,0.029100276206700002
ACH-000053,-0.178585922804
ACH-000054,-0.0911369906175
ACH-000055,-0.332993328396
ACH-000060,-0.236846557801
ACH-000067,-0.192962935319
ACH-000070,-0.168335436171
ACH-000075,-0.233304807656
ACH-000078,-0.132899837892
ACH-000082,-0.290364190704
ACH-000085,-0.383225234304
ACH-000086,-0.371370894496
ACH-000087,-0.152398029559
ACH-000092,-0.31626534792
ACH-000095,-0.125701463017
ACH-000097,-0.12290513863
ACH-000098,-0.0844798192137
ACH-000099,0.000317290817402
ACH-000108,-0.26016429420299997
ACH-000113,-0.18043280849800003
ACH-000115,-0.241269820294
ACH-000116,-0.22791234572900002
ACH-000118,-0.237210456421
ACH-000120,0.0417447897307
ACH-000123,-0.152889246067
ACH-000127,-0.165172401822
ACH-000128,-0.382993513183
ACH-000132,-0.12299113693199999
ACH-000133,-0.149693538697
ACH-000137,-0.210321676727
ACH-000138,-0.251298115286
ACH-000142,-0.269974590103
ACH-000143,-0.216142227934
ACH-000146,-0.261221443801
ACH-000148,-0.24809626481400002
ACH-000150,-0.12266049895600001
ACH-000152,-0.205130647718
ACH-000153,-0.0360107741348
ACH-000159,-0.141512452644
ACH-000160,-0.314997421001
ACH-000163,-0.294778477511
ACH-000167,-0.310811619558
ACH-000168,-0.396041983711
ACH-000169,-0.00419329822806
ACH-000178,-0.253702055042
ACH-000182,-0.27591204333
ACH-000183,-0.133518485727
ACH-000188,-0.178266512906
ACH-000189,0.009485975139309998
ACH-000190,-0.253150058928
ACH-000198,-0.23943736978100003
ACH-000204,0.037391768548
ACH-000206,-0.318253095429
ACH-000207,-0.16174274974199998
ACH-000211,-0.046443465547599996
ACH-000215,-0.07850274493489999
ACH-000221,-0.0413742001665
ACH-000222,-0.38471456031400003
ACH-000223,-0.163293744357
ACH-000226,-0.27524601831
ACH-000227,-0.0148336838735
ACH-000228,-0.112843480109
ACH-000231,-0.23717538329799998
ACH-000232,-0.178553972804
ACH-000233,-0.162224587646
ACH-000234,0.13699619371400001
ACH-000235,-0.22352315280699997
ACH-000237,-0.255402150919
ACH-000238,-0.17353856592300002
ACH-000243,-0.145197327109
ACH-000244,-0.43214359491300003
ACH-000246,-0.0960606438543
ACH-000248,-0.387005487744
ACH-000250,-0.18191995436900002
ACH-000251,-0.302833471626
ACH-000253,-0.04510183509880001
ACH-000255,-0.039776176751300005
ACH-000256,-0.258840106184
ACH-000257,-0.675399385486
ACH-000258,-0.09006664067430001
ACH-000259,-0.104291099855
ACH-000260,-0.322275551899
ACH-000261,-0.20321760803199998
ACH-000262,-0.49267591686499995
ACH-000263,-0.267793676742
ACH-000264,-0.141147093701
ACH-000265,-0.24081136505800002
ACH-000266,-0.312555258984
ACH-000272,-0.036164155281000004
ACH-000273,-0.09886385173760001
ACH-000274,-0.265382966238
ACH-000277,-0.0200778478752
ACH-000278,-0.0711041378077
ACH-000279,-0.298506101748
ACH-000280,-0.179923827618
ACH-000281,-0.303664689966
ACH-000288,-0.182264619644
ACH-000291,-0.110693355226
ACH-000293,-0.281601579228
ACH-000294,-0.06092131925890001
ACH-000295,-0.060931917310699996
ACH-000296,-0.331186661665
ACH-000302,-0.293635369215
ACH-000304,-0.0069943477085500005
ACH-000307,-0.114898829001
ACH-000308,-0.30474147187
ACH-000310,-0.185014075582
