,DPEP3 (64180)
ACH-000004,-0.147421837947
ACH-000007,-0.00839937603364
ACH-000009,-0.17016492865400001
ACH-000011,-0.144706448292
ACH-000012,-0.15599942605999997
ACH-000013,-0.318197862511
ACH-000014,-0.218970498217
ACH-000015,-0.101316852423
ACH-000017,-0.21303581219599999
ACH-000018,0.0542700137261
ACH-000019,-0.463411246028
ACH-000021,-0.09208805874460001
ACH-000022,-0.26508781049
ACH-000025,-0.207246250348
ACH-000028,0.10590676350099999
ACH-000030,-0.158748910648
ACH-000035,-0.187235416769
ACH-000036,-0.181733086407
ACH-000037,-0.173049665638
ACH-000039,-0.183239085169
ACH-000040,-0.236519858299
ACH-000041,-0.0377288924099
ACH-000042,-0.336101173511
ACH-000045,-0.0194549492417
ACH-000047,-0.29363803901
ACH-000052,0.048432909963300005
ACH-000053,-0.161140056709
ACH-000054,-0.222795312283
ACH-000055,-0.121188297256
ACH-000060,-0.174440122428
ACH-000067,-0.23328959378699998
ACH-000070,-0.195284240255
ACH-000075,-0.17337404593199998
ACH-000078,-0.0233253764845
ACH-000082,-0.0246821941629
ACH-000085,-0.32609624018100003
ACH-000086,-0.167319526907
ACH-000087,-0.0532197059402
ACH-000092,-0.17943956616300002
ACH-000095,-0.21029558430599998
ACH-000097,-0.142746954779
ACH-000098,-0.247078953607
ACH-000099,-0.197898610926
ACH-000108,-0.238030767924
ACH-000113,-0.07616135784889999
ACH-000115,-0.19786340737999997
ACH-000116,-0.0830245669907
ACH-000118,-0.176562292261
ACH-000120,-0.24476237375
ACH-000123,-0.280745940431
ACH-000127,-0.273750686697
ACH-000128,-0.014087508761499999
ACH-000132,-0.495130841589
ACH-000133,-0.270742585097
ACH-000137,-0.17026641086599997
ACH-000138,-0.34393886846999994
ACH-000142,-0.21818403423399998
ACH-000143,-0.344903148772
ACH-000146,-0.06616500381649999
ACH-000148,-0.180760002447
ACH-000150,-0.036744997557
ACH-000152,-0.037595994344
ACH-000153,-0.07040714258530001
ACH-000159,0.061313865695599996
ACH-000160,-0.119789213903
ACH-000163,0.0667364709139
ACH-000167,-0.0437174832647
ACH-000168,-0.134117176886
ACH-000169,0.024418039961200004
ACH-000178,-0.138672221601
ACH-000182,-0.128764970133
ACH-000183,-0.236444056252
ACH-000188,-0.229169484562
ACH-000189,0.020194282056099997
ACH-000190,-0.0707047267967
ACH-000198,-0.25312256293499996
ACH-000204,-0.09160225940109999
ACH-000206,-0.17477511012000002
ACH-000207,-0.0286213366591
ACH-000211,-0.244857353731
ACH-000215,-0.151869024321
ACH-000221,-0.256030638064
ACH-000222,-0.327193153969
ACH-000223,-0.0883455521593
ACH-000226,-0.130549411108
ACH-000227,-0.0423831260343
ACH-000228,0.026163367316700003
ACH-000231,-0.199267956739
ACH-000232,-0.22504463099
ACH-000233,-0.22716918476599998
ACH-000234,-0.102899926722
ACH-000235,-0.28530269034600003
ACH-000237,-0.170570645619
ACH-000238,-0.16351004319700002
ACH-000243,-0.06906393844889999
ACH-000244,-0.100408958762
ACH-000246,-0.0683977889401
ACH-000248,-0.222917162434
ACH-000250,-0.24904574292399997
ACH-000251,-0.316378880714
ACH-000253,-0.0459535889872
ACH-000255,-0.0228186788112
ACH-000256,-0.08239259996989999
ACH-000257,-0.30461443987
ACH-000258,0.11075311847899999
ACH-000259,-0.11997346012299999
ACH-000260,-0.342306267081
ACH-000261,-0.09765067955739999
ACH-000262,-0.23779340211999997
ACH-000263,-0.427644815496
ACH-000264,-0.0640862185171
ACH-000265,-0.143266061496
ACH-000266,-0.12901650947899998
ACH-000272,-0.28938398885
ACH-000273,-0.0315859066243
ACH-000274,-0.223625738272
ACH-000277,0.15073261259600002
ACH-000278,-0.106254669824
ACH-000279,-0.187974164408
ACH-000280,-0.0305830680369
ACH-000281,-0.463180109702
ACH-000288,-0.272427635211
ACH-000291,-0.108103608627
ACH-000293,-0.28601876316
ACH-000294,-0.130166134539
ACH-000295,-0.183931042791
ACH-000296,-0.117337735275
ACH-000302,-0.0688354100935
ACH-000304,-0.0676482077224
ACH-000307,-0.187175147563
ACH-000308,-0.182847597599
ACH-000310,-0.0329476562735
ACH-000311,0.0492803343327
ACH-000312,-0.237806162545
ACH-000315,-0.620415242266
ACH-000316,-0.324306989093
ACH-000317,-0.27072835930100003
ACH-000318,-0.212257827487
ACH-000319,-0.18925264688299998
ACH-000320,0.0123424433505
ACH-000322,-0.22301468146200001
ACH-000323,-0.189383753336
ACH-000324,-0.0814466993695
ACH-000329,-0.20542795557100002
ACH-000330,-0.0425108436266
ACH-000331,-0.166528525516
ACH-000332,-0.143420430001
ACH-000334,0.0986030841704
ACH-000335,-0.21956870339499998
ACH-000336,-0.484437153562
ACH-000337,-0.585370125104
ACH-000339,-0.13711321616
ACH-000341,-0.049028819646
ACH-000348,-0.149610764411
ACH-000350,-0.33747040684699997
ACH-000352,-0.223545045894
ACH-000356,-0.271739319072
ACH-000361,-0.291341665281
ACH-000362,-0.199287362975
ACH-000363,-0.293300025656
ACH-000364,-0.113843140705
ACH-000365,-0.38659555869999995
ACH-000366,-0.21830790582600001
ACH-000368,-0.282798166512
ACH-000374,-0.303366928072
ACH-000375,-0.17924282993700003
ACH-000376,-0.25380016907499997
ACH-000381,-0.102249217072
ACH-000383,-0.2351725283
ACH-000387,-0.15462504445699998
ACH-000389,-0.364087466799
ACH-000390,-0.251555580137
ACH-000393,-0.30479150727
ACH-000395,-0.20204504200999998
ACH-000397,-0.10276457775100001
ACH-000401,-0.158805517728
ACH-000402,-0.172075154774
ACH-000403,-0.144658276285
ACH-000404,-0.18126773294799997
