,MITF (4286)
ACH-000004,0.036078657270900004
ACH-000007,-0.0799529495792
ACH-000009,0.0924027103419
ACH-000011,0.241389878261
ACH-000012,0.058946617811199996
ACH-000013,0.124955996442
ACH-000014,-0.046389493087300004
ACH-000015,0.0161246917862
ACH-000017,0.18389442744399997
ACH-000018,0.17413384755
ACH-000019,0.076583386626
ACH-000021,0.0269347263398
ACH-000022,0.111844705505
ACH-000025,-0.08213086938639999
ACH-000028,-0.0380963965215
ACH-000030,0.09455386139960001
ACH-000035,-0.022361152686999997
ACH-000036,-0.0375506232147
ACH-000037,0.118676816666
ACH-000039,0.098091764469
ACH-000040,-0.0475333262084
ACH-000041,0.0381483763051
ACH-000042,-0.0484151901326
ACH-000045,0.132372292772
ACH-000047,0.27723146734799997
ACH-000052,0.08767946172499999
ACH-000053,0.0496210913271
ACH-000054,0.0910977241986
ACH-000055,-0.0186012126246
ACH-000060,0.0687673565666
ACH-000067,-0.0072151070628500005
ACH-000070,0.101359129096
ACH-000075,0.281104156459
ACH-000078,0.116715082509
ACH-000082,0.17716623824
ACH-000085,0.118323086391
ACH-000086,0.101188427086
ACH-000087,0.015433887983799998
ACH-000092,0.16454060446799998
ACH-000095,0.065799122192
ACH-000097,0.09407758643729999
ACH-000098,-0.19133963489999997
ACH-000099,0.039799478006000005
ACH-000108,0.137520470386
ACH-000113,-0.00750518297479
ACH-000115,0.298646210497
ACH-000116,0.192711483352
ACH-000118,-0.234975807612
ACH-000120,0.08673786179670001
ACH-000123,-0.0438328086604
ACH-000127,0.10621646668700001
ACH-000128,0.245924791919
ACH-000132,0.253319884376
ACH-000133,0.13487034175999998
ACH-000137,0.015388191483
ACH-000138,-0.025052931491900004
ACH-000142,0.156380756289
ACH-000143,0.0732667760478
ACH-000146,0.185435126743
ACH-000148,0.132917365924
ACH-000150,0.018402849495099998
ACH-000152,0.11812356104699999
ACH-000153,0.254541732899
ACH-000159,0.04844921441819999
ACH-000160,0.293474280925
ACH-000163,0.350484128103
ACH-000167,-0.130423377285
ACH-000168,0.184594481769
ACH-000169,0.186068141738
ACH-000178,0.144807702176
ACH-000182,0.250281395126
ACH-000183,0.215908683924
ACH-000188,-0.0683599534392
ACH-000189,0.0063227354282799995
ACH-000190,0.217110211448
ACH-000198,0.15076261019200002
ACH-000204,0.015528262831099999
ACH-000206,0.255051101263
ACH-000207,0.060143646182
ACH-000211,0.0465709737961
ACH-000215,0.140249114759
ACH-000221,-0.00427401686151
ACH-000222,-0.04226498941819999
ACH-000223,0.117964202797
ACH-000226,-0.015756209332700003
ACH-000227,-0.189419049036
ACH-000228,-0.0231806952974
ACH-000231,0.162669270527
ACH-000232,0.09760789278149999
ACH-000233,0.009198075380290001
ACH-000234,-0.317832111573
ACH-000235,0.079095740941
ACH-000237,0.32480272431999996
ACH-000238,-0.15795146162499998
ACH-000243,-0.00646817832465
ACH-000244,-0.158907658235
ACH-000246,0.00491085440554
ACH-000248,0.15873704887499998
ACH-000250,0.052548726309599995
ACH-000251,0.454899523675
ACH-000253,0.0519298500257
ACH-000255,0.0199678061565
ACH-000256,-0.0343991969655
ACH-000257,-0.0032500659372000002
ACH-000258,0.053338838522800004
ACH-000259,0.0238958667705
ACH-000260,0.228606072867
ACH-000261,0.103607789452
ACH-000262,-0.023609592883900004
ACH-000263,0.187762229666
ACH-000264,0.156316932735
ACH-000265,-0.09675649699110002
ACH-000266,0.11562999898600002
ACH-000272,0.26570171585999997
ACH-000273,0.230647920416
ACH-000274,-0.03366818866
ACH-000277,0.167537510874
ACH-000278,0.049442012085499996
ACH-000279,0.164387055085
ACH-000280,-0.0417218885428
ACH-000281,-0.051964423414000004
ACH-000288,0.09421116452929999
ACH-000291,0.0904255223757
ACH-000293,-0.16120505621099998
ACH-000294,-0.0936485249909
ACH-000295,0.00534533607452
ACH-000296,0.056403742236900006
ACH-000302,0.09991928221480001
ACH-000304,-0.877069960571
ACH-000307,0.0554025817651
ACH-000308,0.0813109704864
ACH-000310,-0.015786271615
ACH-000311,0.09167445473829999
ACH-000312,-0.148065495668
ACH-000315,0.259157453688
ACH-000316,-0.13645405154
ACH-000317,-0.21955030768599998
ACH-000318,0.127945337038
ACH-000319,0.16963450145199999
ACH-000320,-0.0422036883419
ACH-000322,-0.37440108966200003
ACH-000323,-0.0252755434932
ACH-000324,-0.0624146342627
ACH-000329,0.183339564776
ACH-000330,-0.0984577745621
ACH-000331,0.129947223545
ACH-000332,0.0053320407721200004
ACH-000334,0.175303391762
ACH-000335,-0.0971669367441
ACH-000336,0.32617481832199996
ACH-000337,0.33654306074199997
