,NPIPB5 (100132247)
ACH-000637,-0.720941519105
ACH-000638,-0.717549553085
ACH-000646,-0.268823952835
ACH-000647,-0.41067392153099996
ACH-000648,-0.6948692672229999
ACH-000649,-0.42979851774800004
ACH-000651,-0.438676996627
ACH-000652,-0.422523623019
ACH-000653,-0.318889622963
ACH-000657,-0.37797469256800004
ACH-000658,-0.529522183176
ACH-000661,-0.548181540188
ACH-000662,-0.581001857501
ACH-000663,-0.550400420076
ACH-000665,-0.338525324159
ACH-000671,-0.579547182069
ACH-000673,-0.39044524785499996
ACH-000676,-0.658085583271
ACH-000677,-0.24387213327799998
ACH-000681,-0.34542041085299996
ACH-000682,-0.351149129199
ACH-000683,-0.369064056742
ACH-000684,-0.950133345394
ACH-000688,-0.49214181975599997
ACH-000693,-0.185611770311
ACH-000694,-0.285145843605
ACH-000695,-0.269917512938
ACH-000696,-0.594899262561
ACH-000697,-0.495515604833
ACH-000699,-0.267525742869
ACH-000701,-0.47785363377400003
ACH-000706,-0.302236978437
ACH-000711,-0.487063450638
ACH-000713,-0.6906430060750001
ACH-000714,-0.361345698922
ACH-000718,-0.535246788548
ACH-000720,-0.2976622781
ACH-000721,-0.57408887033
ACH-000724,-0.37062914997199997
ACH-000725,-0.302159036758
ACH-000732,-0.389193375352
ACH-000734,-0.517812024906
ACH-000735,-0.247069404014
ACH-000736,-0.379707462875
ACH-000738,-0.376436665849
ACH-000746,-0.680717284155
ACH-000747,-0.43214064940200003
ACH-000748,-0.463230156605
ACH-000753,-0.7319373025470001
ACH-000756,-0.707509339361
ACH-000757,-0.71544586176
ACH-000758,-0.498747154774
ACH-000760,-0.397714142785
ACH-000763,-0.348658173204
ACH-000764,-0.485264151792
ACH-000765,-0.553586377022
ACH-000766,-0.600873053231
ACH-000767,-0.32048671077
ACH-000768,-0.461307022112
ACH-000769,-0.6847401802349999
ACH-000770,-0.458444316566
ACH-000771,-0.451724321622
ACH-000773,-0.631187827347
ACH-000776,-0.427380721914
ACH-000777,-0.250330331116
ACH-000778,-1.03182729984
ACH-000781,-0.206054839163
ACH-000782,-0.42001370567
ACH-000783,-0.399392291449
ACH-000784,-0.495613622997
ACH-000785,-0.649753522998
ACH-000787,-0.433598396081
ACH-000788,-0.47015991016099995
ACH-000791,-0.478509643965
ACH-000792,-0.243386234045
ACH-000794,-0.47521608801700005
ACH-000796,-0.427396982276
ACH-000799,-0.5282430155919999
ACH-000800,-0.11542388527000001
ACH-000802,-0.714340559017
ACH-000804,-0.23545300815099998
ACH-000805,-0.580391092842
ACH-000809,-0.448873980769
ACH-000810,-0.8525236619840001
ACH-000811,-0.315399941436
ACH-000817,-0.26307153916
ACH-000819,-0.533418854433
ACH-000820,-0.684379211305
ACH-000821,-0.6618691067570001
ACH-000822,0.06669291458309999
ACH-000823,-0.30805410780299997
ACH-000824,-0.2812483184
ACH-000827,-0.429586907483
ACH-000829,-0.496919432153
ACH-000831,-0.5197592654500001
ACH-000832,-0.664484799708
ACH-000833,-0.555686050007
ACH-000834,-0.438155540435
ACH-000835,-0.528340638527
ACH-000836,-0.725113177826
ACH-000837,-0.432653895889
ACH-000838,-0.708590063397
ACH-000839,-0.532030162186
ACH-000840,-0.43829655114699995
ACH-000841,-0.42099021209299997
ACH-000843,-0.290443664778
ACH-000846,-0.553222866571
ACH-000847,-0.303746331527
ACH-000848,-0.384241202262
ACH-000849,-0.370782764743
ACH-000851,-0.6469176776569999
ACH-000855,-0.301453017322
ACH-000856,-0.7420912324269999
ACH-000858,-0.221842987715
ACH-000859,-0.37783894329400003
ACH-000861,-0.7386143956829999
ACH-000862,-0.38081950769699996
ACH-000865,-0.399837456015
ACH-000866,-0.20323729168
ACH-000867,-0.5477926116040001
ACH-000869,-0.537261915242
ACH-000872,-0.5601588940760001
ACH-000873,-0.8158561155349999
ACH-000876,-0.25046073234
ACH-000878,-0.570047101814
ACH-000880,-0.508606611297
ACH-000881,-0.540134214886
ACH-000882,-0.622952567387
ACH-000884,-0.232570136248
ACH-000885,-0.520479550317
ACH-000887,-0.400398300842
ACH-000888,-0.593863137817
ACH-000889,-0.473259671391
ACH-000890,-0.6094561625630001
ACH-000896,-0.46679025227399995
ACH-000898,-0.608789206305
ACH-000900,-0.871884021504
ACH-000901,-0.578676533107
ACH-000905,-0.709050165066
ACH-000906,-0.189757815897
ACH-000907,-0.620374944808
ACH-000910,-0.23237424919500002
ACH-000911,-0.459025399397
ACH-000912,-0.37609693592200005
ACH-000913,-0.458486147355
ACH-000915,-0.332947818136
ACH-000916,-0.054441524312899996
ACH-000917,-0.565838831179
ACH-000921,-0.369938853023
ACH-000924,-0.297296228306
ACH-000926,-0.631497879101
ACH-000928,-0.416790559832
ACH-000929,-0.5473519507329999
ACH-000932,-0.511473463165
ACH-000935,-0.499938399385
ACH-000936,-0.25617637481100003
ACH-000937,-0.08091129143230001
ACH-000938,-0.10681383929800001
ACH-000939,-0.511098961209
ACH-000941,-0.428810401203
ACH-000943,-0.569181358901
ACH-000946,-0.239804341648
ACH-000947,-0.394217309133
ACH-000948,-0.232231025816
ACH-000950,-0.543608001396
ACH-000953,-0.305759951706
ACH-000957,-0.540111196767
ACH-000958,-0.121313151089
ACH-000960,-0.151285710392
ACH-000963,-0.212887037286
ACH-000968,-0.601199869657
ACH-000969,-0.206444936355
ACH-000973,-0.498844980335
ACH-000974,-0.26751647669100004
ACH-000975,-0.300711641875
ACH-000976,-0.660432843423
ACH-000978,-0.38339920456500004
ACH-000980,-0.413055599416
ACH-000984,-0.878244799717
ACH-000986,-0.524996011038
ACH-000988,-0.274067844104
ACH-000993,-0.287815307482
ACH-000994,-0.597895708622
ACH-000996,-0.765034363802
ACH-001001,-0.45095846063600004
ACH-001020,-0.311510152908
ACH-001028,-0.396535648662
ACH-001031,-0.40596154579099997
ACH-001038,-0.599047269079
ACH-001048,-0.26133267596299997
ACH-001050,-0.563596677856
ACH-001053,-0.5664922870669999
ACH-001054,-0.719656291013
ACH-001061,-0.569513891632
ACH-001067,-0.644471655085
ACH-001075,-0.558944275199
ACH-001096,-0.008963143816009999
ACH-001128,-0.425590975877
ACH-001134,-0.208476431241
ACH-001151,-0.142693262043
ACH-001163,-0.22076268682599998
ACH-001164,-0.662646650371
ACH-001173,-0.47983376098700004
ACH-001183,-0.753970325509
ACH-001184,-0.441499263136
ACH-001190,-0.285001955804
ACH-001192,-0.535855036743
ACH-001193,-0.403610892548
ACH-001196,-0.621725414267
ACH-001197,-0.753891048398
ACH-001205,-0.328267677895
ACH-001211,-0.470521166874
ACH-001212,-0.340571886361
ACH-001228,-0.298441973562
ACH-001232,-0.274970611256
ACH-001239,-0.792316130605
ACH-001274,-0.249143949604
ACH-001275,-0.539639263605
ACH-001277,-0.75551802926
ACH-001278,-0.471353010868
ACH-001280,-0.197719671816
ACH-001283,-0.568510818769
ACH-001289,-0.491664588683
ACH-001295,-0.42499929939099995
ACH-001300,-0.264721807146
ACH-001301,-0.6282312864
ACH-001302,-0.6683095453469999
ACH-001303,-0.780916666567
ACH-001306,-0.310632322565
ACH-001318,-0.536120374025
ACH-001322,-0.612267744371
ACH-001328,-0.25086111081
ACH-001332,-0.595373799696
ACH-001333,-0.8710693518610001
ACH-001336,-0.9003311592409999
ACH-001340,-0.502972873838
ACH-001346,-0.499650507272
ACH-001353,-0.42039158199500004
ACH-001354,-0.44539577489200005
ACH-001367,-0.30286227358199996
ACH-001368,-0.702966023389
ACH-001374,-0.11703689745200001
ACH-001375,-0.982295208695
ACH-001377,-0.379905527099
ACH-001380,-0.287687766259
ACH-001391,-0.18076257681400001
ACH-001407,-0.45828156566399997
ACH-001408,-0.401463740027
ACH-001413,-0.560147327889
ACH-001430,-0.7062839290899999
ACH-001431,-0.333387139142
ACH-001450,-0.322008291806
ACH-001496,-0.713058504443
ACH-001500,-0.596102813221
ACH-001521,-0.09558459788170001
ACH-001523,-0.377549692739
ACH-001532,-0.402465862117
ACH-001536,-0.48572983197400005
ACH-001550,-0.609832703398
ACH-001552,-0.504348104278
ACH-001554,-0.511005800356
ACH-001645,-0.48035972166
ACH-001654,-0.250459063996
ACH-001715,-0.477389680917
ACH-001735,-0.5880247954519999
ACH-001736,-0.26502168647700003
ACH-001737,-0.0188133832231
ACH-001740,-0.665210952893
ACH-001745,-0.521624533885
ACH-001750,-0.634518251726
ACH-001765,-0.343339775408
ACH-001956,-1.03237443484
ACH-001957,-1.1547826642499999
