,LLPH (84298)
ACH-000178,-0.17549000842300003
ACH-000182,-0.232570157526
ACH-000183,-0.32767038327
ACH-000188,-0.323978324222
ACH-000189,-0.625072705356
ACH-000190,-0.587911589388
ACH-000198,-0.351803002984
ACH-000204,-0.112715380867
ACH-000206,-0.20523961440299998
ACH-000207,-0.288988602739
ACH-000211,-0.598763686512
ACH-000215,-0.229717292169
ACH-000221,-0.382631667666
ACH-000222,-0.487031336397
ACH-000223,-0.5970693061819999
ACH-000226,-0.538440542001
ACH-000227,-0.575246516409
ACH-000228,-0.285497778024
ACH-000231,-0.547328102595
ACH-000232,-0.5266480537179999
ACH-000233,-0.32956126460499996
ACH-000234,-0.768241617365
ACH-000235,-0.344077865404
ACH-000237,-0.315437429001
ACH-000238,-0.35186150308799996
ACH-000243,-0.47264282073200004
ACH-000244,-0.315193471648
ACH-000246,-0.292488450385
ACH-000248,-0.348882948125
ACH-000250,-0.270839584924
ACH-000251,-0.7090937843039999
ACH-000253,-0.279117448044
ACH-000255,-0.44983814426700003
ACH-000256,-0.625664319244
ACH-000257,-0.0016201646517400002
ACH-000258,-0.463048433639
ACH-000259,-0.415220451265
ACH-000260,-0.362136326691
ACH-000261,-0.43412405542300003
ACH-000262,-0.4402705317600001
ACH-000263,-0.596120031651
ACH-000264,-0.7356366849959999
ACH-000265,-0.625281456976
ACH-000266,-0.5135706038319999
ACH-000272,-0.0298143441421
ACH-000273,-0.608117129705
ACH-000274,-0.47751969395000005
ACH-000277,-0.0456057702515
ACH-000278,-0.484525477368
ACH-000279,-0.384845294108
ACH-000280,-0.425685050661
ACH-000281,-0.399463414178
ACH-000288,-0.470088434584
ACH-000291,-0.42435644419299995
ACH-000293,-0.10999935628799999
ACH-000294,-0.395662600306
ACH-000295,-0.758807071667
ACH-000296,-0.505331419279
ACH-000302,-0.489778968333
ACH-000304,-0.382131928965
ACH-000307,-0.266562710965
ACH-000308,-0.48239543036300003
ACH-000310,-0.43190271211000003
ACH-000311,-0.367237831193
ACH-000312,-0.405291404557
ACH-000315,-0.07091900852300001
ACH-000316,-0.478895934189
ACH-000317,-0.430235270937
ACH-000318,-0.265634981011
ACH-000319,-0.169244412484
ACH-000320,-0.882627781384
ACH-000322,-0.6421472415739999
ACH-000323,-0.40593280609099996
ACH-000324,-0.6628712599669999
ACH-000329,-0.593458208329
ACH-000330,-0.547843091981
ACH-000331,-0.389257714875
ACH-000332,-0.35107246884800003
ACH-000334,-0.601857195393
ACH-000335,-0.331850157043
ACH-000336,-0.517172803039
ACH-000337,-0.41842427174099994
ACH-000339,-0.40105355446099994
ACH-000341,-0.5556154006139999
ACH-000348,-0.506569755282
ACH-000350,-0.33781853296400005
ACH-000352,-0.370811859997
ACH-000356,-0.39679473690800005
ACH-000361,-0.439472187891
ACH-000362,-0.692219612295
ACH-000363,-0.34806414878700004
ACH-000364,-0.15885025844200001
ACH-000365,-0.384644816677
ACH-000366,-0.425449828904
ACH-000368,-0.487613959609
ACH-000374,-0.245966252625
ACH-000375,-0.407905218147
ACH-000376,-0.454815064296
ACH-000381,-0.403135631789
ACH-000383,-0.33730576405100005
ACH-000387,-0.5169472001250001
ACH-000389,-0.33877638702600005
ACH-000390,-0.44794480615000004
ACH-000393,-0.387288340718
ACH-000395,-1.02434408912
ACH-000397,-0.213126339913
ACH-000401,-0.456274024795
ACH-000402,-0.343127825921
ACH-000403,-0.404738375655
ACH-000404,-0.108335301569
ACH-000406,-0.385332128737
ACH-000407,-0.16028615887800002
ACH-000408,-0.491631734054
ACH-000410,-0.633278130056
ACH-000411,-0.49493479258
ACH-000414,-0.466978227039
ACH-000415,-0.6301917113350001
ACH-000416,-0.472696850399
ACH-000420,-0.282927009303
ACH-000421,-0.25724172051800004
ACH-000424,-0.545013673354
ACH-000425,-0.36964792938
ACH-000426,-0.588580022543
ACH-000427,-0.319722457663
ACH-000433,-0.457563213912
ACH-000436,-0.398554706317
ACH-000444,-0.00817951893078
ACH-000445,-0.5665418952660001
ACH-000448,-0.23714169324999998
ACH-000450,-0.45759935593900003
ACH-000452,-0.565719832349
ACH-000454,-0.456879849325
ACH-000458,-0.582625319881
ACH-000459,-0.732113245369
ACH-000460,-0.30950382761100004
ACH-000461,-0.277552746913
ACH-000463,-0.281457693235
ACH-000464,-0.34218063414899996
ACH-000466,-0.32193851391999995
ACH-000467,-0.34421580979500005
ACH-000468,-0.30638174113600003
ACH-000469,-0.321458025947
ACH-000470,-0.9593095345739999
ACH-000471,-0.294275349348
ACH-000472,-0.40945329686099996
ACH-000473,-0.247102160405
ACH-000475,-0.47511672859
ACH-000476,-0.195102694645
ACH-000477,-0.0794464923904
ACH-000480,-0.596962341352
ACH-000481,-0.679715315387
ACH-000483,-0.654083962514
ACH-000484,-0.381457037905
ACH-000485,-0.274373848118
ACH-000486,-0.564866696308
ACH-000487,-0.305841649296
ACH-000488,-0.391963610756
ACH-000490,-0.293674586214
ACH-000491,-0.29678683498799996
ACH-000495,-0.329730833295
ACH-000496,-0.473119804345
ACH-000499,-0.477688955449
ACH-000500,0.494072667021
ACH-000502,-0.436737346
ACH-000503,-0.220438824885
ACH-000505,-0.408222943368
ACH-000507,-0.285642063254
ACH-000510,-0.371152446875
ACH-000511,-0.604208349879
ACH-000512,-0.215293000606
ACH-000516,-0.695015253119
ACH-000517,-0.34649190653800005
ACH-000518,-0.45119661736100003
ACH-000520,-0.333374893971
ACH-000521,-0.175241631804
ACH-000522,-0.29852179595600004
ACH-000524,-0.311369796102
ACH-000527,-0.334305169791
ACH-000528,-0.316444566336
ACH-000537,-0.406947641478
ACH-000541,-0.40344002973000004
ACH-000542,-0.49234211219400004
ACH-000544,-0.275446531881
ACH-000545,-0.554419101421
ACH-000547,-0.376614921744
ACH-000548,-0.42520123273000004
ACH-000549,-0.281183607871
ACH-000550,-0.544267556321
ACH-000552,-0.31880159691599996
ACH-000556,-0.416609430057
ACH-000557,-0.184630651644
ACH-000570,-0.35709722898699997
ACH-000571,-0.242197808916
ACH-000573,-0.35064258439499996
ACH-000576,-0.501087233629
ACH-000580,0.09885831334249999
ACH-000584,-0.314594213955
ACH-000585,-0.271582385121
ACH-000588,-0.25326506995000003
ACH-000589,-0.406081525458
ACH-000591,-0.773624433205
ACH-000593,-0.231101182284
ACH-000600,-0.474628466311
ACH-000601,-0.5390265663220001
ACH-000604,0.0769912344593
ACH-000605,-0.6811788991399998
ACH-000606,-0.525459487289
ACH-000608,-0.586654463808
ACH-000614,-0.8371845019290001
ACH-000616,-0.180312665913
ACH-000618,-0.492882606688
ACH-000619,-0.09723536421620001
ACH-000620,-0.438311382184
ACH-000621,-0.542622902042
ACH-000622,-0.5232996090550001
ACH-000623,-0.553446670142
ACH-000624,-0.345716366592
ACH-000627,-0.24586368345600002
ACH-000630,-0.481078906124
ACH-000632,-0.37045919466399996
ACH-000633,-0.408081595503
ACH-000637,-0.383519510344
ACH-000638,-0.573190110525
ACH-000646,-0.316387540847
ACH-000647,-0.330745408199
ACH-000648,-0.45952638208700003
ACH-000649,-0.521540778634
ACH-000651,-0.357508411118
ACH-000652,-0.293538280373
ACH-000653,-0.24706992503000003
ACH-000657,-0.425246920181
ACH-000658,-0.0825966693192
ACH-000661,0.0382962378648
ACH-000662,-0.46343058633900003
ACH-000663,-0.633301665212
ACH-000665,-0.42949849812700003
ACH-000671,-0.34103949443099996
ACH-000673,-0.29617754285799996
ACH-000676,-0.278109737792
ACH-000677,-0.33423083287
ACH-000681,-0.469255766066
ACH-000682,-0.45611150621200003
ACH-000683,-0.297576259492
ACH-000684,-0.218871064311
ACH-000688,-0.0781709876238
ACH-000693,-0.67414430197
ACH-000694,-0.478352663358
ACH-000695,-0.560180600841
ACH-000696,-0.360818568508
ACH-000697,-0.318105554638
ACH-000699,-0.499382007526
ACH-000701,-0.462198068486
ACH-000706,-0.46401446390900003
ACH-000711,-0.410406097876
ACH-000713,-0.455882835508
ACH-000714,-0.43911721546300003
ACH-000718,-0.19692688189399998
ACH-000720,-0.348034994673
ACH-000721,-0.340782963052
ACH-000724,0.0219012336741
ACH-000725,-0.144751245952
ACH-000732,-0.333742354488
ACH-000734,-0.318116491513
ACH-000735,-0.509845695809
ACH-000736,-0.269155017031
ACH-000738,-0.40845676174199996
ACH-000746,-0.407214439727
ACH-000747,-0.7655844936059999
ACH-000748,-0.200058850327
ACH-000753,-0.497489832439
ACH-000756,-0.375741364196
ACH-000757,-0.505973416854
ACH-000758,-0.461579473257
ACH-000760,-0.330607076447
ACH-000763,-0.58515509232
ACH-000764,-0.219418249165
ACH-000765,-0.5058876427929999
ACH-000766,-0.40499779329999996
ACH-000767,-0.314799730208
ACH-000768,-0.320592585768
ACH-000769,-0.410240388912
ACH-000770,-0.47193448007399996
ACH-000771,-0.414866135872
ACH-000773,-0.633364520859
ACH-000776,-0.6971859047329999
ACH-000777,-0.38979052248199997
ACH-000778,-0.217414625803
ACH-000781,-0.481195177942
ACH-000782,-0.170527406523
ACH-000783,-0.54524689505
ACH-000784,-0.335966776152
ACH-000785,-0.25830199659499997
ACH-000787,-0.47199422734800006
ACH-000788,-0.31307873361099997
ACH-000791,-0.467425188857
ACH-000792,-0.274769011567
ACH-000794,-0.327804699755
ACH-000796,-0.384954742452
ACH-000799,-0.462806267997
ACH-000800,-0.66000881281
ACH-000802,-0.428115207381
ACH-000804,-0.33718980319799996
ACH-000805,-0.464167621055
ACH-000809,-0.343677797817
ACH-000810,-0.788315404092
ACH-000811,-0.267520026139
ACH-000817,-0.262138205636
ACH-000819,-0.5187633205969999
ACH-000820,-0.10337815475199999
ACH-000821,-0.449493677501
ACH-000822,-0.212510692857
ACH-000823,-0.527201536912
ACH-000824,-0.297481044542
ACH-000827,-0.450617723086
ACH-000829,-0.459056543556
ACH-000831,-0.6798123844760001
ACH-000832,-0.666379790884
ACH-000833,-0.634652358652
ACH-000834,-0.234595280523
ACH-000835,-0.398669052196
ACH-000836,-0.6161730192539999
ACH-000837,-0.462154068417
ACH-000838,-0.406644115495
ACH-000839,-0.37565848242600003
ACH-000840,-0.275634230155
ACH-000841,-0.522390383767
ACH-000843,-0.0550625480609
ACH-000846,-0.200385600416
ACH-000847,-0.579265949887
ACH-000848,-0.537669864399
ACH-000849,-0.549204838987
ACH-000851,-0.516051544331
ACH-000855,-0.45876437047300006
ACH-000856,-0.6087299963130001
ACH-000858,-0.20340318506299998
ACH-000859,-0.535897542201
ACH-000861,-0.44969857581600003
ACH-000862,-0.442306371294
ACH-000865,-0.420758841993
ACH-000866,-0.418714779222
ACH-000867,-0.521599151197
ACH-000869,-0.35393257504500003
ACH-000872,-0.23736433087699998
ACH-000873,-0.40456031938299997
ACH-000876,-0.24395542539700002
ACH-000878,-0.6228718776659999
ACH-000880,-0.253620155297
ACH-000881,-0.580665191097
ACH-000882,-0.379784613841
ACH-000884,-0.530663121603
ACH-000885,-0.258050330764
ACH-000887,-0.48110867616499997
ACH-000888,-0.393983318628
ACH-000889,-0.394754511667
ACH-000890,-0.7167063582709999
ACH-000896,-0.500961262973
ACH-000898,-0.46451334033999997
ACH-000900,-0.5861745995359999
ACH-000901,-0.49843357613600003
ACH-000905,-0.324125356802
ACH-000906,-0.524554670161
ACH-000907,-0.334140949473
ACH-000910,-0.36288124352300005
ACH-000911,-0.519286441155
ACH-000912,-0.508701022148
ACH-000913,-0.476555190578
ACH-000915,-0.168724714999
ACH-000916,-0.545995766168
ACH-000917,-0.46507343802400003
ACH-000921,-0.676271784331
ACH-000924,-0.49078872336199997
ACH-000926,-0.36772848785499995
ACH-000928,-0.43865727744800004
ACH-000929,-0.300285493945
ACH-000932,-0.28914447945300004
ACH-000935,-0.368578236738
ACH-000936,-0.286586143074
ACH-000937,-0.0556945863022
ACH-000938,-0.383902008098
ACH-000939,-0.336221019203
ACH-000941,-0.55494133742
ACH-000943,-0.575435591342
ACH-000946,-0.532204534587
ACH-000947,-0.344869862095
ACH-000948,-0.368722377976
ACH-000950,-0.49967558386600003
ACH-000953,-0.321279656169
ACH-000957,-0.570377416215
ACH-000958,-0.5794237097339999
ACH-000960,-0.36331658955799995
ACH-000963,-0.534704759583
ACH-000968,-0.6967283365289999
ACH-000969,-0.369970953806
ACH-000973,-0.389479553216
ACH-000974,-0.0693364352102
ACH-000975,-0.581600153373
ACH-000976,-0.463127621322
ACH-000978,-0.263970883856
ACH-000980,-0.349127388411
ACH-000984,-0.274494566757
ACH-000986,-0.343256210881
ACH-000988,-0.47916253817000004
ACH-000993,-0.523091803176
ACH-000994,-0.22755467848900002
ACH-000996,-0.280442040627
ACH-001001,-0.5292452680259999
ACH-001020,-0.742191786831
ACH-001028,-0.490825847903
ACH-001031,-0.6225012289890001
ACH-001038,-0.38594631872100005
ACH-001048,-0.52696143064
ACH-001050,-0.325895808119
ACH-001053,-0.505810015071
ACH-001054,-0.51349199681
ACH-001061,-0.503025198374
ACH-001067,-0.443433596912
ACH-001075,-0.205958120465
ACH-001096,-0.635217294615
ACH-001128,-0.416077635691
ACH-001134,-0.540791315171
ACH-001151,-0.433747677632
ACH-001163,-0.499414001096
ACH-001164,-0.5476973465999999
ACH-001173,-0.42215493652400005
ACH-001183,-0.136624921121
ACH-001184,-0.420237217015
ACH-001190,-0.7185829302850001
ACH-001192,-0.33512129477200003
ACH-001193,-0.547735800578
ACH-001196,-0.321894221369
ACH-001197,-0.797252519322
ACH-001205,-0.451597961372
ACH-001211,-0.712951708693
ACH-001212,-0.8525424257080001
ACH-001228,-0.20270905452399998
ACH-001232,-0.452627639017
ACH-001239,-0.358344645379
ACH-001274,-0.38391571401999997
ACH-001275,-0.27344025773499997
ACH-001277,-0.41114483192199996
ACH-001278,-0.627105354001
ACH-001280,-0.6149650953329999
ACH-001283,-0.513965519569
ACH-001289,-0.657206117116
ACH-001295,-0.509014302135
ACH-001300,-0.258765160658
ACH-001301,-0.42758536619000004
ACH-001302,-0.055864031867199994
ACH-001303,-0.472037345167
ACH-001306,-0.111666286525
ACH-001318,-0.507511846866
ACH-001322,-0.706277052509
ACH-001328,-0.4302573498100001
ACH-001332,-0.401168808898
ACH-001333,-0.331992181007
ACH-001336,-0.5935507793079999
ACH-001340,-0.480030233954
ACH-001346,-0.40478231388700003
ACH-001353,-0.424941909021
ACH-001354,-0.406539922431
ACH-001367,0.0910031671101
ACH-001368,-0.421343330967
ACH-001374,-0.38946855615099996
ACH-001375,-0.50133988198
ACH-001377,-0.464419244506
ACH-001380,-0.264306666463
ACH-001391,-0.056964677279999994
ACH-001407,-0.534145956705
ACH-001408,-0.42915736411899996
ACH-001413,-0.37114387773400004
ACH-001430,0.00364898998709
ACH-001431,-0.326493137677
ACH-001450,-0.257643003652
ACH-001496,-0.575791046228
ACH-001500,-0.257678126467
ACH-001521,-0.352443251217
ACH-001523,-0.627659928129
ACH-001532,-0.43068409542400005
ACH-001536,-0.333750125869
ACH-001550,-0.636471072617
ACH-001552,-0.34282298613799994
ACH-001554,-0.369191949033
ACH-001645,-0.427711435256
ACH-001654,-0.243586388566
ACH-001715,-0.33822038557899997
ACH-001735,-0.355127741963
ACH-001736,0.06388609181760001
ACH-001737,-0.1671868022
ACH-001740,-0.911217982322
ACH-001745,-0.441272390756
ACH-001750,-0.541834446844
ACH-001765,-0.5517354433389999
ACH-001956,-0.42440750956699996
ACH-001957,-0.422807769229
