,SPATA31A6 (389730)
ACH-000004,-0.8035669174619999
ACH-000007,-0.9758404644349999
ACH-000009,-0.9266613544560001
ACH-000011,-0.558218519359
ACH-000012,-0.7737364056939999
ACH-000013,-0.540079955158
ACH-000014,-0.8029054671960001
ACH-000015,-0.926181162915
ACH-000017,-0.680139988713
ACH-000018,-0.685368996871
ACH-000019,-0.7214569242659999
ACH-000021,-0.910342274785
ACH-000022,-1.0125459506299999
ACH-000025,-0.5999241708799999
ACH-000028,-0.753415065984
ACH-000030,-0.6571856379550001
ACH-000035,-0.745078919117
ACH-000036,-0.71589721978
ACH-000037,-0.492858315916
ACH-000039,-0.654992742427
ACH-000040,-0.685853902376
ACH-000041,-0.7927861261720001
ACH-000042,-0.754437123447
ACH-000045,-0.518173322457
ACH-000047,-0.710539071309
ACH-000052,-0.5716030201169999
ACH-000053,-0.658464254195
ACH-000054,-0.681291853233
ACH-000055,-0.813472585082
ACH-000060,-0.642091981095
ACH-000067,-0.75999364421
ACH-000070,-0.664639646401
ACH-000075,-0.768174920556
ACH-000078,-0.7944650914460001
ACH-000082,-0.462676663251
ACH-000085,-0.682382056413
ACH-000086,-0.766696337046
ACH-000087,-0.559271840766
ACH-000092,-0.6858923804420001
ACH-000095,-0.692527212984
ACH-000097,-0.7175643502210001
ACH-000098,-0.8449656139049999
ACH-000099,-0.771537889807
ACH-000108,-0.829850723756
ACH-000113,-0.879481187157
ACH-000115,-0.781404200071
ACH-000116,-0.607345275637
ACH-000118,-0.656253792286
ACH-000120,-0.5922928257310001
ACH-000123,-0.6972163477609999
ACH-000127,-0.939347900949
ACH-000128,-0.5396038953010001
ACH-000132,-0.780420291512
ACH-000133,-0.584999984981
ACH-000137,-0.8602410797169999
ACH-000138,-1.02548844696
ACH-000142,-0.709209778526
ACH-000143,-0.734933876091
ACH-000146,-0.812847342271
ACH-000148,-0.9130265001010001
ACH-000150,-0.66737515877
ACH-000152,-0.447001621052
ACH-000153,-0.792205614452
ACH-000159,-1.20670726701
ACH-000160,-1.18070101962
ACH-000163,-0.7163040041390001
ACH-000167,-0.762087737018
ACH-000168,-0.798704177053
ACH-000169,-0.768981783338
ACH-000178,-0.812893030559
ACH-000182,-0.661082656684
ACH-000183,-0.947764341617
ACH-000188,-0.941547516655
ACH-000189,-0.6902805346330001
ACH-000190,-1.0761301393
ACH-000198,-0.718929938521
ACH-000204,-0.354430260655
ACH-000206,-0.77704910866
ACH-000207,-0.513244193201
ACH-000211,-0.479518626127
ACH-000215,-0.936272738042
ACH-000221,-1.02781542022
ACH-000222,-0.845485239183
ACH-000223,-0.662012894657
ACH-000226,-0.716355857807
ACH-000227,-1.09192033192
ACH-000228,-0.916522200945
ACH-000231,-0.5598633330830001
ACH-000232,-0.865758263448
ACH-000233,-0.9523958295200001
ACH-000234,-0.7107618020190001
ACH-000235,-0.663160184133
ACH-000237,-0.70231205123
ACH-000238,-0.7008564473459999
ACH-000243,-0.682250410808
ACH-000244,-0.611257292358
ACH-000246,-0.734400736746
ACH-000248,-0.885856334296
ACH-000250,-0.5892579187610001
ACH-000251,-0.670785266662
ACH-000253,-0.885355541849
ACH-000255,-0.509401653502
ACH-000256,-0.854048224713
ACH-000257,-0.9140610951799999
ACH-000258,-0.66414008528
ACH-000259,-0.528811090178
ACH-000260,-0.64229552605
ACH-000261,-0.8438490148469999
ACH-000262,-0.8691545037430001
ACH-000263,-1.05272077669
ACH-000264,-1.0665898666
ACH-000265,-0.645896199479
ACH-000266,-0.781825208497
ACH-000272,-0.9461377793889999
ACH-000273,-0.653732782759
ACH-000274,-1.1083828952099999
ACH-000277,-0.663609151977
ACH-000278,-0.7180181447740001
ACH-000279,-0.708485060421
ACH-000280,-0.6810947363600001
ACH-000281,-0.905426050581
ACH-000288,-0.760897580635
ACH-000291,-0.9588374277189999
ACH-000293,-0.8005192749879999
ACH-000294,-0.954916480209
ACH-000295,-0.821275801633
ACH-000296,-0.824300891866
ACH-000302,-0.755685836978
ACH-000304,-0.46778331091200004
ACH-000307,-0.714432277945
ACH-000308,-0.8176155918250001
ACH-000310,-0.8355847698209999
ACH-000311,-0.937493721224
ACH-000312,-0.7301487730949999
ACH-000315,-0.746382359338
ACH-000316,-0.719431056883
ACH-000317,-0.9205855835690001
ACH-000318,-1.03361863542
ACH-000319,-0.789124380181
ACH-000320,-0.793393968351
ACH-000322,-0.895669809352
ACH-000323,-0.927331703162
ACH-000324,-0.9899165582799999
ACH-000329,-0.644169473464
ACH-000330,-0.371022763757
ACH-000331,-0.601675938101
ACH-000332,-0.718686720439
ACH-000334,-1.11108390568
ACH-000335,-0.520567994863
ACH-000336,-0.684024296064
ACH-000337,-1.12337767355
ACH-000339,-0.809709008943
ACH-000341,-0.619225960698
ACH-000348,-0.7576837493199999
ACH-000350,-0.795551826856
ACH-000352,-0.78094146742
ACH-000356,-0.553074294055
ACH-000361,-0.780199815844
ACH-000362,-0.707544397445
ACH-000363,-0.829722010681
ACH-000364,-0.891962531778
ACH-000365,-0.909827418089
ACH-000366,-0.854162517721
ACH-000368,-0.8842984670980001
ACH-000374,-0.841545770408
ACH-000375,-0.721894762279
ACH-000376,-0.510801263617
ACH-000381,-0.7199330857690001
ACH-000383,-0.729017501927
ACH-000387,-0.6428507759759999
ACH-000389,-0.605773425124
ACH-000390,-1.10821372389
ACH-000393,-0.680066208907
ACH-000395,-0.9864690219059999
ACH-000397,-0.934757991746
ACH-000401,-0.548301982067
ACH-000402,-0.911114308751
ACH-000403,-0.971606665037
ACH-000404,-0.55829416481
ACH-000406,-0.816725752165
ACH-000407,-0.740333370467
ACH-000408,-0.541211623678
ACH-000410,-0.647449393812
ACH-000411,-0.6817256076479999
ACH-000414,-0.9009627061740001
ACH-000415,-0.708659831479
ACH-000416,-0.776323620674
ACH-000420,-0.522318017605
ACH-000421,-0.759851260371
ACH-000424,-0.8112098863670001
ACH-000425,-0.513490854378
ACH-000426,-0.8995046768359999
ACH-000427,-0.670555348764
ACH-000433,-0.57721295612
ACH-000436,-0.731544461737
ACH-000444,-0.6358649585180001
ACH-000445,-0.6885454941660001
ACH-000448,-0.612588769101
ACH-000450,-0.91879162078
ACH-000452,-0.865769560622
ACH-000454,-0.734878240824
ACH-000458,-0.558934845183
ACH-000459,-0.5816462931949999
ACH-000460,-0.750911812416
ACH-000461,-1.02114340645
ACH-000463,-0.47750226701000004
ACH-000464,-0.745628335537
ACH-000466,-0.870140844956
ACH-000467,-0.468524066766
ACH-000468,-0.7761772718709999
ACH-000469,-0.565249474767
ACH-000470,-0.9614268091060001
ACH-000471,-0.7479721732510001
ACH-000472,-0.78146327082
ACH-000473,-0.527851317233
ACH-000475,-0.636450645927
ACH-000476,-0.468416443263
ACH-000477,-0.9933264380660001
ACH-000480,-0.756818664669
ACH-000481,-0.635407406928
ACH-000483,-0.7270094963889999
ACH-000484,-1.11511832023
ACH-000485,-0.649553704657
ACH-000486,-0.5373504647730001
ACH-000487,-0.802747705914
ACH-000488,-0.673855380548
ACH-000490,-0.896412751578
ACH-000491,-0.622072840527
ACH-000495,-0.604115766588
ACH-000496,-0.564586312871
ACH-000499,-0.373949376836
ACH-000500,-0.6567902487430001
ACH-000502,-0.882424824836
ACH-000503,-0.658494348537
ACH-000505,-0.7144382110709999
ACH-000507,-0.781325900019
ACH-000510,-0.6306007369169999
ACH-000511,-0.667245682281
ACH-000512,-0.6056681055259999
ACH-000516,-0.463941551906
ACH-000517,-0.83509516463
ACH-000518,-1.11377038388
ACH-000520,-0.682123360088
ACH-000521,-0.7308465810250001
ACH-000522,-0.811460818221
ACH-000524,-0.538870880116
ACH-000527,-0.580172902058
ACH-000528,-0.731472714287
ACH-000537,-0.8462990422390001
ACH-000541,-0.635277077341
ACH-000542,-0.725801261439
ACH-000544,-0.7806148409639999
ACH-000545,-0.6973699077969999
ACH-000547,-0.646804880821
ACH-000548,-0.515328460207
ACH-000549,-0.863505985994
ACH-000550,-0.325757528383
ACH-000552,-0.638379676837
ACH-000556,-0.8613271507160001
ACH-000557,-1.11948431128
ACH-000570,-0.7436152949879999
ACH-000571,-0.710182320827
ACH-000573,-0.552411341843
ACH-000576,-0.6321851133199999
ACH-000580,-0.847096236537
ACH-000584,-0.836291313379
ACH-000585,-0.667462799188
ACH-000588,-0.678075774983
ACH-000589,-0.531932875605
ACH-000591,-0.682823587217
ACH-000593,-0.614165446423
ACH-000600,-0.644325131584
ACH-000601,-0.723617269348
ACH-000604,-0.9189344280930001
ACH-000605,-0.941168313866
ACH-000606,-0.563244060741
ACH-000608,-0.917786002025
ACH-000614,-1.08110087264
ACH-000616,-0.839174699902
ACH-000618,-0.557396294804
ACH-000619,-0.9410954220819999
ACH-000620,-0.472751012534
ACH-000621,-0.427071114648
ACH-000622,-0.626150528743
ACH-000623,-0.600380118285
ACH-000624,-0.7516857072149999
ACH-000627,-0.422226330383
ACH-000630,-0.671744284053
ACH-000632,-0.621313469639
ACH-000633,-0.660734156135
ACH-000637,-0.666368015129
ACH-000638,-0.844168434567
ACH-000646,-1.0547898156
ACH-000647,-0.73933814367
ACH-000648,-0.850077475894
ACH-000649,-0.8329098290700001
ACH-000651,-0.811197193366
ACH-000652,-0.8265049471170001
ACH-000653,-0.781663036582
ACH-000657,-0.688994809488
ACH-000658,-1.19915576915
ACH-000661,-0.632467809712
ACH-000662,-1.0617901682700002
ACH-000663,-0.8839738299500001
ACH-000665,-0.736179501734
ACH-000671,-0.759093324273
ACH-000673,-0.39278025018299995
ACH-000676,-0.915400164961
ACH-000677,-0.805810449033
ACH-000681,-0.7776212696610001
ACH-000682,-0.629047727766
ACH-000683,-0.983448849889
ACH-000684,-0.7568885751919999
ACH-000688,-0.9024193099969999
ACH-000693,-0.686281228106
ACH-000694,-1.05034753246
ACH-000695,-0.931043464014
ACH-000696,-0.615819005883
ACH-000697,-0.9799946135109999
ACH-000699,-0.737649343895
ACH-000701,-0.730590845071
ACH-000706,-0.6737773796780001
ACH-000711,-0.757169552781
ACH-000713,-0.8351886627189999
ACH-000714,-0.46474583302100003
ACH-000718,-0.7293442767739999
ACH-000720,-0.616932057943
ACH-000721,-0.8960219140469999
ACH-000724,-0.783173899412
ACH-000725,-0.5673532740470001
ACH-000732,-0.44305071002499996
ACH-000734,-0.9016993575059999
ACH-000735,-0.654400428116
ACH-000736,-0.5767355928369999
ACH-000738,-0.687818608532
ACH-000746,-0.695652088989
ACH-000747,-0.7012877298710001
ACH-000748,-0.6877360659630001
ACH-000753,-0.583024930098
ACH-000756,-0.541392057257
ACH-000757,-1.10112932691
ACH-000758,-0.8954118892190001
ACH-000760,-0.601256530735
ACH-000763,-0.990108539979
ACH-000764,-0.9455567511640001
ACH-000765,-0.7854169634029999
ACH-000766,-0.500761287573
ACH-000767,-1.26005355839
ACH-000768,-0.8836976771189999
ACH-000769,-0.940241238469
ACH-000770,-0.753238737465
ACH-000771,-0.6196651460679999
ACH-000773,-0.897896881739
ACH-000776,-0.7203622684100001
ACH-000777,-0.7934012356479999
ACH-000778,-0.674297604713
ACH-000781,-0.7351976842739999
ACH-000782,-0.795496691953
ACH-000783,-0.722694327304
ACH-000784,-0.651038953553
ACH-000785,-0.893509064877
ACH-000787,-0.856379017062
ACH-000788,-0.7228408462929999
ACH-000791,-0.8142119363779999
ACH-000792,-0.53593711383
ACH-000794,-0.712726376294
ACH-000796,-0.869008564087
ACH-000799,-0.404172907655
ACH-000800,-0.42138173109399996
ACH-000802,-0.7870510910340001
ACH-000804,-0.761291530291
ACH-000805,-0.9910099293529999
ACH-000809,-0.956634117844
ACH-000810,-0.7803713800959999
ACH-000811,-0.966670280499
ACH-000817,-0.581440729064
ACH-000819,-0.8546546177259999
ACH-000820,-1.11701268805
ACH-000821,-1.15067842223
ACH-000822,-0.6163340570120001
ACH-000823,-0.787318813088
ACH-000824,-0.679657416332
ACH-000827,-0.54491563595
ACH-000829,-0.637661948419
ACH-000831,-0.9511886008529999
ACH-000832,-0.661104238197
ACH-000833,-0.8737209363320001
ACH-000834,-0.644102150974
ACH-000835,-0.7225834223729999
ACH-000836,-0.655435612069
ACH-000837,-0.6966114727830001
ACH-000838,-0.9203814579780001
ACH-000839,-0.586634275482
ACH-000840,-0.8319505610979999
ACH-000841,-0.7672506474330001
ACH-000843,-0.95321438346
ACH-000846,-0.72779489473
ACH-000847,-0.8952827344140001
ACH-000848,-0.671421933783
ACH-000849,-0.8705075448180001
ACH-000851,-0.839320575634
ACH-000855,-1.0420649397700001
ACH-000856,-1.1427871411900001
ACH-000858,-0.603425087404
ACH-000859,-0.551435869596
ACH-000861,-0.886100691803
ACH-000862,-1.0176881055
ACH-000865,-0.626642601033
ACH-000866,-0.8759115353270001
ACH-000867,-0.730228439863
ACH-000869,-0.858818098084
ACH-000872,-0.5880062471249999
ACH-000873,-0.5062842205100001
ACH-000876,-0.791330130326
ACH-000878,-0.292937540394
ACH-000880,-1.0438613515000001
ACH-000881,-0.838463063271
ACH-000882,-0.526795733087
ACH-000884,-0.7819691910969999
ACH-000885,-0.7373181663189999
ACH-000887,-0.382763785455
ACH-000888,-0.6782562791660001
ACH-000889,-0.739282929198
ACH-000890,-0.557039647887
ACH-000896,-0.897074486336
ACH-000898,-1.0215087378299998
ACH-000900,-0.54484997472
ACH-000901,-0.683242955178
ACH-000905,-0.7690750484450001
ACH-000906,-0.5895744912259999
ACH-000907,-0.9996941429880001
ACH-000910,-1.0097260503799999
ACH-000911,-0.793054062763
ACH-000912,-0.7143627784450001
ACH-000913,-0.7616254002930001
ACH-000915,-0.575372199905
ACH-000916,-0.7821278716600001
ACH-000917,-0.604014950936
ACH-000921,-0.7625785857940001
ACH-000924,-0.6978955521279999
ACH-000926,-0.951465035448
ACH-000928,-0.975858511556
ACH-000929,-0.89185420593
ACH-000932,-1.04176212787
ACH-000935,-0.788064026866
ACH-000936,-0.598163471117
ACH-000937,-0.721583008923
ACH-000938,-0.638767910239
ACH-000939,-0.324203111236
