,GH1 (2688)
ACH-000004,0.264975199716
ACH-000007,0.204986882063
ACH-000009,0.466548913134
ACH-000011,0.273689170787
ACH-000012,0.16572671618100002
ACH-000013,0.302343950114
ACH-000014,0.201119956526
ACH-000015,0.295516836553
ACH-000017,0.050173461536999996
ACH-000018,0.120738910614
ACH-000019,0.151071352763
ACH-000021,0.301299739578
ACH-000022,0.0431037220555
ACH-000025,0.267516986568
ACH-000028,0.128861969327
ACH-000030,0.23110581511
ACH-000035,0.259620070077
ACH-000036,0.17006867721000002
ACH-000037,0.268671910679
ACH-000039,0.06527085201669999
ACH-000040,0.349176003376
ACH-000041,0.264658391149
ACH-000042,0.45061217178900004
ACH-000045,0.0659043250301
ACH-000047,0.243392346633
ACH-000052,0.463828227633
ACH-000053,0.28476814272100004
ACH-000054,0.21973989779300002
ACH-000055,0.058954381321099994
ACH-000060,0.205655833387
ACH-000067,0.244378634175
ACH-000070,0.0640414518749
ACH-000075,0.126152123854
ACH-000078,0.240512453527
ACH-000082,0.337385819794
ACH-000085,0.337330220728
ACH-000086,0.280875105983
ACH-000087,0.146674781453
ACH-000092,0.25171310362
ACH-000095,0.33947356741800006
ACH-000097,0.373534606197
ACH-000098,0.27623858891499997
ACH-000099,0.266323290154
ACH-000108,0.258230260431
ACH-000113,0.366200943175
ACH-000115,0.344658610759
ACH-000116,0.220182682736
ACH-000118,0.021969016427000002
ACH-000120,-0.0549351274421
ACH-000123,0.267006457096
ACH-000127,0.287205760436
ACH-000128,0.20485426558800002
ACH-000132,0.245920906078
ACH-000133,0.278416942985
ACH-000137,0.202821657322
ACH-000138,0.277884696059
ACH-000142,-0.059631519726099994
ACH-000143,0.257803921619
ACH-000146,0.21091714337499998
ACH-000148,0.251544681832
ACH-000150,0.197392505302
ACH-000152,0.24970233468000003
ACH-000153,0.670244332798
ACH-000159,0.282912061793
ACH-000160,0.291644192828
ACH-000163,0.2307090703
ACH-000167,0.0855720142208
ACH-000168,0.349975689353
ACH-000169,0.27767556723700004
ACH-000178,0.135655797638
ACH-000182,0.333009549365
ACH-000183,0.222193755039
ACH-000188,0.302475891464
ACH-000189,-0.118375736327
ACH-000190,0.34790173093000004
ACH-000198,0.252067040883
ACH-000204,0.202121975615
ACH-000206,0.34430413455200004
ACH-000207,0.0558968100771
ACH-000211,0.274722225108
ACH-000215,0.192377593135
ACH-000221,0.18640885958700001
ACH-000222,0.404699570786
ACH-000223,0.174917803176
ACH-000226,0.355146657109
ACH-000227,0.34782937067
ACH-000228,0.338915702214
ACH-000231,0.233319706418
ACH-000232,0.274038720705
ACH-000233,0.11596122542099999
ACH-000234,0.139048267623
ACH-000235,0.285600565124
ACH-000237,0.42845394018
ACH-000238,0.159163964892
ACH-000243,0.250332401642
ACH-000244,0.457597000258
ACH-000246,0.15998571580499998
ACH-000248,0.272328012344
ACH-000250,0.212022368144
ACH-000251,0.0179391536345
ACH-000253,0.141628605443
ACH-000255,0.238638419993
ACH-000256,0.282680445359
ACH-000257,0.24649228492199998
ACH-000258,0.191921672688
ACH-000259,0.20279696487399998
ACH-000260,0.235772258879
ACH-000261,0.175544845509
ACH-000262,0.09466445217260001
ACH-000263,0.24702968625100002
ACH-000264,0.14288120649900002
ACH-000265,0.326650901657
ACH-000266,0.283873541325
ACH-000272,0.280205248187
ACH-000273,0.389238589639
ACH-000274,0.293207570822
ACH-000277,0.31208772647599997
ACH-000278,0.214050150449
ACH-000279,0.31543714723
ACH-000280,0.12689375080499998
ACH-000281,0.33970528377400006
ACH-000288,0.163751632295
ACH-000291,0.231606179726
ACH-000293,0.242682028046
ACH-000294,0.403930270533
ACH-000295,0.16918708095100002
ACH-000296,0.15198641918400002
ACH-000302,0.244794474421
ACH-000304,0.256031235056
ACH-000307,0.254828009978
ACH-000308,0.236284520298
ACH-000310,0.283207749919
ACH-000311,0.322193201663
ACH-000312,0.00297377909935
ACH-000315,0.22881140800500002
ACH-000316,0.169527222821
ACH-000317,0.193254577897
ACH-000318,0.131153226325
ACH-000319,0.341121232426
