,ADSS (159)
ACH-000491,-0.48242878643299997
ACH-000495,-0.385324492211
ACH-000496,-0.5724996915649999
ACH-000499,-0.41946884939499995
ACH-000500,0.031592178813299995
ACH-000502,-0.7233328578749999
ACH-000503,-0.393384585335
ACH-000505,-0.501909063759
ACH-000507,-0.800513537534
ACH-000510,-0.187758312348
ACH-000511,-0.374140053531
ACH-000512,-0.41025398523100004
ACH-000516,-0.20953390340300002
ACH-000517,-0.734238274529
ACH-000518,-0.203368288406
ACH-000520,-0.481082458517
ACH-000521,-0.489174940857
ACH-000522,-1.16453392236
ACH-000524,-0.475650992495
ACH-000527,-0.23148627351999998
ACH-000528,-0.35373375328100004
ACH-000537,-0.560849077737
ACH-000541,-0.60972250302
ACH-000542,-0.19333794309500002
ACH-000544,-0.300557115433
ACH-000545,-0.350186670928
ACH-000547,-0.28853985336300003
ACH-000548,-0.650738558197
ACH-000549,-0.271944046644
ACH-000550,-0.776776127411
ACH-000552,-0.8006302556300001
ACH-000556,-0.368763026084
ACH-000557,-1.03593154652
ACH-000570,-0.120813402946
ACH-000571,-0.824383944285
ACH-000573,-0.6508035925060001
ACH-000576,-0.753898362042
ACH-000580,-0.577595599514
ACH-000584,-0.757880466248
ACH-000585,-0.222330030385
ACH-000588,-0.8656415269359999
ACH-000589,-0.0857955956383
ACH-000591,-0.292068109021
ACH-000593,-0.47553428041100004
ACH-000600,-0.0641696281497
ACH-000601,-0.754451423398
ACH-000604,-0.5700275315
ACH-000605,-0.433905517727
ACH-000606,-0.00075413291655
ACH-000608,-0.5838700441520001
ACH-000614,-0.794307036569
ACH-000616,-0.540351131018
ACH-000618,-0.9587164049150001
ACH-000619,-0.38579371795999995
ACH-000620,-0.327598243449
ACH-000621,-0.526097221661
ACH-000622,0.613797399014
ACH-000623,-0.164086669131
ACH-000624,-0.930879394475
ACH-000627,-0.512446630594
ACH-000630,-0.19586551795
ACH-000632,-0.155562014182
ACH-000633,0.0159146049246
ACH-000637,-0.0589803198104
ACH-000638,-0.728474169912
ACH-000646,-0.9178301343780001
ACH-000647,-0.457904512349
ACH-000648,-0.747330011637
ACH-000649,-0.37761283067400003
ACH-000651,-0.282941884397
ACH-000652,-0.6863519504350001
ACH-000653,-0.984448374372
ACH-000657,-0.16203583571900002
ACH-000658,-1.0081592212700001
ACH-000661,-0.347256418609
ACH-000662,-0.294060678284
ACH-000663,-0.762252184505
ACH-000665,-0.326001337394
ACH-000671,-0.15883795422900002
ACH-000673,-0.31993127160100004
ACH-000676,-0.683042857536
ACH-000677,-0.5774971444929999
ACH-000681,-0.36552539776199994
ACH-000682,-0.21287622136599998
ACH-000683,-0.37608051116700003
ACH-000684,-0.7148635618970001
ACH-000688,-0.232265025603
ACH-000693,-0.289289309596
ACH-000694,-0.23964799248500002
ACH-000695,-1.03496303913
ACH-000696,-0.417507176295
ACH-000697,-0.683430970153
ACH-000699,-0.526828688547
ACH-000701,-0.773417854193
ACH-000706,-0.394404912206
ACH-000711,-0.717699236506
ACH-000713,-0.49963265910599997
ACH-000714,-0.602023397591
ACH-000718,-0.365449059295
ACH-000720,-0.369169233262
ACH-000721,-0.522832440083
ACH-000724,-0.153643122046
ACH-000725,-0.445049143491
ACH-000732,-0.178842798578
ACH-000734,-0.45358645431199995
ACH-000735,-0.583270221129
ACH-000736,-0.8829414289120001
ACH-000738,-0.091238964373
ACH-000746,-1.03073354052
ACH-000747,-0.681926284353
ACH-000748,-0.199231501384
ACH-000753,-0.855590695769
ACH-000756,-0.282919454345
ACH-000757,-0.318484961133
ACH-000758,-0.776506032093
ACH-000760,-0.701844118229
ACH-000763,-1.4079262346
ACH-000764,-0.509629882512
ACH-000765,-0.622018282837
ACH-000766,-0.623716818603
ACH-000767,-0.18273408881499997
ACH-000768,-0.9278714897229999
ACH-000769,-0.28660015611
ACH-000770,-0.8618044459990001
ACH-000771,-0.23177108075300001
ACH-000773,-0.98626297597
ACH-000776,-0.493456639287
ACH-000777,-0.372261119898
ACH-000778,-0.5877914661320001
ACH-000781,-0.562073195078
ACH-000782,-0.32312456277699997
ACH-000783,-0.618173989293
ACH-000784,-0.405915635471
ACH-000785,-0.813913379753
ACH-000787,-0.395024976341
ACH-000788,-0.238291567533
ACH-000791,-0.844778677073
ACH-000792,-0.165063449564
ACH-000794,-0.41823657856799995
ACH-000796,-0.968000060538
ACH-000799,-0.570936886252
ACH-000800,-0.372751129004
ACH-000802,-0.10623416947
ACH-000804,-0.6761424735029999
ACH-000805,0.0740296060463
ACH-000809,-0.192061890126
ACH-000810,-0.652463906474
ACH-000811,-0.195402934247
ACH-000817,-0.7222917157500001
ACH-000819,-0.274215093812
ACH-000820,-0.449176230219
ACH-000821,-0.875109093406
ACH-000822,-1.28285008548
ACH-000823,-0.06881524494300001
ACH-000824,-0.251181128837
ACH-000827,-0.07806056274119999
ACH-000829,-0.669776130308
ACH-000831,-0.35622469513899996
ACH-000832,-0.544691545525
ACH-000833,-0.511880245158
ACH-000834,-0.21004139364799998
ACH-000835,-0.502624522124
ACH-000836,-0.766105424552
ACH-000837,-0.761783356319
ACH-000838,-1.0119941211799999
ACH-000839,-0.09727643529539999
ACH-000840,-0.528144196515
ACH-000841,-0.9248744631799999
ACH-000843,-0.72330121721
ACH-000846,-0.292442425332
ACH-000847,0.104366987002
ACH-000848,-0.669715917325
ACH-000849,-0.8693312188410001
ACH-000851,-0.719963145011
ACH-000855,-0.362738779936
ACH-000856,-0.68538303407
ACH-000858,-0.0825029570221
ACH-000859,-0.7375636786220001
ACH-000861,-0.232373464494
ACH-000862,-0.148023275298
ACH-000865,-0.18549492028099998
ACH-000866,-0.47768586471600005
ACH-000867,-0.710743948908
ACH-000869,-0.789547871688
ACH-000872,-0.921879086804
ACH-000873,-0.501500993635
ACH-000876,-0.68797839038
ACH-000878,-0.61542743695
ACH-000880,-0.379903813238
ACH-000881,-0.426283758303
ACH-000882,-0.8404420386370001
ACH-000884,-0.23530564834800002
ACH-000885,-0.332231821428
ACH-000887,-0.368993977779
ACH-000888,-0.289947298312
ACH-000889,-0.563108753444
ACH-000890,-0.382343805915
ACH-000896,-0.7915014592890001
ACH-000898,-0.43883412976400005
ACH-000900,-0.336319507422
ACH-000901,-0.43866925836599996
ACH-000905,-0.155299822957
ACH-000906,-0.286617058691
ACH-000907,-0.36090492883599995
ACH-000910,-0.520409750946
ACH-000911,-0.524917848936
ACH-000912,-0.578236962213
ACH-000913,-0.116619687576
ACH-000915,-0.392321062071
ACH-000916,-0.498063261112
ACH-000917,-0.553867350272
ACH-000921,-0.811401988144
ACH-000924,-0.239342057797
ACH-000926,-0.696596665715
ACH-000928,-0.586172630586
ACH-000929,-0.287776898627
ACH-000932,-0.7791466515440001
ACH-000935,-0.343602928038
ACH-000936,-0.6900436354170001
ACH-000937,-1.1229788185
ACH-000938,-0.921460028629
ACH-000939,-0.351235261328
ACH-000941,-0.569679444111
ACH-000943,-0.628598769772
ACH-000946,-0.7064389664399999
ACH-000947,-0.405360260287
ACH-000948,-0.49065292786000003
ACH-000950,-0.41655962102099997
ACH-000953,-0.8495876437000001
ACH-000957,-0.8180912156319999
ACH-000958,-0.39063631416
ACH-000960,-0.9859178101
ACH-000963,-0.121294751701
ACH-000968,-0.16391646876399998
ACH-000969,-0.83506935175
ACH-000973,-0.246625316158
ACH-000974,-0.592976902416
ACH-000975,-0.7149105251569999
ACH-000976,-0.930406695656
ACH-000978,-0.42332255014
ACH-000980,-0.297294633317
ACH-000984,-0.16079579985
ACH-000986,-0.841219624585
ACH-000988,-0.347879991549
ACH-000993,-0.688272826438
ACH-000994,-0.280135753445
ACH-000996,-0.234179852441
ACH-001001,-0.0032672308547500003
ACH-001020,-0.636164109945
ACH-001028,-0.21732154853500002
ACH-001031,-0.225305370656
ACH-001038,-0.970135304854
ACH-001048,-0.8743810415530001
ACH-001050,-0.6692576891600001
ACH-001053,-0.709793987392
ACH-001054,-0.794364093778
ACH-001061,-0.506195707984
ACH-001067,-0.21684846818300002
ACH-001075,-0.224188067291
ACH-001096,-0.438008932324
ACH-001128,-0.449458458989
ACH-001134,-0.931699883901
ACH-001151,-0.922016216933
ACH-001163,-0.859553510847
ACH-001164,-0.310446729896
ACH-001173,0.098742485743
ACH-001183,-0.158642793036
ACH-001184,-0.681589297642
ACH-001190,-0.703888038305
ACH-001192,-0.623583594109
ACH-001193,-0.292411570111
ACH-001196,-0.655884765387
ACH-001197,-0.301606425357
ACH-001205,-0.500243542904
ACH-001211,-0.575674605015
ACH-001212,-0.079804656844
ACH-001228,-0.551994144763
ACH-001232,-0.405716356624
ACH-001239,-0.129416772002
ACH-001274,-0.607904800045
ACH-001275,-0.118783628447
ACH-001277,-0.341093857642
ACH-001278,-0.46417098884499997
ACH-001280,-0.603823733367
ACH-001283,-0.263872107407
ACH-001289,-0.7129835510070001
ACH-001295,-0.189363775629
ACH-001300,-0.0232880739318
ACH-001301,-0.0163428337664
ACH-001302,-0.35640225974699996
ACH-001303,-0.349122744049
ACH-001306,-0.425817049986
ACH-001318,-0.42134458300399996
ACH-001322,-0.109926897809
ACH-001328,-0.180480044409
ACH-001332,-0.20715601484700003
ACH-001333,-0.18528819476
ACH-001336,-0.20215642584399998
ACH-001340,-0.18177550135200002
ACH-001346,-0.22121959183000003
ACH-001353,-0.7112926598520001
ACH-001354,-1.19306003754
ACH-001367,-0.31869832966999995
ACH-001368,-1.0890062901000002
ACH-001374,-0.528036027414
ACH-001375,-0.38931898586900004
ACH-001377,-0.220031927401
ACH-001380,-0.257876505229
ACH-001391,-0.816739248186
ACH-001407,-0.8620014357510001
ACH-001408,-0.835081701279
ACH-001413,0.0868457388336
ACH-001430,-0.114750047189
ACH-001431,-0.817004591647
ACH-001450,-0.726088605862
ACH-001496,-0.20677663909299998
ACH-001500,-0.308189109339
ACH-001521,-0.537064847464
ACH-001523,-0.207419332685
ACH-001532,-0.0923799272576
ACH-001536,-0.17038893947
ACH-001550,-0.314623320032
ACH-001552,-0.308257894468
ACH-001554,-0.489408830713
ACH-001645,-0.619924809308
ACH-001654,-0.10886373696599999
ACH-001715,-0.335669554288
ACH-001735,-0.864932035921
ACH-001736,-0.960992456968
ACH-001737,-1.59980561678
ACH-001740,-0.368770100423
ACH-001745,-0.5440086574580001
ACH-001750,0.0805792685988
ACH-001765,-0.571853984149
ACH-001956,-0.498011221114
ACH-001957,-0.648116060454
