,CPSF3 (51692)
ACH-000004,-0.9415833155750001
ACH-000007,-0.862884650114
ACH-000009,-0.986919225853
ACH-000011,-0.768341317158
ACH-000012,-1.1166175737000001
ACH-000013,-0.913665641152
ACH-000014,-1.30040837147
ACH-000015,-1.1154406436
ACH-000017,-1.1035924069399998
ACH-000018,-0.81436282861
ACH-000019,-0.6742541079340001
ACH-000021,-1.08900712286
ACH-000022,-1.0187672406000001
ACH-000025,-1.07112816448
ACH-000028,-0.9997350756610001
ACH-000030,-1.2180828952399998
ACH-000035,-1.06881719315
ACH-000036,-1.0608654100200001
ACH-000037,-1.8197307326299998
ACH-000039,-1.04662206372
ACH-000040,-0.998148578075
ACH-000041,-1.06164887937
ACH-000042,-1.3148760576
ACH-000045,-1.1807250697299998
ACH-000047,-0.9349279576780001
ACH-000052,-1.22403210826
ACH-000053,-1.2705143433700001
ACH-000054,-1.20767203987
ACH-000055,-1.08629283522
ACH-000060,-0.978197370711
ACH-000067,-1.01713796003
ACH-000070,-1.10496672279
ACH-000075,-1.21545041573
ACH-000078,-1.54439322301
ACH-000082,-1.04727533516
ACH-000085,-0.9503208227709999
ACH-000086,-1.0241469178
ACH-000087,-0.956112761918
ACH-000092,-1.34692136935
ACH-000095,-1.1252210360100001
ACH-000097,-1.02993446324
ACH-000098,-1.02890463433
ACH-000099,-1.2593509660200002
ACH-000108,-0.793068141791
ACH-000113,-1.00404101801
ACH-000115,-1.0312958174
ACH-000116,-0.872428333246
ACH-000118,-1.01904729908
ACH-000120,-1.21848070055
ACH-000123,-1.18245537945
ACH-000127,-1.18746454184
ACH-000128,-1.2990209742299998
ACH-000132,-1.10470180921
ACH-000133,-1.3927322839899998
ACH-000137,-1.30763569302
ACH-000138,-1.21310797282
ACH-000142,-1.0831926949600001
ACH-000143,-0.963280623313
ACH-000146,-1.40281928586
ACH-000148,-0.969070297349
ACH-000150,-1.04462445896
ACH-000152,-1.0894623994600001
ACH-000153,-1.28106017939
ACH-000159,-1.07703471192
ACH-000160,-0.873493158505
ACH-000163,-1.06649099447
ACH-000167,-1.12037666234
ACH-000168,-1.2531079271799999
ACH-000169,-1.18831487088
ACH-000178,-1.12464991532
ACH-000182,-0.780713417998
ACH-000183,-1.30130061825
ACH-000188,-1.05027186485
ACH-000189,-0.957202414092
ACH-000190,-0.7463704590970001
ACH-000198,-1.1637673697
ACH-000204,-1.18239398194
ACH-000206,-1.29882863466
ACH-000207,-0.926658009737
ACH-000211,-0.980115638931
ACH-000215,-1.12837057519
ACH-000221,-0.699732486203
ACH-000222,-1.1314462264299998
ACH-000223,-1.42184427303
ACH-000226,-1.04841888841
ACH-000227,-1.45668031679
ACH-000228,-0.982987512624
ACH-000231,-1.2870437513700002
ACH-000232,-1.1411741441
ACH-000233,-1.2330645952600001
ACH-000234,-0.9583251932700001
ACH-000235,-1.0958615195799999
ACH-000237,-0.999454471825
ACH-000238,-1.31545580575
ACH-000243,-1.21269068415
ACH-000244,-1.2102103089899998
ACH-000246,-1.19987543272
ACH-000248,-1.00234472835
ACH-000250,-1.11046835484
ACH-000251,-1.22368349117
ACH-000253,-1.27529284091
ACH-000255,-0.9938911974879999
ACH-000256,-0.9757741208700002
ACH-000257,-1.3974264634600002
ACH-000258,-1.2936540744
ACH-000259,-0.721269903831
ACH-000260,-1.25122493448
ACH-000261,-1.0933895263700002
ACH-000262,-0.9961109687019999
ACH-000263,-1.35824046925
ACH-000264,-0.911335735833
ACH-000265,-1.06363165013
ACH-000266,-0.9981171428110001
ACH-000272,-1.17639916287
ACH-000273,-1.13180922384
ACH-000274,-1.2629505198
ACH-000277,-0.9758960859639999
ACH-000278,-1.00758571983
ACH-000279,-0.984627870248
ACH-000280,-1.22032199847
ACH-000281,-1.29388181369
ACH-000288,-0.8563850873100001
ACH-000291,-0.869942108277
ACH-000293,-1.08926166811
ACH-000294,-0.921088304411
ACH-000295,-1.0117349464899998
ACH-000296,-0.709263253509
ACH-000302,-1.1380034054100001
ACH-000304,-1.2673356744
ACH-000307,-0.985499505747
ACH-000308,-1.20244224288
ACH-000310,-1.2959494743000002
ACH-000311,-1.31792544232
ACH-000312,-1.03961152784
ACH-000315,-1.09699290629
ACH-000316,-1.25071179935
ACH-000317,-1.3399273621799999
ACH-000318,-1.0615218638
ACH-000319,-1.24182222307
ACH-000320,-1.2819752235200002
ACH-000322,-1.10010018338
ACH-000323,-0.997926854991
ACH-000324,-1.1846732330399998
ACH-000329,-1.3695461926499999
ACH-000330,-1.02195511268
ACH-000331,-0.85590938964
ACH-000332,-1.2071163384299999
ACH-000334,-0.956013891133
ACH-000335,-1.19315708635
ACH-000336,-1.2874336897499998
ACH-000337,-1.12165419895
ACH-000339,-0.8879420472830001
ACH-000341,-1.06760920623
ACH-000348,-1.06434722596
ACH-000350,-1.4591851967299998
ACH-000352,-0.7823508255930001
ACH-000356,-0.974390795925
ACH-000361,-0.8462529413259999
ACH-000362,-1.38941566601
ACH-000363,-1.00067030122
ACH-000364,-1.22733627467
ACH-000365,-1.0298798554200002
ACH-000366,-1.1027820630299998
ACH-000368,-1.1647498952500002
ACH-000374,-1.23078056409
ACH-000375,-0.941047417227
ACH-000376,-1.1698197187700001
ACH-000381,-1.205834432
ACH-000383,-1.00782895506
ACH-000387,-0.975584720536
ACH-000389,-1.28348952927
ACH-000390,-1.24923239026
ACH-000393,-0.9980821170559999
ACH-000395,-1.0934881758200001
ACH-000397,-1.23856718317
ACH-000401,-0.7066321560359999
ACH-000402,-1.04877152247
ACH-000403,-1.21511248069
ACH-000404,-0.784211787378
ACH-000406,-1.12629803393
ACH-000407,-1.28648886518
ACH-000408,-1.16487810364
ACH-000410,-1.15140849962
ACH-000411,-1.0487415041200001
ACH-000414,-1.28158254719
ACH-000415,-1.02561609117
ACH-000416,-1.05388002919
ACH-000420,-1.19499006705
ACH-000421,-0.981502997785
ACH-000424,-0.917107398745
ACH-000425,-0.879287489545
ACH-000426,-1.21544110733
ACH-000427,-1.37510149284
ACH-000433,-0.893513173164
ACH-000436,-1.11956704013
ACH-000444,-1.0202817444399999
ACH-000445,-1.16632375894
ACH-000448,-1.01153789673
ACH-000450,-1.2980405203
ACH-000452,-1.47979884861
ACH-000454,-1.01521593301
ACH-000458,-0.721649858178
ACH-000459,-0.751114721612
ACH-000460,-0.976168901659
ACH-000461,-1.1308854726100002
ACH-000463,-1.00923395465
ACH-000464,-0.9918582301000001
ACH-000466,-1.09088682499
ACH-000467,-1.02060688499
ACH-000468,-1.46220799243
ACH-000469,-1.1857227506999999
ACH-000470,-1.23285159373
ACH-000471,-1.10669317991
ACH-000472,-1.6042985864100001
ACH-000473,-0.819357694972
ACH-000475,-1.20230989739
ACH-000476,-0.931027334956
ACH-000477,-0.7724186748190001
ACH-000480,-0.7388354571960001
ACH-000481,-1.18418859391
ACH-000483,-1.0859031284
ACH-000484,-1.14811682178
ACH-000485,-1.1535019249
ACH-000486,-1.17571740253
ACH-000487,-0.978969861661
ACH-000488,-1.2179405244600001
ACH-000490,-0.887194036519
ACH-000491,-1.14097994943
ACH-000495,-1.4240294549399999
ACH-000496,-0.9055348618119999
ACH-000499,-1.25778002329
ACH-000500,-1.1492519394399998
ACH-000502,-1.1507199516
ACH-000503,-0.728485902574
ACH-000505,-1.52168389141
ACH-000507,-1.0137340824299998
ACH-000510,-0.985060684268
ACH-000511,-1.11693280874
ACH-000512,-1.21422339994
ACH-000516,-1.3553653229700002
