,L2HGDH (79944)
ACH-000004,0.0678483534244
ACH-000007,0.0524638394126
ACH-000009,-0.0251183020097
ACH-000011,0.163116495022
ACH-000012,0.0154607189521
ACH-000013,0.074221156642
ACH-000014,0.266616385513
ACH-000015,0.20242171327599998
ACH-000017,-0.422313618846
ACH-000018,0.08526626231380001
ACH-000019,-0.00381469988382
ACH-000021,0.120538083605
ACH-000022,0.130087709824
ACH-000025,0.104679817379
ACH-000028,-0.041258042244
ACH-000030,0.14490333622
ACH-000035,0.0874885635048
ACH-000036,-0.181401669263
ACH-000037,0.294387518428
ACH-000039,-0.008118426926279999
ACH-000040,0.036268758078699996
ACH-000041,0.04617179571280001
ACH-000042,0.150187523309
ACH-000045,0.296326331144
ACH-000047,0.13767006762599998
ACH-000052,0.11672694762199999
ACH-000053,0.13503553243799998
ACH-000054,-0.0363290019859
ACH-000055,0.0660574050103
ACH-000060,-0.044192017920099996
ACH-000067,0.181464133171
ACH-000070,-0.14606383889
ACH-000075,-0.027211222586300002
ACH-000078,0.04246602050559999
ACH-000082,-0.015544238692299999
ACH-000085,0.214917165275
ACH-000086,-0.0577159720883
ACH-000087,0.08159233843569999
ACH-000092,0.0284957007397
ACH-000095,0.113355143772
ACH-000097,-0.0711113589393
ACH-000098,0.0805446435747
ACH-000099,0.143744590453
ACH-000108,0.0664549836089
ACH-000113,0.06119890267440001
ACH-000115,0.062327559533
ACH-000116,0.113028237498
ACH-000118,0.170038152271
ACH-000120,0.144178978678
ACH-000123,0.193587438914
ACH-000127,0.16231947617599998
ACH-000128,0.262583223441
ACH-000132,0.201400686849
ACH-000133,-0.05615998398350001
ACH-000137,0.0582754343335
ACH-000138,0.11366540985899999
ACH-000142,0.114038364497
ACH-000143,0.027660339155799997
ACH-000146,0.241867223842
ACH-000148,0.0786698343003
ACH-000150,0.23196992970400002
ACH-000152,-0.00382024614748
ACH-000153,0.430081439912
ACH-000159,0.07908113555150001
ACH-000160,0.359187252987
ACH-000163,0.141224022614
ACH-000167,0.36807662198799995
ACH-000168,0.0887256857123
ACH-000169,0.142610017635
ACH-000178,0.200680296457
ACH-000182,0.190149640953
ACH-000183,-0.00457403487409
ACH-000188,0.12122882916300001
ACH-000189,-0.342670171916
ACH-000190,0.406797387075
ACH-000198,-0.174330048044
ACH-000204,0.12880939336
ACH-000206,0.0607722589841
ACH-000207,-0.003625153426
ACH-000211,0.12350200763699999
ACH-000215,0.038861382971300006
ACH-000221,0.156449343918
ACH-000222,0.124991598859
ACH-000223,0.13411729679099998
ACH-000226,-0.12371637637
ACH-000227,0.161678739783
ACH-000228,-0.0373754882795
ACH-000231,0.063375120842
ACH-000232,0.0980996214616
ACH-000233,0.0273954972124
ACH-000234,0.115412091636
ACH-000235,0.0180241695161
ACH-000237,0.18295525042
ACH-000238,0.132176823691
ACH-000243,-0.020538006892
ACH-000244,-0.143829010034
ACH-000246,-0.19202639208299999
ACH-000248,-0.041598693651900005
ACH-000250,0.17181977727699999
ACH-000251,0.026120721523599996
ACH-000253,-0.0875011163767
ACH-000255,0.0688860146115
ACH-000256,0.19965191432
ACH-000257,0.0841219662243
ACH-000258,0.320064922122
ACH-000259,-0.08001865437189999
ACH-000260,0.09333929809620001
ACH-000261,0.0803085429803
ACH-000262,0.148108707683
ACH-000263,-0.082447110564
ACH-000264,-0.0727697077617
ACH-000265,0.190242999843
ACH-000266,-0.0227159778194
ACH-000272,0.21637883982500003
ACH-000273,0.138731516382
ACH-000274,0.139608965665
ACH-000277,0.116821938246
ACH-000278,0.18144592617400002
ACH-000279,0.0787506385381
ACH-000280,0.0142748940056
ACH-000281,0.0506625305583
ACH-000288,-0.0529099183833
ACH-000291,0.09617365457910002
ACH-000293,-0.017637375121299998
ACH-000294,0.316148263873
ACH-000295,-0.078641456896
ACH-000296,0.11579873054199999
ACH-000302,0.0718487863231
ACH-000304,0.0227003191815
ACH-000307,0.0335060277678
ACH-000308,0.16177599074500001
ACH-000310,0.229896987085
ACH-000311,-0.0119740632413
ACH-000312,0.105015479687
ACH-000315,-0.0548910174485
ACH-000316,0.12454614066299999
ACH-000317,-0.0781103689889
ACH-000318,-0.0249110491052
ACH-000319,0.000216462205482
ACH-000320,0.176604234272
ACH-000322,-0.0159023807622
ACH-000323,-0.07045159537870001
ACH-000324,0.0211606037325
ACH-000329,0.0284792780603
ACH-000330,0.0870405724773
ACH-000331,0.203879814435
ACH-000332,0.136165813002
ACH-000334,-0.27901514408399997
ACH-000335,-0.000875694592884
ACH-000336,0.0789493713113
ACH-000337,-0.031500399473
ACH-000339,0.060601000741499995
ACH-000341,0.259745819075
ACH-000348,0.20884631101
ACH-000350,0.191746856562
ACH-000352,-0.043234337675800004
ACH-000356,0.27512982042
ACH-000361,0.24523476483000003
ACH-000362,0.148646715903
ACH-000363,0.0073182981539499994
ACH-000364,0.163164354463
ACH-000365,-0.27815266346
ACH-000366,-0.0232759909069
ACH-000368,-0.049076234572099996
ACH-000374,0.09702340908700001
ACH-000375,0.0422655547429
ACH-000376,-0.070404816562
ACH-000381,0.187280649181
ACH-000383,0.0225117483156
ACH-000387,0.222871800589
ACH-000389,0.3143078871
ACH-000390,-0.00833116198931
ACH-000393,-0.0494696514711
ACH-000395,0.236095395423
ACH-000397,0.147503694237
ACH-000401,-0.16392546168199998
ACH-000402,0.134732569891
ACH-000403,-0.00245627027799
ACH-000404,0.194372378858
ACH-000406,0.12081593220100001
ACH-000407,0.08395750804020001
ACH-000408,0.18252881733399998
ACH-000410,-0.029632298596099997
ACH-000411,0.21823891429499997
ACH-000414,0.082088704524
ACH-000415,0.0738644330398
ACH-000416,-0.011697860729799999
ACH-000420,0.0147064142018
ACH-000421,0.0917063769403
ACH-000424,-0.0373263542989
ACH-000425,-0.013692299637
ACH-000426,-0.061591495635099996
ACH-000427,0.0735208518908
ACH-000433,-0.307447697177
ACH-000436,-0.197448353977
ACH-000444,0.019937910372
ACH-000445,0.194742859136
ACH-000448,0.123264466951
ACH-000450,-0.048551302912
ACH-000452,0.07956526849619999
ACH-000454,0.07184517647139999
ACH-000458,0.119019796
ACH-000459,-0.0879589632943
ACH-000460,0.109200246691
ACH-000461,0.0444920577469
ACH-000463,0.0736542075597
ACH-000464,0.188070404338
ACH-000466,0.13862441971699999
ACH-000467,0.06487470911399999
ACH-000468,0.25639005349
ACH-000469,0.07289857691660001
ACH-000470,0.206742878583
ACH-000471,0.07838324754420001
ACH-000472,0.0907267561499
ACH-000473,-0.0160673677162
ACH-000475,0.0808342952786
ACH-000476,0.109490409029
ACH-000477,0.026846691066
ACH-000480,0.10427897105
ACH-000481,-0.0480978418467
ACH-000483,0.0241317842622
ACH-000484,-0.111714965684
ACH-000485,0.014212746187
ACH-000486,0.115653982616
ACH-000487,-0.10752173263800001
ACH-000488,0.106189403279
ACH-000490,-0.011243431983700002
ACH-000491,-0.0588923505619
ACH-000495,-0.0160898775156
ACH-000496,0.279098660886
ACH-000499,0.174475318854
ACH-000500,0.16332032482699999
ACH-000502,0.0403670593087
ACH-000503,0.18523638783100002
ACH-000505,0.0865818098171
ACH-000507,-0.0159004163842
ACH-000510,0.12286844113
ACH-000511,0.12317523034399999
ACH-000512,0.08128810395010001
ACH-000516,-0.131733477652
ACH-000517,0.22550046443799998
ACH-000518,0.16129070126700001
ACH-000520,0.283501196613
ACH-000521,0.183058268306
ACH-000522,0.173781591252
ACH-000524,0.104150799928
ACH-000527,0.191317173075
ACH-000528,0.258769748924
ACH-000537,0.0920410085107
ACH-000541,-0.16987176912500002
ACH-000542,0.0550112358738
ACH-000544,0.217858914045
ACH-000545,0.170049239646
ACH-000547,0.0676959207351
ACH-000548,0.131747653072
ACH-000549,0.10889667089000002
ACH-000550,0.235680709844
ACH-000552,0.184327028244
ACH-000556,-0.059052865499400004
ACH-000557,0.047025347294699996
ACH-000570,0.00990879698616
ACH-000571,-0.0644980039365
ACH-000573,-0.0325977738093
ACH-000576,0.12005222533900001
ACH-000580,-0.093515253783
ACH-000584,0.08063208279510001
ACH-000585,0.143927629263
ACH-000588,-0.199766402577
ACH-000589,0.08241113295710001
ACH-000591,0.0880924754062
ACH-000593,0.15719245427
ACH-000600,0.0550436751678
ACH-000601,-0.0033725766019000003
ACH-000604,0.0284107260233
ACH-000605,0.012233532238
ACH-000606,0.058101805464000005
ACH-000608,-0.045466988618099995
ACH-000614,-0.102669991977
ACH-000616,0.18796210090100002
ACH-000618,0.0158265274703
ACH-000619,0.0198295934551
ACH-000620,0.120320976982
ACH-000621,0.105441908896
ACH-000622,0.009817585464569999
ACH-000623,-0.0284282196319
ACH-000624,0.140302389428
ACH-000627,0.086828111561
ACH-000630,0.11025747031199999
ACH-000632,-0.15014676953199999
ACH-000633,0.0850679598051
ACH-000637,0.00639142727946
ACH-000638,0.083858428226
ACH-000646,-0.12315164214600001
ACH-000647,-0.019245938190200002
ACH-000648,-0.12055075925799999
ACH-000649,-0.15769933213600001
ACH-000651,-0.0800217626111
ACH-000652,0.0226020001609
ACH-000653,-0.0629079593162
ACH-000657,0.173454209757
ACH-000658,-0.164881040756
ACH-000661,0.0734746200676
ACH-000662,0.06873407992269999
ACH-000663,-0.10032554208200001
ACH-000665,0.005424868170770001
ACH-000671,0.18976775959000003
ACH-000673,0.135928716932
ACH-000676,-0.030983921726900003
ACH-000677,-0.0541022173304
ACH-000681,0.118306185275
ACH-000682,0.19935937543200002
ACH-000683,0.200928619007
ACH-000684,-0.121391904637
ACH-000688,0.262394792667
ACH-000693,0.0251591666176
ACH-000694,0.11073998342399999
ACH-000695,0.0363282968408
ACH-000696,0.0178660661647
ACH-000697,0.171418815936
ACH-000699,-0.00580142680484
ACH-000701,0.256102128672
ACH-000706,0.21893501037799998
ACH-000711,0.0539253494559
ACH-000713,0.16281712668099999
ACH-000714,0.10956551382999999
ACH-000718,0.0364227870621
ACH-000720,-0.019477038375599998
ACH-000721,-0.0148874910574
ACH-000724,0.422211366328
ACH-000725,-0.0179285520502
ACH-000732,0.17834824062399998
ACH-000734,0.0661485642388
ACH-000735,0.145513547755
ACH-000736,-0.18176413529
ACH-000738,0.0814037284233
ACH-000746,0.376022025244
ACH-000747,0.1903547834
ACH-000748,-0.00450232734819
ACH-000753,0.121342981675
ACH-000756,-0.00868997505247
ACH-000757,0.0265458161057
ACH-000758,0.0884926334509
ACH-000760,0.120202287373
ACH-000763,-0.30174853992600004
ACH-000764,0.09604221791039999
ACH-000765,-0.0602055148448
ACH-000766,-0.05398955653390001
ACH-000767,0.103675881947
ACH-000768,0.181873142531
ACH-000769,0.07958188995860001
ACH-000770,0.045777426001399994
ACH-000771,0.0810788912458
ACH-000773,0.012657306007299998
ACH-000776,0.0164147256206
ACH-000777,0.031704738163200005
ACH-000778,0.196206658119
ACH-000781,0.129532071918
ACH-000782,-0.12119732660700001
ACH-000783,-0.0616606270757
ACH-000784,0.133868785638
ACH-000785,0.203676335601
ACH-000787,0.20558262775199998
ACH-000788,0.108709867787
ACH-000791,-0.19078978715599998
ACH-000792,0.020477384566299998
ACH-000794,0.146870712082
ACH-000796,-0.033915588163200006
ACH-000799,0.0725264272556
ACH-000800,0.166119840865
ACH-000802,0.04277400278940001
ACH-000804,0.0674119877331
ACH-000805,-0.077503789027
ACH-000809,0.13701219978
ACH-000810,0.244770589791
ACH-000811,0.118320698335
ACH-000817,-0.125874711955
ACH-000819,-0.0187983389595
ACH-000820,-0.103060475688
ACH-000821,0.0583619467051
ACH-000822,-0.123171708267
ACH-000823,0.0629719970374
ACH-000824,-0.030975293092499998
ACH-000827,-0.037880586332400004
ACH-000829,0.247863756041
ACH-000831,0.0659294530333
ACH-000832,0.10675949862199999
ACH-000833,0.06884934096480001
ACH-000834,-0.0250249195744
ACH-000835,0.22250251374699997
ACH-000836,0.25566374639600004
ACH-000837,0.0589455061519
ACH-000838,0.0134083045218
ACH-000839,-0.00698255645199
ACH-000840,0.154831574681
ACH-000841,0.0994994467636
ACH-000843,0.265263915914
ACH-000846,-0.0555685165042
ACH-000847,0.13896153053
ACH-000848,0.255769311685
ACH-000849,0.14697782620799998
ACH-000851,0.14878575079700002
ACH-000855,0.0617847748466
ACH-000856,0.0448571155243
ACH-000858,0.10346334593499999
ACH-000859,0.156666145664
ACH-000861,0.0165526040065
ACH-000862,0.0456696658271
ACH-000865,0.0490215127948
ACH-000866,0.0394262004706
ACH-000867,0.11396905249099999
ACH-000869,0.0653658143956
ACH-000872,0.0449673335994
ACH-000873,-0.00741762171221
ACH-000876,-0.07272288250350001
ACH-000878,0.14064942587
ACH-000880,0.119393551209
ACH-000881,0.0687115295622
ACH-000882,0.26640504730000003
ACH-000884,-0.0644787114512
ACH-000885,0.0194000914039
ACH-000887,0.176594834389
ACH-000888,0.049344556518900004
ACH-000889,-0.063694742185
ACH-000890,-0.024863385104299997
ACH-000896,-0.0983754559807
ACH-000898,-0.023175525724400004
ACH-000900,-0.021804000803900003
ACH-000901,0.19910550752099998
ACH-000905,0.0565687789568
ACH-000906,0.025976394837700003
ACH-000907,0.282292492259
ACH-000910,0.20021683230700002
ACH-000911,-0.021619490454899998
ACH-000912,0.07900520419439999
ACH-000913,-0.0218796557645
ACH-000915,0.0849423156807
ACH-000916,0.0424454260255
ACH-000917,-0.0824930798751
ACH-000921,-0.20195088074099998
ACH-000924,0.121838204657
ACH-000926,0.18215989414900002
ACH-000928,-0.100379069042
ACH-000929,-0.21364100123
ACH-000932,-0.105860211012
ACH-000935,0.06105405833980001
ACH-000936,0.0235344732627
ACH-000937,0.10921396243100001
ACH-000938,-0.0584172717342
ACH-000939,0.44781408754100005
ACH-000941,0.00454300896287
ACH-000943,0.146163786247
ACH-000946,-0.05599540214240001
ACH-000947,0.194374926873
ACH-000948,0.0657773173095
ACH-000950,-0.129875339124
ACH-000953,0.07258432299920001
ACH-000957,-0.163689375718
ACH-000958,-0.34638076661899997
ACH-000960,0.106106851122
ACH-000963,0.322346520234
ACH-000968,0.0586060038533
ACH-000969,0.181317671211
ACH-000973,-0.0118244981184
ACH-000974,0.159316254141
ACH-000975,0.00214728577059
ACH-000976,0.154386290683
ACH-000978,0.20864388064300002
ACH-000980,0.0143592435751
ACH-000984,0.254947283332
ACH-000986,-0.169204814824
ACH-000988,0.1182364185
ACH-000993,0.0633585379044
ACH-000994,0.0994627165745
ACH-000996,-0.106440156958
ACH-001001,0.108347613213
ACH-001020,0.528284522398
ACH-001028,-0.00119185074887
ACH-001031,0.00806329824308
ACH-001038,0.0741045132866
ACH-001048,0.111916349481
ACH-001050,0.036482227057199994
ACH-001053,0.15041740738700002
ACH-001054,0.00226104374092
ACH-001061,0.0363943853026
ACH-001067,-0.0352336548754
ACH-001075,-0.0983822197559
ACH-001096,0.16013336604
ACH-001128,0.918362588751
ACH-001134,0.044199918663
ACH-001151,0.111082562654
ACH-001163,0.301277004523
ACH-001164,0.14553417295600002
ACH-001173,0.033555069581
ACH-001183,-0.06517782035
ACH-001184,0.18470416843100002
ACH-001190,-0.0241004558927
ACH-001192,0.10788413013
