,PPAPDC1A (196051)
ACH-000004,0.230464143045
ACH-000007,0.226351092546
ACH-000009,0.100261939474
ACH-000011,-0.10965892660599999
ACH-000012,0.00982678828176
ACH-000013,-0.000252983607575
ACH-000014,0.16630153871300002
ACH-000015,-0.005471191825409999
ACH-000017,-0.0475289079213
ACH-000018,0.20279855597100002
ACH-000019,-0.012030586143399998
ACH-000021,0.030915013374600002
ACH-000022,-0.0545920932945
ACH-000025,-0.165882148453
ACH-000028,0.00381364021357
ACH-000030,0.012888470645600001
ACH-000035,0.16487851608100001
ACH-000036,-0.07821895784249999
ACH-000037,0.145770870716
ACH-000039,-0.129126044758
ACH-000040,0.0495371792451
ACH-000041,0.06905993430039999
ACH-000042,-0.152925659669
ACH-000045,0.09802249499889999
ACH-000047,0.0321471586701
ACH-000052,0.133483322474
ACH-000053,-0.0481865468922
ACH-000054,0.047575220873499996
ACH-000055,-0.283165753979
ACH-000060,-0.040704750041
ACH-000067,0.0471243769963
ACH-000070,0.050656395565800004
ACH-000075,-0.014853827534399998
ACH-000078,-0.15260843082699999
ACH-000082,0.0542356000885
ACH-000085,-0.15146232523
ACH-000086,0.0885233380063
ACH-000087,0.11011422473400001
ACH-000092,0.123928313629
ACH-000095,-0.048855203357499995
ACH-000097,-0.06434923026560001
ACH-000098,-0.0792821336847
ACH-000099,-0.16710521413499999
ACH-000108,0.015090093946200001
ACH-000113,0.0888072589996
ACH-000115,-0.0821042106954
ACH-000116,-0.0835677307757
ACH-000118,-0.047706319387099995
ACH-000120,0.0599845731943
ACH-000123,0.0617370840829
ACH-000127,0.027802015370999997
ACH-000128,-0.036062889501400006
ACH-000132,-0.14884134354
ACH-000133,0.0344497045934
ACH-000137,0.0054059989899200005
ACH-000138,0.0170175302488
ACH-000142,-0.0755682683391
ACH-000143,-0.000700236946747
ACH-000146,0.0785789126819
ACH-000148,-0.18444638331
ACH-000150,0.09580719355789999
ACH-000152,0.125396234758
ACH-000153,0.31742241196800003
ACH-000159,0.103689294674
ACH-000160,0.0697595848245
ACH-000163,0.0918995970675
ACH-000167,-0.0345811032199
