,NXPE1 (120400)
ACH-000004,0.128902540944
ACH-000007,-0.213597050317
ACH-000009,0.0174642957837
ACH-000011,0.17891271340599998
ACH-000012,-0.00649159729725
ACH-000013,0.0651077859178
ACH-000014,-0.004347897134520001
ACH-000015,0.13792360404999998
ACH-000017,-0.123029201066
ACH-000018,-0.121099068006
ACH-000019,0.110497975799
ACH-000021,0.100453974232
ACH-000022,0.0969392722488
ACH-000025,0.036909415759
ACH-000028,0.0424052215668
ACH-000030,0.09849719576749999
ACH-000035,0.10629057439799999
ACH-000036,-0.0080117623591
ACH-000037,-0.08472020181060001
ACH-000039,0.026168351910900004
ACH-000040,0.172219728017
ACH-000041,-0.072464061205
ACH-000042,-0.0247188717207
ACH-000045,0.00429218312976
ACH-000047,0.12187515743100001
ACH-000052,-0.0695097883143
ACH-000053,0.0526814139408
ACH-000054,0.0330275963653
ACH-000055,-0.0516668490166
ACH-000060,0.059399519171199996
ACH-000067,0.162618333722
ACH-000070,-0.0068222282537199995
ACH-000075,-0.0324713223573
ACH-000078,-0.0729092009809
ACH-000082,-0.085453288882
ACH-000085,-0.023062111631099995
ACH-000086,-0.035474908086099995
ACH-000087,0.0290171275337
ACH-000092,0.05549157723809999
ACH-000095,0.0302520425802
ACH-000097,0.078364588692
ACH-000098,0.0977462460431
ACH-000099,0.064139221072
ACH-000108,0.0694216574322
ACH-000113,0.00211488998554
ACH-000115,0.042657304334
ACH-000116,-0.137044079615
ACH-000118,-0.0154094837189
ACH-000120,0.12052432291699999
ACH-000123,0.036246336196
ACH-000127,0.09528384177239999
ACH-000128,0.046687430774099994
ACH-000132,0.00891044979428
ACH-000133,0.0880753887576
ACH-000137,-0.148665251096
ACH-000138,0.0557320077086
ACH-000142,0.0333633363747
ACH-000143,0.177065555029
ACH-000146,0.0936531570484
ACH-000148,-0.045722582907800007
ACH-000150,0.0301495322713
ACH-000152,0.138372199043
ACH-000153,0.134211244074
ACH-000159,0.0994355689143
ACH-000160,0.033862596600799995
ACH-000163,0.138456013875
ACH-000167,0.306926206547
ACH-000168,-0.0745878512414
ACH-000169,0.0818359421583
ACH-000178,0.0144967930605
ACH-000182,0.14188922238600002
ACH-000183,0.036430431458
ACH-000188,-0.10996799292300001
ACH-000189,0.14414672577999998
ACH-000190,-0.023025846139599997
ACH-000198,0.11966112456700001
ACH-000204,-0.10983215821799999
ACH-000206,0.04487787047590001
ACH-000207,0.07870802441319999
ACH-000211,0.162773148054
ACH-000215,0.0311787741482
ACH-000221,0.135879097403
ACH-000222,0.0890546083388
ACH-000223,-0.0051288565559600005
ACH-000226,0.0205100794392
ACH-000227,-0.27693712599
ACH-000228,-0.0132397946304
ACH-000231,0.08940780609269999
ACH-000232,0.141806649396
ACH-000233,0.0512628351728
ACH-000234,-0.0551321648474
ACH-000235,0.08565659062969999
ACH-000237,0.159103861064
ACH-000238,0.073314439227
ACH-000243,0.115788179057
ACH-000244,-0.179388548001
ACH-000246,-0.033807268327099994
ACH-000248,0.011946013098299998
ACH-000250,0.0026487569430900006
ACH-000251,0.027672371381200003
ACH-000253,0.0520321235403
ACH-000255,0.156201925991
ACH-000256,-0.201416239591
ACH-000257,-0.0022692729506299998
ACH-000258,-0.054533428179400004
ACH-000259,0.059117783763
ACH-000260,0.027059528459700003
ACH-000261,0.27140786712
ACH-000262,-0.10776674773900001
ACH-000263,0.0686057052942
ACH-000264,0.125754058627
ACH-000265,0.233475578532
ACH-000266,0.028927522714999997
ACH-000272,0.0884578557717
ACH-000273,0.10640718054
ACH-000274,0.103381039947
ACH-000277,0.11001497218900001
ACH-000278,0.10484235009
ACH-000279,0.155185465186
ACH-000280,0.187249869644
ACH-000281,-0.20904715782299998
ACH-000288,0.027873754794799997
ACH-000291,-0.052340067964199995
ACH-000293,0.00572277748776
ACH-000294,0.013939226177100002
ACH-000295,-0.0539747444936
ACH-000296,-0.12070950720999998
ACH-000302,0.0833803226997
ACH-000304,0.0719051631313
ACH-000307,0.138385085086
ACH-000308,-0.05339348885319999
ACH-000310,-0.10725367184599999
ACH-000311,0.08219422722610001
ACH-000312,-0.0565065681891
ACH-000315,0.079920860318
ACH-000316,-0.09447980457289999
ACH-000317,-0.23021017426600002
ACH-000318,0.0142991366631
ACH-000319,0.0890619808836
ACH-000320,-0.07219637681419999
ACH-000322,0.0398220616938
ACH-000323,0.150920038804
ACH-000324,-0.0392782508487
ACH-000329,0.10790350126800001
ACH-000330,0.06920347677239999
ACH-000331,0.0441148796206
ACH-000332,0.0474902094099
ACH-000334,0.0564904542736
ACH-000335,0.194512903519
ACH-000336,-0.128657906341
ACH-000337,-0.11309657028799999
ACH-000339,0.119102999153
ACH-000341,0.04623627042169999
ACH-000348,-0.018818062187000002
ACH-000350,0.279965271332
ACH-000352,0.14935389990999998
ACH-000356,0.37786826690499997
ACH-000361,0.185335498511
ACH-000362,-0.014676267501299998
ACH-000363,0.0244636943173
ACH-000364,0.0185209408097
ACH-000365,0.129605437682
ACH-000366,0.085891021498
ACH-000368,0.102386719245
ACH-000374,-0.184705629155
ACH-000375,0.00256210564049
ACH-000376,-0.0128867535115
ACH-000381,-0.08532298410839999
ACH-000383,0.0862990759433
ACH-000387,-0.022085810753900002
ACH-000389,-0.102859147362
ACH-000390,0.14976666468
ACH-000393,-0.07219375265110001
ACH-000395,-0.0434388756193
ACH-000397,0.075374839891
ACH-000401,0.133353619484
ACH-000402,0.369425979744
ACH-000403,0.126149120616
ACH-000404,0.437229177583
ACH-000406,-0.09587663167060001
ACH-000407,0.03941480498219999
ACH-000408,-0.031127637302
ACH-000410,0.05724761223119999
ACH-000411,0.112018779801
ACH-000414,0.113836758757
ACH-000415,0.05988160828340001
ACH-000416,0.0539253255854
ACH-000420,-0.138152097354
ACH-000421,0.0701062722453
ACH-000424,0.10068303280400001
ACH-000425,-0.018109717612700003
ACH-000426,-0.0756897112692
ACH-000427,-0.0107739544588
ACH-000433,-0.184785070683
ACH-000436,-0.018259718029599997
