,RMDN1 (51115)
ACH-000004,0.0849287816781
ACH-000007,-0.375652891599
ACH-000009,-0.10411022349099999
ACH-000011,-0.203671773214
ACH-000012,-0.108568581591
ACH-000013,-0.110517415118
ACH-000014,-0.140788046284
ACH-000015,-0.11836302196699999
ACH-000017,-0.311766495203
ACH-000018,0.0496610078118
ACH-000019,-0.18804366749499998
ACH-000021,-0.0516143609834
ACH-000022,-0.23234998133200002
ACH-000025,-0.25408463492
ACH-000028,-0.160706914856
ACH-000030,-0.16660473545399998
ACH-000035,-0.214845157045
ACH-000036,-0.30309789919700003
ACH-000037,0.0602690390173
ACH-000039,-0.0106582357655
ACH-000040,-0.14395366957
ACH-000041,-0.20633043640999998
ACH-000042,-0.13378159115399998
ACH-000045,-0.162036802522
ACH-000047,-0.270525385438
ACH-000052,-0.18469590750300002
ACH-000053,-0.0792503629374
ACH-000054,-0.380457137572
ACH-000055,-0.043631956166699994
ACH-000060,-0.17366817788199998
ACH-000067,-0.163674350318
ACH-000070,-0.10567619500700001
ACH-000075,-0.10802656016100001
ACH-000078,-0.124297649805
ACH-000082,-0.207795179703
ACH-000085,-0.0574319980755
ACH-000086,-0.12042713056
ACH-000087,-0.49001490055200003
ACH-000092,-0.279713556624
ACH-000095,-0.20083186156100002
ACH-000097,-0.184985760176
ACH-000098,-0.17695920957800002
ACH-000099,-0.0322708470753
ACH-000108,-0.20738571646899998
ACH-000113,-0.353783983477
ACH-000115,-0.19264313482099998
ACH-000116,-0.150551520815
ACH-000118,-0.202706556974
ACH-000120,-0.469184278046
ACH-000123,-0.14353100679000003
ACH-000127,-0.213828677234
ACH-000128,-0.173976367043
ACH-000132,-0.189734284216
ACH-000133,-0.252635635465
ACH-000137,-0.211994909614
ACH-000138,0.07752949917589999
ACH-000142,-0.125000098935
ACH-000143,-0.162639148113
ACH-000146,-0.178935632854
ACH-000148,-0.254976540442
ACH-000150,-0.22044268099599998
ACH-000152,-0.294169932664
ACH-000153,-0.0217109228621
ACH-000159,-0.316998090676
ACH-000160,-0.276300678397
ACH-000163,-0.256144502826
ACH-000167,-0.231585745993
ACH-000168,0.07832172808410001
ACH-000169,-0.146652249551
ACH-000178,-0.178415991675
ACH-000182,-0.213063576656
ACH-000183,-0.0206771746058
ACH-000188,-0.158360286393
ACH-000189,0.00444462134148
ACH-000190,-0.0919310176283
ACH-000198,0.027904656203999997
ACH-000204,-0.150021750941
ACH-000206,0.012568220324999999
ACH-000207,-0.327552462112
ACH-000211,-0.180749674012
ACH-000215,-0.037828344043
ACH-000221,-0.106863377969
ACH-000222,-0.0991493184045
ACH-000223,-0.0330458916465
ACH-000226,-0.275841242428
ACH-000227,-0.256122497674
ACH-000228,-0.31236504666
ACH-000231,-0.152277308847
ACH-000232,-0.0279377752457
ACH-000233,-0.11771103545
ACH-000234,-0.19618438566100002
ACH-000235,-0.139628283817
ACH-000237,-0.18126665985800003
ACH-000238,-0.268686212211
ACH-000243,-0.0221593741954
ACH-000244,0.0010079348540599998
ACH-000246,-0.20718927417999997
ACH-000248,-0.20352980212400001
ACH-000250,-0.19180409438
ACH-000251,-0.005629923392630001
ACH-000253,-0.106330860813
ACH-000255,-0.135081034144
ACH-000256,-0.11216789944700001
ACH-000257,-0.032308754281599995
ACH-000258,-0.15562825908199998
ACH-000259,-0.0603044272719
ACH-000260,-0.10291455003200001
ACH-000261,-0.14010831302100002
ACH-000262,-0.582164544753
ACH-000263,-0.343440823423
ACH-000264,-0.24842167594300002
ACH-000265,-0.2531161785
ACH-000266,-0.22921258458799998
ACH-000272,-0.164910441871
ACH-000273,-0.186897319937
ACH-000274,-0.156569025888
ACH-000277,-0.23146845350099998
ACH-000278,-0.22426585365899998
ACH-000279,-0.117328583288
ACH-000280,-0.314920153884
ACH-000281,-0.0848292265581
ACH-000288,-0.023614223438499997
ACH-000291,-0.018404612175900004
ACH-000293,-0.375493696116
ACH-000294,-0.305317968127
ACH-000295,-0.20757119288800002
ACH-000296,0.091792610416
ACH-000302,-0.149652337291
ACH-000304,0.13771622477499998
ACH-000307,-0.13094807065199998
ACH-000308,-0.141926672935
ACH-000310,-0.378636731311
ACH-000311,-0.154779167967
ACH-000312,-0.0236448229281
ACH-000315,-0.158669446559
ACH-000316,-0.0678075771131
ACH-000317,-0.189723837965
ACH-000318,-0.0666296213757
ACH-000319,-0.0962909997494
ACH-000320,-0.124440455714
ACH-000322,-0.18336691918200002
ACH-000323,-0.21644613347
ACH-000324,-0.246333113711
ACH-000329,-0.161058507613
ACH-000330,-0.0961685429628
ACH-000331,-0.226530642077
ACH-000332,-0.21391841412
ACH-000334,-0.235826094685
ACH-000335,-0.0268044625852
ACH-000336,-0.41910094266500003
ACH-000337,-0.420022823846
ACH-000339,-0.0993762059678
ACH-000341,0.0527481106356
ACH-000348,-0.09070569906960001
ACH-000350,-0.27805762355999997
ACH-000352,-0.368719829158
ACH-000356,-0.012624704042799998
ACH-000361,0.0006111515600859999
ACH-000362,-0.23898837927299998
ACH-000363,-0.0261469225232
ACH-000364,-0.225564193862
ACH-000365,0.013378384680700002
ACH-000366,-0.0538810084509
ACH-000368,-0.17492718933499998
ACH-000374,0.21269221438799998
ACH-000375,-0.115734533367
ACH-000376,-0.282202006328
ACH-000381,0.08800496148530002
ACH-000383,-0.19547381859299998
ACH-000387,-0.131355298596
ACH-000389,-0.413721550441
ACH-000390,-0.275739374162
ACH-000393,-0.17386169365200002
ACH-000395,0.0012862835118099998
ACH-000397,-0.108594120255
ACH-000401,-0.42960170618999993
ACH-000402,-0.328832630849
ACH-000403,-0.44741245611599995
ACH-000404,0.0472444881683
ACH-000406,-0.129341709442
ACH-000407,-0.402935369472
ACH-000408,-0.012481477867700002
ACH-000410,-0.405065305282
ACH-000411,-0.342923548763
ACH-000414,-0.145334058726
ACH-000415,-0.0606343019543
ACH-000416,-0.137380649278
ACH-000420,0.029655724451599995
ACH-000421,-0.164256030777
ACH-000424,0.0083686812435
ACH-000425,-0.196641432367
ACH-000426,-0.0565845881016
ACH-000427,-0.236923361014
ACH-000433,0.027700411568400002
ACH-000436,-0.381140773301
ACH-000444,-0.19958555481100002
ACH-000445,0.07754899028139998
ACH-000448,-0.133945355853
ACH-000450,0.11815956767500001
ACH-000452,-0.0805862405603
ACH-000454,-0.189147039528
ACH-000458,-0.07247535763589999
ACH-000459,0.10891480454800001
ACH-000460,-0.189309519817
ACH-000461,-0.006854114563119999
ACH-000463,-0.070417379423
ACH-000464,0.177552941828
ACH-000466,-0.268293361352
ACH-000467,-0.30970828949499996
ACH-000468,-0.118874402077
ACH-000469,-0.039888028651900005
ACH-000470,0.108396333341
ACH-000471,-0.187125840909
ACH-000472,-0.241832049939
ACH-000473,-0.40053282212499997
ACH-000475,-0.14351214716299998
ACH-000476,-0.422868870259
ACH-000477,-0.07025882438110001
ACH-000480,-0.00803756042629
ACH-000481,-0.301659164516
ACH-000483,-0.0657048512805
ACH-000484,-0.24513995881700001
ACH-000485,-0.344135213847
ACH-000486,-0.140842183651
ACH-000487,-0.0276893184255
ACH-000488,-0.200820026188
ACH-000490,-0.170440485923
ACH-000491,-0.128287045592
ACH-000495,-0.235923799541
ACH-000496,-0.207673673006
ACH-000499,0.254118577216
ACH-000500,0.048876384036999995
ACH-000502,-0.1633130601
ACH-000503,-0.051776884357500004
ACH-000505,-0.10234548505100001
ACH-000507,-0.089268510065
ACH-000510,0.0468044804198
ACH-000511,-0.13640399873099998
ACH-000512,0.40914373047799996
ACH-000516,-0.274870537601
ACH-000517,-0.30476755386
ACH-000518,-0.16985071849
ACH-000520,-0.152490785705
ACH-000521,-0.0984734540371
ACH-000522,-0.125290240844
ACH-000524,-0.191852264056
ACH-000527,0.058857441458300006
ACH-000528,-0.0711685557576
ACH-000537,-0.325811128048
ACH-000541,-0.09210923258369999
ACH-000542,-0.21269616425500001
ACH-000544,-0.299925800053
ACH-000545,-0.31914752439800004
ACH-000547,-0.224375478337
ACH-000548,-0.21235413871199998
ACH-000549,-0.239794186267
ACH-000550,-0.11445600046599999
ACH-000552,-0.33932067396300003
ACH-000556,-0.169095894517
ACH-000557,0.012233302153499999
ACH-000570,0.199257643587
ACH-000571,-0.138560429168
ACH-000573,-0.11413025407199999
ACH-000576,0.12594014954500002
ACH-000580,0.028442385793300003
ACH-000584,-0.353497985269
ACH-000585,-0.0702080136632
ACH-000588,-0.03480412902280001
ACH-000589,-0.11052605914899999
ACH-000591,-0.161524559329
ACH-000593,-0.06544289773659999
ACH-000600,-0.0486645556169
ACH-000601,-0.104695262299
ACH-000604,0.185239625455
ACH-000605,-0.285203360264
ACH-000606,-0.07160167232560001
ACH-000608,-0.415390159172
ACH-000614,-0.13360695649
ACH-000616,-0.389507388711
ACH-000618,0.0226314760463
ACH-000619,-0.181266680935
ACH-000620,0.0775517994393
ACH-000621,-0.012875430009299998
ACH-000622,-0.331901979561
ACH-000623,0.0600637791699
ACH-000624,-0.137810888629
ACH-000627,-0.192670910856
ACH-000630,-0.0341326870284
ACH-000632,-0.0952010888584
ACH-000633,-0.202481879844
ACH-000637,-0.137103713943
ACH-000638,-0.252263400609
ACH-000646,-0.38747951834
ACH-000647,-0.172875038713
ACH-000648,-0.217649774088
