,BOD1L1 (259282)
ACH-000408,-0.132100689287
ACH-000410,-0.341283150794
ACH-000411,-0.309718459359
ACH-000414,-0.355408818003
ACH-000415,-0.505587986946
ACH-000416,-0.28833023508
ACH-000420,-0.35430102829800003
ACH-000421,-0.256179868371
ACH-000424,-0.304941176451
ACH-000425,-0.399937141746
ACH-000426,-0.33995140187899997
ACH-000427,-0.336688515648
ACH-000433,-0.221693880809
ACH-000436,-0.327644047443
ACH-000444,-0.630961508988
ACH-000445,-0.196364100374
ACH-000448,-0.332960586021
ACH-000450,-0.281170890529
ACH-000452,-0.345794366949
ACH-000454,-0.0637186114349
ACH-000458,-0.101208515713
ACH-000459,-0.7037693158409999
ACH-000460,-0.414743726806
ACH-000461,-0.125517158949
ACH-000463,-0.513449738166
ACH-000464,-0.28429401918
ACH-000466,-0.141528315472
ACH-000467,-0.605011908261
ACH-000468,-0.30580370694000003
ACH-000469,-0.24140458744000004
ACH-000470,-0.16023396694599998
ACH-000471,-0.436530199169
ACH-000472,-0.410786957137
ACH-000473,-0.19998674776099998
ACH-000475,-0.722261690329
ACH-000476,-0.351866672557
ACH-000477,-0.407163264263
ACH-000480,-0.201633946999
ACH-000481,-0.438208511972
ACH-000483,-0.15119752666300001
ACH-000484,-0.08526973299249999
ACH-000485,-0.399743741977
ACH-000486,-0.200559818526
ACH-000487,-0.45253600614699996
ACH-000488,-0.282093732028
ACH-000490,-0.259950991144
ACH-000491,-0.121808858586
ACH-000495,-0.263057262947
ACH-000496,-0.1940023107
ACH-000499,-0.15926155954500001
ACH-000500,-0.37750771132399996
ACH-000502,-0.711726211099
ACH-000503,-0.459020675626
ACH-000505,-0.356251804266
ACH-000507,-0.334281221353
ACH-000510,0.0736111351838
ACH-000511,-0.12118087133
ACH-000512,-0.48632485074500004
ACH-000516,-0.14297408345999998
ACH-000517,-0.297693112874
ACH-000518,-0.259629280339
ACH-000520,-0.27480448049
ACH-000521,-0.0859418053676
ACH-000522,-0.439045846053
ACH-000524,-0.270722021065
ACH-000527,-0.513480088123
ACH-000528,-0.310013453884
ACH-000537,-0.329105518568
ACH-000541,-0.05992752225240001
ACH-000542,-0.459106986365
ACH-000544,-0.0193578492313
ACH-000545,-0.263764166802
ACH-000547,-0.436568954512
ACH-000548,-0.434626495131
ACH-000549,-0.22056426580699998
ACH-000550,-0.38297885884000005
ACH-000552,-0.218609981492
ACH-000556,-0.139856064055
ACH-000557,-0.435438975528
ACH-000570,-0.547317370316
ACH-000571,-0.44197566098700003
ACH-000573,-0.301463490447
ACH-000576,-0.271367089194
ACH-000580,-0.629915392166
ACH-000584,-0.43069870945
ACH-000585,-0.54044338859
ACH-000588,-0.33166998976900003
ACH-000589,0.022810680054599998
ACH-000591,-0.09956767482079999
ACH-000593,-0.435939261548
ACH-000600,-0.277810192196
ACH-000601,-0.562178192377
ACH-000604,-0.477539730727
ACH-000605,-0.29670165917
ACH-000606,-0.36597295935
ACH-000608,-0.244868140381
ACH-000614,-0.201210717628
ACH-000616,-0.10638765736
ACH-000618,-0.36163461778399997
ACH-000619,-0.37841483111999996
ACH-000620,-0.240784840956
ACH-000621,-0.136739546609
ACH-000622,-0.444432781872
ACH-000623,-0.403061009039
ACH-000624,-0.143641967265
ACH-000627,-0.177036749879
ACH-000630,-0.243826996534
ACH-000632,-0.360709003443
ACH-000633,-0.46222549315300004
ACH-000637,-0.0669288656974
ACH-000638,-0.403825692973
ACH-000646,-0.16839887072299997
ACH-000647,-0.315456354287
ACH-000648,-0.263003251716
ACH-000649,-0.140088363403
ACH-000651,-0.231220669075
ACH-000652,-0.192763332275
ACH-000653,-0.176581473752
ACH-000657,-0.294303621807
ACH-000658,-0.42566136849799996
ACH-000661,-0.428868105312
ACH-000662,-0.0904320767803
ACH-000663,-0.157076446821
ACH-000665,-0.0634710599199
ACH-000671,-0.075680476996
ACH-000673,-0.603240121042
ACH-000676,-0.362332201865
ACH-000677,-0.169604786679
ACH-000681,-0.112253746929
ACH-000682,-0.258550607037
ACH-000683,-0.249077438952
ACH-000684,-0.420181974063
ACH-000688,-0.48924711153800005
ACH-000693,-0.253089580664
ACH-000694,-0.218791627465
ACH-000695,-0.0837104623587
ACH-000696,-0.404388398366
ACH-000697,-0.496023851449
ACH-000699,-0.432716481029
ACH-000701,-0.325017374232
ACH-000706,-0.185597599295
ACH-000711,-0.26585167095400003
ACH-000713,-0.218981966866
ACH-000714,-0.295725896596
ACH-000718,-0.348508199525
ACH-000720,-0.552292204263
ACH-000721,-0.0560944152281
ACH-000724,-0.27132494185600003
ACH-000725,-0.0407950770664
ACH-000732,-0.223561615655
ACH-000734,-0.269280009431
ACH-000735,-0.276236300209
ACH-000736,-0.651919577916
ACH-000738,-0.309701728496
ACH-000746,-0.50480548755
ACH-000747,-0.37116957025799996
ACH-000748,-0.18085530535100003
ACH-000753,-0.227451766787
ACH-000756,-0.332082167412
ACH-000757,-0.247032682181
ACH-000758,-0.43335366037699996
ACH-000760,-0.15395432797800002
ACH-000763,-0.274710128061
ACH-000764,-0.266231591993
ACH-000765,-0.171233987698
ACH-000766,-0.117489779867
ACH-000767,-0.182035572999
ACH-000768,-0.42961218176700006
ACH-000769,-0.407848021263
ACH-000770,-0.0822621702603
ACH-000771,-0.396244804077
ACH-000773,-0.40648910811800004
ACH-000776,0.229175641322
ACH-000777,-0.21450275692
ACH-000778,-0.41950848053999995
ACH-000781,-0.17472076345100002
ACH-000782,-0.285602243781
ACH-000783,-0.278362763983
ACH-000784,-0.197362692104
ACH-000785,-0.34968255107100005
ACH-000787,-0.33075935737
ACH-000788,-0.349703539023
ACH-000791,-0.304569656838
ACH-000792,-0.500179006713
ACH-000794,-0.499581957007
ACH-000796,-0.343385238791
ACH-000799,-0.413439185713
ACH-000800,-0.33488359141999996
ACH-000802,-0.477422589685
ACH-000804,-0.260798393628
ACH-000805,-0.168110437881
ACH-000809,-0.22757314024300002
ACH-000810,-0.195044950803
ACH-000811,-0.397047299595
ACH-000817,-0.6238872307
ACH-000819,-0.128421815812
ACH-000820,-0.479641684441
ACH-000821,-0.299234039861
ACH-000822,-0.49073084570299996
ACH-000823,-0.21647568674000003
ACH-000824,-0.037489557467
ACH-000827,-0.40874604631
ACH-000829,-0.007155129181989999
ACH-000831,-0.449284318631
ACH-000832,-0.7362786088400001
ACH-000833,0.0714373886246
ACH-000834,-0.204719251541
ACH-000835,-0.22277087671700002
ACH-000836,-0.28764045386
ACH-000837,-0.163344626044
ACH-000838,-0.39404595403000003
ACH-000839,-0.39892050893299996
ACH-000840,-0.0599068414015
ACH-000841,-0.279178257478
ACH-000843,-0.18731696718199997
ACH-000846,-0.317447120616
ACH-000847,-0.115685832263
ACH-000848,-0.43501289264
ACH-000849,-0.2606892757
ACH-000851,-0.333975248469
ACH-000855,-0.020264912178
ACH-000856,-0.339947957048
ACH-000858,-0.311318015273
ACH-000859,-0.485464519067
ACH-000861,-0.21431662157099998
ACH-000862,-0.437993716804
ACH-000865,-0.329511187663
ACH-000866,-0.189046515
ACH-000867,-0.243784910676
ACH-000869,-0.326561227593
ACH-000872,-0.055483308383599994
ACH-000873,-0.173056874784
ACH-000876,-0.270070256422
ACH-000878,-0.072662272441
ACH-000880,-0.431057560881
ACH-000881,-0.203363392751
ACH-000882,-0.21753755929000002
ACH-000884,-0.185352009841
ACH-000885,-0.499361419651
ACH-000887,-0.250950858491
ACH-000888,-0.46399814659500005
ACH-000889,-0.38827781793899996
ACH-000890,-0.20947786117800002
ACH-000896,-0.465563429198
ACH-000898,-0.40024796942900004
ACH-000900,-0.40858780229099995
ACH-000901,-0.11057865826199999
ACH-000905,-0.188111925861
ACH-000906,-0.193689098532
ACH-000907,-0.245931704549
ACH-000910,-0.495415472251
ACH-000911,-0.263427184593
ACH-000912,-0.46908925988000005
ACH-000913,-0.18283606343800002
ACH-000915,-0.258578657286
ACH-000916,-0.451616444476
ACH-000917,0.0350432413266
ACH-000921,-0.406798339551
ACH-000924,-0.262881370953
ACH-000926,-0.44413951517899997
ACH-000928,-0.260257348544
ACH-000929,-0.123739371918
ACH-000932,-0.562625293471
ACH-000935,-0.184113976743
ACH-000936,-0.355218432847
ACH-000937,-0.114462170878
ACH-000938,-0.449282579106
ACH-000939,-0.5042178290739999
ACH-000941,-0.41664931549900003
ACH-000943,-0.396960991224
ACH-000946,-0.195812501266
ACH-000947,-0.610989752312
ACH-000948,-0.663623707776
ACH-000950,-0.253329274889
ACH-000953,-0.14762689491699998
ACH-000957,-0.5318873156189999
ACH-000958,-0.184845917258
ACH-000960,-0.151349325941
ACH-000963,-0.24598949885899998
ACH-000968,-0.39019037702299997
ACH-000969,-0.36369409250600004
ACH-000973,-0.269106808164
ACH-000974,-0.382120303059
ACH-000975,-0.025917042741200002
ACH-000976,-0.434150067692
ACH-000978,-0.006677340675220001
ACH-000980,-0.461933962428
ACH-000984,-0.5095940195049999
ACH-000986,-0.367588694502
ACH-000988,-0.140055143621
ACH-000993,-0.49604955927100003
ACH-000994,-0.258991421292
ACH-000996,-0.325922975245
ACH-001001,-0.246134931965
ACH-001020,-0.198413410361
ACH-001028,-0.165263039882
ACH-001031,-0.35600485468000004
ACH-001038,-0.287628395897
ACH-001048,-0.38623159780999994
ACH-001050,-0.423313642894
ACH-001053,-0.330207225964
ACH-001054,-0.573492514673
ACH-001061,-0.21824886163899998
ACH-001067,-0.47671512473000005
ACH-001075,-0.478764467149
ACH-001096,-0.103781815708
ACH-001128,-0.408276528859
ACH-001134,-0.30130190856100003
ACH-001151,-0.09341193730080001
ACH-001163,-0.0955769697092
ACH-001164,-0.378586747851
ACH-001173,-0.354815745314
ACH-001183,-0.27021484122699996
ACH-001184,-0.8054338045209999
ACH-001190,-0.277188583363
ACH-001192,-0.2769199516
ACH-001193,-0.25490262535
ACH-001196,-0.291207115673
ACH-001197,0.0983579640587
ACH-001205,-0.440135980658
ACH-001211,-0.250294035939
ACH-001212,-0.122067754197
ACH-001228,-0.413360762901
ACH-001232,-0.47652796643
ACH-001239,-0.216633202381
ACH-001274,-0.148033623582
ACH-001275,-0.526474553198
ACH-001277,-0.23063364121100002
ACH-001278,-0.25206147529
ACH-001280,-0.36851200464699996
ACH-001283,-0.126975688023
ACH-001289,-0.19180991174400003
ACH-001295,-0.298624298831
ACH-001300,-0.205188605706
ACH-001301,-0.402330313569
ACH-001302,-0.19725129050700002
ACH-001303,-0.176597692156
ACH-001306,-0.235743951488
ACH-001318,-0.131989562563
ACH-001322,-0.386076604455
ACH-001328,-0.590775585407
ACH-001332,-0.273071477804
ACH-001333,-0.40884430674500005
ACH-001336,-0.47987578164899997
ACH-001340,-0.122898710816
ACH-001346,-0.199334788618
ACH-001353,-0.280529958325
ACH-001354,-0.19763482303399998
ACH-001367,-0.416819772865
ACH-001368,-0.287963554311
ACH-001374,-0.220895910585
ACH-001375,-0.202349108376
ACH-001377,-0.300390407368
ACH-001380,-0.49869998669
ACH-001391,-0.130023531764
ACH-001407,-0.0632829408913
ACH-001408,-0.345389149856
ACH-001413,-0.246211039248
ACH-001430,-0.5605655359080001
ACH-001431,-0.480764986516
ACH-001450,-0.37473478920100006
ACH-001496,-0.18081781071400002
ACH-001500,-0.44892003967
ACH-001521,-0.1463294407
ACH-001523,-0.553446893276
ACH-001532,-0.373996607025
ACH-001536,-0.570125181698
ACH-001550,-0.248254098005
ACH-001552,-0.239055971505
ACH-001554,-0.28586566317699996
ACH-001645,-0.554641091123
ACH-001654,-0.00020468091885400002
ACH-001715,-0.146630600164
ACH-001735,-0.151482871274
ACH-001736,-0.30096669342
ACH-001737,-0.119365167226
ACH-001740,-0.198231452184
ACH-001745,-0.215933613407
ACH-001750,-0.439220299847
ACH-001765,-0.136777370811
ACH-001956,-0.239197691685
ACH-001957,-0.34860842691699995
