,XYLT1 (64131)
ACH-000004,-0.0320146694838
ACH-000007,-0.0735235836569
ACH-000009,0.09015263998919999
ACH-000011,0.051206503829500004
ACH-000012,0.0320738362392
ACH-000013,0.0104087471122
ACH-000014,0.021116861804200002
ACH-000015,-0.11588745933
ACH-000017,0.058322663605699994
ACH-000018,0.153670319152
ACH-000019,-0.020520666139200002
ACH-000021,-0.14937027454000001
ACH-000022,0.129440866863
ACH-000025,0.00844904895365
ACH-000028,0.130288557281
ACH-000030,0.0890724987635
ACH-000035,-0.06506036131040001
ACH-000036,-0.159422354451
ACH-000037,0.15908034787699998
ACH-000039,0.19692572110999998
ACH-000040,0.403513670276
ACH-000041,0.408879719156
ACH-000042,0.0169088249257
ACH-000045,-0.056515380251
ACH-000047,-0.0499214077119
ACH-000052,-0.178472356765
ACH-000053,0.00217167703352
ACH-000054,0.0814053891047
ACH-000055,-0.0613787553125
ACH-000060,0.441775696965
ACH-000067,0.22562790675299998
ACH-000070,0.11293197345
ACH-000075,0.0204392768842
ACH-000078,0.048739896265400005
ACH-000082,0.144583793367
ACH-000085,0.26345760341999996
ACH-000086,0.0958187582717
ACH-000087,0.214392228018
ACH-000092,0.17015386672000002
ACH-000095,0.0188434485926
ACH-000097,-0.0270118768616
ACH-000098,0.0790055338623
ACH-000099,-0.0729975976629
ACH-000108,0.0955661844905
ACH-000113,0.15480588444499999
ACH-000115,0.210628273431
ACH-000116,0.019295311977400004
ACH-000118,-0.08466896852269999
ACH-000120,0.0214399839339
ACH-000123,-0.012265188465200002
ACH-000127,-0.278605946105
ACH-000128,0.226932523134
ACH-000132,-0.0831948318475
ACH-000133,0.0622435318551
ACH-000137,-0.0396095726349
ACH-000138,0.0458578711616
ACH-000142,0.16178081065
ACH-000143,0.13036573928099998
ACH-000146,0.039945101159099994
ACH-000148,-0.0031211333541399998
ACH-000150,-0.0122572141763
ACH-000152,0.222416113463
ACH-000153,0.12429110558800001
ACH-000159,0.169216231041
ACH-000160,0.124543967459
ACH-000163,0.118359675202
ACH-000167,0.0536821748565
ACH-000168,0.0902748662177
ACH-000169,0.092448523573
ACH-000178,0.0409186775282
ACH-000182,0.0143749908031
ACH-000183,-0.013660353204000001
ACH-000188,0.19949092826200002
ACH-000189,-0.268088622594
ACH-000190,-0.0658919070465
ACH-000198,0.0109920201814
ACH-000204,-0.0786658247096
ACH-000206,0.0659876992126
ACH-000207,0.386489906517
ACH-000211,0.10292110056800001
ACH-000215,0.154520288862
ACH-000221,0.09866411534669998
ACH-000222,-0.137363355688
ACH-000223,-0.022117054512
ACH-000226,0.08015183120450001
ACH-000227,0.31873408006299997
ACH-000228,-0.0063038952637099995
ACH-000231,0.119629124283
ACH-000232,-0.0049747164010800005
ACH-000233,0.15559220682
ACH-000234,0.16631238412000002
ACH-000235,-0.052811572267899995
ACH-000237,0.08752715153519999
ACH-000238,0.225252357988
ACH-000243,-0.13492934064
ACH-000244,0.203429491237
ACH-000246,-0.00452558498097
ACH-000248,0.167107851266
ACH-000250,0.0506509936242
ACH-000251,0.266698032093
ACH-000253,0.17228698794300001
ACH-000255,0.246931804578
ACH-000256,0.007156483510669999
ACH-000257,0.0227247214583
ACH-000258,-0.313415879838
ACH-000259,-0.131698137468
ACH-000260,-0.0650667532569
ACH-000261,-0.000404502390064
ACH-000262,-0.0463842591582
ACH-000263,0.404461771716
ACH-000264,0.0317108094877
ACH-000265,-0.0383334256899
ACH-000266,0.0125220217883
ACH-000272,0.0983992393318
ACH-000273,0.0644091784943
ACH-000274,0.0352321126174
ACH-000277,0.124847978838
ACH-000278,0.161593589105
ACH-000279,-0.043902361860999994
ACH-000280,0.0563383898962
