,PPCS (79717)
ACH-000463,-0.0075354345630099994
ACH-000464,-0.415164309156
ACH-000466,-0.275642089792
ACH-000467,-0.10025248335100001
ACH-000468,-0.144669305912
ACH-000469,-0.0661467882587
ACH-000470,-0.03552626681130001
ACH-000471,-0.334192790342
ACH-000472,-0.21275583853799998
ACH-000473,-0.121885336491
ACH-000475,-0.13228652165899998
ACH-000476,-0.302032108764
ACH-000477,-0.402156408952
ACH-000480,-0.170591521276
ACH-000481,-0.149995323179
ACH-000483,-0.306894422718
ACH-000484,-0.130949161478
ACH-000485,-0.0268739035085
ACH-000486,-0.08149662399310001
ACH-000487,-0.586291131197
ACH-000488,-0.145089231883
ACH-000490,-0.103515893884
ACH-000491,-0.070278930645
ACH-000495,-0.24103403024
ACH-000496,-0.282577932476
ACH-000499,-0.13061324425100002
ACH-000500,-0.509995272807
ACH-000502,-0.283530571755
ACH-000503,-0.49348195257700006
ACH-000505,-0.152154107221
ACH-000507,-0.377700351332
ACH-000510,-0.0704821402756
ACH-000511,-0.41067758796400006
ACH-000512,-0.326428302284
ACH-000516,-0.18185035815499997
ACH-000517,-0.161506973755
ACH-000518,-0.14173287243899998
ACH-000520,-0.304442399816
ACH-000521,-0.21020233445099998
ACH-000522,-0.228091493076
ACH-000524,-0.261031509889
ACH-000527,-0.07307329964630001
ACH-000528,-0.167594586604
ACH-000537,-0.125457932011
ACH-000541,-0.391921885707
ACH-000542,-0.23711563088100002
ACH-000544,-0.304631315218
ACH-000545,-0.24264615908000003
ACH-000547,-0.17130629179499998
ACH-000548,-0.149087512416
ACH-000549,-0.06528936249060001
ACH-000550,-0.45871287567599994
ACH-000552,-0.21873421843600002
ACH-000556,-0.506930887707
ACH-000557,0.047948104164899995
ACH-000570,-0.266435429976
ACH-000571,-0.352284300719
ACH-000573,-0.19071633545000002
ACH-000576,-0.43788278695
ACH-000580,-0.36945864343699997
ACH-000584,-0.36040968035
ACH-000585,-0.23007420399300002
ACH-000588,-0.41408641902800003
ACH-000589,-0.126211776767
ACH-000591,-0.18113700152800002
ACH-000593,-0.183366764901
ACH-000600,-0.298849804128
ACH-000601,-0.481019409141
ACH-000604,-0.5392047480709999
ACH-000605,-0.200879378898
ACH-000606,-0.111487800881
ACH-000608,-0.265360255283
ACH-000614,-0.242877078272
ACH-000616,-0.0391833788886
ACH-000618,-0.344560402315
ACH-000619,-0.383043310635
ACH-000620,-0.31990313205800003
ACH-000621,-0.17886693285100003
ACH-000622,-0.372448779884
ACH-000623,-0.190536765341
ACH-000624,-0.24911209248000005
ACH-000627,-0.286291808569
ACH-000630,-0.286643813982
ACH-000632,-0.299250719536
ACH-000633,-0.23356325788
ACH-000637,-0.09634786448049999
ACH-000638,-0.09245760985
ACH-000646,-0.370418737179
ACH-000647,-0.25370629328
ACH-000648,-0.219114707311
ACH-000649,-0.138197279708
ACH-000651,-0.133325645901
ACH-000652,-0.40361913593099996
ACH-000653,-0.416247909116
ACH-000657,-0.0348759439886
ACH-000658,-0.26910686259100003
ACH-000661,-0.346791904952
ACH-000662,-0.0897139400375
ACH-000663,-0.22552026712900003
ACH-000665,-0.167704060672
ACH-000671,-0.16307173606699998
ACH-000673,-0.183249442712
ACH-000676,-0.36959729677599995
ACH-000677,-0.30477343107500005
ACH-000681,0.011315375921499999
ACH-000682,-0.171661952233
ACH-000683,-0.344426491793
ACH-000684,-0.193695056647
ACH-000688,-0.11699496730699999
ACH-000693,-0.193140538136
ACH-000694,-0.156115998001
ACH-000695,-0.0831720529012
ACH-000696,-0.055718513577100004
ACH-000697,-0.23637945471900002
ACH-000699,-0.317019813942
ACH-000701,-0.281619943285
ACH-000706,-0.216161006132
ACH-000711,-0.597500752467
ACH-000713,-0.28655710233000004
ACH-000714,-0.39320145200499995
ACH-000718,-0.15728861236
ACH-000720,-0.22340154019000003
ACH-000721,-0.118557660499
ACH-000724,-0.2059397507
ACH-000725,-0.22301421514400002
ACH-000732,-0.23785361656100001
ACH-000734,-0.225571908807
ACH-000735,-0.29028279049
ACH-000736,-0.540755169411
ACH-000738,-0.09219474163750001
ACH-000746,-0.464828145234
ACH-000747,-0.319390710056
ACH-000748,-0.110354765824
ACH-000753,-0.29292590886500003
ACH-000756,-0.122706100266
ACH-000757,-0.10545423921800001
ACH-000758,-0.442927501673
ACH-000760,-0.11328368947999999
ACH-000763,-0.399186154721
ACH-000764,-0.134162261479
ACH-000765,-0.448646195087
ACH-000766,-0.516867669954
ACH-000767,-0.15011096173
ACH-000768,-0.6132054204199999
ACH-000769,-0.08256181148410001
ACH-000770,-0.5075634400729999
ACH-000771,-0.167358919582
ACH-000773,-0.1227921967
ACH-000776,-0.106119137341
ACH-000777,-0.210696983114
ACH-000778,-0.299784715001
ACH-000781,-0.00831432160228
ACH-000782,-0.5441326100739999
ACH-000783,-0.32106881482599997
ACH-000784,-0.04526704942919999
ACH-000785,-0.404572312097
ACH-000787,-0.193416835785
ACH-000788,-0.0644882923179
ACH-000791,-0.201218342667
ACH-000792,-0.11045456452199999
ACH-000794,-0.424953388625
ACH-000796,-0.253754965782
ACH-000799,-0.351466498756
ACH-000800,-0.393933441844
ACH-000802,-0.00918743716719
ACH-000804,-0.331391947434
ACH-000805,-0.318531116932
ACH-000809,-0.200765777172
ACH-000810,-0.328327128479
ACH-000811,-0.231914809435
ACH-000817,-0.43680979115199997
ACH-000819,-0.270348095623
ACH-000820,-0.338915538309
ACH-000821,-0.286610623262
ACH-000822,-0.383728949383
ACH-000823,-0.260493920837
ACH-000824,-0.104448428148
ACH-000827,-0.07532593411449999
ACH-000829,-0.447805149494
ACH-000831,-0.135511546832
ACH-000832,-0.286208396928
ACH-000833,0.049937335886
ACH-000834,-0.210485149837
ACH-000835,-0.15571442937000002
ACH-000836,-0.25477326286699997
ACH-000837,-0.261552828851
ACH-000838,-0.5230214755129999
ACH-000839,-0.251306458697
ACH-000840,-0.261852761868
ACH-000841,0.014892615025500001
ACH-000843,-0.320866110412
ACH-000846,-0.324530195777
ACH-000847,-0.210241199982
ACH-000848,-0.0636525318978
ACH-000849,-0.21493149427299998
ACH-000851,-0.33083556312199996
ACH-000855,-0.226045264434
ACH-000856,-0.10535819840399999
ACH-000858,-0.09098112215019999
ACH-000859,-0.18924044297400003
ACH-000861,-0.355790323532
ACH-000862,-0.242370910298
ACH-000865,-0.127879455568
ACH-000866,-0.16954990400699999
ACH-000867,-0.10688031658500001
ACH-000869,-0.435687572482
ACH-000872,-0.28488405591
ACH-000873,-0.36515882514799997
ACH-000876,0.018433817743
ACH-000878,-0.15869649978800002
ACH-000880,-0.259182068293
ACH-000881,-0.126281458996
ACH-000882,-0.304592131451
ACH-000884,-0.35900778274499995
ACH-000885,0.0164400031188
ACH-000887,-0.241926474448
ACH-000888,-0.34093271014
ACH-000889,-0.40640038850599997
ACH-000890,-0.218984648639
ACH-000896,-0.326181969322
ACH-000898,-0.280625442539
ACH-000900,-0.0325661562227
ACH-000901,-0.13090701138699998
ACH-000905,-0.061156675641900006
ACH-000906,-0.112065336233
ACH-000907,-0.158356793445
ACH-000910,-0.07365666798930001
ACH-000911,-0.016707598780200002
ACH-000912,-0.470055732158
ACH-000913,-0.265256384566
ACH-000915,-0.17480172112700001
ACH-000916,-0.248327240188
ACH-000917,-0.449396454314
ACH-000921,-0.42208566540299997
ACH-000924,-0.273806733943
ACH-000926,-0.241749656888
ACH-000928,-0.185864152813
ACH-000929,0.214515719172
ACH-000932,-0.343878175111
ACH-000935,0.129471547134
ACH-000936,-0.12777373903
ACH-000937,-0.755777301733
ACH-000938,-0.574364043648
ACH-000939,0.008871300311709998
ACH-000941,-0.332955726844
ACH-000943,-0.37048180997
ACH-000946,-0.41238124275399995
ACH-000947,-0.20022382976300002
ACH-000948,-0.23313344600900002
ACH-000950,-0.156120312494
ACH-000953,-0.38851068590300003
ACH-000957,-0.196054010874
ACH-000958,-0.08739810627530001
ACH-000960,-0.51527930002
ACH-000963,-0.375886773712
ACH-000968,-0.246428439593
ACH-000969,-0.11283004135199999
ACH-000973,-0.162139796123
ACH-000974,-0.341533495029
ACH-000975,-0.404822925942
ACH-000976,-0.199760080303
ACH-000978,-0.07637413291410002
ACH-000980,-0.12618619956399998
ACH-000984,-0.10051964645099999
ACH-000986,-0.25746319783300003
ACH-000988,-0.40248246971100005
ACH-000993,-0.351966611708
ACH-000994,-0.397089480433
ACH-000996,-0.222735843311
ACH-001001,-0.12981867324899998
ACH-001020,-0.16595798275
ACH-001028,-0.11538352687100001
ACH-001031,-0.14315726081900002
ACH-001038,-0.07145738008439999
ACH-001048,-0.29812454729000004
ACH-001050,-0.268140423253
ACH-001053,-0.250745016817
ACH-001054,-0.379340986375
ACH-001061,-0.20372682511300003
ACH-001067,-0.0563463589876
ACH-001075,-0.021429668513000003
ACH-001096,-0.06913146809069999
ACH-001128,-0.581533105255
ACH-001134,-0.6707029816969999
ACH-001151,-0.424498627975
ACH-001163,-0.5127002359589999
ACH-001164,-0.24635907534600002
ACH-001173,-0.042432327589499996
ACH-001183,-0.0823259070737
ACH-001184,-0.258666415588
ACH-001190,-0.487585557099
ACH-001192,-0.20670036287300003
ACH-001193,-0.267802714342
ACH-001196,-0.314501271819
ACH-001197,-0.43966053642700004
ACH-001205,-0.0606097098513
ACH-001211,-0.140771535671
ACH-001212,0.107984971875
ACH-001228,-0.046573313426900007
ACH-001232,-0.23815154715
ACH-001239,-0.236158962299
ACH-001274,-0.27137123842599997
ACH-001275,0.10758869448200001
ACH-001277,-0.577832840969
ACH-001278,-0.20542670551699999
ACH-001280,-0.47876526731700003
ACH-001283,-0.25825034462900004
ACH-001289,-0.5819205178600001
ACH-001295,-0.09949246180469999
ACH-001300,-0.12054422839500001
ACH-001301,-0.18241134661299999
ACH-001302,-0.0980335300593
ACH-001303,-0.263140068735
ACH-001306,-0.268999004577
ACH-001318,-0.269367045271
ACH-001322,-0.125733416515
ACH-001328,-0.129664186417
ACH-001332,0.038770208170699996
ACH-001333,-0.0259549221975
ACH-001336,-0.22602345302
ACH-001340,-0.164498877533
ACH-001346,-0.222607619179
ACH-001353,-0.347183704296
ACH-001354,0.0340267815233
ACH-001367,-0.30276293943599997
ACH-001368,-0.7054800251700001
ACH-001374,-0.0733464715603
ACH-001375,-0.0703264451915
ACH-001377,-0.116160674543
ACH-001380,-0.528801494794
ACH-001391,0.0023947147825900002
ACH-001407,-0.0616093031441
ACH-001408,-0.181697084728
ACH-001413,-0.236742063072
ACH-001430,0.115016421747
ACH-001431,-0.315500264122
ACH-001450,-0.8451694077580001
ACH-001496,-0.464383425127
ACH-001500,-0.212792208116
ACH-001521,-0.436493655236
ACH-001523,-0.277621548275
ACH-001532,-0.048888158141400004
ACH-001536,-0.31105970397
ACH-001550,-0.314876739188
ACH-001552,-0.468748339244
ACH-001554,-0.26951165794599996
ACH-001645,-0.159633098465
ACH-001654,-0.168668835306
ACH-001715,-0.355184372486
ACH-001735,-0.39819513733999995
ACH-001736,-0.589114943038
ACH-001737,-0.603418105389
ACH-001740,-0.299702779328
ACH-001745,-0.176184587407
ACH-001750,-0.252671391609
ACH-001765,-0.204172614149
ACH-001956,-0.145586737005
ACH-001957,-0.09016353324939999
