,JPH2 (57158)
ACH-000004,0.00240126320472
ACH-000007,-0.130075275215
ACH-000009,0.0199485478515
ACH-000011,-0.12664950585999998
ACH-000012,0.20624068838799997
ACH-000013,0.141791922714
ACH-000014,0.183575088004
ACH-000015,0.047087749605
ACH-000017,-0.15950279301200002
ACH-000018,0.000520135544702
ACH-000019,0.0194096028148
ACH-000021,0.00647573757261
ACH-000022,0.047923801880400005
ACH-000025,-0.0356673796524
ACH-000028,0.006075667308199999
ACH-000030,-0.0567829327374
ACH-000035,-0.013445293089399998
ACH-000036,-0.0036074845293099997
ACH-000037,0.0602702727652
ACH-000039,0.0213297189213
ACH-000040,-0.049055527055400006
ACH-000041,-0.0357625539627
ACH-000042,-0.0616248948078
ACH-000045,0.0942404921181
ACH-000047,-0.0550289254298
ACH-000052,-0.08634224443600001
ACH-000053,0.110137858635
ACH-000054,0.122695644726
ACH-000055,0.13068407692
ACH-000060,-0.052626437153
ACH-000067,0.108063247091
ACH-000070,0.143834311412
ACH-000075,-0.0146603177868
ACH-000078,0.151262758895
ACH-000082,-0.022009211855000002
ACH-000085,-0.23887113225499998
ACH-000086,0.00757480003108
ACH-000087,-0.0535517442696
ACH-000092,-0.054803218442400006
ACH-000095,0.190065385361
ACH-000097,0.0518943735097
ACH-000098,0.19078348683899998
ACH-000099,0.0920548011383
ACH-000108,-0.011674012183299998
ACH-000113,0.0159758637222
ACH-000115,-0.110616029443
ACH-000116,-0.0251678711051
ACH-000118,-0.021176142190799996
ACH-000120,0.10450564728700001
ACH-000123,0.181050760705
ACH-000127,0.0747679761993
ACH-000128,-0.0893181356238
ACH-000132,0.232027961428
ACH-000133,-0.0806277180936
ACH-000137,0.0843043678415
ACH-000138,-0.0220652628492
ACH-000142,0.135362268337
ACH-000143,-0.047381941231199994
ACH-000146,-0.10325224624
ACH-000148,0.108626407029
ACH-000150,0.084936642264
ACH-000152,0.08874664637289999
ACH-000153,-0.0303986599536
ACH-000159,0.0732006642289
ACH-000160,-0.144563534934
ACH-000163,0.08152164385010001
ACH-000167,0.043931662138599996
ACH-000168,-0.117965069597
ACH-000169,0.049655477421500005
ACH-000178,0.00375749004304
ACH-000182,0.0229475819771
ACH-000183,-0.14704342734200002
ACH-000188,0.11362306843100001
ACH-000189,-0.21293026501200002
