,VCPKMT (79609)
ACH-000756,-0.207119154053
ACH-000757,0.052606030154400005
ACH-000758,-0.13629263705800002
ACH-000760,-0.178099609085
ACH-000763,-0.0261425060315
ACH-000764,-0.0117854899143
ACH-000765,-0.281914283119
ACH-000766,-0.31800744041400003
ACH-000767,-0.0267624503277
ACH-000768,-0.286226645808
ACH-000769,-0.044461319871300004
ACH-000770,-0.169182557513
ACH-000771,-0.15911257911499999
ACH-000773,-0.365151872419
ACH-000776,-0.039846404197
ACH-000777,-0.13032541315500001
ACH-000778,-0.21304803781800002
ACH-000781,-0.109794292416
ACH-000782,0.010844852204100001
ACH-000783,-0.0912840393924
ACH-000784,-0.09314893130100001
ACH-000785,0.114962192398
ACH-000787,-0.197342818971
ACH-000788,-0.23741239215100002
ACH-000791,-0.228785358217
ACH-000792,-0.136035593819
ACH-000794,-0.145221470571
ACH-000796,-0.286112275248
ACH-000799,-0.249637078929
ACH-000800,-0.00323362690863
ACH-000802,-0.204439816021
ACH-000804,-0.12123957987400001
ACH-000805,-0.153896628024
ACH-000809,-0.0101883377632
ACH-000810,-0.155703076026
ACH-000811,-0.131182130797
ACH-000817,-0.142879270409
ACH-000819,-0.11729263439200001
ACH-000820,-0.21713069140799998
ACH-000821,-0.522907112952
ACH-000822,-0.20320269703299998
ACH-000823,-0.039320260382599996
ACH-000824,-0.29548173416900003
ACH-000827,-0.21893129963799998
ACH-000829,-0.242340489724
ACH-000831,-0.164182172869
ACH-000832,-0.270262935614
ACH-000833,0.0369465592677
ACH-000834,-0.04661461901840001
ACH-000835,-0.18816853974800002
ACH-000836,-0.28946686320099996
ACH-000837,-0.102077669599
ACH-000838,-0.26556849885899997
ACH-000839,-0.293552705625
ACH-000840,-0.27160781304000003
ACH-000841,-0.196502359644
ACH-000843,-0.0959006496224
ACH-000846,-0.10795532613500002
ACH-000847,-0.0294143253774
ACH-000848,-0.180274696215
ACH-000849,-0.257377752565
ACH-000851,-0.052883329579699996
ACH-000855,-0.207216699571
ACH-000856,0.0908957421479
ACH-000858,-0.18788450397
ACH-000859,-0.180956189358
ACH-000861,-0.317811270508
ACH-000862,0.00528694644399
ACH-000865,-0.266287759406
ACH-000866,-0.172643381196
ACH-000867,-0.153553706505
ACH-000869,-0.22191006023899998
ACH-000872,-0.08362028564389999
ACH-000873,-0.102306025912
ACH-000876,-0.193225429725
ACH-000878,-0.279931186915
ACH-000880,-0.227904753692
ACH-000881,-0.300073361963
ACH-000882,-0.23066136126999998
ACH-000884,-0.17724364300999998
ACH-000885,-0.247285032869
ACH-000887,-0.155123778913
ACH-000888,-0.20272540414299997
ACH-000889,-0.05092362992
ACH-000890,-0.348689209954
ACH-000896,-0.308211387182
ACH-000898,-0.229457269402
ACH-000900,-0.103880242493
ACH-000901,-0.200737868565
ACH-000905,-0.127365238687
ACH-000906,-0.131326543145
ACH-000907,-0.267855729543
ACH-000910,0.026817988233300002
ACH-000911,-0.159017350659
ACH-000912,-0.301232201139
ACH-000913,-0.174635338312
ACH-000915,-0.23793126566199999
ACH-000916,-0.553313632764
ACH-000917,-0.11537007241599999
ACH-000921,-0.327220939592
ACH-000924,-0.0447158149741
ACH-000926,-0.09994873688349999
ACH-000928,-0.3499648682
ACH-000929,-0.252677225552
ACH-000932,-0.198716579835
ACH-000935,-0.130108831263
ACH-000936,-0.130232989843
ACH-000937,-0.11739166587899999
ACH-000938,-0.294797187916
ACH-000939,-0.0101125695789
ACH-000941,-0.282296304376
ACH-000943,-0.217177986028
ACH-000946,-0.12241475263900001
ACH-000947,-0.11298895752100001
ACH-000948,-0.171773319819
ACH-000950,-0.097436306689
ACH-000953,-0.182495675474
ACH-000957,-0.204795709007
ACH-000958,-0.26392583374699996
ACH-000960,-0.201534732872
ACH-000963,0.0745480416398
ACH-000968,-0.235577958319
ACH-000969,-0.07939343603389999
ACH-000973,-0.24103276573899998
ACH-000974,-0.10877172831599999
ACH-000975,-0.15520730179199999
ACH-000976,-0.151378574256
ACH-000978,-0.769616627568
ACH-000980,-0.103585962773
ACH-000984,0.0541922172641
ACH-000986,-0.197804546701
ACH-000988,-0.170582104991
ACH-000993,0.00027784701138800004
ACH-000994,0.0746660045627
ACH-000996,0.0745822487247
ACH-001001,-0.100847176155
ACH-001020,-0.229485665629
ACH-001028,-0.2128465395
ACH-001031,-0.0362913658061
ACH-001038,-0.1292989212
ACH-001048,-0.236950180116
ACH-001050,-0.17580253598099999
ACH-001053,-0.093677015875
ACH-001054,-0.07250893908810001
ACH-001061,-0.231450853304
ACH-001067,-0.366994397761
ACH-001075,-0.0609222398558
ACH-001096,-0.0450496780853
ACH-001128,0.0312910562723
ACH-001134,-0.19706661535300002
ACH-001151,-0.196491165637
ACH-001163,-0.027535466484099998
ACH-001164,-0.0325603729143
ACH-001173,-0.256230112522
ACH-001183,-0.18104594292999998
ACH-001184,0.34443772747100004
ACH-001190,-0.272513525564
ACH-001192,-0.276265084121
ACH-001193,-0.056768856156000004
ACH-001196,-0.207406299735
ACH-001197,-0.17910497243700002
ACH-001205,-0.07415279566739999
ACH-001211,-0.23572839282299998
ACH-001212,-0.297852488016
ACH-001228,-0.0300467793335
ACH-001232,-0.22417667027199997
ACH-001239,-0.0678879495686
ACH-001274,-0.26532151544599997
ACH-001275,0.041862055558599995
ACH-001277,-0.0679331261645
ACH-001278,-0.17779512290600002
ACH-001280,-0.08494258660800001
ACH-001283,-0.239021947685
ACH-001289,-0.294715380422
ACH-001295,-0.181525831411
ACH-001300,-0.22133816669599998
ACH-001301,-0.08528451563619999
ACH-001302,-0.30204658556499997
ACH-001303,0.0410374543846
ACH-001306,-0.176795328182
ACH-001318,-0.181322378573
ACH-001322,-0.032965811847
ACH-001328,-0.016413999059299998
ACH-001332,-0.151993907093
ACH-001333,-0.35713974337800003
ACH-001336,-0.16837018603700002
ACH-001340,-0.169987486494
ACH-001346,-0.306394520636
ACH-001353,-0.25191590487599996
ACH-001354,-0.339013558064
ACH-001367,-0.22380422245499998
ACH-001368,-0.208924692586
ACH-001374,0.193751027293
ACH-001375,-0.162081592692
ACH-001377,-0.07634016224069999
ACH-001380,-0.307846814269
ACH-001391,-0.25441728655900003
ACH-001407,-0.102363717904
ACH-001408,-0.14510601492699998
ACH-001413,-0.230194871702
ACH-001430,-0.028558850071
ACH-001431,-0.30813735202500003
ACH-001450,-0.114202145974
ACH-001496,-0.137673361269
ACH-001500,-0.18707705267799998
ACH-001521,-0.140507222489
ACH-001523,-0.18311826853399998
ACH-001532,-0.187504663151
ACH-001536,-0.271236878134
ACH-001550,-0.232649461965
ACH-001552,-0.022846141082099997
ACH-001554,-0.138581863467
ACH-001645,-0.10097948790899999
ACH-001654,-0.10449419748500001
ACH-001715,-0.0784248623131
ACH-001735,-0.189666945668
ACH-001736,-0.281169911535
ACH-001737,-0.9301540376430001
ACH-001740,-0.04393659486830001
ACH-001745,-0.0984003817996
ACH-001750,-0.163834605376
ACH-001765,-0.09432816662249999
ACH-001956,-0.039510261543000004
ACH-001957,-0.136081083689
