,MTCH2 (23788)
ACH-000004,-0.265935209385
ACH-000007,-0.658691045858
ACH-000009,-0.22157523626999998
ACH-000011,-0.267499103174
ACH-000012,-0.853028647076
ACH-000013,0.119153706139
ACH-000014,-0.11242124495200001
ACH-000015,0.00831124891874
ACH-000017,-0.11985915867699999
ACH-000018,-0.22335424290300002
ACH-000019,-0.247190391446
ACH-000021,-0.33670478207500004
ACH-000022,-0.382842670207
ACH-000025,-0.271265943178
ACH-000028,0.011102222676600002
ACH-000030,-0.451998725419
ACH-000035,-0.181968578348
ACH-000036,-0.184128692046
ACH-000037,-0.308505101866
ACH-000039,-0.35036266006399996
ACH-000040,-0.273834503046
ACH-000041,-0.29753867323800004
ACH-000042,-0.35605790313100005
ACH-000045,-0.370638351472
ACH-000047,-0.127479338798
ACH-000052,-0.0926067812028
ACH-000053,-0.291183690097
ACH-000054,-0.190152052929
ACH-000055,0.0891323533154
ACH-000060,-0.20441255957899998
ACH-000067,-0.39867122140699995
ACH-000070,-0.0961708602935
ACH-000075,-0.443203235193
ACH-000078,-0.129015386768
ACH-000082,-0.169271071617
ACH-000085,0.0339876656405
ACH-000086,-0.475185399951
ACH-000087,-0.0398516134915
ACH-000092,-0.100808465398
ACH-000095,-0.0326203470987
ACH-000097,-0.09841051506889999
ACH-000098,-0.238696578268
ACH-000099,0.0552056579623
ACH-000108,-0.21510922306
ACH-000113,-0.581274508561
ACH-000115,-0.08470967781860002
ACH-000116,-0.0334076648141
ACH-000118,-0.258863040886
ACH-000120,-0.324366668711
ACH-000123,-0.271170595018
ACH-000127,-0.0338982405365
ACH-000128,-0.18075509340399998
ACH-000132,-0.230618439423
ACH-000133,-0.17926772727600002
ACH-000137,-0.18899979999299998
ACH-000138,-0.41094382092299997
ACH-000142,-0.397236129643
ACH-000143,-0.0662442836259
ACH-000146,-0.356210569139
ACH-000148,-0.0699673312886
ACH-000150,-0.0407913246149
ACH-000152,-0.043903570645
ACH-000153,-0.301867110097
ACH-000159,-0.308270473726
ACH-000160,-0.239517457918
ACH-000163,-0.314559549893
ACH-000167,-0.17177821793900003
ACH-000168,-0.59578516382
ACH-000169,-0.8145449730259999
ACH-000178,-0.20037000364399998
ACH-000182,-0.13817624506200002
ACH-000183,-0.278743708126
ACH-000188,0.0292160350912
ACH-000189,-0.6552256985189999
ACH-000190,-0.0145737868513
ACH-000198,-0.260160257434
ACH-000204,-0.224431828649
ACH-000206,0.0101966600348
ACH-000207,-0.682333478319
ACH-000211,-0.0369897536392
ACH-000215,-0.194286838141
ACH-000221,-0.433715189943
ACH-000222,-0.229894275183
ACH-000223,-0.381219586799
ACH-000226,-0.7495871262620001
ACH-000227,-0.23806752817200003
ACH-000228,-0.0948166313414
ACH-000231,-0.287547937041
ACH-000232,-0.141641153223
ACH-000233,-0.5639441144439999
ACH-000234,-0.312933518143
ACH-000235,-0.185166256443
ACH-000237,-0.185302275673
ACH-000238,-0.24549968414700002
ACH-000243,-0.26369418264899996
ACH-000244,-0.523743228801
ACH-000246,-0.214174571382
ACH-000248,0.0526620696906
ACH-000250,-0.449671281461
ACH-000251,-0.09548791288349999
ACH-000253,-0.252447354015
ACH-000255,-0.09412177193849999
ACH-000256,-0.26524118098
ACH-000257,-0.35345975162199994
ACH-000258,-0.671940084656
ACH-000259,-0.250024666791
ACH-000260,-0.286921798452
ACH-000261,-0.16418923082
ACH-000262,-0.236594806901
ACH-000263,0.0689405150312
ACH-000264,-0.34493548049199996
ACH-000265,-0.529278075845
ACH-000266,-0.169595220587
ACH-000272,-0.289810214491
ACH-000273,-0.36470119790600003
ACH-000274,-0.311694185206
ACH-000277,-0.287507909299
ACH-000278,-0.360331973034
ACH-000279,-0.0637395791631
ACH-000280,-0.129649275519
ACH-000281,-0.12251630869
ACH-000288,-0.26434953398600003
ACH-000291,-0.233802388819
ACH-000293,-0.145918069651
ACH-000294,-0.306816239935
ACH-000295,-0.65000748
ACH-000296,-0.336084147451
ACH-000302,-0.0508368803522
ACH-000304,-0.151447066992
ACH-000307,-0.594536741535
ACH-000308,-0.21479178915999997
ACH-000310,-0.378140689045
ACH-000311,-0.277058652761
ACH-000312,-0.00310765705889
ACH-000315,-0.571034682294
ACH-000316,-0.540511167849
ACH-000317,-0.660550751827
ACH-000318,-0.179535067154
ACH-000319,-0.309430097197
ACH-000320,-0.759534086332
ACH-000322,-0.513719036966
ACH-000323,-0.341528841732
ACH-000324,-0.269023347382
ACH-000329,-0.25374475526
ACH-000330,-0.0925368579216
ACH-000331,-0.18851597347899998
ACH-000332,-0.105682031091
ACH-000334,-0.398570493411
ACH-000335,-0.9860384215260001
ACH-000336,-0.08846010294389998
ACH-000337,-0.286912865
ACH-000339,-0.12971492714000002
ACH-000341,-0.42968296586000004
ACH-000348,-0.283815610013
ACH-000350,-0.22212349982299998
ACH-000352,0.072295585633
ACH-000356,-0.0257073130876
ACH-000361,-0.125210755522
ACH-000362,-0.5405849892369999
ACH-000363,-0.32792718217300004
ACH-000364,-0.32275301303599996
ACH-000365,-0.920773842068
ACH-000366,-0.0781263970685
ACH-000368,-0.273554166208
ACH-000374,-0.177632518868
ACH-000375,-0.23506135951999999
ACH-000376,-0.465775691157
ACH-000381,-0.23537504159400002
ACH-000383,-0.271771538288
ACH-000387,-0.556593730242
ACH-000389,0.0341085804789
