,ABHD16B (140701)
ACH-000004,0.101805083304
ACH-000007,0.0717442769858
ACH-000009,-0.124238695591
ACH-000011,-0.154086070258
ACH-000012,0.0642381013928
ACH-000013,-0.0383268552225
ACH-000014,-0.181241458361
ACH-000015,0.061265457702
ACH-000017,0.0407606867603
ACH-000018,0.230797507258
ACH-000019,-0.321964588743
ACH-000021,0.0819285941038
ACH-000022,-0.17000439064800002
ACH-000025,-0.0007370381174450001
ACH-000028,-0.0255577939331
ACH-000030,-0.057580614532500005
ACH-000035,-0.045792565266100003
ACH-000036,-0.025958013282099998
ACH-000037,0.0682051970507
ACH-000039,0.0668642917165
ACH-000040,-0.13922791710899998
ACH-000041,-0.0185914962758
ACH-000042,-0.0674215374537
ACH-000045,-0.0876042342839
ACH-000047,0.00030013054374299997
ACH-000052,0.171569496072
ACH-000053,0.0524749548326
ACH-000054,-0.117557411535
ACH-000055,-0.027141204289999995
ACH-000060,-0.13390743489600002
ACH-000067,-0.0737370558707
ACH-000070,0.13939725759299998
ACH-000075,0.159607081476
ACH-000078,-0.246301905459
ACH-000082,0.042329223880199995
ACH-000085,-0.0150288498373
ACH-000086,0.0292106068308
ACH-000087,0.257121639945
ACH-000092,0.023669940583200003
ACH-000095,-0.122399743169
ACH-000097,-0.0314828886556
ACH-000098,0.13141897094799998
ACH-000099,-0.0032915006877199996
ACH-000108,-0.107936082917
ACH-000113,-0.024170208266699997
ACH-000115,-0.406334245669
ACH-000116,0.0698628242247
ACH-000118,0.137586788861
ACH-000120,-0.0870767661754
ACH-000123,0.0542275613027
ACH-000127,-0.167587698836
ACH-000128,-0.04334711690780001
ACH-000132,0.0656725742908
ACH-000133,-0.0148899304871
ACH-000137,-0.009600214552129999
ACH-000138,0.0860895646095
ACH-000142,0.154944062514
ACH-000143,-0.13978123403200002
ACH-000146,0.027064019215000002
ACH-000148,0.030638814285300003
ACH-000150,0.13022546853800002
ACH-000152,0.0925990404143
ACH-000153,0.120786646447
ACH-000159,-0.0327591004494
ACH-000160,-0.17860791144000002
ACH-000163,0.323889073134
ACH-000167,0.0938161725106
ACH-000168,-0.0427469425876
ACH-000169,0.0350259242679
ACH-000178,-0.0386866498966
ACH-000182,-0.09350891743460002
ACH-000183,0.0896712192103
ACH-000188,0.0207220116128
ACH-000189,0.065922201821
ACH-000190,-0.0154467377636
ACH-000198,0.023789655322
ACH-000204,0.06841527678449999
ACH-000206,-0.119251944445
ACH-000207,0.34977624025700005
ACH-000211,-0.0448624687201
