,TTC7A (57217)
ACH-000004,0.126492721879
ACH-000007,-0.5792894472300001
ACH-000009,-0.647002270531
ACH-000011,-0.017787164744299998
ACH-000012,-0.259956252759
ACH-000013,-0.0839000501386
ACH-000014,-0.125315895128
ACH-000015,-0.0751128832114
ACH-000017,-0.04184167815130001
ACH-000018,-0.254251035471
ACH-000019,-0.20561866833099998
ACH-000021,-0.171327056465
ACH-000022,-0.861575445197
ACH-000025,-0.163535593991
ACH-000028,-0.102668190673
ACH-000030,-0.451836545936
ACH-000035,-0.0909569823732
ACH-000036,-0.262008147225
ACH-000037,-0.40297573493
ACH-000039,-0.312907256791
ACH-000040,-0.333371348041
ACH-000041,-0.0320549786266
ACH-000042,-0.23596396736699998
ACH-000045,0.332997048843
ACH-000047,-0.143490478337
ACH-000052,-0.0394943523367
ACH-000053,-0.0170309612798
ACH-000054,-0.07804494506410001
ACH-000055,-0.0702685254078
ACH-000060,-0.0141953494116
ACH-000067,-0.124410708322
ACH-000070,0.0178651893819
ACH-000075,0.00604716472388
ACH-000078,-0.121288891746
ACH-000082,-0.16835689272100002
ACH-000085,-0.8003964241179999
ACH-000086,-0.09543894908119999
ACH-000087,0.10148634747000002
ACH-000092,-0.266303330149
ACH-000095,-0.20388423867
ACH-000097,-0.037751636689
ACH-000098,-0.158049575959
ACH-000099,-0.017874768875599998
ACH-000108,-0.279068723812
ACH-000113,0.0726810371967
ACH-000115,-0.28045608368700004
ACH-000116,-0.269605171918
ACH-000118,-0.0455436073546
ACH-000120,-0.268584748696
ACH-000123,-0.157425902618
ACH-000127,-0.22792745528499997
ACH-000128,-0.1074039474
ACH-000132,-0.254713094057
ACH-000133,-0.275840443053
ACH-000137,-0.22676918931899998
ACH-000138,-0.412699722095
ACH-000142,-0.281857648604
ACH-000143,-0.043080056987899996
ACH-000146,-0.159118708479
ACH-000148,-0.204057534973
ACH-000150,-0.0420196562595
ACH-000152,-0.0342434195341
ACH-000153,0.06926297935669999
ACH-000159,-0.185700082544
ACH-000160,-0.202950275252
ACH-000163,0.14133639513000001
ACH-000167,-0.516420610231
ACH-000168,-0.0474636074388
ACH-000169,0.0891605455574
ACH-000178,-0.0892867135353
ACH-000182,-0.191936187861
ACH-000183,0.046640180166999994
ACH-000188,-0.0573484516672
ACH-000189,-0.0973508248953
ACH-000190,-0.157437337274
ACH-000198,-0.262477594609
ACH-000204,-0.047510461920999995
ACH-000206,-0.5056558974459999
ACH-000207,-0.23371920910500002
ACH-000211,0.00221698279763
ACH-000215,-0.267536396284
ACH-000221,-0.17678006447900002
ACH-000222,-0.408926441299
ACH-000223,-0.319760304485
ACH-000226,-0.173800558612
ACH-000227,-0.317957726048
ACH-000228,-0.023833534422400004
ACH-000231,-0.22503463040899999
ACH-000232,-0.0620670023867
ACH-000233,-0.0667659485234
ACH-000234,-0.290184059569
ACH-000235,-0.7942181274240001
ACH-000237,-0.219560874035
ACH-000238,-0.424234444446
ACH-000243,-0.251293993486
ACH-000244,0.022151870748700002
ACH-000246,-0.207700818959
ACH-000248,-0.14268000668199998
ACH-000250,-0.139319338247
ACH-000251,0.257674771842
ACH-000253,-0.922909957009
ACH-000255,0.0737359022281
ACH-000256,-0.11103767302100001
ACH-000257,-0.031126362782400004
ACH-000258,-0.45302375013
ACH-000259,-0.10099065207
ACH-000260,-0.111384474606
ACH-000261,-0.128447231965
ACH-000262,-0.10591334827099999
ACH-000263,-0.249536757643
ACH-000264,-0.226178088693
ACH-000265,-0.0557823534834
ACH-000266,-0.128610626651
ACH-000272,-0.0475647482099
ACH-000273,-0.0826380856763
ACH-000274,-0.16807933196
ACH-000277,-0.557572201421
ACH-000278,-0.129540574323
ACH-000279,-0.168620695141
ACH-000280,-0.108437581777
ACH-000281,-0.302006407583
ACH-000288,-0.11732050893200001
ACH-000291,-0.592581781529
ACH-000293,-0.202919504506
ACH-000294,0.121762389998
ACH-000295,-0.413032361425
ACH-000296,0.156175365317
ACH-000302,-0.139223929289
ACH-000304,-0.00845298275587
ACH-000307,-0.311094887513
ACH-000308,-0.176143747919
ACH-000310,-0.240492812969
ACH-000311,-0.314967906178
ACH-000312,-0.164883435553
ACH-000315,-1.24284636224
ACH-000316,-0.27066587534000003
ACH-000317,-0.312692801247
ACH-000318,-0.26014753529
ACH-000319,-0.150119065536
ACH-000320,-0.0970558593253
ACH-000322,-0.0128649878886
ACH-000323,-0.21366767570700002
ACH-000324,-0.155915633291
ACH-000329,-0.0920817646947
ACH-000330,-0.167048458571
ACH-000331,-0.034603987704800006
ACH-000332,0.0120405843648
ACH-000334,-1.28056816679
ACH-000335,-0.143725454583
ACH-000336,0.128274825284
ACH-000337,-0.23092289375100003
ACH-000339,-0.0791394483804
ACH-000341,-0.124613085891
ACH-000348,-0.190327863745
ACH-000350,-0.0347662447105
ACH-000352,-0.0856935964592
ACH-000356,-0.0130901259134
ACH-000361,-0.242881064949
ACH-000362,-0.059595139628999996
ACH-000363,-0.299077404232
ACH-000364,-0.0518279915522
ACH-000365,-1.0396973672
ACH-000366,-0.0638871571921
ACH-000368,-0.42850273005999995
ACH-000374,-0.197300187471
ACH-000375,-0.265113282381
ACH-000376,-0.097781244179
ACH-000381,-1.09500146836
ACH-000383,-0.668708066878
ACH-000387,-0.107536427739
ACH-000389,-0.042738504030800005
ACH-000390,-0.137675834573
ACH-000393,-0.310104355902
ACH-000395,-0.608168726867
ACH-000397,-0.191371701003
ACH-000401,-0.257757672065
ACH-000402,-0.563161497016
ACH-000403,-0.849221868451
ACH-000404,-0.149439708877
ACH-000406,-0.220114142857
ACH-000407,-0.167341944569
ACH-000408,-0.26844640876
ACH-000410,-0.0912977724972
ACH-000411,-0.152246979078
ACH-000414,-0.00999082259473
ACH-000415,-0.826747578991
ACH-000416,-0.118584191636
ACH-000420,-0.14730113511
ACH-000421,-0.0487326060329
ACH-000424,-0.270294505431
ACH-000425,0.0221152590216
ACH-000426,-0.487819794032
ACH-000427,-0.177251522847
ACH-000433,-0.08912909237050001
ACH-000436,-0.7747337395939999
ACH-000444,-0.155965191147
ACH-000445,-0.25179777182199997
ACH-000448,-0.383606237636
ACH-000450,-0.159666370395
ACH-000452,-0.256639777194
ACH-000454,-0.44683579401900003
ACH-000458,0.129828457383
ACH-000459,0.107396667251
ACH-000460,-0.349981370768
ACH-000461,-0.172348071725
ACH-000463,-0.0350821977289
ACH-000464,-0.12183622155
ACH-000466,-0.051642471037999994
ACH-000467,-0.49566394885
ACH-000468,-0.35711746614699996
ACH-000469,-0.0311415265031
ACH-000470,-0.217151942835
ACH-000471,-0.20626452358
ACH-000472,-0.141182041349
ACH-000473,-0.0694018489901
ACH-000475,-0.019346527338099998
ACH-000476,-0.185016242916
ACH-000477,-0.0762221814987
ACH-000480,-0.209938811549
ACH-000481,-0.40672949003200004
ACH-000483,-0.09251935270289999
ACH-000484,-0.144590174551
ACH-000485,-1.13413339462
ACH-000486,-0.149983333627
ACH-000487,-0.05757240793880001
ACH-000488,-0.538497206458
ACH-000490,-0.10826194166200001
ACH-000491,0.0616591480027
ACH-000495,-0.1792499486
ACH-000496,-0.114774340653
ACH-000499,-0.192345329766
ACH-000500,-0.35224368085999996
ACH-000502,-0.00840206286528
ACH-000503,-0.365302698747
ACH-000505,-0.26418755546399997
ACH-000507,-0.054173700907100004
ACH-000510,-0.134546245397
ACH-000511,-0.130228093793
ACH-000512,-0.6110195711199999
ACH-000516,-0.19264088220199999
ACH-000517,-0.126185165552
ACH-000518,-0.168483906736
ACH-000520,-0.0520099134384
ACH-000521,-0.13929004917
ACH-000522,-0.145253046966
ACH-000524,-0.214972248257
ACH-000527,-0.12941875760399998
ACH-000528,-0.22431625985999998
ACH-000537,-0.114120772039
ACH-000541,0.157153274964
ACH-000542,-0.0388319776742
ACH-000544,-0.430773478795
ACH-000545,-0.34359911594000003
ACH-000547,-0.225355710134
ACH-000548,-0.156652285463
ACH-000549,-0.032590425092000004
ACH-000550,-0.148210145202
ACH-000552,-0.562316137268
ACH-000556,-0.0708939027504
ACH-000557,0.0645369655919
ACH-000570,-0.22032737039900002
ACH-000571,-0.326407122886
ACH-000573,-0.0613158047239
ACH-000576,-0.817271527569
ACH-000580,-0.0875391159252
ACH-000584,-0.259305584728
ACH-000585,-0.163701904972
ACH-000588,-0.184539679822
ACH-000589,-0.0104103007912
ACH-000591,-0.1461681648
ACH-000593,-0.037887216441599994
ACH-000600,0.00368111558179
ACH-000601,-0.103003249257
ACH-000604,-0.13665472295999997
ACH-000605,-0.08894918964670001
ACH-000606,-0.145265833556
ACH-000608,-0.326484051882
ACH-000614,-0.19068621534699998
ACH-000616,-0.174480290427
ACH-000618,-0.23662043138
ACH-000619,-0.20310170644699999
ACH-000620,-0.104294632117
ACH-000621,-0.0974775253652
ACH-000622,-0.259832791471
ACH-000623,-0.135190818291
ACH-000624,-0.220886540387
ACH-000627,-0.252828491734
ACH-000630,-0.197387543381
ACH-000632,-0.270984968216
ACH-000633,-0.126074922489
ACH-000637,-0.097594800977
ACH-000638,-0.624910830596
ACH-000646,-0.10051453930299999
ACH-000647,-0.0955034533615
ACH-000648,-0.180703872495
ACH-000649,-0.20339005655200001
ACH-000651,-0.334238070015
ACH-000652,-0.0453090747966
ACH-000653,-0.411685012967
ACH-000657,-0.0608396337196
ACH-000658,-1.06310608042
ACH-000661,-0.114122360988
ACH-000662,-0.298852042701
ACH-000663,0.0248213638057
ACH-000665,-0.178004046994
ACH-000671,-0.058871613401899996
ACH-000673,-0.209807462112
ACH-000676,-0.061128800934699995
ACH-000677,-0.105058733226
ACH-000681,-0.106192313027
ACH-000682,-0.233249724302
ACH-000683,-0.147326003015
ACH-000684,-0.0945686543004
ACH-000688,-0.19592291858
ACH-000693,-0.209072621407
ACH-000694,-0.139040952813
ACH-000695,0.105432483961
ACH-000696,-0.0470517905402
ACH-000697,-0.0399276481607
ACH-000699,-0.086065594255
ACH-000701,-0.049252245555600004
ACH-000706,-0.18734517507100001
ACH-000711,-0.114480633303
ACH-000713,-0.27784775793600003
ACH-000714,-0.308323138368
ACH-000718,-0.820928138569
ACH-000720,-0.0831240145826
ACH-000721,-0.17657464560699998
ACH-000724,-0.312712306428
ACH-000725,-0.39944769249300005
ACH-000732,-0.285593908118
ACH-000734,0.0135020970198
ACH-000735,-0.124110964655
ACH-000736,-1.0128537013799999
ACH-000738,-0.12822672646400002
ACH-000746,-0.282553988283
ACH-000747,-0.17578550948600002
ACH-000748,-0.129463576214
ACH-000753,-0.0506439522948
ACH-000756,-0.11963769064000002
ACH-000757,-0.188372375524
ACH-000758,-0.2115347316
ACH-000760,-0.280430106165
ACH-000763,-0.0372376897912
ACH-000764,-0.178068393611
ACH-000765,-0.0650274062985
ACH-000766,-0.225152496735
ACH-000767,-0.08721369531439999
ACH-000768,-0.104676910095
ACH-000769,-0.359914678379
ACH-000770,-0.102806394512
ACH-000771,-0.196524697585
ACH-000773,-0.000978789961744
ACH-000776,-0.0119456894989
ACH-000777,-0.19998949371
ACH-000778,-0.120240282274
ACH-000781,-0.128261751629
ACH-000782,-0.719648824841
ACH-000783,-0.0274377557212
ACH-000784,-0.0985856918266
ACH-000785,-0.569487289297
ACH-000787,-0.43963546656499997
ACH-000788,-0.11687010583900001
ACH-000791,-0.499716297055
ACH-000792,-0.15515394902899998
ACH-000794,-0.364446896659
ACH-000796,-0.276011018272
ACH-000799,0.057930727898900004
ACH-000800,-0.0686401196274
ACH-000802,-0.310895749632
ACH-000804,-0.149276599474
ACH-000805,-0.187523036195
ACH-000809,-0.269888395217
ACH-000810,0.0551409134205
ACH-000811,-0.292876218545
ACH-000817,-0.19517228061099998
ACH-000819,-0.114350200023
ACH-000820,-0.08746556901760001
ACH-000821,-0.1412301254
ACH-000822,-0.25400639197299996
ACH-000823,-0.09816547835589999
ACH-000824,-0.186406591826
ACH-000827,-0.024180361707
ACH-000829,-0.692810491003
ACH-000831,-0.13019951944299998
ACH-000832,-0.132834115729
ACH-000833,-0.0986658764137
ACH-000834,-0.109569035452
