,ABCD3 (5825)
ACH-000004,0.0283101394747
ACH-000007,-0.208510925452
ACH-000009,-0.174600200359
ACH-000011,-0.0532803291591
ACH-000012,-0.557930009461
ACH-000013,-0.165570999256
ACH-000014,-0.0125488300279
ACH-000015,-0.11906162967900001
ACH-000017,0.122465630017
ACH-000018,-0.0388460663277
ACH-000019,-0.36055083192299997
ACH-000021,-0.332972425048
ACH-000022,-0.21241779143199999
ACH-000025,-0.430388158207
ACH-000028,-0.239292187903
ACH-000030,-0.084170438299
ACH-000035,-0.274341632149
ACH-000036,-0.277107813744
ACH-000037,-0.41531261307499995
ACH-000039,-0.287043003665
ACH-000040,-0.133898532112
ACH-000041,-0.124255287827
ACH-000042,-0.038833882725800004
ACH-000045,0.117240149091
ACH-000047,-0.25930030791700004
ACH-000052,-0.208643362269
ACH-000053,-0.112548049525
ACH-000054,-0.0642430704476
ACH-000055,-0.33017340114300003
ACH-000060,-0.247014215913
ACH-000067,-0.154668090941
ACH-000070,-0.272323782854
ACH-000075,-0.136236212962
ACH-000078,-0.372926868487
ACH-000082,-0.16542862661399999
ACH-000085,0.0238106729164
ACH-000086,-0.32800154739500004
ACH-000087,-0.113255544748
ACH-000092,-0.157484688596
ACH-000095,-0.0669585560109
ACH-000097,-0.286404068707
ACH-000098,-0.045097493216699994
ACH-000099,-0.180754872225
ACH-000108,0.124806881973
ACH-000113,-0.14566466114600002
ACH-000115,-0.155404484414
ACH-000116,0.0816508716111
ACH-000118,-0.255325416815
ACH-000120,-0.050785056616199996
ACH-000123,-0.110407315759
ACH-000127,-0.177118583871
ACH-000128,0.20677822157200001
ACH-000132,-0.211954962351
ACH-000133,-0.153550114104
ACH-000137,-0.19888537616000002
ACH-000138,-0.273407105557
ACH-000142,-0.118442857654
ACH-000143,-0.05592167740949999
ACH-000146,-0.08197233506439999
ACH-000148,-0.0677039878445
ACH-000150,-0.029196386840499997
ACH-000152,-0.0605500680517
ACH-000153,-0.313896379245
ACH-000159,-0.188180350744
ACH-000160,-0.20623930437899998
ACH-000163,-0.0128430906944
ACH-000167,-0.279401398478
ACH-000168,0.0913178783672
ACH-000169,-0.16796089030499997
ACH-000178,-0.219694192344
ACH-000182,-0.151039055878
ACH-000183,-0.04550529793600001
ACH-000188,-0.258444390708
ACH-000189,-0.1199855101
ACH-000190,-0.290516322276
ACH-000198,-0.11615136515
ACH-000204,-0.09690564236610001
ACH-000206,-0.37474301795299997
ACH-000207,-0.00507953742012
ACH-000211,-0.10145543209100001
ACH-000215,-0.23211611073199998
ACH-000221,-0.294352838746
ACH-000222,-0.110295263388
ACH-000223,-0.0893406343912
ACH-000226,-0.245188948391
ACH-000227,-0.36320697800499996
ACH-000228,-0.130081164172
ACH-000231,-0.11948734190600001
ACH-000232,-0.205284400266
ACH-000233,-0.20572246989
ACH-000234,-0.050913109531800005
ACH-000235,-0.0418816716732
ACH-000237,-0.142537116829
ACH-000238,-0.139001901122
ACH-000243,-0.139415222747
ACH-000244,-0.14015204205600001
ACH-000246,0.0100072523382
ACH-000248,-0.38100706004199997
ACH-000250,-0.216681612476
ACH-000251,-0.244795621336
ACH-000253,-0.112986246215
ACH-000255,-0.216611049718
ACH-000256,0.011246151574799999
ACH-000257,0.21592572592099998
ACH-000258,0.09029800385780001
ACH-000259,-0.044841437606600004
ACH-000260,-0.165209819988
ACH-000261,-0.10936805461600001
ACH-000262,-0.189033432014
ACH-000263,0.079435592511
ACH-000264,-0.14972459276699998
ACH-000265,-0.208487050854
ACH-000266,-0.161333079789
ACH-000272,-0.507387584799
ACH-000273,-0.41298317771
ACH-000274,-0.185462824138
ACH-000277,-0.125697058173
ACH-000278,-0.22116639229499999
ACH-000279,-0.124762612823
ACH-000280,-0.18467916278000002
ACH-000281,0.210286188202
ACH-000288,-0.177427200271
ACH-000291,-0.161357224819
ACH-000293,-0.0501812419605
ACH-000294,0.189866653218
ACH-000295,-0.0743550367728
ACH-000296,-0.279672166698
ACH-000302,-0.17533851950999998
ACH-000304,0.43683953414099996
ACH-000307,-0.0333095619294
ACH-000308,-0.182759585739
ACH-000310,-0.299038587009
ACH-000311,-0.207347861327
ACH-000312,-0.129968722802
ACH-000315,-0.08633652890560001
ACH-000316,0.0295632783494
ACH-000317,-0.195913627495
ACH-000318,-0.0912569280132
ACH-000319,-0.0963519491997
ACH-000320,-0.477974337154
ACH-000322,-0.145799631314
ACH-000323,-0.22373371815999998
ACH-000324,-0.14660472838
ACH-000329,-0.37239190521
ACH-000330,-0.256806163261
ACH-000331,-0.0862848564105
ACH-000332,-0.0814361946345
ACH-000334,-0.0906829621967
ACH-000335,-0.639813078439
ACH-000336,-0.023995082966
ACH-000337,-0.151963635937
ACH-000339,-0.211973999856
ACH-000341,-0.30874944782900005
ACH-000348,-0.09377862254939999
ACH-000350,-0.00868794857589
ACH-000352,-0.227446226168
ACH-000356,-0.229997331747
ACH-000361,-0.420551144422
ACH-000362,0.0988840938787
ACH-000363,-0.0394314314085
ACH-000364,-0.0726006930546
ACH-000365,0.0340775307404
ACH-000366,-0.134536328466
ACH-000368,-0.200469052315
ACH-000374,-0.222814121911
ACH-000375,0.00672626168789
ACH-000376,0.020957942317
ACH-000381,-0.027179973204700003
ACH-000383,-0.249941396689
ACH-000387,-0.0685624752249
ACH-000389,-0.338333472438
ACH-000390,-0.238421011821
ACH-000393,-0.21931919668900002
ACH-000395,-0.719027179069
ACH-000397,-0.14032061813
ACH-000401,0.108283730668
ACH-000402,0.125983236222
ACH-000403,-0.22658383292
ACH-000404,0.05528928244300001
ACH-000406,-0.11927766062100001
ACH-000407,-0.189392932505
ACH-000408,-0.35162932739
ACH-000410,-0.21091063904
ACH-000411,-0.0941969558557
ACH-000414,-0.0305713756465
ACH-000415,-0.294765413198
ACH-000416,-0.131994543536
ACH-000420,-0.18226362062600002
ACH-000421,0.0403925247343
ACH-000424,-0.0558103224532
ACH-000425,-0.00252671830491
ACH-000426,-0.323400955793
ACH-000427,-0.139298392854
