,EEF1D (1936)
ACH-000542,-0.19524746288800002
ACH-000544,-0.10515662610300001
ACH-000545,-0.247087609126
ACH-000547,-0.0981247156937
ACH-000548,0.0353606524899
ACH-000549,-0.145481936931
ACH-000550,-0.359919032698
ACH-000552,-0.22274474048300003
ACH-000556,-0.309181085423
ACH-000557,-0.3142739875
ACH-000570,-0.317774014495
ACH-000571,-0.237449657296
ACH-000573,-0.0389167032585
ACH-000576,-0.20436165679499999
ACH-000580,-0.30895838097399997
ACH-000584,-0.343881431612
ACH-000585,-0.117977337232
ACH-000588,-0.118379493012
ACH-000589,-0.276771977881
ACH-000591,-0.27258123606999995
ACH-000593,-0.36231819844200003
ACH-000600,-0.424441327472
ACH-000601,-0.26105028633
ACH-000604,-0.200056018384
ACH-000605,-0.304268283922
ACH-000606,-0.12057530439000001
ACH-000608,-0.414502527508
ACH-000614,-0.31602479891
ACH-000616,-0.0718486329092
ACH-000618,-0.14602092766
ACH-000619,-0.550498553841
ACH-000620,0.031869802849
ACH-000621,-0.284808309674
ACH-000622,-0.175376908629
ACH-000623,-0.23091462579
ACH-000624,-0.07682588878060001
ACH-000627,-0.0179789528327
ACH-000630,-0.08572079534339999
ACH-000632,-0.108866123027
ACH-000633,-0.10335016499600001
ACH-000637,-0.24860609372499998
ACH-000638,0.19105909357
ACH-000646,-0.221022542309
ACH-000647,-0.145090528155
ACH-000648,-0.438233918745
ACH-000649,-0.319786415807
ACH-000651,-0.086093852951
ACH-000652,-0.499059521048
ACH-000653,-0.300667582513
ACH-000657,-0.285167985108
ACH-000658,-0.35722219714500003
ACH-000661,-0.37912947109800005
ACH-000662,-0.332120494188
ACH-000663,-0.156588437749
ACH-000665,-0.134822592233
ACH-000671,-0.18606757370000002
ACH-000673,-0.13190254662
ACH-000676,-0.103823355685
ACH-000677,-0.15497464348200002
ACH-000681,-0.09021356892610001
ACH-000682,-0.114328648203
ACH-000683,-0.215116859184
ACH-000684,-0.0180306288996
ACH-000688,-0.239271035785
ACH-000693,-0.21546813918699997
ACH-000694,-0.102625627394
ACH-000695,-0.213338532832
ACH-000696,-0.15674300902899999
ACH-000697,0.0009353144361599999
ACH-000699,-0.298925811483
ACH-000701,-0.35769336633599996
ACH-000706,-0.29009611839
ACH-000711,-0.116656033893
ACH-000713,-0.055595177768299996
ACH-000714,-0.08783186720760001
ACH-000718,-0.381872337175
ACH-000720,-0.18880218583099997
ACH-000721,-0.135179173268
ACH-000724,-0.309095765817
ACH-000725,-0.195377179679
ACH-000732,-0.16599861718800002
ACH-000734,-0.21900761615400002
ACH-000735,-0.334753521327
ACH-000736,-0.190850285356
ACH-000738,-0.306199876483
ACH-000746,-0.00295378519134
ACH-000747,-0.0512766844247
ACH-000748,-0.17731710787799998
ACH-000753,-0.38863550945
ACH-000756,-0.213734274315
ACH-000757,-0.16768995549000001
ACH-000758,-0.318869460218
ACH-000760,-0.36347888611699997
ACH-000763,-0.0820207836706
ACH-000764,-0.47835663069300005
ACH-000765,-0.19810133879500003
ACH-000766,-0.09432396487839999
ACH-000767,-0.224056562757
ACH-000768,-0.17281225356199997
ACH-000769,-0.24616675372299998
ACH-000770,-0.249662442469
ACH-000771,-0.216963490972
ACH-000773,-0.148594363995
ACH-000776,-0.34928637352700004
ACH-000777,-0.179265653938
ACH-000778,-0.00919028274339
ACH-000781,-0.235795940148
ACH-000782,-0.24947219661699999
ACH-000783,-0.5987675808039999
ACH-000784,-0.0913432837982
ACH-000785,-0.142673068663
ACH-000787,-0.142678395846
ACH-000788,-0.0480581973924
ACH-000791,-0.168082975617
ACH-000792,-0.0632162122358
ACH-000794,-0.24700555145199998
ACH-000796,-0.23021192699499998
ACH-000799,-0.39745615369599996
ACH-000800,-0.059781154588400005
ACH-000802,-0.12689097622099998
ACH-000804,-0.0723223819462
ACH-000805,-0.247605493429
ACH-000809,-0.23794773720600002
ACH-000810,-0.04441774017919999
ACH-000811,-0.18172323754500003
ACH-000817,-0.021436941155400003
ACH-000819,-0.26442966420499997
ACH-000820,-0.276044242962
ACH-000821,-0.109699775254
ACH-000822,-0.18315963524599999
ACH-000823,-0.23271853962900002
ACH-000824,-0.13900175939200002
ACH-000827,-0.22866003763300002
ACH-000829,-0.18868752492600002
ACH-000831,-0.34734445011
ACH-000832,-0.117550307796
ACH-000833,0.12352233867999998
ACH-000834,-0.298240863825
ACH-000835,-0.152211336403
ACH-000836,-0.286376528804
ACH-000837,-0.15994547516899998
ACH-000838,-0.134771720347
ACH-000839,-0.419088762947
ACH-000840,-0.193303045267
ACH-000841,-0.12406217864499999
ACH-000843,-0.021222092456900002
ACH-000846,-0.376527294177
ACH-000847,-0.31539498966999996
ACH-000848,-0.0659917339773
ACH-000849,0.027747823763
ACH-000851,-0.11890480468699999
ACH-000855,0.00964169375291
ACH-000856,-0.41911492662100003
ACH-000858,-0.169209388447
ACH-000859,0.0211717322224
ACH-000861,-0.154358661374
ACH-000862,-0.0776475017822
ACH-000865,-0.145561626963
ACH-000866,-0.153854883029
ACH-000867,-0.162453500564
ACH-000869,-0.151436535112
ACH-000872,-0.245502057065
ACH-000873,-0.0482296313627
ACH-000876,-0.11747382170600001
ACH-000878,0.0397671532367
ACH-000880,-0.31065827168000004
ACH-000881,-0.346474269651
ACH-000882,-0.186179234886
ACH-000884,-0.21851793616999998
ACH-000885,-0.11686410735099999
ACH-000887,-0.149578624558
ACH-000888,-0.287942282418
ACH-000889,-0.0888023516914
ACH-000890,-0.148623033159
ACH-000896,-0.14401299127599998
ACH-000898,-0.14712802853
ACH-000900,-0.338238241124
ACH-000901,-0.220092131218
ACH-000905,-0.112141264849
ACH-000906,-0.13296271539100002
ACH-000907,-0.439914420921
ACH-000910,-0.295346623978
ACH-000911,-0.141758570691
ACH-000912,-0.168681930042
ACH-000913,-0.203618994928
ACH-000915,-0.205731280365
ACH-000916,-0.00449685111437
ACH-000917,-0.1089358799
ACH-000921,-0.259766884032
ACH-000924,-0.19562839946
ACH-000926,-0.441665140076
ACH-000928,-0.358110694218
ACH-000929,-0.0334703486983
ACH-000932,-0.21950995149900002
ACH-000935,-0.306919300827
ACH-000936,-0.295856235937
ACH-000937,-0.214179021884
ACH-000938,-0.16898894611200002
ACH-000939,-0.168860372839
ACH-000941,-0.268542751283
ACH-000943,-0.246114987359
ACH-000946,-0.039267030872
ACH-000947,-0.139671115436
ACH-000948,-0.263483197111
ACH-000950,-0.17451501757399998
ACH-000953,-0.406962252958
ACH-000957,-0.15112396682499998
ACH-000958,-0.21082772248599999
ACH-000960,-0.279022171723
ACH-000963,-0.13391857719900002
ACH-000968,-0.17929784844399999
ACH-000969,-0.39363859658699996
ACH-000973,-0.252550442924
ACH-000974,-0.18630229240200002
ACH-000975,-0.061669347593599995
ACH-000976,-0.25277045101
ACH-000978,-0.39774762151500004
ACH-000980,-0.152252905271
ACH-000984,-0.218772358989
ACH-000986,-0.142226181911
ACH-000988,-0.218178725216
ACH-000993,-0.357511827041
ACH-000994,-0.298718872722
ACH-000996,-0.29045820071600004
ACH-001001,-0.117330829199
ACH-001020,-0.258405075119
ACH-001028,-0.20539375273
ACH-001031,-0.197736424295
ACH-001038,-0.35215696765199994
ACH-001048,-0.40146375715800003
ACH-001050,-0.34062134727
ACH-001053,-0.129850455882
ACH-001054,-0.021980790679200002
ACH-001061,-0.243535848081
ACH-001067,-0.340553675049
ACH-001075,0.038351796119800004
ACH-001096,-0.168351267931
ACH-001128,-0.5613694420440001
ACH-001134,-0.0713496629337
ACH-001151,-0.252089918406
ACH-001163,-0.340278981068
ACH-001164,-0.243218392104
ACH-001173,-0.10836262120300001
ACH-001183,-0.238673597702
ACH-001184,-0.10798382577099999
ACH-001190,-0.25992149728
ACH-001192,-0.043641612773699996
ACH-001193,-0.40626692251999996
ACH-001196,-0.21371185953699998
ACH-001197,-0.353442646154
ACH-001205,-0.461227739143
ACH-001211,0.11172975415400001
ACH-001212,-0.328673940674
ACH-001228,-0.5107682856870001
ACH-001232,-0.24085942967500001
ACH-001239,-0.34793029573299994
ACH-001274,-0.502770369547
ACH-001275,-0.435251708842
ACH-001277,-0.46418434053499996
ACH-001278,-0.11033607867699999
ACH-001280,-0.358580010037
ACH-001283,-0.11036280715999998
ACH-001289,-0.209243378858
ACH-001295,-0.17285480157699998
ACH-001300,-0.231485828234
ACH-001301,-0.26866470288100003
ACH-001302,-0.425923986941
ACH-001303,-0.13499727983100002
ACH-001306,-0.166379915651
ACH-001318,-0.0672761491035
ACH-001322,-0.0035049385248299997
ACH-001328,-0.361438282976
ACH-001332,0.165694795373
ACH-001333,-0.283072017944
ACH-001336,-0.12048248544199999
ACH-001340,-0.405234700317
ACH-001346,-0.0933455443006
ACH-001353,-0.08696511913560001
ACH-001354,-0.117904589331
ACH-001367,-0.25028533279
ACH-001368,-0.12026017085799999
ACH-001374,-0.051871504845400006
ACH-001375,-0.267903948884
ACH-001377,-0.355931613694
ACH-001380,-0.331142052344
ACH-001391,-0.176028423194
ACH-001407,-0.18869113323800002
ACH-001408,-0.251059115901
ACH-001413,-0.129429627991
ACH-001430,-0.33654093034000004
ACH-001431,-0.229591733897
ACH-001450,-0.16206714713
ACH-001496,-0.13896211710200002
ACH-001500,-0.06863536711080001
ACH-001521,-0.45589083952299997
ACH-001523,-0.118773156557
ACH-001532,-0.148479269565
ACH-001536,-0.292773586653
ACH-001550,-0.118448259725
ACH-001552,-0.190237742075
ACH-001554,-0.249496025671
ACH-001645,-0.403174578784
ACH-001654,-0.170974384217
ACH-001715,-0.16464125409299998
ACH-001735,-0.25997701302
ACH-001736,-0.16735708823599998
ACH-001737,-0.051660199446800004
ACH-001740,-0.021711246813599996
ACH-001745,-0.24247508482900001
ACH-001750,-0.33132132846900003
ACH-001765,-0.162232783351
ACH-001956,-0.185099157242
ACH-001957,-0.269241905155
