,FETUB (26998)
ACH-000163,-0.16895288147999998
ACH-000167,-0.11068720589600001
ACH-000168,-0.37213188297600003
ACH-000169,-0.33880880338200003
ACH-000178,-0.190661932709
ACH-000182,-0.372810145989
ACH-000183,-0.36774251394199997
ACH-000188,-0.249784788291
ACH-000189,-0.348203020616
ACH-000190,-0.23914771770999999
ACH-000198,-0.257784169854
ACH-000204,-0.323302530053
ACH-000206,-0.404232189191
ACH-000207,-0.383624987307
ACH-000211,-0.412850391627
ACH-000215,-0.324250826609
ACH-000221,-0.206866649113
ACH-000222,-0.246841745425
ACH-000223,-0.571629082675
ACH-000226,-0.32845633786899997
ACH-000227,-0.5369493492140001
ACH-000228,-0.116753601446
ACH-000231,-0.364948634055
ACH-000232,-0.540031789341
ACH-000233,-0.40724142394199997
ACH-000234,-0.221465165305
ACH-000235,-0.233803333277
ACH-000237,-0.37167008787199995
ACH-000238,-0.540213579607
ACH-000243,-0.249749476946
ACH-000244,-0.41805424541599995
ACH-000246,-0.331345675111
ACH-000248,-0.155900355441
ACH-000250,-0.380818209295
ACH-000251,-0.272519684988
ACH-000253,-0.551587991717
ACH-000255,-0.24416599098900002
ACH-000256,-0.494108480967
ACH-000257,-0.18366089405000002
ACH-000258,-0.603373918821
ACH-000259,-0.398142095448
ACH-000260,-0.358570699238
ACH-000261,-0.295836091589
ACH-000262,-0.353582240554
ACH-000263,-0.13284279165899998
ACH-000264,-0.38189349880500006
ACH-000265,-0.300251774505
ACH-000266,-0.342702792496
ACH-000272,-0.279893637646
ACH-000273,-0.568132009642
ACH-000274,-0.5658028340250001
ACH-000277,-0.393421978614
ACH-000278,-0.505856259538
ACH-000279,-0.464965890154
ACH-000280,-0.266289469213
ACH-000281,-0.136506845835
ACH-000288,-0.295889101415
ACH-000291,-0.201232227067
ACH-000293,-0.35432870412199996
ACH-000294,-0.236283764826
ACH-000295,-0.289799939703
ACH-000296,-0.252890786704
ACH-000302,-0.175768640695
ACH-000304,-0.342925024548
ACH-000307,-0.139209823456
ACH-000308,-0.27910501606800003
ACH-000310,-0.543117043716
ACH-000311,-0.294418419054
ACH-000312,-0.43971700779100004
ACH-000315,-0.386339058781
ACH-000316,-0.451132787148
ACH-000317,-0.170205388052
ACH-000318,-0.603419538423
ACH-000319,-0.262856469008
ACH-000320,-0.124691696053
ACH-000322,-0.517122440283
ACH-000323,-0.34646456081200006
ACH-000324,-0.34061796148699997
ACH-000329,-0.473495294292
ACH-000330,-0.150569481054
ACH-000331,-0.400674547117
ACH-000332,-0.44924656181100003
ACH-000334,-0.41502913266900004
ACH-000335,-0.21666602918400002
ACH-000336,-0.456041495661
ACH-000337,-0.166777081784
ACH-000339,-0.35982981742
ACH-000341,-0.435610635592
ACH-000348,-0.360683612371
ACH-000350,-0.453682051819
ACH-000352,-0.349311143645
ACH-000356,-0.333570032472
ACH-000361,-0.348899187858
ACH-000362,-0.211960458395
ACH-000363,-0.26441928234
ACH-000364,-0.314345961173
ACH-000365,-0.301223162328
ACH-000366,-0.290104709499
ACH-000368,-0.43579697802199996
ACH-000374,-0.0774319324449
ACH-000375,-0.269362985053
ACH-000376,-0.276432374109
ACH-000381,-0.19730795335
ACH-000383,-0.441468971167
ACH-000387,-0.444835753407
ACH-000389,-0.433251098221
ACH-000390,-0.196260397721
ACH-000393,-0.232647906217
ACH-000395,-0.358383138071
ACH-000397,-0.332657957607
ACH-000401,-0.136571393529
ACH-000402,-0.46844257123300004
ACH-000403,-0.681717649323
ACH-000404,-0.38175627945
ACH-000406,-0.295757709036
ACH-000407,-0.333192462276
ACH-000408,-0.280639732333
ACH-000410,-0.225889802264
ACH-000411,-0.565857777744
ACH-000414,-0.285160590388
ACH-000415,-0.23693201233000002
ACH-000416,-0.35819756303000005
ACH-000420,-0.21794255165600002
ACH-000421,-0.40688460747599997
ACH-000424,-0.20925626882599999
ACH-000425,-0.28242862448899997
ACH-000426,-0.20200866598499997
ACH-000427,-0.549464854642
ACH-000433,-0.11033266826400001
ACH-000436,-0.499471305001
ACH-000444,-0.43098876820500004
ACH-000445,-0.166879508486
ACH-000448,-0.241463815722
ACH-000450,-0.0419422742902
ACH-000452,-0.27670361514
ACH-000454,-0.161295514606
ACH-000458,-0.415816432914
ACH-000459,-0.432433749283
ACH-000460,-0.335831705653
ACH-000461,-0.206082244212
ACH-000463,-0.398399545242
ACH-000464,-0.238365235462
ACH-000466,-0.30483377935
ACH-000467,-0.4493450780899999
ACH-000468,-0.23390291008699998
ACH-000469,-0.415910614886
ACH-000470,-0.269572278646
ACH-000471,-0.248705979656
ACH-000472,-0.294259997154
ACH-000473,-0.16129784154000001
ACH-000475,-0.39371124720899997
ACH-000476,-0.148464571982
ACH-000477,-0.335635355541
ACH-000480,-0.378610440853
ACH-000481,-0.335165512495
ACH-000483,-0.28261090275600004
ACH-000484,-0.0737631476329
ACH-000485,-0.39985279976599997
ACH-000486,-0.29552159769999997
ACH-000487,-0.225802635493
ACH-000488,-0.282895733705
ACH-000490,-0.36207156906599997
ACH-000491,-0.329986498015
ACH-000495,-0.40341748509900005
ACH-000496,-0.33872225348499996
ACH-000499,-0.007785367582510001
ACH-000500,-0.612759572096
ACH-000502,-0.34377058385799997
ACH-000503,-0.311291375284
ACH-000505,-0.23577070819600002
ACH-000507,-0.307445953557
ACH-000510,-0.27558068906100003
ACH-000511,-0.343643962253
ACH-000512,-0.291955538591
ACH-000516,-0.313077301696
ACH-000517,-0.41056123647200005
ACH-000518,-0.278613870943
ACH-000520,-0.37235472321900004
ACH-000521,-0.318255554078
ACH-000522,-0.405614903417
ACH-000524,-0.542310170893
ACH-000527,-0.23830990663899998
ACH-000528,-0.284800437391
ACH-000537,-0.322663265286
ACH-000541,-0.479357005535
ACH-000542,-0.37984312609899995
ACH-000544,-0.582252786681
ACH-000545,-0.42750212243
ACH-000547,-0.264577180806
ACH-000548,-0.424832445269
ACH-000549,-0.342787706
ACH-000550,-0.44044649381800005
ACH-000552,-0.435468193152
ACH-000556,-0.255520631954
ACH-000557,-0.0709778478835
ACH-000570,-0.28931722002300003
ACH-000571,-0.417360081835
ACH-000573,-0.34023315810800003
ACH-000576,-0.23486969175099998
ACH-000580,-0.48182710045500005
ACH-000584,-0.369088528751
ACH-000585,-0.641653033968
ACH-000588,-0.525995627471
ACH-000589,-0.17113820922400003
ACH-000591,-0.149265381848
ACH-000593,-0.422393767496
ACH-000600,-0.47907163958000004
ACH-000601,-0.351515850885
ACH-000604,-0.42047412149999996
ACH-000605,-0.332718702092
ACH-000606,-0.2216238114
ACH-000608,-0.375245260674
ACH-000614,-0.268071684564
ACH-000616,-0.414721423619
ACH-000618,-0.370488759966
ACH-000619,-0.34555241024000005
ACH-000620,-0.208817183052
ACH-000621,-0.23247535297699998
ACH-000622,-0.545097466612
ACH-000623,-0.183456076582
ACH-000624,-0.360914694526
ACH-000627,-0.38345421059199997
ACH-000630,-0.441250627786
ACH-000632,-0.435338266267
ACH-000633,-0.395311994216
ACH-000637,-0.0841759666082
ACH-000638,-0.23533686036200002
ACH-000646,-0.5595215731700001
ACH-000647,-0.216542642122
ACH-000648,-0.330265449941
ACH-000649,-0.338193041342
ACH-000651,-0.287394609936
ACH-000652,-0.49151798012500003
ACH-000653,-0.285350798341
ACH-000657,-0.422084015408
ACH-000658,-0.13865679289799998
ACH-000661,-0.5299221337610001
ACH-000662,-0.339383375486
ACH-000663,-0.266721466529
ACH-000665,-0.22661578847600003
ACH-000671,-0.22447019222
ACH-000673,-0.347037242774
ACH-000676,-0.262432258102
ACH-000677,-0.14984195231
ACH-000681,-0.31687137456500003
ACH-000682,-0.203523114628
ACH-000683,-0.29054653623300003
ACH-000684,-0.569211576254
ACH-000688,-0.30801204159
ACH-000693,-0.379698060438
ACH-000694,-0.301574382839
ACH-000695,-0.149885264535
ACH-000696,-0.41792438727700004
ACH-000697,-0.300148862025
ACH-000699,-0.441597250208
ACH-000701,-0.5085457460639999
ACH-000706,-0.303951046748
ACH-000711,-0.27291930169399997
ACH-000713,-0.401117520942
ACH-000714,-0.394349388444
ACH-000718,-0.46092657321900005
ACH-000720,-0.223472306887
ACH-000721,-0.19508075446800002
ACH-000724,-0.39008042577
ACH-000725,-0.163306050965
ACH-000732,-0.263606212703
ACH-000734,-0.21448473943799998
ACH-000735,-0.47283264003200004
ACH-000736,-0.225875710053
ACH-000738,-0.25339711118700003
ACH-000746,-0.310579071101
ACH-000747,-0.373024973795
ACH-000748,-0.32037483903499997
ACH-000753,-0.291910684973
ACH-000756,-0.0848551442217
ACH-000757,-0.33670844465899996
ACH-000758,-0.217566910458
ACH-000760,-0.307232386299
ACH-000763,-0.59771069815
ACH-000764,-0.11273357701400001
ACH-000765,-0.20303231367600003
ACH-000766,-0.326422369646
ACH-000767,-0.421701663078
ACH-000768,-0.36667121429899996
ACH-000769,-0.355082089157
ACH-000770,-0.304800844563
ACH-000771,-0.44324877751599995
ACH-000773,-0.42767427140000003
ACH-000776,-0.36598206420400003
ACH-000777,-0.342029450096
ACH-000778,-0.444479835372
ACH-000781,-0.46164193038
ACH-000782,-0.23456864438299999
ACH-000783,-0.367150493366
ACH-000784,-0.39570325836599995
ACH-000785,-0.395002501482
ACH-000787,-0.249858339556
ACH-000788,-0.314704675712
ACH-000791,-0.355453242546
ACH-000792,-0.193081515939
ACH-000794,-0.216806162809
ACH-000796,-0.302101710256
ACH-000799,-0.55658540367
ACH-000800,-0.290638361082
ACH-000802,-0.348545561515
ACH-000804,-0.364223403001
ACH-000805,-0.254621732912
ACH-000809,-0.186995432723
ACH-000810,-0.380075379622
ACH-000811,-0.36180862043799994
ACH-000817,-0.452343553603
ACH-000819,-0.298964647726
ACH-000820,-0.320792946067
ACH-000821,-0.544788399459
ACH-000822,-0.286545001949
ACH-000823,-0.35367997481700003
ACH-000824,-0.29818270291
ACH-000827,-0.36133897185900005
ACH-000829,-0.320223188752
ACH-000831,-0.38859338313
ACH-000832,-0.260457284607
ACH-000833,-0.0660002518746
ACH-000834,-0.171928154978
ACH-000835,-0.436896383527
ACH-000836,-0.332087035298
ACH-000837,-0.32644399763
ACH-000838,-0.278421238004
ACH-000839,-0.401848868368
ACH-000840,-0.261658402923
ACH-000841,-0.09374717409610002
ACH-000843,-0.34224640983000004
ACH-000846,-0.320840427541
ACH-000847,-0.173021139232
ACH-000848,-0.108843282939
ACH-000849,-0.402802987044
ACH-000851,-0.24904431966999996
ACH-000855,-0.12995364709899998
ACH-000856,-0.18938233182999997
ACH-000858,-0.142666103703
ACH-000859,-0.2944367046
ACH-000861,-0.39633418616899996
ACH-000862,-0.37216887263000004
ACH-000865,-0.259337109438
ACH-000866,-0.43143969359300005
ACH-000867,-0.38576942484300003
ACH-000869,-0.398497953615
ACH-000872,-0.295221500861
ACH-000873,-0.178147052806
ACH-000876,-0.22010693467700002
ACH-000878,-0.244927465615
ACH-000880,-0.49656732827100003
ACH-000881,-0.296013368012
ACH-000882,-0.538685709887
ACH-000884,-0.291241965469
ACH-000885,-0.29702456268599997
ACH-000887,-0.341466122652
ACH-000888,-0.330851750778
ACH-000889,-0.333150417289
ACH-000890,-0.15677521824500001
ACH-000896,-0.12734892674599999
ACH-000898,-0.315033337805
ACH-000900,-0.317509565778
ACH-000901,-0.34576590109300004
ACH-000905,-0.262770459852
ACH-000906,-0.32016416945
ACH-000907,-0.37643424999200004
ACH-000910,-0.28889520467199997
ACH-000911,-0.314304989756
ACH-000912,-0.354278133952
ACH-000913,-0.370128711196
ACH-000915,-0.393257956113
ACH-000916,-0.520493138282
ACH-000917,-0.139698710586
ACH-000921,-0.291190055402
ACH-000924,-0.282515378529
ACH-000926,-0.47325315834200005
ACH-000928,-0.10002469030899999
ACH-000929,-0.43401345374600003
ACH-000932,-0.19674086859700002
ACH-000935,-0.49279883694300003
ACH-000936,-0.252822887673
ACH-000937,-0.37316603079599997
ACH-000938,-0.30074168026000003
ACH-000939,-0.0897791428287
ACH-000941,-0.170426078812
ACH-000943,-0.302355852697
ACH-000946,-0.323157030088
ACH-000947,-0.335887864622
ACH-000948,-0.175107386629
ACH-000950,0.0378124768826
ACH-000953,-0.404851514798
ACH-000957,-0.375806972279
ACH-000958,-0.17210480807300002
ACH-000960,-0.38398864532399996
ACH-000963,-0.355385561235
ACH-000968,-0.221202808131
ACH-000969,-0.409826809884
ACH-000973,-0.363473399485
ACH-000974,-0.543817535241
ACH-000975,-0.12015976067399999
ACH-000976,-0.331013525208
ACH-000978,-0.238375358149
ACH-000980,-0.47066457766500003
ACH-000984,-0.162947675058
ACH-000986,-0.236170347423
ACH-000988,-0.343850771425
ACH-000993,-0.405170984875
ACH-000994,-0.331630158281
ACH-000996,-0.405882109059
ACH-001001,-0.397238908785
ACH-001020,0.06162391509119999
ACH-001028,-0.35910618131899996
ACH-001031,-0.31075024144200003
ACH-001038,-0.347595479344
ACH-001048,-0.34139762966
ACH-001050,-0.35135495264
ACH-001053,-0.32392659201900004
ACH-001054,-0.266566150416
ACH-001061,-0.226369794854
ACH-001067,-0.382457633471
ACH-001075,-0.276336851094
ACH-001096,-0.399384834401
ACH-001128,-0.370095937002
ACH-001134,-0.20273524966499998
ACH-001151,-0.255532042286
ACH-001163,-0.314529125268
ACH-001164,-0.13683282925
ACH-001173,-0.37947628697499997
ACH-001183,-0.261818305139
ACH-001184,-0.563185219515
ACH-001190,-0.0311230166677
ACH-001192,-0.208880426584
ACH-001193,-0.358041695342
ACH-001196,-0.656658481016
ACH-001197,-0.293520499677
ACH-001205,-0.466904945903
ACH-001211,-0.34770787602700004
ACH-001212,-0.00840132182635
ACH-001228,-0.38419266204400004
ACH-001232,-0.259162186488
ACH-001239,-0.579852899713
ACH-001274,-0.5251527775770001
ACH-001275,-0.436703483213
ACH-001277,-0.042699998303399996
ACH-001278,-0.10482663453199999
ACH-001280,-0.15110586118799998
ACH-001283,-0.23152510851
ACH-001289,-0.43757883359099997
ACH-001295,-0.501649031183
ACH-001300,-0.466737462127
ACH-001301,-0.580721473358
ACH-001302,-0.589291690836
ACH-001303,-0.188484236886
ACH-001306,-0.27691675689399997
ACH-001318,-0.205258813541
ACH-001322,-0.405021760208
ACH-001328,-0.427173067893
ACH-001332,-0.16407449113800002
ACH-001333,-0.403356879598
ACH-001336,-0.193562996124
ACH-001340,-0.42738595803999996
ACH-001346,-0.31601042975
ACH-001353,-0.361380929226
ACH-001354,-0.0625817477081
ACH-001367,0.0416200751935
ACH-001368,-0.35142945821000005
ACH-001374,-0.40349931027099994
ACH-001375,-0.42768152123400005
ACH-001377,-0.19123966609700002
ACH-001380,-0.373732343826
ACH-001391,-0.22167108158100002
ACH-001407,-0.274546806487
ACH-001408,-0.5319965381449999
ACH-001413,-0.346340682421
ACH-001430,-0.6747942781980001
ACH-001431,-0.42957375343800003
ACH-001450,-0.355383486765
ACH-001496,-0.125862844773
ACH-001500,-0.317743170018
ACH-001521,-0.293233453086
ACH-001523,-0.372627907178
ACH-001532,-0.463979619832
ACH-001536,-0.47932418842200003
ACH-001550,-0.498393050118
ACH-001552,-0.326607109971
ACH-001554,-0.375865804468
ACH-001645,-0.390399570442
ACH-001654,-0.297548583096
ACH-001715,-0.387408121444
ACH-001735,-0.234275072173
ACH-001736,-0.234503114641
ACH-001737,-0.28926988253
ACH-001740,-0.172220261182
ACH-001745,-0.273755679039
ACH-001750,-0.402485590242
ACH-001765,-0.396937677609
ACH-001956,-0.401031085053
ACH-001957,-0.23334023009500002
