,FITM1 (161247)
ACH-000004,-0.236773747615
ACH-000007,-0.659210409969
ACH-000009,-0.272288067522
ACH-000011,-0.21052976471999998
ACH-000012,-0.324251493056
ACH-000013,-0.254556291789
ACH-000014,-0.260602141519
ACH-000015,-0.0228037133495
ACH-000017,-0.472688766971
ACH-000018,-0.597427836741
ACH-000019,-0.489994783488
ACH-000021,-0.435540595768
ACH-000022,-0.15046196287900002
ACH-000025,-0.20727817608899998
ACH-000028,-0.274645432625
ACH-000030,-0.29167012362100003
ACH-000035,-0.224378741671
ACH-000036,-0.29632514193000004
ACH-000037,-0.250063046013
ACH-000039,-0.319835744133
ACH-000040,-0.298853653202
ACH-000041,-0.202820810282
ACH-000042,-0.285706440133
ACH-000045,0.0063079709123
ACH-000047,-0.162747223726
ACH-000052,-0.299883544236
ACH-000053,-0.321144945442
ACH-000054,-0.319014076756
ACH-000055,-0.329428319864
ACH-000060,-0.279898070541
ACH-000067,-0.201740484288
ACH-000070,-0.330505548873
ACH-000075,-0.0503936422086
ACH-000078,-0.161629774626
ACH-000082,-0.19517863014800002
ACH-000085,-0.277437591336
ACH-000086,-0.246433239833
ACH-000087,-0.409229324502
ACH-000092,-0.36252856717200005
ACH-000095,-0.35595078782899997
ACH-000097,-0.46936050340700003
ACH-000098,-0.222006455352
ACH-000099,-0.355573005844
ACH-000108,-0.456230765361
ACH-000113,-0.29343475113
ACH-000115,-0.149350723779
ACH-000116,-0.266461253128
ACH-000118,-0.38512040694
ACH-000120,-0.252937241998
ACH-000123,-0.419326037895
ACH-000127,-0.33424324385299997
ACH-000128,-0.357025817789
ACH-000132,-0.0648062173238
ACH-000133,-0.166925976093
ACH-000137,-0.391931614123
ACH-000138,-0.128899037396
ACH-000142,-0.311864366638
ACH-000143,-0.401715771735
ACH-000146,-0.16027989637499998
ACH-000148,-0.246900419302
ACH-000150,-0.0126982108702
ACH-000152,-0.35475405131300003
ACH-000153,-0.17290978193700002
ACH-000159,-0.244705865332
ACH-000160,-0.533847390897
ACH-000163,-0.460533205997
ACH-000167,-0.317148409086
ACH-000168,-0.46769433503799995
ACH-000169,-0.25884616764199997
ACH-000178,-0.330317927507
ACH-000182,-0.42365100079499995
ACH-000183,-0.313994248276
ACH-000188,-0.25584285681999996
ACH-000189,-0.386551603859
ACH-000190,-0.29659639109
ACH-000198,-0.22321158269699998
ACH-000204,-0.147147078127
ACH-000206,-0.35488544130800004
ACH-000207,-0.333411526811
ACH-000211,-0.360882149422
ACH-000215,-0.325050240752
ACH-000221,-0.432579994437
ACH-000222,-0.458430772803
ACH-000223,-0.23420004551399998
ACH-000226,-0.5192310283070001
ACH-000227,-0.256857913442
ACH-000228,-0.124316012371
ACH-000231,-0.220093304509
ACH-000232,-0.23143602774500002
ACH-000233,-0.111600212174
ACH-000234,-0.381829355576
ACH-000235,-0.270267054575
ACH-000237,-0.145891593228
ACH-000238,-0.139426333392
ACH-000243,-0.527713154051
ACH-000244,-0.184004522901
ACH-000246,-0.39786191818300004
ACH-000248,-0.446141994326
ACH-000250,-0.38928290595799997
ACH-000251,-0.18728875465199998
ACH-000253,-0.263076431949
ACH-000255,-0.169705806204
ACH-000256,-0.128590123146
ACH-000257,-0.468995753063
ACH-000258,0.0921989115113
ACH-000259,-0.340027781955
ACH-000260,-0.264135555809
ACH-000261,-0.40097001409999994
ACH-000262,-0.5970265187380001
ACH-000263,0.117930476258
ACH-000264,-0.364172216884
ACH-000265,-0.38979178240699996
ACH-000266,-0.296829641744
ACH-000272,-0.274163619611
ACH-000273,-0.223104605603
ACH-000274,-0.0264567426574
ACH-000277,-0.211182242353
ACH-000278,-0.5417488040380001
ACH-000279,-0.261485564051
ACH-000280,-0.364656586093
ACH-000281,-0.129758866467
ACH-000288,-0.33443842004200003
ACH-000291,-0.252275715552
ACH-000293,-0.277293397384
ACH-000294,-0.237451942247
ACH-000295,-0.44037596307300003
ACH-000296,-0.215245493665
ACH-000302,-0.164824518144
ACH-000304,-0.348796418245
ACH-000307,-0.395487382179
ACH-000308,-0.26803136524
ACH-000310,-0.164921053408
ACH-000311,-0.418009552284
ACH-000312,-0.28387583787799997
ACH-000315,-0.448156473514
ACH-000316,-0.203994170274
ACH-000317,-0.339364607622
ACH-000318,-0.225455504566
ACH-000319,-0.08700384430410002
ACH-000320,-0.223239098241
ACH-000322,-0.404507004762
ACH-000323,-0.301239567571
ACH-000324,-0.0715284630973
ACH-000329,0.0322758589822
ACH-000330,-0.29735669869000003
ACH-000331,-0.106271867888
ACH-000332,-0.282000416972
ACH-000334,-0.28803066682399997
ACH-000335,-0.411086597957
ACH-000336,-0.36914139165700005
ACH-000337,-0.242054367903
ACH-000339,-0.36883517206699995
ACH-000341,-0.148740191914
ACH-000348,-0.287868181939
ACH-000350,-0.266272777072
ACH-000352,-0.316585625764
ACH-000356,-0.571101335919
ACH-000361,-0.406291006448
ACH-000362,-0.24576802764400002
ACH-000363,-0.308028374642
ACH-000364,-0.373225597499
ACH-000365,-0.330352773408
ACH-000366,-0.261678304081
ACH-000368,-0.331581571789
ACH-000374,0.0160015389273
ACH-000375,-0.475201166856
ACH-000376,-0.357017846838
ACH-000381,-0.13300528258400002
ACH-000383,-0.277458122884
ACH-000387,-0.274463473791
ACH-000389,-0.224664318239
ACH-000390,-0.228223347007
ACH-000393,-0.500333210765
ACH-000395,-0.147245669372
ACH-000397,-0.284670718454
ACH-000401,-0.231089969399
ACH-000402,-0.138691611326
ACH-000403,-0.260327395167
ACH-000404,-0.0911543396288
ACH-000406,-0.33619999133100004
ACH-000407,-0.172371685708
ACH-000408,-0.14371938650399999
ACH-000410,-0.364890502306
ACH-000411,-0.2397743315
ACH-000414,-0.257696935947
ACH-000415,-0.18819403398600001
ACH-000416,-0.290114329248
ACH-000420,-0.30298541240800003
ACH-000421,-0.33226922358399996
ACH-000424,-0.037615607573599996
ACH-000425,-0.40516012205300006
ACH-000426,-0.274574473031
ACH-000427,-0.23551945205
ACH-000433,-0.5810868681629999
ACH-000436,-0.209921589367
ACH-000444,-0.435896549001
ACH-000445,-0.12680445697599999
ACH-000448,-0.24934935089699997
ACH-000450,-0.48032790212300003
ACH-000452,-0.17464417160100001
ACH-000454,-0.344409309336
ACH-000458,-0.249275083156
ACH-000459,-0.460916827579
ACH-000460,-0.28527950541700003
ACH-000461,-0.316794711804
ACH-000463,-0.44909350827699995
ACH-000464,-0.207295989883
ACH-000466,-0.204366296253
ACH-000467,-0.285674904218
ACH-000468,-0.24059106445599998
ACH-000469,-0.150673109144
ACH-000470,0.022987031366300002
ACH-000471,-0.259276178
ACH-000472,-0.288205803333
ACH-000473,-0.323485553806
ACH-000475,-0.236929092404
ACH-000476,-0.362942200603
ACH-000477,-0.597053232734
ACH-000480,-0.265694990733
ACH-000481,-0.37109052059000003
ACH-000483,-0.220599135071
ACH-000484,-0.500095562104
ACH-000485,-0.35016255725100004
ACH-000486,-0.41238618306999997
ACH-000487,-0.11429907057399999
ACH-000488,-0.29154430279300003
ACH-000490,-0.458226000162
ACH-000491,-0.491902299996
ACH-000495,-0.286930028797
ACH-000496,-0.203817259047
ACH-000499,-0.359878478956
ACH-000500,0.220286824585
ACH-000502,-0.46872136747599996
ACH-000503,-0.405072888468
ACH-000505,-0.352889543231
ACH-000507,-0.33482124336999997
ACH-000510,-0.221525359826
ACH-000511,-0.289556143763
ACH-000512,-0.544057543688
