,NPRL2 (10641)
ACH-000004,-0.528998898929
ACH-000007,-0.4470927196
ACH-000009,-0.0733832001831
ACH-000011,0.148255113554
ACH-000012,-0.09304755798429999
ACH-000013,0.13563713657600002
ACH-000014,0.35181010559500003
ACH-000015,0.260002922062
ACH-000017,0.07749199868139998
ACH-000018,0.29199704786999997
ACH-000019,-0.13480332962799998
ACH-000021,0.18289522568
ACH-000022,0.12462154973200001
ACH-000025,-0.0748501165604
ACH-000028,-0.152007703539
ACH-000030,-0.0273850858811
ACH-000035,0.0796746907254
ACH-000036,0.546011348228
ACH-000037,-0.179896059271
ACH-000039,-0.46838096081299996
ACH-000040,-0.08812542834069999
ACH-000041,0.554829823588
ACH-000042,-0.10501576400599999
ACH-000045,-0.132142585594
ACH-000047,0.104384547311
ACH-000052,0.274391910227
ACH-000053,0.343592617283
ACH-000054,0.0476370804175
ACH-000055,-0.196734391327
ACH-000060,-0.0169873572075
ACH-000067,-0.005996538297520001
ACH-000070,0.981713041209
ACH-000075,-0.0243433834202
ACH-000078,-0.044828653649399995
ACH-000082,0.17200620341400003
ACH-000085,0.0399061923869
ACH-000086,0.266302119442
ACH-000087,-0.0202972714702
ACH-000092,0.274722250867
ACH-000095,0.24039792874000002
ACH-000097,0.021753823681799997
ACH-000098,0.0887817966936
ACH-000099,0.398480331299
ACH-000108,0.0555106744512
ACH-000113,-0.500865542318
ACH-000115,0.411762323712
ACH-000116,0.36804538584200003
ACH-000118,-0.130676951949
ACH-000120,-0.00608682737796
ACH-000123,-0.06417257020650001
ACH-000127,-0.021863947566299998
ACH-000128,0.462162454542
ACH-000132,0.430521337918
ACH-000133,0.028546950091499997
ACH-000137,0.0206203958075
ACH-000138,0.329261000451
ACH-000142,0.20197694505199998
ACH-000143,0.48231920181500004
ACH-000146,-0.20777139824700003
ACH-000148,0.0758272631652
ACH-000150,-0.08905433838160001
ACH-000152,0.173983681173
ACH-000153,0.087955553541
ACH-000159,0.127522981175
ACH-000160,0.10935875352499999
ACH-000163,0.29624871051999996
ACH-000167,0.13290944086
ACH-000168,-0.07985299693839999
ACH-000169,-0.006288168862120001
ACH-000178,0.221509881032
ACH-000182,0.0328267640697
ACH-000183,-0.286206251102
ACH-000188,-0.19067806271999999
ACH-000189,-0.12109772102800001
ACH-000190,0.057043781765900005
ACH-000198,-0.08360587855519999
ACH-000204,0.484579876171
ACH-000206,-0.18932172144
ACH-000207,0.0206477157008
ACH-000211,0.00149637176236
ACH-000215,0.116369009235
ACH-000221,-0.279606447001
ACH-000222,0.029610537185400004
ACH-000223,0.019166601201500003
ACH-000226,-0.011173335248200002
ACH-000227,-0.00106599461588
ACH-000228,-0.0587491941309
ACH-000231,0.197152382394
ACH-000232,0.462372314223
ACH-000233,-0.30030386113699997
ACH-000234,-0.143880825307
ACH-000235,-0.0147505252831
ACH-000237,0.185154026453
ACH-000238,-0.142810296114
ACH-000243,0.0840315868932
ACH-000244,0.21649500017099998
ACH-000246,-0.246543187044
ACH-000248,0.008256182415409999
ACH-000250,-0.0734512351271
ACH-000251,0.0682023032929
ACH-000253,-0.07557108265760001
ACH-000255,-0.0439318988131
ACH-000256,0.29839720641
ACH-000257,0.0916769733045
ACH-000258,-0.0464038506339
ACH-000259,0.126995526291
ACH-000260,0.23114331638500002
ACH-000261,0.200773353259
ACH-000262,0.550639822729
ACH-000263,-0.276456882643
ACH-000264,-0.0676518056893
ACH-000265,-0.0556921614074
ACH-000266,0.170647547342
ACH-000272,0.19541441215100003
ACH-000273,0.0179229571322
ACH-000274,0.041604486089800004
ACH-000277,-0.203986111086
ACH-000278,-0.011049469714799998
ACH-000279,0.341153234194
ACH-000280,0.12390882592599999
ACH-000281,0.143797046972
ACH-000288,0.16894697226100003
ACH-000291,-0.023171647470299997
ACH-000293,0.33905500738899996
ACH-000294,-0.624988631115
ACH-000295,-0.486863246627
ACH-000296,0.10518950982599999
ACH-000302,0.021895277976900003
ACH-000304,0.17726504561099998
ACH-000307,0.0362205046327
ACH-000308,-0.0793744371475
ACH-000310,-0.0279092954072
ACH-000311,-0.27251166844700003
ACH-000312,0.730912201932
ACH-000315,0.258108566189
ACH-000316,-0.362538975701
ACH-000317,-0.0753487117139
ACH-000318,-0.16141423727499998
ACH-000319,-0.126631836042
ACH-000320,0.153096781678
ACH-000322,0.18513693687600002
ACH-000323,0.06535701711969999
ACH-000324,0.126230115813
ACH-000329,-0.0548330170737
ACH-000330,0.09856036858100001
ACH-000331,0.11506284050000001
ACH-000332,-0.024414460276900005
ACH-000334,0.361830186447
ACH-000335,0.188869451631
ACH-000336,0.17052449311299997
ACH-000337,-0.00791369242019
