,ZDHHC22 (283576)
ACH-000004,-0.0190803658098
ACH-000007,-0.306254301695
ACH-000009,-0.185817061998
ACH-000011,-0.326570889901
ACH-000012,-0.282810022564
ACH-000013,-0.257830266907
ACH-000014,-0.164445145853
ACH-000015,-0.140708063323
ACH-000017,-0.324105080439
ACH-000018,-0.17718932443
ACH-000019,-0.423122080071
ACH-000021,-0.20673512576499997
ACH-000022,-0.299017953303
ACH-000025,-0.19813511666499997
ACH-000028,-0.34171760591399997
ACH-000030,-0.17554024503199997
ACH-000035,-0.04749638809219999
ACH-000036,-0.181684229582
ACH-000037,-0.284056116064
ACH-000039,-0.419019756947
ACH-000040,-0.306260961557
ACH-000041,-0.43446607014300004
ACH-000042,-0.273224948994
ACH-000045,-0.210918141957
ACH-000047,-0.37613536823700006
ACH-000052,-0.19539710553300002
ACH-000053,-0.23310319972899998
ACH-000054,-0.351201094499
ACH-000055,-0.044914664768599996
ACH-000060,-0.586403688831
ACH-000067,-0.272162448735
ACH-000070,-0.258216909874
ACH-000075,-0.38370387767999997
ACH-000078,-0.205214540796
ACH-000082,-0.33748680839699996
ACH-000085,-0.493630647255
ACH-000086,-0.290138397889
ACH-000087,-0.366938679403
ACH-000092,-0.459074471691
ACH-000095,-0.412437829006
ACH-000097,-0.262056960068
ACH-000098,-0.169218546811
ACH-000099,-0.385998880541
ACH-000108,-0.259512651572
ACH-000113,-0.263320151063
ACH-000115,-0.294653884401
ACH-000116,-0.32784715879099996
ACH-000118,-0.390384730497
ACH-000120,-0.590229681901
ACH-000123,-0.326261724722
ACH-000127,-0.159947915523
ACH-000128,-0.563976654758
ACH-000132,-0.264272815198
ACH-000133,-0.310808461561
ACH-000137,-0.051297222992400006
ACH-000138,-0.33510747033300003
ACH-000142,-0.260369206496
ACH-000143,-0.601281361732
ACH-000146,-0.288896256938
ACH-000148,-0.237471858415
ACH-000150,-0.154659123852
ACH-000152,-0.38093683914899995
ACH-000153,-0.50875574205
ACH-000159,-0.287415715385
ACH-000160,-0.34031567396300005
ACH-000163,-0.23617798240600002
ACH-000167,-0.38906479430600005
ACH-000168,-0.275960899256
ACH-000169,-0.29879216281800003
ACH-000178,-0.458328671915
ACH-000182,-0.289463098032
ACH-000183,-0.16756647124600002
ACH-000188,-0.32556625906500003
ACH-000189,-0.432261169205
ACH-000190,-0.288214334997
ACH-000198,-0.220977122832
ACH-000204,0.223036103601
